:Data_list: 20080421_ace_swepam_1m.txt
:Created: 2008 Apr 22 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2008 04 21  0000   54577       0    0        1.7      485.1     1.03e+05
2008 04 21  0001   54577      60    0        2.5      483.9     9.54e+04
2008 04 21  0002   54577     120    1        1.8      483.3     1.01e+05
2008 04 21  0003   54577     180    0        1.9      482.3     1.15e+05
2008 04 21  0004   54577     240    0        2.7      482.5     8.80e+04
2008 04 21  0005   54577     300    0        2.2      485.1     1.06e+05
2008 04 21  0006   54577     360    0        2.3      484.7     9.66e+04
2008 04 21  0007   54577     420    0        2.9      481.8     8.98e+04
2008 04 21  0008   54577     480    0        2.1      482.9     9.65e+04
2008 04 21  0009   54577     540    0        2.7      481.1     8.59e+04
2008 04 21  0010   54577     600    0        2.1      484.1     1.08e+05
2008 04 21  0011   54577     660    0        2.2      481.8     1.04e+05
2008 04 21  0012   54577     720    0        2.2      479.9     1.02e+05
2008 04 21  0013   54577     780    1        2.0      477.7     1.09e+05
2008 04 21  0014   54577     840    0        2.5      483.6     9.27e+04
2008 04 21  0015   54577     900    0        2.5      483.6     9.27e+04
2008 04 21  0016   54577     960    0        1.4      481.1     1.13e+05
2008 04 21  0017   54577    1020    0        2.5      482.6     9.51e+04
2008 04 21  0018   54577    1080    0        1.7      484.3     9.37e+04
2008 04 21  0019   54577    1140    0        1.7      481.2     9.77e+04
2008 04 21  0020   54577    1200    0        1.6      477.5     1.08e+05
2008 04 21  0021   54577    1260    0        1.6      479.8     1.02e+05
2008 04 21  0022   54577    1320    0        1.6      477.5     9.85e+04
2008 04 21  0023   54577    1380    3    -9999.9    -9999.9    -1.00e+05
2008 04 21  0024   54577    1440    3    -9999.9    -9999.9    -1.00e+05
2008 04 21  0025   54577    1500    0        1.6      492.1     9.32e+04
2008 04 21  0026   54577    1560    0        1.5      488.8     8.22e+04
2008 04 21  0027   54577    1620    0        1.5      484.0     9.49e+04
2008 04 21  0028   54577    1680    0        1.6      482.1     8.97e+04
2008 04 21  0029   54577    1740    0        1.7      481.8     9.25e+04
2008 04 21  0030   54577    1800    0        1.8      482.3     8.46e+04
2008 04 21  0031   54577    1860    0        1.8      482.3     8.46e+04
2008 04 21  0032   54577    1920    0        1.7      482.1     8.59e+04
2008 04 21  0033   54577    1980    0        1.7      481.0     8.01e+04
2008 04 21  0034   54577    2040    0        1.6      478.5     8.89e+04
2008 04 21  0035   54577    2100    0        1.7      476.9     8.34e+04
2008 04 21  0036   54577    2160    0        2.0      480.8     8.67e+04
2008 04 21  0037   54577    2220    0        1.8      479.0     8.41e+04
2008 04 21  0038   54577    2280    0        1.6      480.4     8.75e+04
2008 04 21  0039   54577    2340    0        1.9      478.8     9.11e+04
2008 04 21  0040   54577    2400    0        1.9      477.6     9.28e+04
2008 04 21  0041   54577    2460    0        1.6      482.2     9.29e+04
2008 04 21  0042   54577    2520    0        1.6      481.7     9.71e+04
2008 04 21  0043   54577    2580    0        1.7      480.9     8.08e+04
2008 04 21  0044   54577    2640    0        2.5      482.3     8.89e+04
2008 04 21  0045   54577    2700    9    -9999.9    -9999.9    -1.00e+05
2008 04 21  0046   54577    2760    9    -9999.9    -9999.9    -1.00e+05
2008 04 21  0047   54577    2820    9    -9999.9    -9999.9    -1.00e+05
2008 04 21  0048   54577    2880    9    -9999.9    -9999.9    -1.00e+05
2008 04 21  0049   54577    2940    9    -9999.9    -9999.9    -1.00e+05
2008 04 21  0050   54577    3000    9    -9999.9    -9999.9    -1.00e+05
2008 04 21  0051   54577    3060    9    -9999.9    -9999.9    -1.00e+05
2008 04 21  0052   54577    3120    0        2.4      478.7     9.50e+04
2008 04 21  0053   54577    3180    0        1.9      480.7     9.58e+04
