:Data_list: 20030118_ace_sis_5m.txt
:Created: 2003 Jan 19 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2003 01 18  0000    52657       0      0    8.59e-01    0    6.12e-01
2003 01 18  0005    52657     300      0    8.49e-01    0    6.01e-01
2003 01 18  0010    52657     600      0    8.63e-01    0    6.08e-01
2003 01 18  0015    52657     900      0    8.68e-01    0    6.03e-01
2003 01 18  0020    52657    1200      0    8.81e-01    0    6.16e-01
2003 01 18  0025    52657    1500      0    8.59e-01    0    6.05e-01
2003 01 18  0030    52657    1800      0    8.61e-01    0    5.99e-01
2003 01 18  0035    52657    2100      0    8.72e-01    0    6.12e-01
2003 01 18  0040    52657    2400      0    8.38e-01    0    5.90e-01
2003 01 18  0045    52657    2700      0    8.66e-01    0    6.14e-01
2003 01 18  0050    52657    3000      0    8.65e-01    0    6.06e-01
2003 01 18  0055    52657    3300      0    8.72e-01    0    6.16e-01
2003 01 18  0100    52657    3600      0    8.93e-01    0    6.32e-01
2003 01 18  0105    52657    3900      0    8.72e-01    0    6.07e-01
2003 01 18  0110    52657    4200      0    8.53e-01    0    6.00e-01
2003 01 18  0115    52657    4500      0    8.43e-01    0    5.97e-01
2003 01 18  0120    52657    4800      0    8.66e-01    0    6.13e-01
2003 01 18  0125    52657    5100      0    8.64e-01    0    6.17e-01
2003 01 18  0130    52657    5400      0    8.62e-01    0    6.04e-01
2003 01 18  0135    52657    5700      0    8.57e-01    0    6.04e-01
2003 01 18  0140    52657    6000      0    8.78e-01    0    6.20e-01
2003 01 18  0145    52657    6300      0    8.78e-01    0    6.15e-01
2003 01 18  0150    52657    6600      0    8.77e-01    0    6.23e-01
2003 01 18  0155    52657    6900      0    8.60e-01    0    6.08e-01
2003 01 18  0200    52657    7200      0    8.63e-01    0    6.13e-01
2003 01 18  0205    52657    7500      0    8.80e-01    0    6.18e-01
2003 01 18  0210    52657    7800      0    8.58e-01    0    6.01e-01
2003 01 18  0215    52657    8100      0    8.57e-01    0    6.00e-01
2003 01 18  0220    52657    8400      0    8.63e-01    0    6.07e-01
2003 01 18  0225    52657    8700      0    8.43e-01    0    5.90e-01
2003 01 18  0230    52657    9000      0    8.73e-01    0    6.12e-01
2003 01 18  0235    52657    9300      0    8.44e-01    0    5.90e-01
2003 01 18  0240    52657    9600      0    8.67e-01    0    6.14e-01
2003 01 18  0245    52657    9900      0    8.49e-01    0    5.91e-01
2003 01 18  0250    52657   10200      0    8.70e-01    0    6.11e-01
2003 01 18  0255    52657   10500      0    8.84e-01    0    6.24e-01
2003 01 18  0300    52657   10800      0    8.36e-01    0    5.80e-01
2003 01 18  0305    52657   11100      0    8.70e-01    0    6.13e-01
2003 01 18  0310    52657   11400      0    8.68e-01    0    6.14e-01
2003 01 18  0315    52657   11700      0    8.60e-01    0    6.10e-01
2003 01 18  0320    52657   12000      0    8.42e-01    0    5.98e-01
2003 01 18  0325    52657   12300      0    8.62e-01    0    6.09e-01
2003 01 18  0330    52657   12600      0    8.62e-01    0    6.03e-01
2003 01 18  0335    52657   12900      0    8.84e-01    0    6.26e-01
2003 01 18  0340    52657   13200      0    8.77e-01    0    6.21e-01
2003 01 18  0345    52657   13500      0    9.05e-01    0    6.38e-01
2003 01 18  0350    52657   13800      0    8.62e-01    0    6.11e-01
2003 01 18  0355    52657   14100      0    8.55e-01    0    6.11e-01
2003 01 18  0400    52657   14400      0    8.73e-01    0    6.18e-01
2003 01 18  0405    52657   14700      0    8.77e-01    0    6.17e-01
2003 01 18  0410    52657   15000      0    8.61e-01    0    6.10e-01
2003 01 18  0415    52657   15300      0    8.71e-01    0    6.16e-01
2003 01 18  0420    52657   15600      0    8.62e-01    0    6.09e-01
2003 01 18  0425    52657   15900      0    8.60e-01    0    6.10e-01
2003 01 18  0430    52657   16200      0    8.50e-01    0    6.00e-01
2003 01 18  0435    52657   16500      0    8.62e-01    0    6.07e-01
2003 01 18  0440    52657   16800      0    8.70e-01    0    6.13e-01
2003 01 18  0445    52657   17100      0    8.78e-01    0    6.17e-01
2003 01 18  0450    52657   17400      0    8.77e-01    0    6.18e-01
2003 01 18  0455    52657   17700      0    8.67e-01    0    6.18e-01
2003 01 18  0500    52657   18000      0    8.67e-01    0    6.13e-01
2003 01 18  0505    52657   18300      0    8.49e-01    0    6.04e-01
2003 01 18  0510    52657   18600      0    8.72e-01    0    6.12e-01
2003 01 18  0515    52657   18900      0    8.54e-01    0    6.00e-01
2003 01 18  0520    52657   19200      0    8.89e-01    0    6.29e-01
2003 01 18  0525    52657   19500      0    8.59e-01    0    6.03e-01
2003 01 18  0530    52657   19800      0    8.34e-01    0    5.91e-01
2003 01 18  0535    52657   20100      0    8.53e-01    0    6.01e-01
2003 01 18  0540    52657   20400      0    8.60e-01    0    6.04e-01
2003 01 18  0545    52657   20700      0    8.54e-01    0    6.03e-01
2003 01 18  0550    52657   21000      0    8.49e-01    0    5.93e-01
2003 01 18  0555    52657   21300      0    8.52e-01    0    6.02e-01
2003 01 18  0600    52657   21600      0    8.60e-01    0    6.06e-01
2003 01 18  0605    52657   21900      0    8.46e-01    0    6.00e-01
2003 01 18  0610    52657   22200      0    8.47e-01    0    5.89e-01
2003 01 18  0615    52657   22500      0    8.60e-01    0    6.08e-01
2003 01 18  0620    52657   22800      0    8.37e-01    0    5.86e-01
2003 01 18  0625    52657   23100      0    8.67e-01    0    6.08e-01
2003 01 18  0630    52657   23400      0    8.52e-01    0    6.00e-01
2003 01 18  0635    52657   23700      0    8.32e-01    0    5.90e-01
2003 01 18  0640    52657   24000      0    8.66e-01    0    6.17e-01
2003 01 18  0645    52657   24300      0    8.46e-01    0    5.99e-01
2003 01 18  0650    52657   24600      0    8.69e-01    0    6.12e-01
2003 01 18  0655    52657   24900      0    8.68e-01    0    6.13e-01
2003 01 18  0700    52657   25200      0    8.43e-01    0    5.89e-01
2003 01 18  0705    52657   25500      0    8.75e-01    0    6.15e-01
2003 01 18  0710    52657   25800      0    8.37e-01    0    5.84e-01
2003 01 18  0715    52657   26100      0    8.70e-01    0    6.10e-01
2003 01 18  0720    52657   26400      0    8.56e-01    0    5.94e-01
2003 01 18  0725    52657   26700      0    8.61e-01    0    6.07e-01
2003 01 18  0730    52657   27000      0    8.60e-01    0    6.06e-01
2003 01 18  0735    52657   27300      0    8.97e-01    0    6.33e-01
2003 01 18  0740    52657   27600      0    8.72e-01    0    6.19e-01
2003 01 18  0745    52657   27900      0    8.69e-01    0    6.12e-01
2003 01 18  0750    52657   28200      0    8.64e-01    0    6.13e-01
2003 01 18  0755    52657   28500      0    8.51e-01    0    5.96e-01
2003 01 18  0800    52657   28800      0    8.73e-01    0    6.17e-01
2003 01 18  0805    52657   29100      0    8.74e-01    0    6.26e-01
2003 01 18  0810    52657   29400      0    8.50e-01    0    6.01e-01
2003 01 18  0815    52657   29700      0    8.69e-01    0    6.10e-01
2003 01 18  0820    52657   30000      0    8.79e-01    0    6.22e-01
2003 01 18  0825    52657   30300      0    8.53e-01    0    5.98e-01
