:Data_list: 20120506_ace_sis_5m.txt
:Created: 2012 May 07 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2012 05 06  0000    56053       0      0    1.44e+00    0    1.01e+00
2012 05 06  0005    56053     300      0    1.42e+00    0    9.95e-01
2012 05 06  0010    56053     600      0    1.46e+00    0    1.03e+00
2012 05 06  0015    56053     900      0    1.41e+00    0    9.82e-01
2012 05 06  0020    56053    1200      0    1.41e+00    0    9.98e-01
2012 05 06  0025    56053    1500      0    1.42e+00    0    9.95e-01
2012 05 06  0030    56053    1800      0    1.42e+00    0    9.89e-01
2012 05 06  0035    56053    2100      0    1.45e+00    0    1.01e+00
2012 05 06  0040    56053    2400      0    1.44e+00    0    1.01e+00
2012 05 06  0045    56053    2700      0    1.42e+00    0    9.88e-01
2012 05 06  0050    56053    3000      0    1.40e+00    0    9.87e-01
2012 05 06  0055    56053    3300      0    1.40e+00    0    9.87e-01
2012 05 06  0100    56053    3600      0    1.46e+00    0    1.04e+00
2012 05 06  0105    56053    3900      0    1.47e+00    0    1.04e+00
2012 05 06  0110    56053    4200      0    1.41e+00    0    9.90e-01
2012 05 06  0115    56053    4500      0    1.42e+00    0    9.98e-01
2012 05 06  0120    56053    4800      0    1.41e+00    0    9.85e-01
2012 05 06  0125    56053    5100      0    1.46e+00    0    1.02e+00
2012 05 06  0130    56053    5400      0    1.48e+00    0    1.04e+00
2012 05 06  0135    56053    5700      0    1.43e+00    0    1.00e+00
2012 05 06  0140    56053    6000      0    1.44e+00    0    1.01e+00
2012 05 06  0145    56053    6300      0    1.42e+00    0    9.92e-01
2012 05 06  0150    56053    6600      0    1.46e+00    0    1.04e+00
2012 05 06  0155    56053    6900      0    1.42e+00    0    1.00e+00
2012 05 06  0200    56053    7200      0    1.42e+00    0    9.96e-01
2012 05 06  0205    56053    7500      0    1.43e+00    0    1.00e+00
2012 05 06  0210    56053    7800      0    1.43e+00    0    1.00e+00
2012 05 06  0215    56053    8100      0    1.44e+00    0    1.02e+00
2012 05 06  0220    56053    8400      0    1.43e+00    0    1.00e+00
2012 05 06  0225    56053    8700      0    1.44e+00    0    1.01e+00
2012 05 06  0230    56053    9000      0    1.42e+00    0    9.95e-01
2012 05 06  0235    56053    9300      0    1.44e+00    0    1.00e+00
2012 05 06  0240    56053    9600      0    1.43e+00    0    1.00e+00
2012 05 06  0245    56053    9900      0    1.43e+00    0    1.00e+00
2012 05 06  0250    56053   10200      0    1.44e+00    0    1.01e+00
2012 05 06  0255    56053   10500      0    1.44e+00    0    1.01e+00
2012 05 06  0300    56053   10800      0    1.43e+00    0    1.01e+00
2012 05 06  0305    56053   11100      0    1.40e+00    0    9.77e-01
2012 05 06  0310    56053   11400      0    1.41e+00    0    9.86e-01
2012 05 06  0315    56053   11700      0    1.44e+00    0    1.01e+00
2012 05 06  0320    56053   12000      0    1.45e+00    0    1.01e+00
2012 05 06  0325    56053   12300      0    1.41e+00    0    9.85e-01
2012 05 06  0330    56053   12600      0    1.42e+00    0    9.95e-01
2012 05 06  0335    56053   12900      0    1.45e+00    0    1.02e+00
2012 05 06  0340    56053   13200      0    1.44e+00    0    1.01e+00
2012 05 06  0345    56053   13500      0    1.46e+00    0    1.02e+00
2012 05 06  0350    56053   13800      0    1.45e+00    0    1.02e+00
2012 05 06  0355    56053   14100      0    1.43e+00    0    1.01e+00
2012 05 06  0400    56053   14400      0    1.42e+00    0    1.00e+00
2012 05 06  0405    56053   14700      0    1.42e+00    0    1.00e+00
2012 05 06  0410    56053   15000      0    1.42e+00    0    9.90e-01
2012 05 06  0415    56053   15300      0    1.42e+00    0    1.01e+00
2012 05 06  0420    56053   15600      0    1.41e+00    0    9.96e-01
2012 05 06  0425    56053   15900      0    1.45e+00    0    9.98e-01
2012 05 06  0430    56053   16200      0    1.31e+00    0    9.19e-01
2012 05 06  0435    56053   16500      0    1.44e+00    0    1.01e+00
2012 05 06  0440    56053   16800      0    1.48e+00    0    1.04e+00
2012 05 06  0445    56053   17100      0    1.48e+00    0    1.05e+00
2012 05 06  0450    56053   17400      0    1.41e+00    0    9.91e-01
2012 05 06  0455    56053   17700      0    1.43e+00    0    1.01e+00
2012 05 06  0500    56053   18000      0    1.46e+00    0    1.03e+00
2012 05 06  0505    56053   18300      0    1.45e+00    0    1.02e+00
2012 05 06  0510    56053   18600      0    1.41e+00    0    9.69e-01
2012 05 06  0515    56053   18900      0    1.44e+00    0    1.01e+00
2012 05 06  0520    56053   19200      0    1.43e+00    0    1.00e+00
2012 05 06  0525    56053   19500      0    1.47e+00    0    1.02e+00
2012 05 06  0530    56053   19800      0    1.46e+00    0    1.04e+00
2012 05 06  0535    56053   20100      0    1.44e+00    0    1.00e+00
2012 05 06  0540    56053   20400      0    1.45e+00    0    1.02e+00
2012 05 06  0545    56053   20700      0    1.45e+00    0    1.02e+00
2012 05 06  0550    56053   21000      0    1.46e+00    0    1.01e+00
2012 05 06  0555    56053   21300      0    1.47e+00    0    1.04e+00
2012 05 06  0600    56053   21600      0    1.47e+00    0    1.03e+00
2012 05 06  0605    56053   21900      0    1.45e+00    0    1.02e+00
2012 05 06  0610    56053   22200      0    1.44e+00    0    1.01e+00
2012 05 06  0615    56053   22500      0    1.45e+00    0    1.03e+00
