:Data_list: 20040407_ace_mag_1m.txt
:Created: 2004 Apr 08 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2004 04 07  0000   53102       0    0     4.0     0.0    -1.9     4.4   -25.3     0.1
2004 04 07  0001   53102      60    0     3.5    -0.5    -1.6     3.9   -24.5   352.4
2004 04 07  0002   53102     120    0     3.3    -0.4    -1.7     3.8   -27.3   353.0
2004 04 07  0003   53102     180    0     3.2    -0.6    -1.9     3.7   -29.9   349.3
2004 04 07  0004   53102     240    0     3.8    -0.6    -1.1     4.0   -16.6   351.3
2004 04 07  0005   53102     300    0     3.2    -0.6    -1.3     3.6   -22.0   348.8
2004 04 07  0006   53102     360    0     3.8    -0.9    -1.2     4.1   -17.3   347.0
2004 04 07  0007   53102     420    0     4.2    -0.5    -0.7     4.3    -9.4   353.4
2004 04 07  0008   53102     480    0     3.6     1.2    -0.8     3.8   -12.6    18.2
2004 04 07  0009   53102     540    0     3.6     0.9    -0.3     3.8    -4.6    14.3
2004 04 07  0010   53102     600    0     3.8     0.3    -0.3     3.8    -4.4     5.0
2004 04 07  0011   53102     660    0     3.9    -0.4    -0.6     4.0    -8.4   354.9
2004 04 07  0012   53102     720    0     3.9    -0.4    -0.7     4.0   -10.6   353.8
2004 04 07  0013   53102     780    0     3.8    -0.6    -0.6     3.9    -8.3   351.2
2004 04 07  0014   53102     840    0     3.7    -0.4    -1.0     3.9   -15.6   354.0
2004 04 07  0015   53102     900    0     4.1    -0.5    -0.7     4.2    -9.9   352.5
2004 04 07  0016   53102     960    0     4.3    -0.6    -0.8     4.5   -10.6   352.1
2004 04 07  0017   53102    1020    0     4.4    -0.6    -1.1     4.6   -14.2   351.8
2004 04 07  0018   53102    1080    0     4.4    -0.6    -1.2     4.6   -14.7   352.5
2004 04 07  0019   53102    1140    0     4.2    -0.7    -1.2     4.5   -15.6   350.6
2004 04 07  0020   53102    1200    0     4.2    -0.6    -1.2     4.4   -16.2   351.6
2004 04 07  0021   53102    1260    0     4.1    -0.8    -1.1     4.3   -15.3   349.2
2004 04 07  0022   53102    1320    0     4.0    -0.4    -1.1     4.2   -15.7   354.5
2004 04 07  0023   53102    1380    0     4.1    -0.0    -1.4     4.3   -18.4   359.8
2004 04 07  0024   53102    1440    0     3.8     0.7    -0.9     4.0   -12.9    10.7
2004 04 07  0025   53102    1500    0     4.0     0.4    -0.9     4.1   -12.9     5.3
2004 04 07  0026   53102    1560    0     4.0    -0.6    -0.8     4.1   -11.7   351.9
2004 04 07  0027   53102    1620    0     3.3    -2.3    -0.6     4.0    -7.9   325.2
2004 04 07  0028   53102    1680    0     3.2    -2.4    -0.9     4.1   -13.2   323.2
2004 04 07  0029   53102    1740    0     3.5    -1.7    -1.2     4.1   -17.2   334.2
2004 04 07  0030   53102    1800    0     3.4    -1.5    -1.6     4.1   -22.8   336.4
2004 04 07  0031   53102    1860    0     3.6    -1.2    -1.3     4.0   -18.3   341.2
2004 04 07  0032   53102    1920    0     3.7    -0.5    -1.2     4.0   -18.0   352.5
2004 04 07  0033   53102    1980    0     3.1    -1.9    -1.3     3.8   -19.4   328.4
2004 04 07  0034   53102    2040    0     2.8    -2.7    -1.1     4.0   -16.0   316.2
2004 04 07  0035   53102    2100    0     2.8    -2.5    -1.4     4.0   -20.6   318.3
2004 04 07  0036   53102    2160    0     2.8    -2.6    -1.2     4.0   -17.7   317.2
2004 04 07  0037   53102    2220    0     1.8    -3.4    -0.9     4.0   -13.1   297.6
2004 04 07  0038   53102    2280    0     1.4    -3.8    -0.7     4.1   -10.0   290.0
2004 04 07  0039   53102    2340    0     1.3    -4.1    -0.6     4.3    -7.6   287.7
2004 04 07  0040   53102    2400    0     1.8    -3.9    -1.3     4.5   -17.2   295.1
2004 04 07  0041   53102    2460    0     1.4    -4.1    -0.8     4.4    -9.9   288.4
2004 04 07  0042   53102    2520    0     1.6    -4.0    -0.3     4.3    -3.6   291.6
2004 04 07  0043   53102    2580    0     1.8    -4.0    -0.5     4.4    -6.6   294.5
2004 04 07  0044   53102    2640    0     2.5    -3.5    -0.7     4.4    -9.1   304.8
2004 04 07  0045   53102    2700    0     2.1    -3.6    -0.8     4.2   -10.5   300.0
2004 04 07  0046   53102    2760    0     2.4    -3.3    -0.8     4.2   -11.4   306.0
2004 04 07  0047   53102    2820    0     1.9    -3.7    -0.9     4.2   -12.4   297.3
2004 04 07  0048   53102    2880    0     1.8    -3.7    -0.9     4.2   -11.8   295.7
2004 04 07  0049   53102    2940    0     2.0    -3.7    -0.3     4.3    -4.3   298.1
2004 04 07  0050   53102    3000    0     1.8    -3.8    -0.1     4.2    -0.8   295.8
2004 04 07  0051   53102    3060    0     1.4    -4.0    -0.6     4.3    -8.6   288.9
2004 04 07  0052   53102    3120    0     1.2    -4.1    -1.1     4.4   -14.2   286.8
2004 04 07  0053   53102    3180    0     1.4    -4.2    -0.3     4.4    -4.0   288.1
2004 04 07  0054   53102    3240    0     1.6    -4.0    -0.4     4.3    -5.2   292.3
2004 04 07  0055   53102    3300    0     1.8    -3.9    -0.3     4.3    -3.9   294.6
2004 04 07  0056   53102    3360    0     1.5    -4.0    -0.3     4.3    -4.0   290.1
2004 04 07  0057   53102    3420    0     1.3    -4.0    -0.2     4.2    -2.7   288.1
2004 04 07  0058   53102    3480    0     0.5    -4.1     0.1     4.1     1.3   277.7
