:Data_list: 20061023_ace_mag_1m.txt
:Created: 2006 Oct 24 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2006 10 23  0000   54031       0    0     2.2    -2.7     0.9     3.6    13.9   309.2
2006 10 23  0001   54031      60    0     1.6    -2.9     1.2     3.5    20.2   299.5
2006 10 23  0002   54031     120    0     1.6    -2.7     1.4     3.5    23.3   300.4
2006 10 23  0003   54031     180    0     0.5     0.1     3.5     3.5    81.9    13.4
2006 10 23  0004   54031     240    0     1.2     0.2     3.2     3.4    69.8    10.3
2006 10 23  0005   54031     300    0     0.9    -1.8     3.1     3.7    56.1   296.0
2006 10 23  0006   54031     360    0     0.9    -1.0     3.5     3.7    69.1   311.7
2006 10 23  0007   54031     420    0     0.7    -0.9     3.4     3.6    72.0   306.2
2006 10 23  0008   54031     480    0     0.6    -3.8     1.2     4.0    17.0   279.1
2006 10 23  0009   54031     540    0     1.0    -3.4     1.6     3.9    24.5   285.6
2006 10 23  0010   54031     600    0     1.7    -2.8     2.0     3.8    31.6   301.5
2006 10 23  0011   54031     660    0     1.6    -3.0     1.8     3.9    28.1   298.3
2006 10 23  0012   54031     720    0     1.8    -2.8     2.0     3.9    31.0   303.4
2006 10 23  0013   54031     780    0     1.9    -2.8     1.9     3.9    28.4   303.9
2006 10 23  0014   54031     840    0     2.1    -2.8     1.7     3.9    26.5   307.4
2006 10 23  0015   54031     900    0     1.8    -2.9     1.8     3.8    28.3   302.1
2006 10 23  0016   54031     960    0     1.9    -2.8     1.8     3.8    28.0   304.0
2006 10 23  0017   54031    1020    0     2.0    -2.6     2.0     3.9    31.9   306.9
2006 10 23  0018   54031    1080    0     2.0    -2.8     1.8     3.8    28.2   305.7
2006 10 23  0019   54031    1140    0     1.6    -3.2     1.6     3.9    24.3   297.0
2006 10 23  0020   54031    1200    0     1.2    -3.5     1.4     4.0    20.6   289.6
2006 10 23  0021   54031    1260    0     1.1    -3.8     1.2     4.1    17.5   285.6
2006 10 23  0022   54031    1320    0     1.2    -3.6     1.3     4.0    19.0   288.3
2006 10 23  0023   54031    1380    0     1.3    -3.5     1.2     3.9    17.3   290.4
2006 10 23  0024   54031    1440    0     1.1    -3.6     1.1     3.9    16.0   286.9
2006 10 23  0025   54031    1500    0     1.0    -3.6     1.3     4.0    19.5   285.3
2006 10 23  0026   54031    1560    0     1.3    -3.6     1.2     4.0    17.9   289.4
2006 10 23  0027   54031    1620    0     0.8    -3.8     0.9     4.0    13.6   281.8
2006 10 23  0028   54031    1680    0     0.8    -3.7     1.3     4.0    19.1   282.6
2006 10 23  0029   54031    1740    0     1.7    -3.5     0.4     3.9     5.9   296.4
2006 10 23  0030   54031    1800    0     1.9    -3.2     0.9     3.8    13.2   301.3
2006 10 23  0031   54031    1860    0     2.0    -3.3     0.9     3.9    12.7   302.2
2006 10 23  0032   54031    1920    0     2.0    -3.2     1.1     3.9    15.6   302.7
2006 10 23  0033   54031    1980    0     1.6    -3.1     1.8     3.9    27.7   297.6
2006 10 23  0034   54031    2040    0     1.8    -3.2     1.1     3.8    16.1   299.2
2006 10 23  0035   54031    2100    0     1.7    -3.5    -0.0     3.9    -0.5   296.1
2006 10 23  0036   54031    2160    0     1.7    -3.5    -0.3     3.9    -4.0   295.8
2006 10 23  0037   54031    2220    0     1.7    -3.6    -0.2     4.0    -3.1   295.4
2006 10 23  0038   54031    2280    0     1.8    -3.4    -0.5     3.8    -7.3   297.7
2006 10 23  0039   54031    2340    0     1.5    -3.5    -0.3     3.9    -3.9   293.2
2006 10 23  0040   54031    2400    0     1.5    -3.5     0.1     3.8     1.7   293.2
2006 10 23  0041   54031    2460    0     1.3    -3.7     0.3     3.9     5.1   288.9
2006 10 23  0042   54031    2520    0     1.3    -3.7     0.1     3.9     0.9   289.5
2006 10 23  0043   54031    2580    0     1.2    -3.8    -0.1     4.0    -1.4   287.0
2006 10 23  0044   54031    2640    0     1.3    -3.7    -0.1     3.9    -1.5   289.2
2006 10 23  0045   54031    2700    0     1.6    -3.5    -0.2     3.9    -2.4   294.2
2006 10 23  0046   54031    2760    0     1.7    -3.4    -0.4     3.8    -5.6   297.3
2006 10 23  0047   54031    2820    0     1.3    -3.6    -0.4     3.9    -6.5   290.3
2006 10 23  0048   54031    2880    0     1.3    -3.6    -0.5     3.9    -7.6   289.2
2006 10 23  0049   54031    2940    0     1.6    -3.1    -1.4     3.8   -22.3   297.3
2006 10 23  0050   54031    3000    0     1.5    -3.2    -1.3     3.8   -20.5   295.0
2006 10 23  0051   54031    3060    0     2.0    -2.8    -1.3     3.7   -21.0   304.9
2006 10 23  0052   54031    3120    0     1.8    -2.8    -1.4     3.6   -23.0   303.1
2006 10 23  0053   54031    3180    0     1.5    -3.4     0.9     3.8    13.8   293.4
2006 10 23  0054   54031    3240    0     0.9    -3.8     0.8     4.0    11.9   283.4
2006 10 23  0055   54031    3300    0     0.7    -3.8     1.1     4.1    16.1   280.6
2006 10 23  0056   54031    3360    0     1.0    -3.6     1.5     4.1    21.3   285.7
2006 10 23  0057   54031    3420    0     1.1    -3.5     1.6     4.1    23.5   287.5
2006 10 23  0058   54031    3480    0     1.3    -3.2     1.9     4.0    28.8   291.9
2006 10 23  0059   54031    3540    0     1.6    -3.0     2.1     3.9    31.9   298.0
2006 10 23  0100   54031    3600    0     0.9    -3.8     1.2     4.1    17.1   283.8
2006 10 23  0101   54031    3660    0     0.4    -4.0     1.0     4.1    13.7   275.0
2006 10 23  0102   54031    3720    0    -0.5    -3.8     1.7     4.2    23.5   263.1
2006 10 23  0103   54031    3780    0     0.1    -3.7     0.7     3.8    10.7   271.1
2006 10 23  0104   54031    3840    0     0.3    -3.9     0.4     3.9     5.2   275.1
2006 10 23  0105   54031    3900    0     0.2    -4.0     0.3     4.0     4.7   273.4
2006 10 23  0106   54031    3960    0     0.0    -4.0     0.5     4.1     7.6   270.5
2006 10 23  0107   54031    4020    0    -0.2    -4.0     1.0     4.2    14.5   266.8
2006 10 23  0108   54031    4080    0     0.0    -4.0     1.1     4.1    15.4   270.0
2006 10 23  0109   54031    4140    0     0.0    -3.7     1.7     4.1    25.3   270.6
