:Data_list: 20040124_ace_sis_5m.txt
:Created: 2004 Jan 25 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2004 01 24  0000    53028       0      9   -1.00e+05    9   -1.00e+05
2004 01 24  0005    53028     300      9   -1.00e+05    9   -1.00e+05
2004 01 24  0010    53028     600      9   -1.00e+05    9   -1.00e+05
2004 01 24  0015    53028     900      9   -1.00e+05    9   -1.00e+05
2004 01 24  0020    53028    1200      9   -1.00e+05    9   -1.00e+05
2004 01 24  0025    53028    1500      9   -1.00e+05    9   -1.00e+05
2004 01 24  0030    53028    1800      9   -1.00e+05    9   -1.00e+05
2004 01 24  0035    53028    2100      9   -1.00e+05    9   -1.00e+05
2004 01 24  0040    53028    2400      9   -1.00e+05    9   -1.00e+05
2004 01 24  0045    53028    2700      9   -1.00e+05    9   -1.00e+05
2004 01 24  0050    53028    3000      9   -1.00e+05    9   -1.00e+05
2004 01 24  0055    53028    3300      9   -1.00e+05    9   -1.00e+05
2004 01 24  0100    53028    3600      9   -1.00e+05    9   -1.00e+05
2004 01 24  0105    53028    3900      9   -1.00e+05    9   -1.00e+05
2004 01 24  0110    53028    4200      0    7.80e-01    0    5.50e-01
2004 01 24  0115    53028    4500      0    7.84e-01    0    5.54e-01
2004 01 24  0120    53028    4800      0    8.16e-01    0    5.77e-01
2004 01 24  0125    53028    5100      0    8.14e-01    0    5.76e-01
2004 01 24  0130    53028    5400      0    8.11e-01    0    5.78e-01
2004 01 24  0135    53028    5700      0    8.00e-01    0    5.59e-01
2004 01 24  0140    53028    6000      0    8.09e-01    0    5.76e-01
2004 01 24  0145    53028    6300      0    8.11e-01    0    5.73e-01
2004 01 24  0150    53028    6600      0    8.11e-01    0    5.71e-01
2004 01 24  0155    53028    6900      0    8.08e-01    0    5.68e-01
2004 01 24  0200    53028    7200      0    7.98e-01    0    5.63e-01
2004 01 24  0205    53028    7500      0    7.77e-01    0    5.41e-01
2004 01 24  0210    53028    7800      0    8.07e-01    0    5.72e-01
2004 01 24  0215    53028    8100      0    8.08e-01    0    5.71e-01
2004 01 24  0220    53028    8400      0    7.95e-01    0    5.55e-01
2004 01 24  0225    53028    8700      0    7.80e-01    0    5.56e-01
2004 01 24  0230    53028    9000      0    7.94e-01    0    5.60e-01
2004 01 24  0235    53028    9300      0    7.84e-01    0    5.53e-01
2004 01 24  0240    53028    9600      0    7.98e-01    0    5.62e-01
2004 01 24  0245    53028    9900      0    7.82e-01    0    5.50e-01
2004 01 24  0250    53028   10200      0    8.03e-01    0    5.66e-01
2004 01 24  0255    53028   10500      0    7.90e-01    0    5.58e-01
2004 01 24  0300    53028   10800      0    8.01e-01    0    5.70e-01
2004 01 24  0305    53028   11100      0    8.23e-01    0    5.82e-01
2004 01 24  0310    53028   11400      0    8.21e-01    0    5.82e-01
2004 01 24  0315    53028   11700      0    8.08e-01    0    5.74e-01
2004 01 24  0320    53028   12000      0    8.10e-01    0    5.70e-01
2004 01 24  0325    53028   12300      0    7.95e-01    0    5.59e-01
2004 01 24  0330    53028   12600      0    8.13e-01    0    5.72e-01
2004 01 24  0335    53028   12900      0    8.17e-01    0    5.78e-01
2004 01 24  0340    53028   13200      0    8.02e-01    0    5.59e-01
2004 01 24  0345    53028   13500      0    7.98e-01    0    5.62e-01
2004 01 24  0350    53028   13800      0    8.29e-01    0    5.92e-01
2004 01 24  0355    53028   14100      0    7.90e-01    0    5.67e-01
2004 01 24  0400    53028   14400      0    8.26e-01    0    5.90e-01
2004 01 24  0405    53028   14700      0    7.99e-01    0    5.72e-01
2004 01 24  0410    53028   15000      0    8.00e-01    0    5.61e-01
2004 01 24  0415    53028   15300      0    8.09e-01    0    5.63e-01
2004 01 24  0420    53028   15600      0    7.92e-01    0    5.59e-01
2004 01 24  0425    53028   15900      0    7.80e-01    0    5.44e-01
2004 01 24  0430    53028   16200      0    7.83e-01    0    5.51e-01
2004 01 24  0435    53028   16500      0    7.94e-01    0    5.63e-01
2004 01 24  0440    53028   16800      0    7.96e-01    0    5.57e-01
2004 01 24  0445    53028   17100      0    7.87e-01    0    5.54e-01
2004 01 24  0450    53028   17400      0    7.83e-01    0    5.61e-01
2004 01 24  0455    53028   17700      0    7.93e-01    0    5.71e-01
2004 01 24  0500    53028   18000      0    7.89e-01    0    5.63e-01
2004 01 24  0505    53028   18300      0    7.90e-01    0    5.56e-01
2004 01 24  0510    53028   18600      0    8.03e-01    0    5.64e-01
2004 01 24  0515    53028   18900      0    7.89e-01    0    5.56e-01
2004 01 24  0520    53028   19200      0    7.86e-01    0    5.59e-01
2004 01 24  0525    53028   19500      0    8.05e-01    0    5.63e-01
2004 01 24  0530    53028   19800      0    7.97e-01    0    5.64e-01
2004 01 24  0535    53028   20100      0    7.98e-01    0    5.63e-01
2004 01 24  0540    53028   20400      0    8.10e-01    0    5.78e-01
2004 01 24  0545    53028   20700      0    8.00e-01    0    5.63e-01
2004 01 24  0550    53028   21000      0    7.97e-01    0    5.68e-01
2004 01 24  0555    53028   21300      0    7.88e-01    0    5.57e-01
2004 01 24  0600    53028   21600      0    7.74e-01    0    5.48e-01
2004 01 24  0605    53028   21900      0    7.88e-01    0    5.56e-01
2004 01 24  0610    53028   22200      0    7.83e-01    0    5.47e-01
2004 01 24  0615    53028   22500      0    7.74e-01    0    5.40e-01
2004 01 24  0620    53028   22800      0    7.82e-01    0    5.56e-01
2004 01 24  0625    53028   23100      0    7.69e-01    0    5.40e-01
2004 01 24  0630    53028   23400      0    7.84e-01    0    5.47e-01
