:Data_list: 20060830_ace_sis_5m.txt
:Created: 2006 Aug 31 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2006 08 30  0000    53977       0      0    1.61e+00    0    1.11e+00
2006 08 30  0005    53977     300      0    1.63e+00    0    1.14e+00
2006 08 30  0010    53977     600      0    1.63e+00    0    1.13e+00
2006 08 30  0015    53977     900      0    1.64e+00    0    1.14e+00
2006 08 30  0020    53977    1200      0    1.67e+00    0    1.17e+00
2006 08 30  0025    53977    1500      0    1.65e+00    0    1.16e+00
2006 08 30  0030    53977    1800      0    1.63e+00    0    1.13e+00
2006 08 30  0035    53977    2100      0    1.64e+00    0    1.15e+00
2006 08 30  0040    53977    2400      0    1.66e+00    0    1.17e+00
2006 08 30  0045    53977    2700      0    1.65e+00    0    1.16e+00
2006 08 30  0050    53977    3000      0    1.66e+00    0    1.16e+00
2006 08 30  0055    53977    3300      0    1.63e+00    0    1.16e+00
2006 08 30  0100    53977    3600      0    1.64e+00    0    1.16e+00
2006 08 30  0105    53977    3900      0    1.66e+00    0    1.16e+00
2006 08 30  0110    53977    4200      0    1.63e+00    0    1.14e+00
2006 08 30  0115    53977    4500      0    1.65e+00    0    1.15e+00
2006 08 30  0120    53977    4800      0    1.63e+00    0    1.13e+00
2006 08 30  0125    53977    5100      0    1.65e+00    0    1.16e+00
2006 08 30  0130    53977    5400      0    1.66e+00    0    1.15e+00
2006 08 30  0135    53977    5700      0    1.61e+00    0    1.12e+00
2006 08 30  0140    53977    6000      0    1.64e+00    0    1.15e+00
2006 08 30  0145    53977    6300      0    1.64e+00    0    1.13e+00
