:Data_list: 20080117_ace_epam_5m.txt
:Created: 2008 Jan 18 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
#
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux ---------------------------
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S    47-68   115-195   310-580   761-1220 1060-1900   Index
#-------------------------------------------------------------------------------------------------------------------
2008 01 17  0000   54482       0  0  4.84e+02  2.28e+01  0  7.67e+03  8.36e+02  1.51e+01  6.44e-01  1.16e-01   0.32
2008 01 17  0005   54482     300  0  4.63e+02  2.63e+01  0  1.78e+03  3.30e+01  2.11e+00  4.92e-01  9.66e-02   0.18
2008 01 17  0010   54482     600  0  5.45e+02  2.67e+01  0  1.56e+03  1.75e+01  2.92e+00  4.99e-01  1.16e-01   0.56
2008 01 17  0015   54482     900  0  4.46e+02  2.30e+01  0  1.51e+03  1.86e+01  2.98e+00  5.40e-01  1.90e-01   0.98
2008 01 17  0020   54482    1200  0  5.24e+02  2.40e+01  0  1.44e+03  1.71e+01  2.14e+00  5.63e-01  2.50e-01   0.29
2008 01 17  0025   54482    1500  0  6.06e+02  2.82e+01  0  1.58e+03  1.77e+01  2.10e+00  6.24e-01  1.26e-01   0.39
2008 01 17  0030   54482    1800  0  4.68e+02  2.75e+01  0  1.60e+03  1.81e+01  2.22e+00  4.38e-01  1.55e-01   0.51
2008 01 17  0035   54482    2100  0  4.28e+02  2.39e+01  0  1.51e+03  1.78e+01  2.13e+00  5.53e-01  1.74e-01   0.59
2008 01 17  0040   54482    2400  0  8.09e+02  2.72e+01  0  1.53e+03  1.87e+01  1.97e+00  2.91e-01  1.79e-01   0.57
2008 01 17  0045   54482    2700  0  4.71e+02  2.75e+01  0  1.53e+03  1.85e+01  2.25e+00  4.95e-01  9.66e-02   0.57
2008 01 17  0050   54482    3000  0  4.55e+02  2.34e+01  0  1.51e+03  2.04e+01  2.28e+00  4.95e-01  1.26e-01   0.69
2008 01 17  0055   54482    3300  0  6.44e+02  3.01e+01  0  1.68e+03  6.52e+01  4.56e+00  6.44e-01  1.47e-01   0.40
2008 01 17  0100   54482    3600  0  5.85e+02  2.14e+01  0  5.65e+03  3.65e+02  1.84e+01  4.00e-01  3.77e-01   0.59
2008 01 17  0105   54482    3900  0  4.10e+02  2.23e+01  0  3.66e+03  1.76e+02  5.05e+00  6.67e-01  1.45e-01   0.22
2008 01 17  0110   54482    4200  0  3.34e+02  1.61e+01  0  3.40e+03  7.17e+01  2.61e+00  4.19e-01  8.69e-02   0.64
2008 01 17  0115   54482    4500  0  5.83e+02  2.67e+01  0  3.40e+03  9.07e+01  2.72e+00  6.24e-01  1.27e-01   0.42
2008 01 17  0120   54482    4800  0  5.19e+02  2.62e+01  0  2.78e+03  6.48e+01  3.18e+00  6.29e-01  1.55e-01   0.37
2008 01 17  0125   54482    5100  0  4.37e+02  3.03e+01  0  2.80e+03  6.43e+01  2.70e+00  8.77e-01  1.84e-01   0.75
2008 01 17  0130   54482    5400  0  5.20e+02  2.57e+01  0  3.20e+03  5.69e+01  2.07e+00  5.82e-01  1.79e-01   0.27
2008 01 17  0135   54482    5700  0  5.85e+02  2.30e+01  0  3.12e+03  6.86e+01  2.52e+00  5.91e-01  1.74e-01   0.28
2008 01 17  0140   54482    6000  0  4.25e+02  2.43e+01  0  2.77e+03  5.94e+01  2.73e+00  5.91e-01  1.74e-01   0.39
2008 01 17  0145   54482    6300  0  5.68e+02  2.65e+01  0  2.75e+03  5.01e+01  2.16e+00  6.65e-01  1.90e-01   0.61
2008 01 17  0150   54482    6600  0  5.92e+02  2.34e+01  0  2.54e+03  4.35e+01  2.27e+00  5.28e-01  1.52e-01   0.60
2008 01 17  0155   54482    6900  0  4.65e+02  2.18e+01  0  2.00e+03  3.12e+01  2.13e+00  7.28e-01  1.05e-01   0.63
2008 01 17  0200   54482    7200  0  3.88e+02  2.55e+01  0  1.78e+03  2.85e+01  2.16e+00  4.99e-01  9.48e-02   0.45
2008 01 17  0205   54482    7500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 01 17  0210   54482    7800  0  5.46e+02  2.63e+01  0  1.67e+03  1.55e+01  1.83e+00  7.41e-01  3.06e-01   0.22
2008 01 17  0215   54482    8100  0  5.39e+02  2.72e+01  0  1.53e+03  1.70e+01  2.56e+00  5.20e-01  1.26e-01   0.27
2008 01 17  0220   54482    8400  0  4.81e+02  2.96e+01  0  1.46e+03  1.70e+01  2.80e+00  5.80e-01  1.60e-01   0.14
2008 01 17  0225   54482    8700  0  6.17e+02  2.69e+01  0  1.61e+03  1.77e+01  1.90e+00  5.20e-01  1.48e-01   0.53
2008 01 17  0230   54482    9000  0  4.38e+02  2.35e+01  0  1.57e+03  1.95e+01  1.94e+00  3.69e-01  8.92e-02   0.24
2008 01 17  0235   54482    9300  0  5.95e+02  2.09e+01  0  1.46e+03  1.49e+01  2.07e+00  4.78e-01  1.79e-01   0.07
2008 01 17  0240   54482    9600  0  6.78e+02  2.73e+01  0  1.67e+03  2.18e+01  1.80e+00  6.03e-01  1.90e-01   0.50
2008 01 17  0245   54482    9900  0  5.07e+02  2.35e+01  0  1.84e+03  2.48e+01  2.33e+00  4.40e-01  1.43e-01   0.76
2008 01 17  0250   54482   10200  0  5.09e+02  2.94e+01  0  1.62e+03  1.95e+01  1.97e+00  5.20e-01  1.37e-01   0.17
2008 01 17  0255   54482   10500  0  5.56e+02  2.43e+01  0  1.78e+03  2.75e+01  1.97e+00  6.65e-01  1.05e-01   0.37
2008 01 17  0300   54482   10800  0  5.25e+02  2.13e+01  0  1.78e+03  2.01e+01  1.83e+00  5.63e-01  1.43e-01   0.43
2008 01 17  0305   54482   11100  0  4.98e+02  2.74e+01  0  1.53e+03  1.74e+01  2.43e+00  8.52e-01  1.37e-01   0.47
2008 01 17  0310   54482   11400  0  4.67e+02  1.86e+01  0  1.40e+03  1.65e+01  1.77e+00  5.72e-01  1.26e-01   0.64
2008 01 17  0315   54482   11700  0  6.04e+02  2.89e+01  0  1.62e+03  1.80e+01  2.10e+00  5.34e-01  1.26e-01   0.42
2008 01 17  0320   54482   12000  0  5.14e+02  3.03e+01  0  1.50e+03  1.64e+01  1.90e+00  5.20e-01  2.00e-01   0.30
2008 01 17  0325   54482   12300  0  4.94e+02  2.44e+01  0  1.44e+03  1.58e+01  2.37e+00  6.86e-01  1.93e-01   0.11
2008 01 17  0330   54482   12600  0  5.62e+02  2.59e+01  0  1.53e+03  1.60e+01  1.92e+00  4.57e-01  6.76e-02   0.31
2008 01 17  0335   54482   12900  0  3.90e+02  2.09e+01  0  1.49e+03  1.85e+01  2.36e+00  4.99e-01  1.48e-01   0.68
