:Data_list: 20021213_ace_mag_1m.txt
:Created: 2002 Dec 14 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2002 12 13  0000   52621       0    0     3.3    -4.6    -0.4     5.7    -4.5   306.2
2002 12 13  0001   52621      60    0     3.4    -4.4    -0.6     5.6    -6.3   308.0
2002 12 13  0002   52621     120    0     3.2    -4.5    -0.5     5.5    -5.7   305.6
2002 12 13  0003   52621     180    0     3.1    -4.6    -0.3     5.5    -3.2   303.7
2002 12 13  0004   52621     240    0     2.5    -5.0     0.0     5.6     0.2   296.4
2002 12 13  0005   52621     300    0     2.5    -5.2    -0.2     5.8    -2.0   296.1
2002 12 13  0006   52621     360    0     2.3    -5.3    -0.4     5.8    -3.9   293.9
2002 12 13  0007   52621     420    0     2.2    -5.1     0.1     5.6     0.5   293.4
2002 12 13  0008   52621     480    0     2.1    -5.2     0.3     5.6     2.6   292.2
2002 12 13  0009   52621     540    0     2.3    -5.1    -0.3     5.6    -3.2   293.9
2002 12 13  0010   52621     600    0     2.0    -5.3    -0.1     5.7    -0.7   291.0
2002 12 13  0011   52621     660    0     2.2    -5.3    -0.7     5.8    -6.5   292.1
2002 12 13  0012   52621     720    0     1.8    -5.5    -0.8     5.8    -7.5   287.9
2002 12 13  0013   52621     780    0     2.4    -5.0    -0.5     5.6    -4.7   295.7
2002 12 13  0014   52621     840    0     1.4    -5.7    -1.3     6.0   -12.6   283.6
2002 12 13  0015   52621     900    0     0.8    -5.7    -1.6     6.0   -15.1   278.3
2002 12 13  0016   52621     960    0     0.5    -5.9    -1.4     6.1   -13.1   274.6
2002 12 13  0017   52621    1020    0     0.3    -6.0    -1.6     6.2   -14.7   272.8
2002 12 13  0018   52621    1080    0     1.3    -5.8     0.3     6.0     2.6   282.3
2002 12 13  0019   52621    1140    0     0.8    -6.0     0.4     6.1     3.9   277.4
2002 12 13  0020   52621    1200    0     1.1    -5.8     1.0     6.0     9.9   280.2
2002 12 13  0021   52621    1260    0     1.5    -5.8     0.8     6.0     8.1   284.2
2002 12 13  0022   52621    1320    0     1.4    -5.6     0.3     5.8     3.0   284.0
2002 12 13  0023   52621    1380    0     0.9    -5.9    -0.2     6.0    -1.9   278.8
2002 12 13  0024   52621    1440    0     1.2    -5.9     0.4     6.1     3.4   281.8
2002 12 13  0025   52621    1500    0     1.4    -5.7     0.7     5.9     6.6   283.8
2002 12 13  0026   52621    1560    0     1.3    -5.8     0.6     5.9     5.7   282.8
2002 12 13  0027   52621    1620    0     1.2    -5.7     0.9     5.8     8.4   281.6
2002 12 13  0028   52621    1680    0     1.1    -5.6     1.1     5.8    10.7   281.6
2002 12 13  0029   52621    1740    0     1.1    -5.6     0.8     5.8     7.8   281.4
2002 12 13  0030   52621    1800    0     0.8    -5.8     0.9     5.9     8.3   277.9
2002 12 13  0031   52621    1860    0     1.1    -5.6     0.8     5.8     7.8   281.1
2002 12 13  0032   52621    1920    0     1.3    -5.4     1.1     5.6    11.4   284.1
2002 12 13  0033   52621    1980    0     1.6    -5.2     0.8     5.5     8.5   287.0
2002 12 13  0034   52621    2040    0     1.6    -5.1     1.0     5.4    11.1   287.7
2002 12 13  0035   52621    2100    0     1.9    -4.8     1.2     5.3    13.4   291.6
2002 12 13  0036   52621    2160    0     2.0    -4.5     2.1     5.4    23.0   294.2
2002 12 13  0037   52621    2220    0     1.8    -4.2     3.0     5.5    33.4   293.3
2002 12 13  0038   52621    2280    0     1.9    -4.1     3.1     5.5    34.6   294.2
2002 12 13  0039   52621    2340    0     1.8    -4.2     3.1     5.5    33.9   292.6
2002 12 13  0040   52621    2400    0     1.9    -4.2     2.9     5.5    32.1   294.4
2002 12 13  0041   52621    2460    0     2.1    -4.0     2.8     5.3    31.4   297.8
2002 12 13  0042   52621    2520    0     2.1    -4.2     2.2     5.2    25.4   296.7
2002 12 13  0043   52621    2580    0     2.4    -4.4     1.9     5.3    20.5   298.3
2002 12 13  0044   52621    2640    0     2.5    -4.2     1.9     5.2    20.9   300.4
2002 12 13  0045   52621    2700    0     2.1    -4.2     2.6     5.4    28.9   296.8
2002 12 13  0046   52621    2760    0     2.1    -4.0     2.6     5.2    29.8   297.8
2002 12 13  0047   52621    2820    0     2.0    -4.4     1.8     5.2    20.8   294.3
2002 12 13  0048   52621    2880    0     1.7    -4.9     1.0     5.3    11.3   288.8
2002 12 13  0049   52621    2940    0     2.3    -4.2     1.9     5.1    21.4   299.4
2002 12 13  0050   52621    3000    0     2.5    -3.8     2.2     5.1    25.7   303.0
2002 12 13  0051   52621    3060    0     1.8    -4.8     1.4     5.4    15.5   290.5
2002 12 13  0052   52621    3120    0     1.9    -4.6     2.0     5.4    22.2   292.7
2002 12 13  0053   52621    3180    0     1.7    -5.0     1.3     5.4    14.1   289.1
