:Data_list: 20030103_ace_mag_1m.txt
:Created: 2003 Jan 04 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2003 01 03  0000   52642       0    0     0.5    -3.4     6.5     7.3    62.2   278.8
2003 01 03  0001   52642      60    0     3.9    -8.6     5.8    11.1    31.6   294.6
2003 01 03  0002   52642     120    0     5.0    -9.7     4.7    11.9    23.5   297.0
2003 01 03  0003   52642     180    0     4.4    -9.2     3.9    10.9    20.9   295.4
2003 01 03  0004   52642     240    0     5.0   -10.7     3.2    12.2    15.2   295.1
2003 01 03  0005   52642     300    0     5.0   -10.7     3.7    12.4    17.6   295.1
2003 01 03  0006   52642     360    0     5.1   -10.9     4.0    12.7    18.4   295.0
2003 01 03  0007   52642     420    0     4.0   -10.0     6.9    12.8    32.5   291.7
2003 01 03  0008   52642     480    0     3.4    -8.5     8.7    12.6    43.7   291.9
2003 01 03  0009   52642     540    0     2.8    -7.5     9.8    12.7    50.9   290.5
2003 01 03  0010   52642     600    0    -0.6    -4.6    11.2    12.1    67.6   262.7
2003 01 03  0011   52642     660    0     0.6    -4.3    11.6    12.4    69.6   277.6
2003 01 03  0012   52642     720    0     0.3    -4.5    11.0    11.9    67.6   273.8
2003 01 03  0013   52642     780    0     1.6    -5.0     9.0    10.4    59.7   288.2
