:Data_list: 20030516_ace_swepam_1m.txt
:Created: 2003 May 17 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2003 05 16  0000   52775       0    9    -9999.9    -9999.9    -1.00e+05
2003 05 16  0001   52775      60    0        3.2      610.6     1.30e+05
2003 05 16  0002   52775     120    1        2.8      605.2     1.50e+05
2003 05 16  0003   52775     180    1        3.7      601.8     1.43e+05
2003 05 16  0004   52775     240    1        3.4      597.2     1.39e+05
2003 05 16  0005   52775     300    0        3.2      603.8     1.44e+05
2003 05 16  0006   52775     360    1        3.7      604.8     1.36e+05
2003 05 16  0007   52775     420    1        3.7      604.8     1.36e+05
2003 05 16  0008   52775     480    1        3.8      604.8     1.24e+05
2003 05 16  0009   52775     540    1        3.6      603.5     1.28e+05
2003 05 16  0010   52775     600    1        3.6      604.2     1.28e+05
2003 05 16  0011   52775     660    1        2.7      608.9     1.70e+05
2003 05 16  0012   52775     720    0        2.5      606.8     1.34e+05
2003 05 16  0013   52775     780    0        3.4      600.5     1.22e+05
2003 05 16  0014   52775     840    0        3.5      597.3     1.02e+05
2003 05 16  0015   52775     900    9    -9999.9    -9999.9    -1.00e+05
2003 05 16  0016   52775     960    1        3.6      598.2     1.33e+05
2003 05 16  0017   52775    1020    0        3.5      597.8     1.34e+05
2003 05 16  0018   52775    1080    1        3.6      597.3     1.33e+05
2003 05 16  0019   52775    1140    1        3.5      597.2     1.32e+05
2003 05 16  0020   52775    1200    1        3.5      597.3     1.36e+05
2003 05 16  0021   52775    1260    1        3.7      597.2     1.34e+05
2003 05 16  0022   52775    1320    0        3.6      597.3     1.37e+05
2003 05 16  0023   52775    1380    0        3.6      597.3     1.37e+05
2003 05 16  0024   52775    1440    0        3.8      598.8     1.33e+05
2003 05 16  0025   52775    1500    0        3.2      601.2     1.43e+05
2003 05 16  0026   52775    1560    1        3.5      598.8     1.41e+05
2003 05 16  0027   52775    1620    0        3.6      601.1     1.32e+05
2003 05 16  0028   52775    1680    1        3.4      606.4     1.43e+05
2003 05 16  0029   52775    1740    0        3.4      610.5     1.18e+05
2003 05 16  0030   52775    1800    1        3.6      597.5     1.35e+05
2003 05 16  0031   52775    1860    1        3.6      598.1     1.38e+05
2003 05 16  0032   52775    1920    1        3.1      596.9     1.40e+05
2003 05 16  0033   52775    1980    1    -9999.9    -9999.9    -1.00e+05
2003 05 16  0034   52775    2040    1        3.4      599.0     1.40e+05
2003 05 16  0035   52775    2100    1        2.9      598.8     1.52e+05
2003 05 16  0036   52775    2160    1        2.4      603.2     1.64e+05
2003 05 16  0037   52775    2220    0        3.5      596.7     1.37e+05
2003 05 16  0038   52775    2280    0        4.0      601.0     1.27e+05
2003 05 16  0039   52775    2340    0        4.0      601.0     1.27e+05
2003 05 16  0040   52775    2400    0        3.7      601.8     1.25e+05
2003 05 16  0041   52775    2460    0        3.7      609.5     1.14e+05
2003 05 16  0042   52775    2520    0        3.4      608.7     1.27e+05
2003 05 16  0043   52775    2580    0        3.8      607.3     1.20e+05
2003 05 16  0044   52775    2640    1        3.2      606.8     1.22e+05
2003 05 16  0045   52775    2700    0        3.7      609.1     1.18e+05
2003 05 16  0046   52775    2760    1        3.4      606.6     1.21e+05
2003 05 16  0047   52775    2820    0        3.7      604.0     1.16e+05
2003 05 16  0048   52775    2880    0        3.6      607.1     1.32e+05
2003 05 16  0049   52775    2940    0        3.6      605.7     1.21e+05
2003 05 16  0050   52775    3000    0        3.5      603.8     1.21e+05
2003 05 16  0051   52775    3060    1        3.4      601.3     1.15e+05
2003 05 16  0052   52775    3120    1        3.5      602.5     1.35e+05
2003 05 16  0053   52775    3180    1        3.7      602.8     1.44e+05
2003 05 16  0054   52775    3240    0        3.6      602.5     1.59e+05
2003 05 16  0055   52775    3300    0        3.6      602.5     1.59e+05
2003 05 16  0056   52775    3360    0        3.7      601.8     1.52e+05
2003 05 16  0057   52775    3420    0        3.4      603.0     1.81e+05
2003 05 16  0058   52775    3480    1        3.2      601.4     1.70e+05
2003 05 16  0059   52775    3540    0        2.9      616.6     1.70e+05
2003 05 16  0100   52775    3600    0        2.4      623.5     1.62e+05
2003 05 16  0101   52775    3660    1        2.1      617.6     1.67e+05
2003 05 16  0102   52775    3720    0        2.4      612.7     1.88e+05
2003 05 16  0103   52775    3780    0        2.4      612.6     1.84e+05
2003 05 16  0104   52775    3840    0        2.2      610.0     1.97e+05
2003 05 16  0105   52775    3900    1        2.7      609.2     1.70e+05
2003 05 16  0106   52775    3960    1    -9999.9    -9999.9    -1.00e+05
2003 05 16  0107   52775    4020    1        2.7      609.5     2.43e+05
2003 05 16  0108   52775    4080    1        3.3      606.4     1.61e+05
2003 05 16  0109   52775    4140    1        3.4      606.5     1.50e+05
2003 05 16  0110   52775    4200    0        3.2      608.3     1.50e+05
2003 05 16  0111   52775    4260    0        3.2      608.3     1.50e+05
2003 05 16  0112   52775    4320    0        3.5      610.8     1.49e+05
2003 05 16  0113   52775    4380    0        3.8      612.3     1.47e+05
2003 05 16  0114   52775    4440    1        3.4      618.0     1.48e+05
2003 05 16  0115   52775    4500    0        3.3      616.5     1.39e+05
2003 05 16  0116   52775    4560    0        3.4      614.5     1.48e+05
2003 05 16  0117   52775    4620    0        3.4      615.6     1.40e+05
2003 05 16  0118   52775    4680    1        3.1      612.9     1.48e+05
2003 05 16  0119   52775    4740    0        3.5      610.4     1.47e+05
2003 05 16  0120   52775    4800    1        3.2      611.2     1.52e+05
2003 05 16  0121   52775    4860    0        3.7      614.7     2.18e+05
2003 05 16  0122   52775    4920    0        2.1      643.2     2.22e+05
2003 05 16  0123   52775    4980    0        2.1      640.2     2.16e+05
2003 05 16  0124   52775    5040    0        2.4      632.2     2.16e+05
2003 05 16  0125   52775    5100    0        3.1      623.9     1.65e+05
2003 05 16  0126   52775    5160    0        3.6      631.5     2.34e+05
2003 05 16  0127   52775    5220    0        3.6      631.5     2.34e+05
2003 05 16  0128   52775    5280    0        3.3      634.9     2.00e+05
2003 05 16  0129   52775    5340    0        2.6      634.5     2.59e+05
2003 05 16  0130   52775    5400    0        3.4      630.1     1.88e+05
2003 05 16  0131   52775    5460    0        3.4      628.2     2.49e+05
2003 05 16  0132   52775    5520    0        3.2      626.4     1.64e+05
2003 05 16  0133   52775    5580    0        3.2      621.5     1.60e+05
2003 05 16  0134   52775    5640    0        3.0      653.5     2.24e+05
2003 05 16  0135   52775    5700    0        3.1      641.3     1.82e+05
2003 05 16  0136   52775    5760    0        3.1      633.0     1.62e+05
2003 05 16  0137   52775    5820    0        2.8      630.3     1.69e+05
2003 05 16  0138   52775    5880    0        3.4      627.7     1.60e+05
2003 05 16  0139   52775    5940    9    -9999.9    -9999.9    -1.00e+05
2003 05 16  0140   52775    6000    0        3.2      629.7     1.81e+05
2003 05 16  0141   52775    6060    0        2.6      630.7     1.81e+05
2003 05 16  0142   52775    6120    0        3.1      627.9     1.70e+05
2003 05 16  0143   52775    6180    0        3.1      627.9     1.70e+05
2003 05 16  0144   52775    6240    0        3.0      630.5     2.01e+05
2003 05 16  0145   52775    6300    0        2.9      629.9     1.90e+05
2003 05 16  0146   52775    6360    1        3.2      632.7     2.53e+05
2003 05 16  0147   52775    6420    0        3.3      631.7     2.57e+05
2003 05 16  0148   52775    6480    0        3.0      638.1     2.59e+05
2003 05 16  0149   52775    6540    0        3.2      638.4     2.42e+05
