:Data_list: 20030606_ace_mag_1m.txt
:Created: 2003 Jun 07 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2003 06 06  0000   52796       0    0    -5.7     5.2    -2.5     8.1   -18.0   137.6
2003 06 06  0001   52796      60    0    -5.6     4.6    -3.3     8.0   -24.7   141.0
2003 06 06  0002   52796     120    0    -6.8     3.8    -1.6     8.0   -11.8   150.6
2003 06 06  0003   52796     180    0    -7.1     3.7    -1.0     8.1    -7.0   152.6
2003 06 06  0004   52796     240    0    -6.4     4.4    -1.4     7.9   -10.5   145.5
2003 06 06  0005   52796     300    0    -5.2     5.4    -2.5     7.9   -18.6   133.9
2003 06 06  0006   52796     360    0    -5.4     5.6    -1.5     8.0   -11.2   133.9
2003 06 06  0007   52796     420    0    -4.8     6.1    -1.9     8.0   -14.0   128.3
2003 06 06  0008   52796     480    0    -5.1     6.0     0.7     7.9     5.1   130.8
2003 06 06  0009   52796     540    0    -5.8     5.6    -0.7     8.1    -4.7   135.8
2003 06 06  0010   52796     600    0    -4.4     5.8    -0.2     7.3    -1.5   126.8
2003 06 06  0011   52796     660    0    -2.9     7.3     1.1     7.9     8.3   112.0
2003 06 06  0012   52796     720    0    -3.6     6.6     1.8     7.8    13.7   118.5
2003 06 06  0013   52796     780    0    -2.9     6.8     3.0     7.9    21.9   112.8
2003 06 06  0014   52796     840    0    -2.7     6.4     3.6     7.8    27.8   112.7
2003 06 06  0015   52796     900    0    -3.0     6.5     2.7     7.6    20.4   114.7
2003 06 06  0016   52796     960    0    -5.1     4.3    -3.8     7.7   -29.8   139.7
2003 06 06  0017   52796    1020    0    -5.5     4.8    -2.7     7.8   -20.2   138.8
2003 06 06  0018   52796    1080    0    -5.6     4.6    -2.7     7.7   -20.1   140.7
2003 06 06  0019   52796    1140    0    -5.1     1.4    -5.4     7.5   -45.9   165.0
2003 06 06  0020   52796    1200    0    -4.4     0.4    -6.2     7.6   -54.2   174.5
2003 06 06  0021   52796    1260    0    -4.8     1.5    -5.7     7.6   -48.7   163.0
2003 06 06  0022   52796    1320    0    -5.1     1.9    -5.2     7.5   -43.8   159.9
2003 06 06  0023   52796    1380    0    -5.2     2.6    -4.8     7.5   -39.4   153.9
2003 06 06  0024   52796    1440    0    -5.2     2.5    -5.0     7.6   -41.0   154.3
2003 06 06  0025   52796    1500    0    -4.9     2.2    -5.5     7.6   -45.6   156.0
2003 06 06  0026   52796    1560    0    -5.4     2.5    -4.7     7.5   -38.2   154.6
2003 06 06  0027   52796    1620    0    -4.9     4.6    -2.6     7.2   -21.3   136.6
2003 06 06  0028   52796    1680    0    -2.8     6.8     1.5     7.5    11.3   112.4
2003 06 06  0029   52796    1740    0    -3.1     6.7     1.6     7.5    12.4   114.8
2003 06 06  0030   52796    1800    0    -4.2     2.4    -1.3     5.0   -15.5   149.8
2003 06 06  0031   52796    1860    0    -3.9    -3.6    -5.0     7.3   -43.4   222.2
2003 06 06  0032   52796    1920    0    -3.9    -3.4    -5.4     7.5   -46.2   221.6
2003 06 06  0033   52796    1980    0    -2.1    -1.8    -7.0     7.5   -68.7   220.4
2003 06 06  0034   52796    2040    0    -3.2    -2.3    -6.3     7.5   -58.0   215.1
2003 06 06  0035   52796    2100    0    -4.9    -1.1    -5.5     7.4   -47.4   192.9
2003 06 06  0036   52796    2160    0    -5.6     0.0    -5.0     7.6   -41.8   179.9
2003 06 06  0037   52796    2220    0    -6.1     0.7    -4.5     7.6   -36.5   173.6
2003 06 06  0038   52796    2280    0    -6.4     1.6    -3.6     7.5   -29.1   166.2
2003 06 06  0039   52796    2340    0    -6.5     1.7    -3.0     7.4   -24.0   165.0
2003 06 06  0040   52796    2400    0    -6.7     1.7    -2.4     7.3   -19.1   165.3
2003 06 06  0041   52796    2460    0    -6.2     2.5    -2.6     7.1   -21.4   157.9
2003 06 06  0042   52796    2520    0    -6.4     2.7    -1.7     7.2   -13.4   157.0
2003 06 06  0043   52796    2580    0    -6.4     2.9    -1.7     7.2   -13.2   155.8
2003 06 06  0044   52796    2640    0    -6.3     2.8    -1.9     7.1   -15.2   156.0
2003 06 06  0045   52796    2700    0    -6.2     2.3    -2.6     7.1   -21.4   159.5
2003 06 06  0046   52796    2760    0    -6.7     1.8    -1.6     7.1   -13.0   165.3
2003 06 06  0047   52796    2820    0    -6.9     0.5    -1.5     7.1   -12.2   176.0
2003 06 06  0048   52796    2880    0    -6.8     0.8    -1.6     7.0   -13.1   173.3
2003 06 06  0049   52796    2940    0    -6.7     2.0    -1.0     7.0    -8.1   163.3
2003 06 06  0050   52796    3000    0    -6.3     2.0    -2.3     7.0   -18.9   162.8
2003 06 06  0051   52796    3060    0    -6.3     2.6    -1.6     7.0   -13.1   157.8
2003 06 06  0052   52796    3120    0    -6.2     1.9    -0.5     6.5    -4.6   162.6
2003 06 06  0053   52796    3180    0    -6.5     2.6     1.2     7.1     9.7   158.4
2003 06 06  0054   52796    3240    0    -6.4     2.3     1.3     6.9    11.0   160.5
2003 06 06  0055   52796    3300    0    -5.7     3.0     2.0     6.8    17.0   152.1
2003 06 06  0056   52796    3360    0    -6.2     2.3     1.4     6.8    11.7   159.9
2003 06 06  0057   52796    3420    0    -5.9     3.4     1.0     6.9     8.3   150.3
2003 06 06  0058   52796    3480    0    -6.1     3.4     1.2     7.1     9.5   150.8
2003 06 06  0059   52796    3540    0    -6.4     2.9     1.2     7.1     9.6   155.3
2003 06 06  0100   52796    3600    0    -5.7     2.7     3.5     7.2    29.5   154.6
2003 06 06  0101   52796    3660    0    -5.3     2.5     3.9     7.0    33.4   154.6
2003 06 06  0102   52796    3720    0    -3.8     2.1     5.9     7.3    53.8   150.6
2003 06 06  0103   52796    3780    0    -4.3     1.9     5.6     7.3    49.4   156.0
2003 06 06  0104   52796    3840    0    -4.0     2.0     5.8     7.3    52.2   153.7
2003 06 06  0105   52796    3900    0    -4.2     2.2     5.6     7.3    49.7   152.2
2003 06 06  0106   52796    3960    0    -4.1     2.1     5.7     7.3    51.5   153.1
2003 06 06  0107   52796    4020    0    -3.9     2.0     5.9     7.3    53.3   152.9
2003 06 06  0108   52796    4080    0    -4.9     2.2     4.5     7.0    39.8   155.5
2003 06 06  0109   52796    4140    0    -4.8     2.3     4.2     6.7    38.3   154.2
2003 06 06  0110   52796    4200    0    -6.1     2.4     1.6     6.8    13.3   158.5
2003 06 06  0111   52796    4260    0    -6.2     2.1    -1.0     6.6    -8.5   161.6
2003 06 06  0112   52796    4320    0    -5.5     3.3     0.7     6.5     6.0   149.2
2003 06 06  0113   52796    4380    0    -6.0     2.8     0.9     6.7     7.8   154.8
2003 06 06  0114   52796    4440    0    -5.5     2.8     1.8     6.4    15.8   153.5
2003 06 06  0115   52796    4500    0    -5.1     2.9     2.8     6.5    25.4   150.7
2003 06 06  0116   52796    4560    0    -4.9     2.9     3.0     6.5    27.7   149.2
2003 06 06  0117   52796    4620    0    -5.8     1.2     0.2     5.9     2.0   168.3
2003 06 06  0118   52796    4680    0    -6.2     1.0    -1.9     6.6   -16.3   171.1
2003 06 06  0119   52796    4740    0    -6.5     0.9    -0.6     6.6    -5.5   172.2
2003 06 06  0120   52796    4800    0    -5.9     2.0    -0.9     6.3    -8.2   161.6
2003 06 06  0121   52796    4860    0    -2.8    -0.6    -5.7     6.4   -63.3   191.3
2003 06 06  0122   52796    4920    0    -1.4    -1.8    -6.3     6.7   -70.1   233.2
2003 06 06  0123   52796    4980    0    -0.5    -2.3    -6.4     6.8   -69.6   258.3
2003 06 06  0124   52796    5040    0    -0.0    -2.5    -6.3     6.8   -68.1   269.9
2003 06 06  0125   52796    5100    0    -2.2    -0.6    -5.9     6.3   -69.2   194.7
