:Data_list: 20020709_ace_swepam_1m.txt
:Created: 2002 Jul 10 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2002 07 09  0000   52464       0    0        5.3      417.5     7.68e+04
2002 07 09  0001   52464      60    0        5.5      417.2     8.04e+04
2002 07 09  0002   52464     120    0        5.7      424.8     7.29e+04
2002 07 09  0003   52464     180    0        5.8      426.4     7.50e+04
2002 07 09  0004   52464     240    0        6.0      425.3     7.29e+04
2002 07 09  0005   52464     300    0        6.2      428.2     7.65e+04
2002 07 09  0006   52464     360    0        4.9      409.0     5.69e+04
2002 07 09  0007   52464     420    0        5.8      407.4     7.59e+04
2002 07 09  0008   52464     480    0        5.4      411.5     7.91e+04
2002 07 09  0009   52464     540    0        5.9      410.0     7.86e+04
2002 07 09  0010   52464     600    0        6.7      402.1     9.10e+04
2002 07 09  0011   52464     660    0        6.2      408.6     7.43e+04
2002 07 09  0012   52464     720    0        5.8      405.2     8.61e+04
2002 07 09  0013   52464     780    0        4.3      415.6     7.67e+04
2002 07 09  0014   52464     840    0        4.5      414.8     6.99e+04
2002 07 09  0015   52464     900    0        4.5      414.8     6.99e+04
2002 07 09  0016   52464     960    0        4.4      418.3     7.12e+04
2002 07 09  0017   52464    1020    0        5.7      406.4     8.86e+04
2002 07 09  0018   52464    1080    0        4.9      415.0     9.69e+04
2002 07 09  0019   52464    1140    0        5.9      412.2     8.24e+04
2002 07 09  0020   52464    1200    0        4.8      413.0     9.03e+04
2002 07 09  0021   52464    1260    0        5.9      415.8     7.65e+04
2002 07 09  0022   52464    1320    0        4.1      409.0     7.96e+04
2002 07 09  0023   52464    1380    0        5.2      400.8     9.36e+04
2002 07 09  0024   52464    1440    9    -9999.9    -9999.9    -1.00e+05
2002 07 09  0025   52464    1500    0        4.8      397.7     7.53e+04
2002 07 09  0026   52464    1560    0        4.6      400.0     6.32e+04
2002 07 09  0027   52464    1620    0        4.7      401.5     6.50e+04
2002 07 09  0028   52464    1680    0        4.6      400.4     6.49e+04
2002 07 09  0029   52464    1740    0        4.9      400.3     6.32e+04
2002 07 09  0030   52464    1800    0        5.3      397.1     8.94e+04
2002 07 09  0031   52464    1860    0        5.3      397.1     8.94e+04
2002 07 09  0032   52464    1920    0        5.1      393.4     9.13e+04
2002 07 09  0033   52464    1980    0        4.6      406.4     5.14e+04
2002 07 09  0034   52464    2040    0        3.9      409.9     5.52e+04
2002 07 09  0035   52464    2100    0        4.4      407.1     7.35e+04
2002 07 09  0036   52464    2160    0        4.9      411.0     6.92e+04
2002 07 09  0037   52464    2220    0        5.2      411.2     6.82e+04
2002 07 09  0038   52464    2280    0        5.0      411.9     7.54e+04
2002 07 09  0039   52464    2340    0        5.9      410.9     6.74e+04
2002 07 09  0040   52464    2400    0        5.3      410.2     7.03e+04
2002 07 09  0041   52464    2460    0        5.1      407.2     5.69e+04
2002 07 09  0042   52464    2520    0        4.9      409.1     4.90e+04
2002 07 09  0043   52464    2580    0        4.5      409.9     4.84e+04
2002 07 09  0044   52464    2640    0        4.4      411.6     5.11e+04
2002 07 09  0045   52464    2700    0        5.4      415.8     5.13e+04
2002 07 09  0046   52464    2760    0        5.5      414.9     5.64e+04
2002 07 09  0047   52464    2820    0        5.5      414.9     5.64e+04
2002 07 09  0048   52464    2880    0        5.5      419.4     5.62e+04
2002 07 09  0049   52464    2940    0        5.2      416.4     5.57e+04
2002 07 09  0050   52464    3000    0        5.6      418.7     5.36e+04
2002 07 09  0051   52464    3060    0        5.0      419.5     5.85e+04
2002 07 09  0052   52464    3120    0        5.0      413.3     6.50e+04
2002 07 09  0053   52464    3180    0        4.2      407.8     6.01e+04
2002 07 09  0054   52464    3240    0        4.8      410.5     7.61e+04
2002 07 09  0055   52464    3300    0        5.3      410.3     6.83e+04
2002 07 09  0056   52464    3360    0        4.6      412.7     6.15e+04
2002 07 09  0057   52464    3420    9    -9999.9    -9999.9    -1.00e+05
