:Data_list: 20071111_ace_swepam_1m.txt
:Created: 2007 Nov 12 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2007 11 11  0000   54415       0    0        3.9      396.7     9.11e+04
2007 11 11  0001   54415      60    0        4.4      395.7     9.45e+04
2007 11 11  0002   54415     120    1        3.7      397.0     9.38e+04
2007 11 11  0003   54415     180    1    -9999.9    -9999.9    -1.00e+05
2007 11 11  0004   54415     240    0        4.3      396.2     8.79e+04
2007 11 11  0005   54415     300    0        3.8      398.0     9.59e+04
2007 11 11  0006   54415     360    0        4.2      396.0     9.00e+04
2007 11 11  0007   54415     420    0        3.8      397.8     9.52e+04
2007 11 11  0008   54415     480    0        4.0      397.9     9.02e+04
2007 11 11  0009   54415     540    0        4.2      397.9     8.52e+04
2007 11 11  0010   54415     600    0        3.9      398.2     1.00e+05
2007 11 11  0011   54415     660    0        4.4      398.6     9.69e+04
2007 11 11  0012   54415     720    0        4.1      400.5     9.73e+04
2007 11 11  0013   54415     780    0        4.1      398.8     8.09e+04
2007 11 11  0014   54415     840    0        3.8      398.7     9.34e+04
2007 11 11  0015   54415     900    0        4.5      396.9     9.08e+04
2007 11 11  0016   54415     960    0        4.1      399.3     9.62e+04
2007 11 11  0017   54415    1020    0        4.3      399.3     9.42e+04
2007 11 11  0018   54415    1080    0        4.0      398.7     8.67e+04
