:Data_list: 20080913_ace_epam_5m.txt
:Created: 2008 Sep 14 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
#
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux ---------------------------
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S    47-68   115-195   310-580   761-1220 1060-1900   Index
#-------------------------------------------------------------------------------------------------------------------
2008 09 13  0000   54722       0  0  5.18e+02  2.59e+01  0  9.18e+02  1.83e+01  2.43e+00  7.48e-01  1.16e-01   0.31
2008 09 13  0005   54722     300  0  7.06e+02  2.15e+01  0  9.24e+02  1.74e+01  2.62e+00  6.25e-01  2.11e-01   0.47
2008 09 13  0010   54722     600  0  5.00e+02  3.40e+01  0  8.46e+02  2.00e+01  2.02e+00  5.49e-01  1.62e-01   0.79
2008 09 13  0015   54722     900  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 09 13  0020   54722    1200  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 09 13  0025   54722    1500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 09 13  0030   54722    1800  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 09 13  0035   54722    2100  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 09 13  0040   54722    2400  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 09 13  0045   54722    2700  0  5.36e+02  3.83e+01  0  9.06e+02  1.59e+01  1.82e+00  3.18e-01  4.03e-02   1.07
2008 09 13  0050   54722    3000  0  5.20e+02  2.80e+01  0  9.18e+02  2.10e+01  2.58e+00  5.63e-01  1.16e-01   0.74
2008 09 13  0055   54722    3300  0  4.98e+02  2.73e+01  0  9.08e+02  1.89e+01  2.59e+00  7.27e-01  1.37e-01   0.51
2008 09 13  0100   54722    3600  0  5.68e+02  2.58e+01  0  9.08e+02  1.97e+01  3.13e+00  9.67e-01  1.78e-01   0.41
2008 09 13  0105   54722    3900  0  5.54e+02  2.47e+01  0  9.77e+02  1.91e+01  2.82e+00  5.61e-01  2.11e-01   0.16
2008 09 13  0110   54722    4200  0  4.73e+02  2.82e+01  0  8.81e+02  1.73e+01  2.36e+00  6.44e-01  1.47e-01   0.14
2008 09 13  0115   54722    4500  0  6.15e+02  2.99e+01  0  9.10e+02  1.96e+01  2.63e+00  7.21e-01  1.52e-01   0.37
2008 09 13  0120   54722    4800  0  5.41e+02  2.96e+01  0  9.31e+02  1.57e+01  1.77e+00  8.32e-01  2.21e-01   0.23
2008 09 13  0125   54722    5100  0  4.93e+02  2.47e+01  0  9.35e+02  1.76e+01  2.36e+00  6.32e-01  1.10e-01   0.29
2008 09 13  0130   54722    5400  0  5.88e+02  2.78e+01  0  8.88e+02  1.72e+01  2.52e+00  8.44e-01  2.23e-01   0.25
2008 09 13  0135   54722    5700  0  5.92e+02  2.74e+01  0  9.58e+02  1.96e+01  2.29e+00  5.20e-01  1.58e-01   0.93
2008 09 13  0140   54722    6000  0  5.27e+02  2.83e+01  0  8.84e+02  1.82e+01  2.28e+00  7.05e-01  8.43e-02   0.30
2008 09 13  0145   54722    6300  0  5.18e+02  2.80e+01  0  8.43e+02  1.68e+01  2.79e+00  6.29e-01  2.32e-01   0.37
2008 09 13  0150   54722    6600  0  6.01e+02  2.57e+01  0  9.20e+02  1.95e+01  2.36e+00  7.07e-01  1.79e-01   0.01
2008 09 13  0155   54722    6900  0  5.59e+02  3.12e+01  0  9.50e+02  1.85e+01  1.95e+00  6.10e-01  1.69e-01   0.36
2008 09 13  0200   54722    7200  0  4.51e+02  2.96e+01  0  8.99e+02  1.89e+01  2.28e+00  4.95e-01  2.22e-01   0.29
2008 09 13  0205   54722    7500  0  5.47e+02  2.55e+01  0  9.54e+02  2.02e+01  2.75e+00  7.07e-01  2.00e-01   0.08
2008 09 13  0210   54722    7800  0  4.65e+02  2.69e+01  0  9.46e+02  1.95e+01  2.40e+00  6.67e-01  1.74e-01   0.43
2008 09 13  0215   54722    8100  0  4.61e+02  2.96e+01  0  8.98e+02  1.85e+01  2.16e+00  7.05e-01  2.32e-01   0.45
2008 09 13  0220   54722    8400  0  5.16e+02  2.52e+01  0  8.73e+02  2.27e+01  2.22e+00  5.53e-01  9.27e-02   0.29
2008 09 13  0225   54722    8700  0  6.06e+02  2.69e+01  0  9.77e+02  1.87e+01  2.36e+00  5.82e-01  2.63e-01   0.58
2008 09 13  0230   54722    9000  0  5.06e+02  2.76e+01  0  9.44e+02  1.82e+01  2.82e+00  7.81e-01  1.74e-01   0.34
2008 09 13  0235   54722    9300  0  5.01e+02  2.80e+01  0  8.51e+02  1.80e+01  2.40e+00  7.05e-01  6.76e-02   0.25
2008 09 13  0240   54722    9600  0  6.27e+02  2.86e+01  0  8.92e+02  1.85e+01  2.75e+00  4.16e-01  1.16e-01   0.30
2008 09 13  0245   54722    9900  0  5.37e+02  2.53e+01  0  9.13e+02  2.13e+01  2.94e+00  6.10e-01  1.74e-01   0.76
2008 09 13  0250   54722   10200  0  5.56e+02  2.92e+01  0  9.46e+02  1.90e+01  2.13e+00  7.05e-01  1.06e-01   0.36
2008 09 13  0255   54722   10500  0  5.67e+02  2.67e+01  0  8.91e+02  2.17e+01  2.26e+00  7.07e-01  1.37e-01   0.37
2008 09 13  0300   54722   10800  0  4.84e+02  2.86e+01  0  9.38e+02  1.77e+01  2.44e+00  5.80e-01  2.12e-01   0.45
2008 09 13  0305   54722   11100  0  5.32e+02  3.29e+01  0  9.15e+02  2.06e+01  2.07e+00  8.31e-01  1.69e-01   0.59
2008 09 13  0310   54722   11400  0  4.86e+02  3.19e+01  0  8.22e+02  1.84e+01  2.92e+00  4.78e-01  1.58e-01   0.32
2008 09 13  0315   54722   11700  0  6.03e+02  2.71e+01  0  9.39e+02  1.98e+01  2.63e+00  7.74e-01  1.52e-01   0.68
2008 09 13  0320   54722   12000  0  4.87e+02  2.78e+01  0  9.27e+02  1.99e+01  2.20e+00  7.07e-01  1.90e-01   0.49
2008 09 13  0325   54722   12300  0  4.82e+02  2.82e+01  0  8.85e+02  1.86e+01  2.33e+00  7.48e-01  1.58e-01   0.35
2008 09 13  0330   54722   12600  0  6.66e+02  2.81e+01  0  9.30e+02  2.30e+01  2.61e+00  7.39e-01  1.16e-01   0.46
2008 09 13  0335   54722   12900  0  5.18e+02  3.15e+01  0  9.06e+02  1.79e+01  2.43e+00  4.99e-01  1.16e-01   0.17
2008 09 13  0340   54722   13200  0  5.13e+02  3.38e+01  0  9.60e+02  1.83e+01  2.50e+00  5.80e-01  2.14e-01   0.12
