:Data_list: 20070604_ace_swepam_1m.txt
:Created: 2007 Jun 05 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2007 06 04  0000   54255       0    0        5.8      457.8     1.04e+05
2007 06 04  0001   54255      60    0        5.7      457.5     1.12e+05
2007 06 04  0002   54255     120    0        5.7      454.9     1.11e+05
2007 06 04  0003   54255     180    0        5.6      455.4     1.08e+05
2007 06 04  0004   54255     240    0        5.4      455.9     1.05e+05
2007 06 04  0005   54255     300    0        5.8      456.2     1.07e+05
2007 06 04  0006   54255     360    0        5.8      455.8     1.10e+05
2007 06 04  0007   54255     420    0        5.6      458.2     9.91e+04
2007 06 04  0008   54255     480    0        5.5      456.4     1.09e+05
2007 06 04  0009   54255     540    0        5.6      455.9     1.02e+05
2007 06 04  0010   54255     600    0        4.1      453.8     1.15e+05
2007 06 04  0011   54255     660    0        5.1      457.5     1.12e+05
2007 06 04  0012   54255     720    9    -9999.9    -9999.9    -1.00e+05
2007 06 04  0013   54255     780    0        5.0      457.1     1.06e+05
2007 06 04  0014   54255     840    0        5.1      457.5     9.37e+04
2007 06 04  0015   54255     900    0        5.0      457.3     1.05e+05
2007 06 04  0016   54255     960    0        5.0      459.4     9.03e+04
2007 06 04  0017   54255    1020    0        5.2      455.5     9.41e+04
2007 06 04  0018   54255    1080    0        4.1      454.0     9.73e+04
2007 06 04  0019   54255    1140    0        4.0      454.8     9.77e+04
2007 06 04  0020   54255    1200    0        3.8      455.5     9.82e+04
2007 06 04  0021   54255    1260    0        5.4      455.1     8.32e+04
2007 06 04  0022   54255    1320    0        5.9      457.4     1.04e+05
2007 06 04  0023   54255    1380    0        5.6      456.8     1.04e+05
2007 06 04  0024   54255    1440    0        5.8      454.7     9.73e+04
2007 06 04  0025   54255    1500    0        5.6      454.8     1.01e+05
2007 06 04  0026   54255    1560    0        5.5      453.7     9.32e+04
2007 06 04  0027   54255    1620    0        5.9      454.3     9.69e+04
2007 06 04  0028   54255    1680    0        5.4      452.6     9.58e+04
2007 06 04  0029   54255    1740    0        4.3      452.9     1.05e+05
2007 06 04  0030   54255    1800    0        4.2      450.8     1.09e+05
2007 06 04  0031   54255    1860    0        4.1      455.4     9.35e+04
2007 06 04  0032   54255    1920    0        4.1      452.8     9.73e+04
2007 06 04  0033   54255    1980    0        4.1      453.9     1.03e+05
2007 06 04  0034   54255    2040    0        4.5      452.0     1.04e+05
2007 06 04  0035   54255    2100    0        5.0      453.4     1.05e+05
2007 06 04  0036   54255    2160    0        5.6      454.8     1.07e+05
2007 06 04  0037   54255    2220    0        5.4      456.7     1.06e+05
2007 06 04  0038   54255    2280    0        3.9      451.8     1.16e+05
2007 06 04  0039   54255    2340    0        5.6      458.8     1.06e+05
2007 06 04  0040   54255    2400    0        6.0      465.7     1.17e+05
2007 06 04  0041   54255    2460    0        6.0      468.5     1.17e+05
2007 06 04  0042   54255    2520    0        5.4      466.0     1.10e+05
2007 06 04  0043   54255    2580    0        4.5      465.1     1.18e+05
2007 06 04  0044   54255    2640    0        4.3      467.3     1.25e+05
2007 06 04  0045   54255    2700    9    -9999.9    -9999.9    -1.00e+05
2007 06 04  0046   54255    2760    0        5.6      468.9     1.13e+05
2007 06 04  0047   54255    2820    0        4.1      469.5     1.05e+05
2007 06 04  0048   54255    2880    0        4.6      467.1     1.23e+05
2007 06 04  0049   54255    2940    0        4.1      465.1     1.12e+05
2007 06 04  0050   54255    3000    0        3.7      458.5     1.02e+05
2007 06 04  0051   54255    3060    0        3.8      461.6     1.12e+05
2007 06 04  0052   54255    3120    0        4.0      464.6     1.22e+05
2007 06 04  0053   54255    3180    0        3.4      465.3     1.09e+05
2007 06 04  0054   54255    3240    0        3.7      459.9     1.04e+05
2007 06 04  0055   54255    3300    0        3.5      459.9     1.08e+05
2007 06 04  0056   54255    3360    0        3.7      461.4     1.06e+05
2007 06 04  0057   54255    3420    0        3.9      460.2     9.46e+04
2007 06 04  0058   54255    3480    0        3.8      462.2     9.64e+04
2007 06 04  0059   54255    3540    0        4.2      458.4     8.99e+04
2007 06 04  0100   54255    3600    0        4.0      459.3     9.67e+04
2007 06 04  0101   54255    3660    0        4.3      459.0     9.08e+04
2007 06 04  0102   54255    3720    0        3.9      457.2     9.66e+04
2007 06 04  0103   54255    3780    0        3.5      458.8     9.99e+04
2007 06 04  0104   54255    3840    0        3.9      460.1     9.18e+04
2007 06 04  0105   54255    3900    0        3.5      460.1     9.68e+04
2007 06 04  0106   54255    3960    0        3.4      459.1     9.61e+04
2007 06 04  0107   54255    4020    0        3.4      461.1     9.35e+04
2007 06 04  0108   54255    4080    0        3.4      463.2     9.09e+04
2007 06 04  0109   54255    4140    0        3.2      466.4     9.17e+04
2007 06 04  0110   54255    4200    0        3.4      469.2     9.31e+04
2007 06 04  0111   54255    4260    0        3.5      466.0     1.03e+05
2007 06 04  0112   54255    4320    0        3.5      465.3     9.61e+04
2007 06 04  0113   54255    4380    0        3.9      465.2     1.07e+05
2007 06 04  0114   54255    4440    0        5.4      458.5     9.11e+04
2007 06 04  0115   54255    4500    0        5.7      458.8     9.24e+04
2007 06 04  0116   54255    4560    0        3.6      464.3     9.21e+04
2007 06 04  0117   54255    4620    0        4.2      457.2     1.02e+05
2007 06 04  0118   54255    4680    9    -9999.9    -9999.9    -1.00e+05
2007 06 04  0119   54255    4740    0        4.2      463.8     8.67e+04
2007 06 04  0120   54255    4800    0        3.9      455.9     1.18e+05
2007 06 04  0121   54255    4860    0        4.0      453.8     1.20e+05
2007 06 04  0122   54255    4920    0        3.7      452.0     1.18e+05
2007 06 04  0123   54255    4980    0        4.0      452.0     1.19e+05
2007 06 04  0124   54255    5040    0        4.3      452.0     1.19e+05
2007 06 04  0125   54255    5100    0        4.2      452.5     1.24e+05
2007 06 04  0126   54255    5160    0        4.5      451.2     1.19e+05
2007 06 04  0127   54255    5220    0        3.6      453.9     1.26e+05
2007 06 04  0128   54255    5280    0        4.0      453.9     1.17e+05
2007 06 04  0129   54255    5340    0        4.0      454.2     1.13e+05
2007 06 04  0130   54255    5400    0        4.1      452.3     1.18e+05
2007 06 04  0131   54255    5460    0        4.2      453.4     1.07e+05
2007 06 04  0132   54255    5520    0        4.0      450.9     1.07e+05
2007 06 04  0133   54255    5580    0        3.6      449.4     1.10e+05
2007 06 04  0134   54255    5640    0        3.7      449.0     1.06e+05
2007 06 04  0135   54255    5700    0        3.8      447.8     9.84e+04
2007 06 04  0136   54255    5760    0        4.2      446.9     9.25e+04
2007 06 04  0137   54255    5820    0        3.5      448.1     1.11e+05
2007 06 04  0138   54255    5880    0        3.7      446.4     9.99e+04
2007 06 04  0139   54255    5940    0        3.4      449.0     1.05e+05
2007 06 04  0140   54255    6000    0        3.2      451.6     1.10e+05
2007 06 04  0141   54255    6060    0        3.6      449.8     1.08e+05
2007 06 04  0142   54255    6120    0        3.1      455.0     8.88e+04
2007 06 04  0143   54255    6180    0        3.2      452.8     9.21e+04
2007 06 04  0144   54255    6240    0        3.2      453.8     1.00e+05
2007 06 04  0145   54255    6300    0        3.3      454.0     1.06e+05
2007 06 04  0146   54255    6360    0        3.3      454.1     1.13e+05
2007 06 04  0147   54255    6420    0        3.6      451.2     1.08e+05
2007 06 04  0148   54255    6480    0        3.5      454.6     9.55e+04
2007 06 04  0149   54255    6540    0        4.3      452.4     9.59e+04
2007 06 04  0150   54255    6600    0        3.9      454.9     9.73e+04
2007 06 04  0151   54255    6660    9    -9999.9    -9999.9    -1.00e+05
2007 06 04  0152   54255    6720    0        3.5      457.6     7.94e+04
2007 06 04  0153   54255    6780    0        2.1      457.1     7.87e+04
2007 06 04  0154   54255    6840    0        2.0      460.3     6.42e+04
2007 06 04  0155   54255    6900    0        2.0      458.7     6.48e+04
2007 06 04  0156   54255    6960    0        2.1      457.2     6.54e+04
2007 06 04  0157   54255    7020    0        2.0      459.7     5.79e+04
2007 06 04  0158   54255    7080    0        2.1      456.4     5.61e+04
2007 06 04  0159   54255    7140    0        1.9      459.7     6.33e+04
2007 06 04  0200   54255    7200    0        2.2      456.7     6.48e+04
2007 06 04  0201   54255    7260    0        2.3      451.5     7.78e+04
2007 06 04  0202   54255    7320    0        1.9      459.0     7.75e+04
2007 06 04  0203   54255    7380    0        1.9      461.2     8.47e+04
2007 06 04  0204   54255    7440    0        1.8      459.5     7.20e+04
2007 06 04  0205   54255    7500    0        1.9      458.3     7.42e+04
2007 06 04  0206   54255    7560    0        2.2      467.3     1.39e+05
2007 06 04  0207   54255    7620    0        2.1      459.6     8.53e+04
2007 06 04  0208   54255    7680    0        2.1      463.7     1.14e+05
2007 06 04  0209   54255    7740    0        1.7      463.9     1.08e+05
2007 06 04  0210   54255    7800    0        1.9      466.1     1.17e+05
2007 06 04  0211   54255    7860    0        1.9      466.4     1.14e+05
2007 06 04  0212   54255    7920    0        1.9      466.8     1.10e+05
2007 06 04  0213   54255    7980    0        2.2      476.0     1.52e+05
2007 06 04  0214   54255    8040    0        2.1      485.3     1.08e+05
2007 06 04  0215   54255    8100    0        1.7      490.4     1.54e+05
2007 06 04  0216   54255    8160    0        1.8      496.1     1.60e+05
2007 06 04  0217   54255    8220    0        2.0      495.5     1.30e+05
2007 06 04  0218   54255    8280    0        2.0      499.6     1.65e+05
2007 06 04  0219   54255    8340    0        2.4      507.7     1.65e+05
2007 06 04  0220   54255    8400    0        2.6      495.0     1.41e+05
2007 06 04  0221   54255    8460    0        1.9      495.3     1.42e+05
2007 06 04  0222   54255    8520    0        2.0      491.9     1.60e+05
2007 06 04  0223   54255    8580    0        1.8      489.3     1.36e+05
2007 06 04  0224   54255    8640    9    -9999.9    -9999.9    -1.00e+05
2007 06 04  0225   54255    8700    0        2.5      484.3     1.89e+05
2007 06 04  0226   54255    8760    1        1.9      493.0     2.07e+05
2007 06 04  0227   54255    8820    0        1.7      484.6     1.61e+05
2007 06 04  0228   54255    8880    0        1.5      476.3     1.14e+05
2007 06 04  0229   54255    8940    0        1.8      480.0     1.32e+05
2007 06 04  0230   54255    9000    0        2.1      494.4     1.68e+05
2007 06 04  0231   54255    9060    0        2.6      496.3     1.44e+05
2007 06 04  0232   54255    9120    0        2.4      500.4     1.52e+05
