:Data_list: 20040422_ace_mag_1m.txt
:Created: 2004 Apr 23 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2004 04 22  0000   53117       0    0    -6.6     0.8     4.1     7.8    31.4   172.8
2004 04 22  0001   53117      60    0    -5.2     2.7     4.9     7.7    40.0   152.2
2004 04 22  0002   53117     120    0    -5.2     3.0     4.5     7.5    37.0   149.4
2004 04 22  0003   53117     180    0    -5.6     3.2     4.4     7.8    34.3   149.9
2004 04 22  0004   53117     240    0    -5.5     3.1     4.6     7.8    36.3   150.8
2004 04 22  0005   53117     300    0    -5.2     2.1     5.3     7.7    43.4   158.0
2004 04 22  0006   53117     360    0    -5.2     2.4     5.0     7.6    41.0   155.5
2004 04 22  0007   53117     420    0    -5.5     2.4     4.8     7.6    38.5   156.2
2004 04 22  0008   53117     480    0    -5.9     2.5     4.1     7.6    32.4   157.2
2004 04 22  0009   53117     540    0    -6.7     1.4     3.2     7.6    25.2   168.2
2004 04 22  0010   53117     600    0    -6.1     2.9     3.2     7.4    25.3   154.8
2004 04 22  0011   53117     660    0    -6.2     2.8     3.4     7.6    26.3   155.7
2004 04 22  0012   53117     720    0    -6.6     1.9     3.0     7.5    23.7   163.9
2004 04 22  0013   53117     780    0    -6.6     1.6     3.4     7.6    26.7   166.2
2004 04 22  0014   53117     840    0    -6.0     2.6     3.7     7.5    29.5   156.7
2004 04 22  0015   53117     900    0    -5.9     2.8     3.9     7.6    30.6   155.0
2004 04 22  0016   53117     960    0    -6.2     2.7     3.4     7.5    26.9   156.5
2004 04 22  0017   53117    1020    0    -6.3     2.2     3.6     7.6    28.2   160.4
2004 04 22  0018   53117    1080    0    -6.2     2.1     3.7     7.5    29.5   161.4
2004 04 22  0019   53117    1140    0    -5.5     2.1     4.4     7.3    36.8   159.4
2004 04 22  0020   53117    1200    0    -5.8     1.8     3.2     6.9    27.8   162.7
2004 04 22  0021   53117    1260    0    -5.6     2.0     4.2     7.3    35.5   160.2
2004 04 22  0022   53117    1320    0    -5.3     0.5     4.9     7.2    42.4   174.2
2004 04 22  0023   53117    1380    0    -5.1     1.1     5.0     7.3    43.7   167.7
2004 04 22  0024   53117    1440    0    -5.6     2.2     4.1     7.2    34.3   158.2
2004 04 22  0025   53117    1500    0    -3.7     0.9     6.2     7.3    58.1   166.0
2004 04 22  0026   53117    1560    0    -4.2     1.5     5.8     7.3    52.4   160.0
