:Data_list: 20041031_ace_epam_5m.txt
:Created: 2004 Nov 01 0012 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
# 2004 Feb 04: see http://www.sec.noaa.gov/ftpdir/lists/ace/README for EPAM channel change notice.
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux --------------------------- 
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S    47-68   115-195   310-580   761-1220 1060-1900   Ratio
#-------------------------------------------------------------------------------------------------------------------
2004 10 31  0000   53309       0  0  1.42e+05  1.02e+03  0  3.67e+03  1.15e+02  3.62e+01  4.95e+01  1.09e+01   0.11
2004 10 31  0005   53309     300  0  1.57e+05  1.10e+03  0  1.61e+03  9.85e+01  3.83e+01  5.65e+01  1.05e+01   0.04
2004 10 31  0010   53309     600  0  1.59e+05  1.12e+03  0  1.17e+04  3.10e+02  5.43e+01  5.79e+01  1.40e+01   0.04
2004 10 31  0015   53309     900  0  1.37e+05  9.60e+02  0  6.02e+04  1.13e+03  8.78e+01  5.27e+01  1.63e+01   0.03
2004 10 31  0020   53309    1200  0  1.49e+05  1.05e+03  0  3.14e+04  6.94e+02  8.00e+01  5.73e+01  1.74e+01   0.01
2004 10 31  0025   53309    1500  0  1.38e+05  9.86e+02  0  7.67e+03  2.65e+02  5.36e+01  5.28e+01  1.27e+01   0.04
2004 10 31  0030   53309    1800  0  1.44e+05  1.02e+03  0  1.59e+03  9.30e+01  3.87e+01  5.55e+01  1.24e+01   0.10
2004 10 31  0035   53309    2100  0  1.32e+05  9.46e+02  0  1.37e+03  9.78e+01  4.28e+01  5.34e+01  1.23e+01   0.19
2004 10 31  0040   53309    2400  0  1.42e+05  1.01e+03  0  1.44e+03  7.11e+01  3.04e+01  5.92e+01  1.10e+01   0.21
2004 10 31  0045   53309    2700  0  1.20e+05  8.87e+02  0  1.35e+03  6.63e+01  3.14e+01  5.49e+01  9.16e+00   0.20
2004 10 31  0050   53309    3000  0  1.36e+05  9.62e+02  0  1.34e+03  9.82e+01  3.79e+01  5.90e+01  1.18e+01   0.12
2004 10 31  0055   53309    3300  0  1.18e+05  8.06e+02  0  1.27e+03  9.23e+01  4.01e+01  5.15e+01  1.15e+01   0.20
2004 10 31  0100   53309    3600  0  1.17e+05  7.90e+02  0  1.36e+03  9.77e+01  4.14e+01  4.70e+01  1.11e+01   0.08
2004 10 31  0105   53309    3900  0  1.23e+05  8.54e+02  0  1.44e+03  1.11e+02  4.66e+01  5.74e+01  1.33e+01   0.14
2004 10 31  0110   53309    4200  0  1.19e+05  8.28e+02  0  1.30e+03  1.31e+02  5.33e+01  5.44e+01  1.37e+01   0.13
2004 10 31  0115   53309    4500  0  1.15e+05  7.72e+02  0  1.44e+03  1.24e+02  4.98e+01  5.20e+01  1.35e+01   0.19
2004 10 31  0120   53309    4800  0  1.31e+05  8.84e+02  0  1.40e+03  1.25e+02  4.76e+01  5.38e+01  1.41e+01   0.23
