:Data_list: 20010829_ace_swepam_1m.txt
:Created: 2001 Aug 30 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2001 08 29  0000   52150       0    0        1.2      491.6     7.96e+04
2001 08 29  0001   52150      60    9    -9999.9    -9999.9    -1.00e+05
2001 08 29  0002   52150     120    0        1.3      490.1     7.28e+04
2001 08 29  0003   52150     180    0        1.4      492.0     7.24e+04
2001 08 29  0004   52150     240    0        1.3      489.4     7.97e+04
2001 08 29  0005   52150     300    0        1.9      491.3     7.16e+04
2001 08 29  0006   52150     360    0        1.6      488.1     8.44e+04
2001 08 29  0007   52150     420    0        1.4      485.0     9.72e+04
2001 08 29  0008   52150     480    0        1.9      493.6     7.22e+04
2001 08 29  0009   52150     540    0        1.4      490.1     7.40e+04
2001 08 29  0010   52150     600    0        1.8      491.6     6.30e+04
2001 08 29  0011   52150     660    0        1.3      491.5     1.00e+05
2001 08 29  0012   52150     720    0        2.3      486.4     1.06e+05
2001 08 29  0013   52150     780    0        2.0      485.2     9.50e+04
2001 08 29  0014   52150     840    0        2.0      488.2     8.89e+04
2001 08 29  0015   52150     900    0        2.0      489.3     9.63e+04
2001 08 29  0016   52150     960    0        1.5      492.4     1.04e+05
2001 08 29  0017   52150    1020    0        1.5      488.2     1.16e+05
2001 08 29  0018   52150    1080    0        1.5      487.5     1.25e+05
2001 08 29  0019   52150    1140    0        1.3      488.6     1.34e+05
2001 08 29  0020   52150    1200    0        1.4      490.2     1.32e+05
2001 08 29  0021   52150    1260    0        1.5      486.2     9.66e+04
2001 08 29  0022   52150    1320    0        1.5      492.6     7.73e+04
2001 08 29  0023   52150    1380    0        1.5      499.1     5.79e+04
2001 08 29  0024   52150    1440    0        1.7      493.5     7.70e+04
2001 08 29  0025   52150    1500    0        1.8      499.1     5.00e+04
2001 08 29  0026   52150    1560    0        1.3      498.9     6.50e+04
2001 08 29  0027   52150    1620    0        1.9      498.3     5.92e+04
2001 08 29  0028   52150    1680    0        1.7      494.2     6.82e+04
2001 08 29  0029   52150    1740    0        1.4      484.3     7.37e+04
2001 08 29  0030   52150    1800    0        1.3      486.9     7.22e+04
2001 08 29  0031   52150    1860    0        1.3      490.4     6.60e+04
2001 08 29  0032   52150    1920    0        1.2      488.1     6.29e+04
2001 08 29  0033   52150    1980    0        1.3      488.0     6.81e+04
2001 08 29  0034   52150    2040    9    -9999.9    -9999.9    -1.00e+05
2001 08 29  0035   52150    2100    0        1.3      494.0     6.78e+04
2001 08 29  0036   52150    2160    0        1.3      494.5     6.25e+04
2001 08 29  0037   52150    2220    0        1.2      490.4     7.49e+04
2001 08 29  0038   52150    2280    0        1.3      491.6     7.15e+04
2001 08 29  0039   52150    2340    0        1.3      492.9     6.80e+04
2001 08 29  0040   52150    2400    0        1.3      492.2     5.81e+04
2001 08 29  0041   52150    2460    0        1.4      490.4     7.61e+04
2001 08 29  0042   52150    2520    0        1.4      489.5     8.33e+04
2001 08 29  0043   52150    2580    0        1.4      486.3     9.70e+04
2001 08 29  0044   52150    2640    0        1.4      488.1     1.08e+05
2001 08 29  0045   52150    2700    0        1.3      485.3     1.09e+05
2001 08 29  0046   52150    2760    0        1.4      486.8     1.07e+05
2001 08 29  0047   52150    2820    0        1.4      488.2     1.17e+05
2001 08 29  0048   52150    2880    0        1.3      483.8     1.17e+05
2001 08 29  0049   52150    2940    0        1.4      488.0     1.29e+05
2001 08 29  0050   52150    3000    0        1.3      483.2     1.10e+05
2001 08 29  0051   52150    3060    0        1.4      493.4     1.16e+05
2001 08 29  0052   52150    3120    0        1.4      494.5     1.07e+05
2001 08 29  0053   52150    3180    0        1.5      493.4     9.30e+04
2001 08 29  0054   52150    3240    0        1.5      494.9     9.48e+04
2001 08 29  0055   52150    3300    0        1.4      496.5     9.66e+04
2001 08 29  0056   52150    3360    0        1.4      488.2     1.03e+05
2001 08 29  0057   52150    3420    0        1.2      487.3     9.17e+04
2001 08 29  0058   52150    3480    0        1.5      483.5     1.15e+05
2001 08 29  0059   52150    3540    0        1.5      487.1     1.03e+05
2001 08 29  0100   52150    3600    0        1.6      484.4     1.14e+05
2001 08 29  0101   52150    3660    0        1.4      482.8     1.24e+05
2001 08 29  0102   52150    3720    0        1.7      484.0     9.45e+04
2001 08 29  0103   52150    3780    0        1.6      488.8     8.91e+04
2001 08 29  0104   52150    3840    0        1.6      490.1     8.41e+04
2001 08 29  0105   52150    3900    0        1.5      483.9     9.87e+04
2001 08 29  0106   52150    3960    0        1.6      485.1     1.10e+05
2001 08 29  0107   52150    4020    9    -9999.9    -9999.9    -1.00e+05
2001 08 29  0108   52150    4080    0        1.5      483.3     9.06e+04
2001 08 29  0109   52150    4140    0        1.6      485.5     9.65e+04
2001 08 29  0110   52150    4200    0        1.6      485.0     1.01e+05
2001 08 29  0111   52150    4260    0        1.5      484.5     1.06e+05
2001 08 29  0112   52150    4320    0        1.6      488.2     8.85e+04
2001 08 29  0113   52150    4380    0        1.6      490.6     6.57e+04
2001 08 29  0114   52150    4440    0        1.6      489.7     7.84e+04
2001 08 29  0115   52150    4500    0        1.5      483.1     1.01e+05
2001 08 29  0116   52150    4560    0        1.6      482.9     9.53e+04
2001 08 29  0117   52150    4620    0        1.6      482.7     8.75e+04
2001 08 29  0118   52150    4680    0        1.3      481.4     1.10e+05
2001 08 29  0119   52150    4740    0        1.5      483.2     8.85e+04
2001 08 29  0120   52150    4800    0        1.5      482.6     9.37e+04
2001 08 29  0121   52150    4860    0        1.8      482.3     9.19e+04
2001 08 29  0122   52150    4920    0        1.6      482.4     9.59e+04
2001 08 29  0123   52150    4980    0        1.6      481.0     9.66e+04
2001 08 29  0124   52150    5040    0        1.5      481.3     1.03e+05
2001 08 29  0125   52150    5100    0        1.5      480.7     9.20e+04
2001 08 29  0126   52150    5160    0        1.6      481.8     9.30e+04
2001 08 29  0127   52150    5220    0        1.6      482.9     9.39e+04
2001 08 29  0128   52150    5280    0        1.2      482.6     1.10e+05
2001 08 29  0129   52150    5340    0        1.5      486.6     9.88e+04
2001 08 29  0130   52150    5400    0        1.5      488.1     8.65e+04
2001 08 29  0131   52150    5460    0        1.6      482.9     9.52e+04
2001 08 29  0132   52150    5520    0        1.3      481.4     1.19e+05
2001 08 29  0133   52150    5580    0        1.3      485.8     1.13e+05
2001 08 29  0134   52150    5640    0        1.2      483.2     1.10e+05
2001 08 29  0135   52150    5700    0        1.3      489.0     9.30e+04
2001 08 29  0136   52150    5760    0        1.1      499.4     5.65e+04
2001 08 29  0137   52150    5820    0        1.6      488.8     8.87e+04
2001 08 29  0138   52150    5880    0        1.6      488.7     8.76e+04
2001 08 29  0139   52150    5940    0        1.5      502.3     3.21e+04
2001 08 29  0140   52150    6000    9    -9999.9    -9999.9    -1.00e+05
2001 08 29  0141   52150    6060    0        1.7      498.6     3.96e+04
2001 08 29  0142   52150    6120    0        1.5      499.9     4.21e+04
2001 08 29  0143   52150    6180    0        1.3      501.1     4.46e+04
2001 08 29  0144   52150    6240    0        1.3      499.2     3.94e+04
2001 08 29  0145   52150    6300    0        1.4      495.7     5.19e+04
2001 08 29  0146   52150    6360    0        2.1      497.4     5.97e+04
2001 08 29  0147   52150    6420    0        1.4      505.2     4.60e+04
2001 08 29  0148   52150    6480    0        1.7      499.7     4.10e+04
2001 08 29  0149   52150    6540    0        1.7      496.0     5.69e+04
2001 08 29  0150   52150    6600    0        1.9      500.2     4.32e+04
2001 08 29  0151   52150    6660    0        1.6      508.0     4.36e+04
2001 08 29  0152   52150    6720    0        1.7      497.4     5.09e+04
2001 08 29  0153   52150    6780    0        1.4      490.1     5.98e+04
2001 08 29  0154   52150    6840    0        1.5      489.9     8.31e+04
2001 08 29  0155   52150    6900    0        1.7      492.3     5.98e+04
2001 08 29  0156   52150    6960    0        1.6      487.9     7.53e+04
2001 08 29  0157   52150    7020    0        1.7      487.8     8.75e+04
2001 08 29  0158   52150    7080    0        1.7      489.6     7.98e+04
2001 08 29  0159   52150    7140    0        1.8      491.3     7.22e+04
2001 08 29  0200   52150    7200    0        1.6      482.2     9.43e+04
2001 08 29  0201   52150    7260    0        1.5      486.7     8.75e+04
2001 08 29  0202   52150    7320    0        1.7      485.9     7.92e+04
2001 08 29  0203   52150    7380    0        1.7      491.7     8.43e+04
2001 08 29  0204   52150    7440    0        1.5      487.3     7.83e+04
2001 08 29  0205   52150    7500    0        1.1      484.9     1.16e+05
2001 08 29  0206   52150    7560    0        1.6      483.1     8.64e+04
2001 08 29  0207   52150    7620    0        1.6      481.7     8.44e+04
2001 08 29  0208   52150    7680    0        1.4      501.2     3.58e+04
2001 08 29  0209   52150    7740    0        1.8      504.5     3.52e+04
2001 08 29  0210   52150    7800    0        1.4      497.3     4.29e+04
2001 08 29  0211   52150    7860    0        1.3      505.7     4.63e+04
2001 08 29  0212   52150    7920    0        1.3      502.4     4.18e+04
2001 08 29  0213   52150    7980    9    -9999.9    -9999.9    -1.00e+05
2001 08 29  0214   52150    8040    0        1.7      501.4     3.64e+04
2001 08 29  0215   52150    8100    0        1.7      501.4     3.64e+04
2001 08 29  0216   52150    8160    0        1.3      500.3     3.97e+04
2001 08 29  0217   52150    8220    0        1.5      486.6     8.68e+04
2001 08 29  0218   52150    8280    0        1.5      482.2     8.95e+04
2001 08 29  0219   52150    8340    0        1.8      480.3     8.91e+04
2001 08 29  0220   52150    8400    0        1.5      480.4     8.98e+04
2001 08 29  0221   52150    8460    0        1.7      478.8     8.39e+04
2001 08 29  0222   52150    8520    0        1.9      478.5     8.44e+04
2001 08 29  0223   52150    8580    0        1.3      477.5     9.75e+04
2001 08 29  0224   52150    8640    0        1.3      477.1     8.95e+04
2001 08 29  0225   52150    8700    0        1.2      479.5     1.15e+05
2001 08 29  0226   52150    8760    0        1.4      477.2     9.07e+04
2001 08 29  0227   52150    8820    0        1.5      479.1     9.26e+04
2001 08 29  0228   52150    8880    0        1.3      478.2     1.01e+05
2001 08 29  0229   52150    8940    0        1.5      477.8     9.67e+04
2001 08 29  0230   52150    9000    0        1.6      478.9     9.14e+04
2001 08 29  0231   52150    9060    0        1.6      479.9     8.61e+04
