:Data_list: 20020816_ace_swepam_1m.txt
:Created: 2002 Aug 17 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2002 08 16  0000   52502       0    0        1.1      575.0     3.16e+05
2002 08 16  0001   52502      60    1        1.3      561.7     2.84e+05
2002 08 16  0002   52502     120    0        1.0      571.6     3.31e+05
2002 08 16  0003   52502     180    0        0.8      569.2     3.59e+05
2002 08 16  0004   52502     240    0        1.0      555.2     3.26e+05
2002 08 16  0005   52502     300    0        1.2      565.6     3.36e+05
2002 08 16  0006   52502     360    0        1.1      565.6     3.81e+05
2002 08 16  0007   52502     420    9    -9999.9    -9999.9    -1.00e+05
2002 08 16  0008   52502     480    0        1.1      574.8     3.51e+05
2002 08 16  0009   52502     540    0        1.2      565.2     3.32e+05
2002 08 16  0010   52502     600    0        1.3      567.6     3.38e+05
2002 08 16  0011   52502     660    0        1.2      568.9     3.51e+05
2002 08 16  0012   52502     720    0        1.1      573.0     3.47e+05
2002 08 16  0013   52502     780    0        1.0      558.5     3.53e+05
2002 08 16  0014   52502     840    0        1.1      568.8     3.10e+05
2002 08 16  0015   52502     900    0        1.1      556.1     3.19e+05
2002 08 16  0016   52502     960    0        1.1      556.1     3.19e+05
2002 08 16  0017   52502    1020    0        0.9      567.1     3.82e+05
2002 08 16  0018   52502    1080    0        1.1      563.8     3.17e+05
2002 08 16  0019   52502    1140    0        1.3      568.5     3.19e+05
2002 08 16  0020   52502    1200    0        1.3      574.6     3.71e+05
2002 08 16  0021   52502    1260    0        1.2      567.0     3.15e+05
2002 08 16  0022   52502    1320    0        1.2      570.1     3.18e+05
2002 08 16  0023   52502    1380    0        1.3      577.2     3.75e+05
2002 08 16  0024   52502    1440    0        1.2      565.1     3.60e+05
2002 08 16  0025   52502    1500    0        1.0      570.0     2.65e+05
2002 08 16  0026   52502    1560    0        1.3      573.2     2.89e+05
2002 08 16  0027   52502    1620    0        1.3      570.6     3.18e+05
2002 08 16  0028   52502    1680    0        1.4      568.9     3.03e+05
2002 08 16  0029   52502    1740    0        1.3      573.5     3.10e+05
2002 08 16  0030   52502    1800    0        1.4      576.6     3.19e+05
2002 08 16  0031   52502    1860    0        1.7      589.8     4.10e+05
2002 08 16  0032   52502    1920    0        1.7      589.8     4.10e+05
2002 08 16  0033   52502    1980    1        1.2      578.6     3.01e+05
2002 08 16  0034   52502    2040    1        1.7      611.0     8.75e+05
