:Data_list: 20060802_ace_mag_1m.txt
:Created: 2006 Aug 03 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2006 08 02  0000   53949       0    0     1.8    -4.5     3.2     5.9    33.6   291.4
2006 08 02  0001   53949      60    0     2.1    -4.5     3.1     5.8    32.5   294.8
2006 08 02  0002   53949     120    0     2.2    -4.4     3.0     5.8    31.2   296.8
2006 08 02  0003   53949     180    0     2.3    -4.5     3.0     5.8    30.8   296.7
2006 08 02  0004   53949     240    0     1.9    -4.7     2.9     5.8    29.4   292.1
2006 08 02  0005   53949     300    0     2.0    -4.0     3.8     5.9    39.9   296.7
2006 08 02  0006   53949     360    0     1.5    -4.1     4.0     5.9    42.5   290.3
2006 08 02  0007   53949     420    0     1.7    -4.1     3.9     5.9    41.3   291.9
2006 08 02  0008   53949     480    0     0.7    -4.4     3.9     6.0    41.2   279.5
2006 08 02  0009   53949     540    0     1.2    -4.6     3.6     6.0    36.6   285.0
2006 08 02  0010   53949     600    0     1.4    -4.9     3.1     6.0    31.2   285.8
2006 08 02  0011   53949     660    0     2.2    -4.5     3.3     6.0    33.7   295.9
2006 08 02  0012   53949     720    0     1.9    -4.1     3.8     5.9    39.9   295.3
2006 08 02  0013   53949     780    0     2.7    -3.7     3.3     5.6    36.0   306.5
2006 08 02  0014   53949     840    0     3.6    -3.5     2.7     5.7    28.3   315.6
2006 08 02  0015   53949     900    0     4.1    -3.8     0.6     5.6     6.2   317.5
2006 08 02  0016   53949     960    0     3.9    -3.8    -0.1     5.4    -1.5   315.1
2006 08 02  0017   53949    1020    0     3.5    -3.9     1.9     5.6    20.0   312.1
2006 08 02  0018   53949    1080    0     3.6    -3.3     1.5     5.1    17.0   317.2
2006 08 02  0019   53949    1140    0     4.6    -1.0    -2.5     5.3   -27.6   347.5
2006 08 02  0020   53949    1200    0     3.2    -2.9     2.2     4.9    26.4   317.9
2006 08 02  0021   53949    1260    0     3.6    -3.6     2.5     5.6    25.8   314.6
2006 08 02  0022   53949    1320    0     4.6    -2.6     1.7     5.5    18.1   330.3
2006 08 02  0023   53949    1380    0     4.3    -2.6     2.2     5.5    23.2   328.6
2006 08 02  0024   53949    1440    0     4.6    -2.9     1.3     5.6    13.8   327.3
2006 08 02  0025   53949    1500    0     4.4    -3.6    -0.1     5.7    -0.6   320.2
2006 08 02  0026   53949    1560    0     4.0    -4.0    -0.2     5.6    -2.2   315.3
2006 08 02  0027   53949    1620    0     5.0    -1.5    -1.4     5.4   -15.5   343.5
2006 08 02  0028   53949    1680    0     4.4     0.4    -3.3     5.5   -36.3     5.8
2006 08 02  0029   53949    1740    0     4.2     0.4    -3.7     5.6   -41.1     4.9
2006 08 02  0030   53949    1800    0     5.0    -1.0    -1.6     5.4   -17.6   349.1
2006 08 02  0031   53949    1860    0     3.6    -1.6    -3.1     5.0   -38.0   335.8
2006 08 02  0032   53949    1920    0     3.1    -3.0    -2.1     4.8   -25.5   315.8
2006 08 02  0033   53949    1980    0     2.8    -2.0    -4.0     5.3   -48.7   324.1
2006 08 02  0034   53949    2040    0     0.4    -1.0    -5.3     5.4   -78.4   292.4
2006 08 02  0035   53949    2100    0     0.9     0.7    -5.5     5.7   -78.4    40.6
2006 08 02  0036   53949    2160    0     0.3     1.2    -5.8     6.0   -77.8    75.3
2006 08 02  0037   53949    2220    0     1.8    -0.2    -5.6     5.9   -71.7   353.7
2006 08 02  0038   53949    2280    0     2.1     0.0    -5.1     5.5   -68.1     0.2
2006 08 02  0039   53949    2340    0     4.3    -0.7    -3.0     5.3   -35.2   350.6
2006 08 02  0040   53949    2400    0     4.5    -2.2     0.8     5.1     8.6   333.6
2006 08 02  0041   53949    2460    0     3.4    -3.5     0.9     4.9    11.1   314.3
2006 08 02  0042   53949    2520    0     0.8    -3.0     4.8     5.7    57.4   284.8
2006 08 02  0043   53949    2580    0     1.9    -4.6    -1.3     5.2   -15.2   291.9
2006 08 02  0044   53949    2640    0     1.8    -4.5    -1.6     5.1   -17.9   292.0
2006 08 02  0045   53949    2700    0     1.2    -5.2    -1.7     5.6   -17.9   282.9
2006 08 02  0046   53949    2760    0     2.0    -3.4    -3.1     5.0   -38.4   300.5
2006 08 02  0047   53949    2820    0     1.2    -2.5    -4.7     5.5   -59.5   296.5
