:Data_list: 20020616_ace_sis_5m.txt
:Created: 2002 Jun 17 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2002 06 16  0000    52441       0      0    8.14e-01    0    5.70e-01
2002 06 16  0005    52441     300      0    8.15e-01    0    5.79e-01
2002 06 16  0010    52441     600      0    7.99e-01    0    5.61e-01
2002 06 16  0015    52441     900      0    7.92e-01    0    5.57e-01
2002 06 16  0020    52441    1200      0    8.22e-01    0    5.74e-01
2002 06 16  0025    52441    1500      0    8.17e-01    0    5.72e-01
2002 06 16  0030    52441    1800      0    8.10e-01    0    5.68e-01
2002 06 16  0035    52441    2100      0    8.03e-01    0    5.66e-01
2002 06 16  0040    52441    2400      0    8.21e-01    0    5.84e-01
2002 06 16  0045    52441    2700      0    8.37e-01    0    5.94e-01
2002 06 16  0050    52441    3000      0    8.19e-01    0    5.74e-01
2002 06 16  0055    52441    3300      0    8.32e-01    0    5.81e-01
2002 06 16  0100    52441    3600      0    8.02e-01    0    5.64e-01
2002 06 16  0105    52441    3900      0    7.70e-01    0    5.40e-01
2002 06 16  0110    52441    4200      0    8.26e-01    0    5.84e-01
2002 06 16  0115    52441    4500      0    8.11e-01    0    5.64e-01
2002 06 16  0120    52441    4800      0    8.28e-01    0    5.92e-01
2002 06 16  0125    52441    5100      0    8.26e-01    0    5.84e-01
2002 06 16  0130    52441    5400      0    8.02e-01    0    5.69e-01
2002 06 16  0135    52441    5700      0    7.98e-01    0    5.61e-01
2002 06 16  0140    52441    6000      0    8.28e-01    0    5.78e-01
2002 06 16  0145    52441    6300      0    8.11e-01    0    5.70e-01
2002 06 16  0150    52441    6600      0    7.98e-01    0    5.64e-01
2002 06 16  0155    52441    6900      0    8.28e-01    0    5.82e-01
2002 06 16  0200    52441    7200      0    8.17e-01    0    5.78e-01
2002 06 16  0205    52441    7500      0    8.02e-01    0    5.64e-01
2002 06 16  0210    52441    7800      0    8.20e-01    0    5.76e-01
2002 06 16  0215    52441    8100      0    7.92e-01    0    5.59e-01
2002 06 16  0220    52441    8400      0    8.09e-01    0    5.73e-01
2002 06 16  0225    52441    8700      0    8.11e-01    0    5.70e-01
2002 06 16  0230    52441    9000      0    8.07e-01    0    5.66e-01
2002 06 16  0235    52441    9300      0    7.69e-01    0    5.36e-01
2002 06 16  0240    52441    9600      0    8.03e-01    0    5.68e-01
2002 06 16  0245    52441    9900      0    8.15e-01    0    5.81e-01
2002 06 16  0250    52441   10200      0    8.20e-01    0    5.82e-01
2002 06 16  0255    52441   10500      0    8.02e-01    0    5.68e-01
2002 06 16  0300    52441   10800      0    8.08e-01    0    5.70e-01
2002 06 16  0305    52441   11100      0    8.14e-01    0    5.63e-01
2002 06 16  0310    52441   11400      0    8.39e-01    0    5.83e-01
2002 06 16  0315    52441   11700      0    8.17e-01    0    5.74e-01
2002 06 16  0320    52441   12000      0    8.29e-01    0    5.84e-01
2002 06 16  0325    52441   12300      0    8.19e-01    0    5.77e-01
2002 06 16  0330    52441   12600      0    7.99e-01    0    5.66e-01
2002 06 16  0335    52441   12900      0    8.00e-01    0    5.64e-01
2002 06 16  0340    52441   13200      0    8.11e-01    0    5.74e-01
2002 06 16  0345    52441   13500      0    7.86e-01    0    5.54e-01
2002 06 16  0350    52441   13800      0    8.00e-01    0    5.56e-01
2002 06 16  0355    52441   14100      0    8.11e-01    0    5.73e-01
2002 06 16  0400    52441   14400      0    8.19e-01    0    5.79e-01
2002 06 16  0405    52441   14700      0    7.94e-01    0    5.54e-01
2002 06 16  0410    52441   15000      0    8.27e-01    0    5.82e-01
2002 06 16  0415    52441   15300      0    7.97e-01    0    5.59e-01
2002 06 16  0420    52441   15600      0    8.10e-01    0    5.70e-01
2002 06 16  0425    52441   15900      0    7.87e-01    0    5.52e-01
2002 06 16  0430    52441   16200      0    8.11e-01    0    5.64e-01
2002 06 16  0435    52441   16500      0    8.12e-01    0    5.68e-01
2002 06 16  0440    52441   16800      0    7.89e-01    0    5.50e-01
2002 06 16  0445    52441   17100      0    8.00e-01    0    5.66e-01
2002 06 16  0450    52441   17400      0    8.18e-01    0    5.70e-01
2002 06 16  0455    52441   17700      0    8.13e-01    0    5.70e-01
2002 06 16  0500    52441   18000      0    8.20e-01    0    5.74e-01
2002 06 16  0505    52441   18300      0    8.18e-01    0    5.77e-01
2002 06 16  0510    52441   18600      0    7.98e-01    0    5.61e-01
2002 06 16  0515    52441   18900      0    8.02e-01    0    5.63e-01
2002 06 16  0520    52441   19200      0    7.98e-01    0    5.66e-01
2002 06 16  0525    52441   19500      0    8.02e-01    0    5.66e-01
2002 06 16  0530    52441   19800      0    8.02e-01    0    5.64e-01
2002 06 16  0535    52441   20100      0    8.14e-01    0    5.70e-01
2002 06 16  0540    52441   20400      0    8.25e-01    0    5.87e-01
2002 06 16  0545    52441   20700      0    8.20e-01    0    5.73e-01
2002 06 16  0550    52441   21000      0    8.06e-01    0    5.63e-01
2002 06 16  0555    52441   21300      0    7.92e-01    0    5.55e-01
2002 06 16  0600    52441   21600      0    7.83e-01    0    5.49e-01
2002 06 16  0605    52441   21900      0    8.27e-01    0    5.81e-01
2002 06 16  0610    52441   22200      0    8.27e-01    0    5.81e-01
2002 06 16  0615    52441   22500      0    8.27e-01    0    5.80e-01
2002 06 16  0620    52441   22800      0    8.09e-01    0    5.76e-01
2002 06 16  0625    52441   23100      0    8.14e-01    0    5.78e-01
2002 06 16  0630    52441   23400      0    7.88e-01    0    5.58e-01
2002 06 16  0635    52441   23700      0    7.99e-01    0    5.64e-01
2002 06 16  0640    52441   24000      0    8.26e-01    0    5.83e-01
2002 06 16  0645    52441   24300      0    8.05e-01    0    5.64e-01
2002 06 16  0650    52441   24600      0    8.09e-01    0    5.66e-01
2002 06 16  0655    52441   24900      0    8.06e-01    0    5.71e-01
2002 06 16  0700    52441   25200      0    8.06e-01    0    5.68e-01
2002 06 16  0705    52441   25500      0    8.13e-01    0    5.78e-01
2002 06 16  0710    52441   25800      0    8.08e-01    0    5.62e-01
2002 06 16  0715    52441   26100      0    8.19e-01    0    5.79e-01
2002 06 16  0720    52441   26400      0    8.04e-01    0    5.66e-01
2002 06 16  0725    52441   26700      0    8.07e-01    0    5.65e-01
2002 06 16  0730    52441   27000      0    8.13e-01    0    5.84e-01
2002 06 16  0735    52441   27300      0    7.87e-01    0    5.46e-01
2002 06 16  0740    52441   27600      0    8.17e-01    0    5.79e-01
2002 06 16  0745    52441   27900      0    8.04e-01    0    5.59e-01
2002 06 16  0750    52441   28200      0    8.08e-01    0    5.76e-01
2002 06 16  0755    52441   28500      0    8.19e-01    0    5.81e-01
2002 06 16  0800    52441   28800      0    8.00e-01    0    5.64e-01
2002 06 16  0805    52441   29100      0    8.14e-01    0    5.78e-01
2002 06 16  0810    52441   29400      0    8.16e-01    0    5.71e-01
2002 06 16  0815    52441   29700      0    8.18e-01    0    5.71e-01
2002 06 16  0820    52441   30000      0    7.90e-01    0    5.57e-01
2002 06 16  0825    52441   30300      0    8.24e-01    0    5.81e-01
2002 06 16  0830    52441   30600      0    8.06e-01    0    5.68e-01
2002 06 16  0835    52441   30900      0    8.02e-01    0    5.67e-01
2002 06 16  0840    52441   31200      0    8.03e-01    0    5.71e-01
2002 06 16  0845    52441   31500      0    8.24e-01    0    5.84e-01
2002 06 16  0850    52441   31800      0    8.06e-01    0    5.76e-01
2002 06 16  0855    52441   32100      0    8.21e-01    0    5.72e-01
2002 06 16  0900    52441   32400      0    8.08e-01    0    5.76e-01
2002 06 16  0905    52441   32700      0    8.16e-01    0    5.77e-01
2002 06 16  0910    52441   33000      0    7.98e-01    0    5.60e-01
2002 06 16  0915    52441   33300      0    8.08e-01    0    5.68e-01
2002 06 16  0920    52441   33600      0    8.06e-01    0    5.60e-01
2002 06 16  0925    52441   33900      0    8.14e-01    0    5.72e-01
2002 06 16  0930    52441   34200      0    8.03e-01    0    5.71e-01
2002 06 16  0935    52441   34500      0    8.17e-01    0    5.78e-01
2002 06 16  0940    52441   34800      0    8.24e-01    0    5.78e-01
2002 06 16  0945    52441   35100      0    8.11e-01    0    5.69e-01
2002 06 16  0950    52441   35400      0    8.00e-01    0    5.61e-01
2002 06 16  0955    52441   35700      0    7.99e-01    0    5.66e-01
2002 06 16  1000    52441   36000      0    8.20e-01    0    5.79e-01
2002 06 16  1005    52441   36300      0    8.02e-01    0    5.61e-01
2002 06 16  1010    52441   36600      0    8.21e-01    0    5.70e-01
2002 06 16  1015    52441   36900      0    8.06e-01    0    5.66e-01
