:Data_list: 20040825_ace_mag_1m.txt
:Created: 2004 Aug 26 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2004 08 25  0000   53242       0    0    -4.5     1.2    -1.2     4.8   -15.0   164.4
2004 08 25  0001   53242      60    0    -4.5     1.1    -1.3     4.8   -15.7   165.6
2004 08 25  0002   53242     120    0    -4.4     1.1    -1.3     4.8   -16.2   165.6
2004 08 25  0003   53242     180    0    -4.4     1.1    -1.4     4.7   -16.6   165.3
2004 08 25  0004   53242     240    0    -4.5     1.1    -1.4     4.8   -16.5   166.2
2004 08 25  0005   53242     300    0    -4.4     1.2    -1.4     4.7   -17.2   164.9
2004 08 25  0006   53242     360    0    -4.3     1.2    -1.5     4.7   -18.4   164.1
2004 08 25  0007   53242     420    0    -4.4     0.9    -1.1     4.7   -13.2   168.6
2004 08 25  0008   53242     480    0    -4.5     0.8    -1.0     4.7   -12.7   169.9
2004 08 25  0009   53242     540    0    -4.4     0.9    -1.2     4.7   -15.2   168.9
2004 08 25  0010   53242     600    0    -4.4     0.8    -1.3     4.7   -15.9   169.5
2004 08 25  0011   53242     660    0    -4.3     1.0    -1.7     4.7   -21.0   166.8
2004 08 25  0012   53242     720    0    -4.2     1.3    -1.6     4.7   -19.8   162.9
2004 08 25  0013   53242     780    0    -4.1     1.4    -1.6     4.6   -19.8   161.2
2004 08 25  0014   53242     840    0    -3.9     1.5    -1.6     4.5   -20.4   158.6
2004 08 25  0015   53242     900    0    -2.8     1.7    -3.1     4.5   -43.8   149.1
2004 08 25  0016   53242     960    0    -2.6     1.8    -3.2     4.5   -45.6   144.9
2004 08 25  0017   53242    1020    0    -2.7     1.7    -3.1     4.5   -43.8   148.4
2004 08 25  0018   53242    1080    0    -3.3     1.6    -2.6     4.5   -35.2   155.1
2004 08 25  0019   53242    1140    0    -3.2     1.7    -2.7     4.5   -36.4   153.0
2004 08 25  0020   53242    1200    0    -3.4     1.7    -2.5     4.6   -33.4   153.0
2004 08 25  0021   53242    1260    0    -3.5     1.7    -2.6     4.6   -33.9   154.2
2004 08 25  0022   53242    1320    0    -3.5     1.7    -2.6     4.7   -33.4   154.2
2004 08 25  0023   53242    1380    0    -3.5     1.7    -2.6     4.6   -33.8   154.2
2004 08 25  0024   53242    1440    0    -3.5     1.7    -2.6     4.7   -33.8   153.3
2004 08 25  0025   53242    1500    0    -3.4     1.7    -2.7     4.7   -35.7   153.8
2004 08 25  0026   53242    1560    0    -3.3     1.7    -2.8     4.6   -36.8   152.8
2004 08 25  0027   53242    1620    0    -3.5     1.5    -2.7     4.7   -35.0   156.6
2004 08 25  0028   53242    1680    0    -3.5     1.7    -2.6     4.7   -33.9   154.3
2004 08 25  0029   53242    1740    0    -3.5     1.6    -2.7     4.7   -34.6   155.7
2004 08 25  0030   53242    1800    0    -3.5     1.7    -2.6     4.7   -34.2   154.6
2004 08 25  0031   53242    1860    0    -3.5     1.7    -2.6     4.7   -34.3   154.0
2004 08 25  0032   53242    1920    0    -3.4     1.7    -2.6     4.6   -34.8   153.8
2004 08 25  0033   53242    1980    0    -3.4     1.7    -2.6     4.6   -34.3   153.1
2004 08 25  0034   53242    2040    0    -3.5     1.7    -2.6     4.7   -33.1   154.1
2004 08 25  0035   53242    2100    0    -3.5     1.7    -2.5     4.7   -33.1   154.4
2004 08 25  0036   53242    2160    0    -3.5     1.7    -2.5     4.7   -32.7   154.6
2004 08 25  0037   53242    2220    0    -3.6     1.6    -2.5     4.7   -32.3   156.6
2004 08 25  0038   53242    2280    0    -3.6     1.6    -2.5     4.6   -32.4   155.1
2004 08 25  0039   53242    2340    0    -3.6     1.6    -2.4     4.6   -31.2   155.7
2004 08 25  0040   53242    2400    0    -3.6     1.6    -2.4     4.6   -31.1   155.7
2004 08 25  0041   53242    2460    0    -3.6     1.6    -2.4     4.6   -31.2   156.6
2004 08 25  0042   53242    2520    0    -3.6     1.7    -2.4     4.7   -31.3   154.7
2004 08 25  0043   53242    2580    0    -3.7     1.7    -2.3     4.7   -29.6   155.7
2004 08 25  0044   53242    2640    0    -3.7     1.7    -2.4     4.7   -30.7   155.6
2004 08 25  0045   53242    2700    0    -3.7     1.7    -2.3     4.7   -29.4   154.7
2004 08 25  0046   53242    2760    0    -3.7     1.8    -2.2     4.6   -28.4   154.4
2004 08 25  0047   53242    2820    0    -3.6     1.9    -2.2     4.6   -27.9   152.5
2004 08 25  0048   53242    2880    0    -3.6     1.9    -2.4     4.7   -30.2   152.3
2004 08 25  0049   53242    2940    0    -3.5     1.9    -2.5     4.7   -32.5   151.9
2004 08 25  0050   53242    3000    0    -3.3     1.9    -2.6     4.6   -34.5   150.0
2004 08 25  0051   53242    3060    0    -3.4     1.9    -2.6     4.6   -33.6   150.4
2004 08 25  0052   53242    3120    0    -3.4     1.9    -2.5     4.6   -32.8   151.0
2004 08 25  0053   53242    3180    0    -3.4     1.9    -2.5     4.6   -32.4   150.6
2004 08 25  0054   53242    3240    0    -3.4     1.9    -2.5     4.6   -32.3   151.7
2004 08 25  0055   53242    3300    0    -3.6     1.7    -2.4     4.6   -31.2   154.9
2004 08 25  0056   53242    3360    0    -3.6     1.7    -2.3     4.6   -29.7   154.6
2004 08 25  0057   53242    3420    0    -3.6     1.7    -2.4     4.7   -30.7   154.9
2004 08 25  0058   53242    3480    0    -3.6     1.7    -2.4     4.6   -30.9   155.2
2004 08 25  0059   53242    3540    0    -3.6     1.6    -2.5     4.6   -32.0   155.4
2004 08 25  0100   53242    3600    0    -3.6     1.7    -2.3     4.7   -30.3   154.8
2004 08 25  0101   53242    3660    0    -3.7     1.8    -2.3     4.7   -29.0   154.2
2004 08 25  0102   53242    3720    0    -3.7     1.9    -2.2     4.7   -28.1   152.8
2004 08 25  0103   53242    3780    0    -3.6     1.4    -2.6     4.7   -33.4   158.3
2004 08 25  0104   53242    3840    0    -3.7     1.6    -2.3     4.6   -29.9   156.8
2004 08 25  0105   53242    3900    0    -3.8     1.6    -2.2     4.6   -27.9   156.5
2004 08 25  0106   53242    3960    0    -3.7     1.6    -2.3     4.6   -29.2   155.9
2004 08 25  0107   53242    4020    0    -3.6     1.7    -2.3     4.6   -29.9   155.5
2004 08 25  0108   53242    4080    0    -3.7     1.7    -2.2     4.7   -28.5   155.8
2004 08 25  0109   53242    4140    0    -3.8     1.6    -2.2     4.7   -27.9   156.7
2004 08 25  0110   53242    4200    0    -3.8     1.6    -2.2     4.7   -28.4   156.5
2004 08 25  0111   53242    4260    0    -3.8     1.6    -2.3     4.7   -28.9   156.4
2004 08 25  0112   53242    4320    0    -3.7     1.7    -2.3     4.7   -29.1   155.4
2004 08 25  0113   53242    4380    0    -3.7     1.7    -2.4     4.7   -30.8   155.1
2004 08 25  0114   53242    4440    0    -3.5     1.8    -2.6     4.7   -33.5   153.1
2004 08 25  0115   53242    4500    0    -3.5     1.9    -2.7     4.8   -34.1   151.4
2004 08 25  0116   53242    4560    0    -3.5     1.9    -2.7     4.8   -34.4   151.9
2004 08 25  0117   53242    4620    0    -3.6     1.8    -2.7     4.8   -33.5   152.6
2004 08 25  0118   53242    4680    0    -3.6     1.9    -2.7     4.8   -33.6   152.4
2004 08 25  0119   53242    4740    0    -3.5     1.8    -2.7     4.8   -34.4   152.6
2004 08 25  0120   53242    4800    0    -3.5     1.7    -2.8     4.8   -35.2   154.0
2004 08 25  0121   53242    4860    0    -3.6     1.6    -2.7     4.8   -35.1   155.6
2004 08 25  0122   53242    4920    0    -3.5     1.6    -2.8     4.8   -36.5   154.7
2004 08 25  0123   53242    4980    0    -3.8     1.7    -2.4     4.8   -30.3   155.6
2004 08 25  0124   53242    5040    0    -3.8     1.6    -2.5     4.9   -31.6   157.2
2004 08 25  0125   53242    5100    0    -3.9     1.6    -2.4     4.8   -30.3   157.8
2004 08 25  0126   53242    5160    0    -3.7     1.6    -2.7     4.8   -33.3   156.8
2004 08 25  0127   53242    5220    0    -3.9     1.7    -2.4     4.9   -29.4   156.1
2004 08 25  0128   53242    5280    0    -4.0     1.5    -2.4     4.9   -29.7   158.7
2004 08 25  0129   53242    5340    0    -4.2     1.5    -2.1     4.9   -25.9   159.9
2004 08 25  0130   53242    5400    0    -4.2     1.5    -1.9     4.8   -22.7   159.7
2004 08 25  0131   53242    5460    0    -4.1     1.6    -1.9     4.8   -23.0   158.4
2004 08 25  0132   53242    5520    0    -4.2     1.4    -1.9     4.8   -23.5   161.7
2004 08 25  0133   53242    5580    0    -4.1     1.5    -1.8     4.7   -22.5   159.7
2004 08 25  0134   53242    5640    0    -4.0     1.5    -1.9     4.7   -24.0   159.8
2004 08 25  0135   53242    5700    0    -3.9     1.8    -2.1     4.7   -26.4   155.4
2004 08 25  0136   53242    5760    0    -4.0     1.6    -2.0     4.8   -25.2   158.0
2004 08 25  0137   53242    5820    0    -4.1     1.4    -2.0     4.8   -24.3   160.7
2004 08 25  0138   53242    5880    0    -3.9     1.5    -2.2     4.7   -27.1   159.1
2004 08 25  0139   53242    5940    0    -3.7     1.5    -2.4     4.7   -31.0   158.1
2004 08 25  0140   53242    6000    0    -3.6     1.3    -2.6     4.7   -33.6   159.8
2004 08 25  0141   53242    6060    0    -3.6     1.4    -2.6     4.7   -34.2   159.5
2004 08 25  0142   53242    6120    0    -3.7     1.4    -2.5     4.7   -32.7   159.7
2004 08 25  0143   53242    6180    0    -3.8     1.3    -2.6     4.8   -33.4   160.7
2004 08 25  0144   53242    6240    0    -4.2     1.2    -2.1     4.8   -26.1   163.8
2004 08 25  0145   53242    6300    0    -4.2     1.2    -2.1     4.9   -25.9   164.0
2004 08 25  0146   53242    6360    0    -4.2     1.3    -2.2     4.9   -26.2   162.6
2004 08 25  0147   53242    6420    0    -4.2     1.4    -2.1     4.9   -25.6   161.4
2004 08 25  0148   53242    6480    0    -4.1     1.2    -2.3     4.8   -28.3   163.6
2004 08 25  0149   53242    6540    0    -4.1     1.2    -2.2     4.8   -27.6   163.6
2004 08 25  0150   53242    6600    0    -4.1     1.1    -2.2     4.8   -27.6   164.9
2004 08 25  0151   53242    6660    0    -4.3     1.3    -2.0     4.9   -23.9   163.1
2004 08 25  0152   53242    6720    0    -4.4     1.3    -1.5     4.8   -18.1   163.8
2004 08 25  0153   53242    6780    0    -4.4     1.3    -1.7     4.8   -20.1   163.3
2004 08 25  0154   53242    6840    0    -4.3     1.2     1.2     4.7    15.0   164.2
2004 08 25  0155   53242    6900    0    -3.6     1.3     2.7     4.7    35.1   160.0
2004 08 25  0156   53242    6960    0    -4.3     1.5     0.8     4.6     9.8   160.8
2004 08 25  0157   53242    7020    0    -4.6     1.5    -0.5     4.8    -6.1   162.4
2004 08 25  0158   53242    7080    0    -4.6     1.7    -0.3     5.0    -3.5   159.5
2004 08 25  0159   53242    7140    0    -4.7     1.5    -0.7     5.0    -7.7   162.1
2004 08 25  0200   53242    7200    0    -4.7     1.2    -1.0     4.9   -11.5   166.0
2004 08 25  0201   53242    7260    0    -4.7     1.3    -0.8     4.9    -8.9   164.2
2004 08 25  0202   53242    7320    0    -4.8     1.2    -0.8     5.0    -8.8   166.2
2004 08 25  0203   53242    7380    0    -4.7     1.4    -0.7     4.9    -7.7   163.7
2004 08 25  0204   53242    7440    0    -4.6     1.6    -0.8     4.9    -8.8   160.2
2004 08 25  0205   53242    7500    0    -4.6     1.8    -0.8     5.0    -9.8   158.8
2004 08 25  0206   53242    7560    0    -4.5     1.6    -1.3     4.9   -14.8   160.8
2004 08 25  0207   53242    7620    0    -4.4     1.4    -1.5     4.9   -17.6   162.2
2004 08 25  0208   53242    7680    0    -4.3     1.4    -1.9     4.9   -22.9   161.8
2004 08 25  0209   53242    7740    0    -4.4     1.5    -1.6     5.0   -19.2   161.5
2004 08 25  0210   53242    7800    0    -4.4     1.5    -1.8     5.0   -20.7   160.7
2004 08 25  0211   53242    7860    0    -4.4     1.5    -1.7     4.9   -20.3   161.6
2004 08 25  0212   53242    7920    0    -4.1     1.7    -1.8     4.8   -21.9   156.9
2004 08 25  0213   53242    7980    0    -3.9     1.8    -1.8     4.7   -23.0   155.6
2004 08 25  0214   53242    8040    0    -4.1     1.5    -1.7     4.7   -21.2   159.9
2004 08 25  0215   53242    8100    0    -4.0     1.8    -1.8     4.7   -22.8   155.8
2004 08 25  0216   53242    8160    0    -4.1     1.9    -1.9     4.9   -22.7   154.9
2004 08 25  0217   53242    8220    0    -4.0     2.0    -2.0     4.9   -24.6   153.3
2004 08 25  0218   53242    8280    0    -4.0     1.8    -2.0     4.8   -24.9   155.7
2004 08 25  0219   53242    8340    0    -3.9     1.8    -2.1     4.8   -26.2   155.8
2004 08 25  0220   53242    8400    0    -4.0     1.7    -2.1     4.9   -26.0   157.1
2004 08 25  0221   53242    8460    0    -4.0     1.7    -2.1     4.8   -25.4   156.8
2004 08 25  0222   53242    8520    0    -3.9     1.8    -2.2     4.9   -26.7   155.0
2004 08 25  0223   53242    8580    0    -3.9     1.8    -2.1     4.8   -26.5   155.5
2004 08 25  0224   53242    8640    0    -4.0     1.9    -1.8     4.8   -21.5   154.5
2004 08 25  0225   53242    8700    0    -4.1     1.7    -1.7     4.8   -21.1   157.6
2004 08 25  0226   53242    8760    0    -4.0     1.7    -2.0     4.8   -24.4   157.5
