:Data_list: 20020901_ace_mag_1m.txt
:Created: 2002 Sep 02 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2002 09 01  0000   52518       0    0     3.1    -4.7    -2.7     6.3   -25.6   302.8
2002 09 01  0001   52518      60    0     2.8    -4.2    -3.2     6.0   -32.8   303.5
2002 09 01  0002   52518     120    0     2.6    -4.7    -3.0     6.1   -29.1   298.7
2002 09 01  0003   52518     180    0     2.9    -4.8    -2.3     6.1   -22.6   301.3
2002 09 01  0004   52518     240    0     3.4    -4.8    -1.1     6.0   -10.2   305.3
2002 09 01  0005   52518     300    0     3.9    -4.7    -0.4     6.1    -3.6   309.3
2002 09 01  0006   52518     360    0     3.7    -4.5    -2.0     6.1   -18.8   309.4
2002 09 01  0007   52518     420    0     3.9    -4.5    -1.5     6.1   -14.7   310.9
2002 09 01  0008   52518     480    0     3.6    -4.3    -2.1     6.0   -20.5   310.2
2002 09 01  0009   52518     540    0     3.3    -4.2    -2.8     6.0   -27.8   308.4
2002 09 01  0010   52518     600    0     3.2    -4.3    -2.8     6.0   -27.7   307.1
2002 09 01  0011   52518     660    0     3.1    -4.8    -1.8     6.0   -17.1   302.8
2002 09 01  0012   52518     720    0     3.3    -4.4    -2.4     6.0   -23.3   307.4
2002 09 01  0013   52518     780    0     3.3    -4.4    -2.2     5.9   -21.7   307.4
2002 09 01  0014   52518     840    0     3.4    -4.3    -2.1     5.9   -21.1   308.4
