:Data_list: 20030329_ace_sis_5m.txt
:Created: 2003 Mar 30 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2003 03 29  0000    52727       0      0    8.62e-01    0    6.01e-01
2003 03 29  0005    52727     300      0    8.25e-01    0    5.88e-01
2003 03 29  0010    52727     600      0    8.20e-01    0    5.77e-01
2003 03 29  0015    52727     900      9   -1.00e+05    9   -1.00e+05
2003 03 29  0020    52727    1200      0    8.19e-01    0    5.80e-01
2003 03 29  0025    52727    1500      0    8.46e-01    0    5.93e-01
2003 03 29  0030    52727    1800      0    8.33e-01    0    5.87e-01
2003 03 29  0035    52727    2100      0    8.58e-01    0    6.13e-01
2003 03 29  0040    52727    2400      0    8.42e-01    0    5.89e-01
2003 03 29  0045    52727    2700      0    8.41e-01    0    5.93e-01
2003 03 29  0050    52727    3000      0    8.06e-01    0    5.68e-01
2003 03 29  0055    52727    3300      0    8.38e-01    0    5.97e-01
2003 03 29  0100    52727    3600      0    8.29e-01    0    5.80e-01
2003 03 29  0105    52727    3900      0    8.52e-01    0    6.07e-01
2003 03 29  0110    52727    4200      0    8.29e-01    0    5.91e-01
2003 03 29  0115    52727    4500      0    8.31e-01    0    5.86e-01
2003 03 29  0120    52727    4800      0    8.36e-01    0    5.93e-01
2003 03 29  0125    52727    5100      0    8.53e-01    0    6.07e-01
2003 03 29  0130    52727    5400      0    8.33e-01    0    5.87e-01
2003 03 29  0135    52727    5700      0    8.40e-01    0    5.96e-01
2003 03 29  0140    52727    6000      0    8.17e-01    0    5.82e-01
2003 03 29  0145    52727    6300      0    8.34e-01    0    5.81e-01
2003 03 29  0150    52727    6600      0    8.38e-01    0    5.79e-01
2003 03 29  0155    52727    6900      0    8.44e-01    0    5.90e-01
2003 03 29  0200    52727    7200      0    8.29e-01    0    5.87e-01
2003 03 29  0205    52727    7500      0    8.52e-01    0    5.99e-01
2003 03 29  0210    52727    7800      0    8.19e-01    0    5.85e-01
2003 03 29  0215    52727    8100      0    8.43e-01    0    6.04e-01
2003 03 29  0220    52727    8400      0    8.44e-01    0    5.97e-01
2003 03 29  0225    52727    8700      0    8.23e-01    0    5.86e-01
2003 03 29  0230    52727    9000      0    8.27e-01    0    5.77e-01
2003 03 29  0235    52727    9300      0    8.30e-01    0    5.85e-01
2003 03 29  0240    52727    9600      0    8.36e-01    0    5.84e-01
2003 03 29  0245    52727    9900      0    8.36e-01    0    5.94e-01
2003 03 29  0250    52727   10200      0    8.37e-01    0    5.91e-01
2003 03 29  0255    52727   10500      0    8.24e-01    0    5.77e-01
2003 03 29  0300    52727   10800      0    8.53e-01    0    5.93e-01
2003 03 29  0305    52727   11100      0    8.38e-01    0    5.90e-01
2003 03 29  0310    52727   11400      0    8.31e-01    0    5.83e-01
2003 03 29  0315    52727   11700      0    8.27e-01    0    5.81e-01
2003 03 29  0320    52727   12000      0    8.34e-01    0    5.87e-01
