:Data_list: 20061112_ace_sis_5m.txt
:Created: 2006 Nov 13 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2006 11 12  0000    54051       0      0    1.63e+00    0    1.13e+00
2006 11 12  0005    54051     300      0    1.65e+00    0    1.14e+00
2006 11 12  0010    54051     600      0    1.68e+00    0    1.16e+00
2006 11 12  0015    54051     900      0    1.63e+00    0    1.12e+00
2006 11 12  0020    54051    1200      0    1.67e+00    0    1.17e+00
2006 11 12  0025    54051    1500      0    1.68e+00    0    1.17e+00
2006 11 12  0030    54051    1800      0    1.65e+00    0    1.14e+00
2006 11 12  0035    54051    2100      0    1.64e+00    0    1.14e+00
2006 11 12  0040    54051    2400      0    1.68e+00    0    1.15e+00
2006 11 12  0045    54051    2700      0    1.68e+00    0    1.16e+00
2006 11 12  0050    54051    3000      0    1.66e+00    0    1.15e+00
2006 11 12  0055    54051    3300      0    1.67e+00    0    1.16e+00
2006 11 12  0100    54051    3600      0    1.66e+00    0    1.15e+00
2006 11 12  0105    54051    3900      0    1.68e+00    0    1.16e+00
2006 11 12  0110    54051    4200      0    1.71e+00    0    1.18e+00
2006 11 12  0115    54051    4500      0    1.66e+00    0    1.15e+00
2006 11 12  0120    54051    4800      0    1.69e+00    0    1.18e+00
2006 11 12  0125    54051    5100      0    1.71e+00    0    1.18e+00
2006 11 12  0130    54051    5400      0    1.66e+00    0    1.15e+00
2006 11 12  0135    54051    5700      0    1.66e+00    0    1.15e+00
2006 11 12  0140    54051    6000      0    1.66e+00    0    1.15e+00
2006 11 12  0145    54051    6300      0    1.61e+00    0    1.12e+00
2006 11 12  0150    54051    6600      0    1.64e+00    0    1.13e+00
2006 11 12  0155    54051    6900      0    1.68e+00    0    1.18e+00
2006 11 12  0200    54051    7200      0    1.70e+00    0    1.17e+00
2006 11 12  0205    54051    7500      0    1.67e+00    0    1.15e+00
2006 11 12  0210    54051    7800      0    1.67e+00    0    1.16e+00
2006 11 12  0215    54051    8100      0    1.64e+00    0    1.15e+00
2006 11 12  0220    54051    8400      0    1.66e+00    0    1.16e+00
2006 11 12  0225    54051    8700      0    1.63e+00    0    1.14e+00
2006 11 12  0230    54051    9000      0    1.67e+00    0    1.16e+00
2006 11 12  0235    54051    9300      0    1.69e+00    0    1.17e+00
2006 11 12  0240    54051    9600      0    1.71e+00    0    1.18e+00
2006 11 12  0245    54051    9900      0    1.62e+00    0    1.12e+00
2006 11 12  0250    54051   10200      0    1.66e+00    0    1.15e+00
2006 11 12  0255    54051   10500      0    1.66e+00    0    1.15e+00
2006 11 12  0300    54051   10800      0    1.69e+00    0    1.17e+00
2006 11 12  0305    54051   11100      0    1.69e+00    0    1.19e+00
2006 11 12  0310    54051   11400      0    1.64e+00    0    1.13e+00
2006 11 12  0315    54051   11700      0    1.69e+00    0    1.17e+00
2006 11 12  0320    54051   12000      0    1.71e+00    0    1.18e+00
2006 11 12  0325    54051   12300      0    1.67e+00    0    1.16e+00
2006 11 12  0330    54051   12600      0    1.61e+00    0    1.11e+00
2006 11 12  0335    54051   12900      0    1.67e+00    0    1.17e+00
2006 11 12  0340    54051   13200      0    1.69e+00    0    1.18e+00
2006 11 12  0345    54051   13500      0    1.67e+00    0    1.16e+00
2006 11 12  0350    54051   13800      0    1.69e+00    0    1.17e+00
2006 11 12  0355    54051   14100      0    1.65e+00    0    1.15e+00
2006 11 12  0400    54051   14400      0    1.67e+00    0    1.17e+00
2006 11 12  0405    54051   14700      0    1.64e+00    0    1.14e+00
2006 11 12  0410    54051   15000      0    1.66e+00    0    1.15e+00
2006 11 12  0415    54051   15300      0    1.69e+00    0    1.17e+00
2006 11 12  0420    54051   15600      0    1.69e+00    0    1.18e+00
2006 11 12  0425    54051   15900      0    1.65e+00    0    1.16e+00
2006 11 12  0430    54051   16200      0    1.67e+00    0    1.16e+00
2006 11 12  0435    54051   16500      0    1.69e+00    0    1.16e+00
2006 11 12  0440    54051   16800      0    1.65e+00    0    1.14e+00
2006 11 12  0445    54051   17100      0    1.67e+00    0    1.16e+00
2006 11 12  0450    54051   17400      0    1.66e+00    0    1.15e+00
2006 11 12  0455    54051   17700      0    1.69e+00    0    1.17e+00
2006 11 12  0500    54051   18000      0    1.68e+00    0    1.16e+00
2006 11 12  0505    54051   18300      0    1.66e+00    0    1.15e+00
2006 11 12  0510    54051   18600      0    1.65e+00    0    1.15e+00
2006 11 12  0515    54051   18900      0    1.66e+00    0    1.15e+00
2006 11 12  0520    54051   19200      0    1.65e+00    0    1.14e+00
2006 11 12  0525    54051   19500      0    1.66e+00    0    1.15e+00
2006 11 12  0530    54051   19800      0    1.70e+00    0    1.18e+00
2006 11 12  0535    54051   20100      0    1.65e+00    0    1.15e+00
2006 11 12  0540    54051   20400      0    1.63e+00    0    1.13e+00
2006 11 12  0545    54051   20700      0    1.72e+00    0    1.20e+00
2006 11 12  0550    54051   21000      0    1.69e+00    0    1.17e+00
2006 11 12  0555    54051   21300      0    1.68e+00    0    1.16e+00
2006 11 12  0600    54051   21600      0    1.65e+00    0    1.15e+00
2006 11 12  0605    54051   21900      0    1.66e+00    0    1.15e+00
2006 11 12  0610    54051   22200      0    1.69e+00    0    1.16e+00
2006 11 12  0615    54051   22500      0    1.65e+00    0    1.14e+00
2006 11 12  0620    54051   22800      0    1.64e+00    0    1.14e+00
2006 11 12  0625    54051   23100      0    1.65e+00    0    1.16e+00
2006 11 12  0630    54051   23400      0    1.66e+00    0    1.16e+00
2006 11 12  0635    54051   23700      0    1.66e+00    0    1.15e+00
2006 11 12  0640    54051   24000      0    1.67e+00    0    1.16e+00
2006 11 12  0645    54051   24300      0    1.64e+00    0    1.14e+00
2006 11 12  0650    54051   24600      0    1.65e+00    0    1.14e+00
2006 11 12  0655    54051   24900      0    1.73e+00    0    1.21e+00
2006 11 12  0700    54051   25200      0    1.67e+00    0    1.16e+00
2006 11 12  0705    54051   25500      0    1.67e+00    0    1.16e+00
2006 11 12  0710    54051   25800      0    1.68e+00    0    1.17e+00
2006 11 12  0715    54051   26100      0    1.63e+00    0    1.12e+00
2006 11 12  0720    54051   26400      0    1.70e+00    0    1.19e+00
2006 11 12  0725    54051   26700      0    1.69e+00    0    1.17e+00
2006 11 12  0730    54051   27000      0    1.69e+00    0    1.18e+00
2006 11 12  0735    54051   27300      0    1.67e+00    0    1.16e+00
2006 11 12  0740    54051   27600      0    1.66e+00    0    1.15e+00
2006 11 12  0745    54051   27900      0    1.66e+00    0    1.14e+00
2006 11 12  0750    54051   28200      0    1.68e+00    0    1.15e+00
2006 11 12  0755    54051   28500      0    1.67e+00    0    1.15e+00
2006 11 12  0800    54051   28800      0    1.69e+00    0    1.17e+00
2006 11 12  0805    54051   29100      0    1.69e+00    0    1.18e+00
2006 11 12  0810    54051   29400      0    1.69e+00    0    1.18e+00
2006 11 12  0815    54051   29700      0    1.65e+00    0    1.15e+00
2006 11 12  0820    54051   30000      0    1.67e+00    0    1.15e+00
2006 11 12  0825    54051   30300      0    1.68e+00    0    1.17e+00
2006 11 12  0830    54051   30600      0    1.64e+00    0    1.14e+00
2006 11 12  0835    54051   30900      0    1.66e+00    0    1.15e+00
2006 11 12  0840    54051   31200      0    1.66e+00    0    1.15e+00
2006 11 12  0845    54051   31500      0    1.66e+00    0    1.15e+00
2006 11 12  0850    54051   31800      0    1.67e+00    0    1.16e+00
