:Data_list: 20020520_ace_swepam_1m.txt
:Created: 2002 May 21 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2002 05 20  0000   52414       0    0        3.4      438.0     9.29e+04
2002 05 20  0001   52414      60    0        3.3      433.9     8.81e+04
2002 05 20  0002   52414     120    0        3.6      435.5     8.31e+04
2002 05 20  0003   52414     180    0        4.0      433.9     7.38e+04
2002 05 20  0004   52414     240    0        3.7      438.9     8.14e+04
2002 05 20  0005   52414     300    0        3.2      440.7     1.09e+05
2002 05 20  0006   52414     360    0        3.7      445.0     1.13e+05
2002 05 20  0007   52414     420    0        4.2      439.2     9.14e+04
2002 05 20  0008   52414     480    1        4.1      445.9     1.12e+05
2002 05 20  0009   52414     540    0        4.4      440.4     1.07e+05
2002 05 20  0010   52414     600    0        3.2      441.1     1.11e+05
2002 05 20  0011   52414     660    0        4.0      443.1     1.24e+05
2002 05 20  0012   52414     720    0        3.6      447.7     1.41e+05
2002 05 20  0013   52414     780    0        3.0      446.4     1.46e+05
2002 05 20  0014   52414     840    0        2.5      445.2     1.51e+05
2002 05 20  0015   52414     900    1        2.6      437.4     1.22e+05
2002 05 20  0016   52414     960    0        2.8      444.4     1.62e+05
2002 05 20  0017   52414    1020    0        3.1      442.0     1.75e+05
2002 05 20  0018   52414    1080    0        3.0      442.8     1.66e+05
2002 05 20  0019   52414    1140    0        2.8      447.0     1.62e+05
2002 05 20  0020   52414    1200    0        3.0      443.0     1.66e+05
2002 05 20  0021   52414    1260    9    -9999.9    -9999.9    -1.00e+05
2002 05 20  0022   52414    1320    0        2.9      442.6     1.66e+05
2002 05 20  0023   52414    1380    0        3.2      443.8     1.72e+05
2002 05 20  0024   52414    1440    0        3.8      438.7     1.26e+05
2002 05 20  0025   52414    1500    0        3.4      442.7     1.86e+05
2002 05 20  0026   52414    1560    0        3.6      446.3     1.87e+05
2002 05 20  0027   52414    1620    0        3.9      443.8     1.50e+05
2002 05 20  0028   52414    1680    0        3.1      448.1     1.49e+05
2002 05 20  0029   52414    1740    0        3.2      449.6     1.54e+05
2002 05 20  0030   52414    1800    0        3.3      451.1     1.60e+05
2002 05 20  0031   52414    1860    0        3.9      436.1     1.04e+05
2002 05 20  0032   52414    1920    0        3.8      441.4     1.27e+05
2002 05 20  0033   52414    1980    0        2.8      444.3     1.31e+05
2002 05 20  0034   52414    2040    0        2.8      441.6     1.27e+05
2002 05 20  0035   52414    2100    0        2.6      438.1     1.23e+05
2002 05 20  0036   52414    2160    0        3.4      428.8     9.40e+04
2002 05 20  0037   52414    2220    0        3.5      435.9     9.89e+04
2002 05 20  0038   52414    2280    0        3.5      439.0     1.30e+05
2002 05 20  0039   52414    2340    0        3.7      439.1     9.15e+04
2002 05 20  0040   52414    2400    0        2.8      440.1     1.28e+05
2002 05 20  0041   52414    2460    0        3.9      428.4     1.30e+05
2002 05 20  0042   52414    2520    1        4.2      435.7     1.13e+05
2002 05 20  0043   52414    2580    0        4.2      435.3     8.81e+04
2002 05 20  0044   52414    2640    0        3.5      437.7     9.19e+04
2002 05 20  0045   52414    2700    0        3.5      440.5     8.91e+04
2002 05 20  0046   52414    2760    0        3.5      443.3     8.64e+04
2002 05 20  0047   52414    2820    0        3.5      441.6     7.81e+04
2002 05 20  0048   52414    2880    0        3.5      441.0     6.48e+04
2002 05 20  0049   52414    2940    0        3.9      441.0     7.31e+04
2002 05 20  0050   52414    3000    0        4.0      435.5     6.13e+04
2002 05 20  0051   52414    3060    0        3.8      437.1     6.56e+04
2002 05 20  0052   52414    3120    0        3.8      434.9     6.05e+04
2002 05 20  0053   52414    3180    0        3.7      434.4     8.02e+04
2002 05 20  0054   52414    3240    9    -9999.9    -9999.9    -1.00e+05
2002 05 20  0055   52414    3300    0        3.2      442.4     7.79e+04
2002 05 20  0056   52414    3360    0        3.1      444.8     6.21e+04
2002 05 20  0057   52414    3420    0        3.1      444.0     7.48e+04
2002 05 20  0058   52414    3480    0        3.0      443.9     5.31e+04
2002 05 20  0059   52414    3540    0        3.0      445.8     5.65e+04
2002 05 20  0100   52414    3600    0        3.0      446.9     5.60e+04
2002 05 20  0101   52414    3660    0        3.1      445.2     5.63e+04
2002 05 20  0102   52414    3720    0        3.1      443.5     5.65e+04
2002 05 20  0103   52414    3780    0        3.5      449.4     5.79e+04
2002 05 20  0104   52414    3840    0        2.9      446.1     6.61e+04
2002 05 20  0105   52414    3900    0        2.8      447.4     5.69e+04
2002 05 20  0106   52414    3960    0        2.8      447.8     7.18e+04
2002 05 20  0107   52414    4020    0        3.3      441.4     6.17e+04
2002 05 20  0108   52414    4080    0        2.8      441.4     5.65e+04
2002 05 20  0109   52414    4140    0        3.5      438.4     5.01e+04
2002 05 20  0110   52414    4200    0        3.4      439.7     5.31e+04
2002 05 20  0111   52414    4260    0        2.9      438.6     7.48e+04
2002 05 20  0112   52414    4320    0        3.3      434.8     6.81e+04
2002 05 20  0113   52414    4380    0        3.5      432.4     6.88e+04
2002 05 20  0114   52414    4440    0        3.5      433.2     6.73e+04
2002 05 20  0115   52414    4500    0        3.2      436.0     8.73e+04
2002 05 20  0116   52414    4560    0        3.2      431.7     8.40e+04
2002 05 20  0117   52414    4620    0        3.5      428.7     8.04e+04
2002 05 20  0118   52414    4680    0        3.7      425.7     7.68e+04
2002 05 20  0119   52414    4740    0        3.8      432.7     6.26e+04
2002 05 20  0120   52414    4800    0        3.6      433.4     5.91e+04
2002 05 20  0121   52414    4860    0        3.1      435.0     7.06e+04
2002 05 20  0122   52414    4920    0        3.7      432.1     6.90e+04
2002 05 20  0123   52414    4980    0        3.4      429.3     6.32e+04
2002 05 20  0124   52414    5040    0        3.6      430.1     6.83e+04
2002 05 20  0125   52414    5100    0        3.9      429.5     6.38e+04
2002 05 20  0126   52414    5160    0        3.9      430.7     6.24e+04
2002 05 20  0127   52414    5220    9    -9999.9    -9999.9    -1.00e+05
2002 05 20  0128   52414    5280    0        3.9      427.2     6.82e+04
2002 05 20  0129   52414    5340    0        3.4      428.1     6.33e+04
2002 05 20  0130   52414    5400    0        3.7      429.5     7.50e+04
2002 05 20  0131   52414    5460    0        3.7      427.1     6.83e+04
2002 05 20  0132   52414    5520    0        3.5      432.6     6.27e+04
2002 05 20  0133   52414    5580    0        3.5      431.9     6.20e+04
2002 05 20  0134   52414    5640    0        3.4      431.2     6.13e+04
2002 05 20  0135   52414    5700    0        3.5      429.0     5.91e+04
2002 05 20  0136   52414    5760    0        3.9      430.8     7.13e+04
2002 05 20  0137   52414    5820    0        3.5      440.6     7.84e+04
2002 05 20  0138   52414    5880    0        3.5      438.3     5.80e+04
2002 05 20  0139   52414    5940    9    -9999.9    -9999.9    -1.00e+05
2002 05 20  0140   52414    6000    0        2.3      432.7     8.06e+04
2002 05 20  0141   52414    6060    0        1.9      435.8     9.72e+04
2002 05 20  0142   52414    6120    0        3.3      438.8     7.79e+04
2002 05 20  0143   52414    6180    0        2.5      437.6     1.40e+05
2002 05 20  0144   52414    6240    0        2.2      434.9     9.79e+04
2002 05 20  0145   52414    6300    0        2.5      440.8     9.86e+04
2002 05 20  0146   52414    6360    0        2.9      433.0     1.03e+05
2002 05 20  0147   52414    6420    0        3.2      440.3     1.13e+05
2002 05 20  0148   52414    6480    9    -9999.9    -9999.9    -1.00e+05
2002 05 20  0149   52414    6540    0        3.0      435.6     6.50e+04
2002 05 20  0150   52414    6600    0        3.0      435.6     6.50e+04
2002 05 20  0151   52414    6660    0        3.2      433.8     5.60e+04
2002 05 20  0152   52414    6720    0        2.2      430.8     5.58e+04
2002 05 20  0153   52414    6780    0        2.1      430.9     6.47e+04
2002 05 20  0154   52414    6840    0        2.7      435.2     6.39e+04
2002 05 20  0155   52414    6900    0        2.7      432.8     6.56e+04
2002 05 20  0156   52414    6960    0        2.5      436.5     6.21e+04
2002 05 20  0157   52414    7020    0        2.8      432.0     6.51e+04
2002 05 20  0158   52414    7080    0        2.9      436.6     8.04e+04
2002 05 20  0159   52414    7140    9    -9999.9    -9999.9    -1.00e+05
2002 05 20  0200   52414    7200    9    -9999.9    -9999.9    -1.00e+05
2002 05 20  0201   52414    7260    0        2.7      434.5     7.18e+04
2002 05 20  0202   52414    7320    0        2.7      432.6     7.53e+04
2002 05 20  0203   52414    7380    0        2.4      436.5     7.95e+04
2002 05 20  0204   52414    7440    0        2.4      434.1     8.07e+04
2002 05 20  0205   52414    7500    0        2.7      429.4     9.82e+04
2002 05 20  0206   52414    7560    0        3.0      424.6     1.16e+05
2002 05 20  0207   52414    7620    0        4.6      426.6     7.36e+04
2002 05 20  0208   52414    7680    0        2.9      427.6     1.07e+05
2002 05 20  0209   52414    7740    0        3.1      424.2     1.18e+05
2002 05 20  0210   52414    7800    0        3.1      423.8     1.34e+05
2002 05 20  0211   52414    7860    0        2.9      422.0     1.42e+05
2002 05 20  0212   52414    7920    0        2.9      425.5     1.36e+05
2002 05 20  0213   52414    7980    0        4.5      425.7     8.39e+04
2002 05 20  0214   52414    8040    9    -9999.9    -9999.9    -1.00e+05
2002 05 20  0215   52414    8100    0        4.5      424.0     8.48e+04
2002 05 20  0216   52414    8160    0        4.2      422.7     8.91e+04
2002 05 20  0217   52414    8220    0        5.1      431.7     7.52e+04
2002 05 20  0218   52414    8280    0        5.0      430.3     8.82e+04
2002 05 20  0219   52414    8340    0        3.0      429.6     9.94e+04
2002 05 20  0220   52414    8400    0        4.2      432.5     6.65e+04
2002 05 20  0221   52414    8460    0        4.6      431.9     6.07e+04
2002 05 20  0222   52414    8520    0        5.0      431.4     5.49e+04
2002 05 20  0223   52414    8580    0        4.1      434.6     6.10e+04
2002 05 20  0224   52414    8640    9    -9999.9    -9999.9    -1.00e+05
2002 05 20  0225   52414    8700    0        4.7      435.6     6.17e+04
2002 05 20  0226   52414    8760    0        4.9      431.8     7.11e+04
2002 05 20  0227   52414    8820    0        4.4      440.9     5.62e+04
2002 05 20  0228   52414    8880    0        4.7      435.0     6.23e+04
2002 05 20  0229   52414    8940    0        4.5      431.7     6.25e+04
2002 05 20  0230   52414    9000    0        4.9      431.7     8.08e+04
2002 05 20  0231   52414    9060    0        3.8      435.8     6.24e+04
2002 05 20  0232   52414    9120    0        3.9      436.6     6.00e+04
2002 05 20  0233   52414    9180    9    -9999.9    -9999.9    -1.00e+05
2002 05 20  0234   52414    9240    9    -9999.9    -9999.9    -1.00e+05
2002 05 20  0235   52414    9300    0        4.0      435.0     5.96e+04
2002 05 20  0236   52414    9360    0        4.9      439.8     5.25e+04
2002 05 20  0237   52414    9420    0        4.8      436.8     5.24e+04
2002 05 20  0238   52414    9480    0        4.7      433.8     5.23e+04
2002 05 20  0239   52414    9540    0        5.1      444.4     6.74e+04
2002 05 20  0240   52414    9600    0        4.2      439.8     5.08e+04
2002 05 20  0241   52414    9660    9    -9999.9    -9999.9    -1.00e+05
2002 05 20  0242   52414    9720    0        4.2      439.6     5.21e+04
2002 05 20  0243   52414    9780    0        4.6      436.4     4.99e+04
2002 05 20  0244   52414    9840    0        2.6      439.3     7.17e+04
2002 05 20  0245   52414    9900    0        4.1      439.3     4.62e+04
2002 05 20  0246   52414    9960    1        4.2      437.0     4.52e+04
2002 05 20  0247   52414   10020    0        4.5      439.5     5.15e+04
2002 05 20  0248   52414   10080    0        4.4      440.1     6.65e+04
2002 05 20  0249   52414   10140    0        4.0      440.4     5.01e+04
2002 05 20  0250   52414   10200    9    -9999.9    -9999.9    -1.00e+05
2002 05 20  0251   52414   10260    0        3.9      439.8     5.52e+04
2002 05 20  0252   52414   10320    0        4.1      445.1     6.02e+04
2002 05 20  0253   52414   10380    0        4.1      447.4     5.24e+04
2002 05 20  0254   52414   10440    0        4.0      449.6     4.45e+04
2002 05 20  0255   52414   10500    0        5.1      447.9     5.52e+04
2002 05 20  0256   52414   10560    0        4.9      452.2     5.54e+04
2002 05 20  0257   52414   10620    0        5.1      461.5     7.38e+04
2002 05 20  0258   52414   10680    0        5.9      508.8     1.08e+05
2002 05 20  0259   52414   10740    1        7.4      518.1     1.06e+05
2002 05 20  0300   52414   10800    1    -9999.9    -9999.9    -1.00e+05
2002 05 20  0301   52414   10860    0        6.9      526.9     1.04e+05
2002 05 20  0302   52414   10920    0        6.8      514.4     1.07e+05
2002 05 20  0303   52414   10980    0        9.1      524.8     1.00e+05
2002 05 20  0304   52414   11040    1        5.7      512.3     1.94e+05
2002 05 20  0305   52414   11100    0        8.0      501.9     1.76e+05
2002 05 20  0306   52414   11160    9    -9999.9    -9999.9    -1.00e+05
2002 05 20  0307   52414   11220    1        6.4      494.4     1.40e+05
2002 05 20  0308   52414   11280    0        7.6      488.8     1.26e+05
2002 05 20  0309   52414   11340    0        6.5      490.6     1.35e+05
2002 05 20  0310   52414   11400    0        5.5      492.4     1.43e+05
2002 05 20  0311   52414   11460    0        6.8      500.6     1.10e+05
2002 05 20  0312   52414   11520    0        7.9      487.6     1.05e+05
2002 05 20  0313   52414   11580    0        7.0      489.8     1.42e+05
2002 05 20  0314   52414   11640    0        6.2      489.6     1.26e+05
2002 05 20  0315   52414   11700    0        7.7      485.6     1.36e+05
2002 05 20  0316   52414   11760    0        8.2      490.0     1.03e+05
2002 05 20  0317   52414   11820    0        8.0      495.2     9.94e+04
2002 05 20  0318   52414   11880    0        9.0      499.2     9.52e+04
2002 05 20  0319   52414   11940    0       11.4      515.5     1.67e+05
