:Data_list: 20020317_ace_mag_1m.txt
:Created: 2002 Mar 18 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2002 03 17  0000   52350       0    0    -4.7     3.4    -1.2     5.9   -11.5   144.2
2002 03 17  0001   52350      60    0    -4.4     3.5    -1.5     5.8   -14.5   141.2
2002 03 17  0002   52350     120    0    -5.0     3.4    -0.8     6.0    -8.0   146.0
2002 03 17  0003   52350     180    0    -5.1     3.3    -0.3     6.1    -2.9   147.3
2002 03 17  0004   52350     240    0    -5.3     3.1    -0.6     6.1    -5.4   149.8
2002 03 17  0005   52350     300    0    -5.3     2.9    -0.9     6.1    -8.5   151.4
2002 03 17  0006   52350     360    0    -5.1     2.9    -1.1     6.0   -10.5   150.0
2002 03 17  0007   52350     420    0    -5.2     2.9    -1.1     6.0   -10.3   150.9
2002 03 17  0008   52350     480    0    -5.2     2.8    -1.2     6.0   -11.6   151.9
2002 03 17  0009   52350     540    0    -5.2     2.8    -1.0     6.0   -10.0   152.0
2002 03 17  0010   52350     600    0    -5.1     2.9    -1.0     6.0    -9.6   150.7
2002 03 17  0011   52350     660    0    -5.3     2.8    -0.9     6.0    -8.6   152.1
2002 03 17  0012   52350     720    0    -5.5     2.5    -0.8     6.1    -7.4   155.5
2002 03 17  0013   52350     780    0    -5.4     2.7    -0.8     6.1    -7.5   153.6
2002 03 17  0014   52350     840    0    -5.4     2.7    -0.9     6.1    -8.2   153.7
2002 03 17  0015   52350     900    0    -5.5     2.4    -1.0     6.1    -9.3   156.1
2002 03 17  0016   52350     960    0    -5.5     2.5    -0.9     6.1    -8.3   156.1
2002 03 17  0017   52350    1020    0    -5.5     2.5    -0.7     6.1    -6.5   155.3
2002 03 17  0018   52350    1080    0    -5.5     2.6    -0.5     6.1    -5.1   154.3
2002 03 17  0019   52350    1140    0    -5.2     2.9    -0.8     6.0    -7.3   150.5
2002 03 17  0020   52350    1200    0    -4.5     3.2    -2.0     5.9   -19.6   145.0
2002 03 17  0021   52350    1260    0    -4.4     3.3    -1.9     5.8   -18.9   142.8
2002 03 17  0022   52350    1320    0    -4.9     3.2    -1.5     6.0   -14.4   146.9
2002 03 17  0023   52350    1380    0    -4.7     3.3    -1.6     6.0   -15.5   145.4
2002 03 17  0024   52350    1440    0    -5.0     3.1    -1.5     6.0   -14.0   148.4
2002 03 17  0025   52350    1500    0    -5.4     2.5    -0.9     6.0    -8.3   155.7
2002 03 17  0026   52350    1560    0    -5.4     2.5    -0.5     6.0    -5.0   154.7
2002 03 17  0027   52350    1620    0    -5.9     2.1     0.3     6.2     2.4   160.5
2002 03 17  0028   52350    1680    0    -5.7     2.4    -0.4     6.2    -3.8   157.3
2002 03 17  0029   52350    1740    0    -5.8     2.3    -0.3     6.2    -2.9   158.0
2002 03 17  0030   52350    1800    0    -5.8     2.2    -0.1     6.2    -1.3   158.9
2002 03 17  0031   52350    1860    0    -5.8     2.2    -0.2     6.2    -1.8   159.7
2002 03 17  0032   52350    1920    0    -5.9     2.3    -0.1     6.3    -0.9   159.0
2002 03 17  0033   52350    1980    0    -5.9     2.2    -0.1     6.3    -1.3   159.2
2002 03 17  0034   52350    2040    0    -5.8     2.3     0.1     6.3     1.0   158.1
2002 03 17  0035   52350    2100    0    -5.8     2.3     0.4     6.2     3.2   158.6
2002 03 17  0036   52350    2160    0    -5.8     2.3     0.4     6.3     3.6   158.2
2002 03 17  0037   52350    2220    0    -5.7     2.5     0.6     6.3     5.6   156.6
2002 03 17  0038   52350    2280    0    -5.6     2.6     1.0     6.2     8.8   155.1
2002 03 17  0039   52350    2340    0    -5.5     2.7     1.3     6.3    11.9   154.2
2002 03 17  0040   52350    2400    0    -5.5     2.7     1.3     6.3    11.8   154.3
2002 03 17  0041   52350    2460    0    -5.5     2.7     1.0     6.2     9.4   153.9
2002 03 17  0042   52350    2520    0    -5.6     2.6     0.9     6.2     7.9   155.1
2002 03 17  0043   52350    2580    0    -5.6     2.6     0.7     6.2     6.8   155.2
2002 03 17  0044   52350    2640    0    -5.7     2.6     0.7     6.3     6.9   155.6
2002 03 17  0045   52350    2700    0    -5.6     2.6     0.8     6.2     7.6   155.2
2002 03 17  0046   52350    2760    0    -5.6     2.6     0.9     6.2     8.4   155.3
2002 03 17  0047   52350    2820    0    -5.7     2.5     0.8     6.2     7.3   156.3
2002 03 17  0048   52350    2880    0    -5.8     2.3     0.5     6.3     5.0   158.6
2002 03 17  0049   52350    2940    0    -5.8     2.3     0.6     6.2     5.7   158.6
2002 03 17  0050   52350    3000    0    -5.7     2.3     0.8     6.2     7.0   158.0
2002 03 17  0051   52350    3060    0    -5.6     2.4     0.9     6.2     8.2   157.0
2002 03 17  0052   52350    3120    0    -5.6     2.5     0.9     6.2     8.0   156.3
2002 03 17  0053   52350    3180    0    -5.8     2.2     0.8     6.2     7.8   159.2
2002 03 17  0054   52350    3240    0    -5.8     2.1     0.7     6.2     6.8   160.2
2002 03 17  0055   52350    3300    0    -5.8     2.2     0.7     6.2     6.8   159.4
2002 03 17  0056   52350    3360    0    -5.7     2.2     0.7     6.2     6.8   158.8
2002 03 17  0057   52350    3420    0    -5.9     1.8     0.8     6.2     7.8   162.7
2002 03 17  0058   52350    3480    0    -6.0     1.7     0.6     6.2     5.9   163.8
2002 03 17  0059   52350    3540    0    -6.1     1.5     0.4     6.3     3.3   166.1
2002 03 17  0100   52350    3600    0    -6.1     1.5     0.4     6.3     3.7   165.7
2002 03 17  0101   52350    3660    0    -5.9     1.8     0.7     6.3     6.4   163.1
2002 03 17  0102   52350    3720    0    -6.0     1.7     0.6     6.3     5.8   164.0
2002 03 17  0103   52350    3780    0    -5.9     1.7     0.6     6.2     5.5   163.9
2002 03 17  0104   52350    3840    0    -6.0     1.7     0.5     6.2     4.5   163.9
2002 03 17  0105   52350    3900    0    -5.9     1.8     0.6     6.2     5.1   163.2
2002 03 17  0106   52350    3960    0    -6.0     1.7     0.4     6.2     3.8   163.8
2002 03 17  0107   52350    4020    0    -6.0     1.7     0.2     6.2     2.2   164.4
2002 03 17  0108   52350    4080    0    -5.8     2.0     0.3     6.2     3.2   161.3
2002 03 17  0109   52350    4140    0    -5.8     2.1     0.5     6.2     4.7   160.1
2002 03 17  0110   52350    4200    0    -5.7     2.2     0.5     6.1     5.1   159.1
2002 03 17  0111   52350    4260    0    -5.7     2.1     0.4     6.1     4.2   159.6
2002 03 17  0112   52350    4320    0    -5.7     2.2     0.8     6.2     7.6   158.9
2002 03 17  0113   52350    4380    0    -5.6     2.3     0.7     6.1     6.8   157.9
2002 03 17  0114   52350    4440    0    -5.6     2.3     0.6     6.1     6.1   157.7
2002 03 17  0115   52350    4500    0    -5.6     2.3     0.6     6.1     5.2   157.7
2002 03 17  0116   52350    4560    0    -5.6     2.3     0.5     6.1     4.5   157.7
2002 03 17  0117   52350    4620    0    -5.7     2.2     0.3     6.1     2.6   158.7
2002 03 17  0118   52350    4680    0    -5.5     2.6     0.6     6.1     5.4   155.0
2002 03 17  0119   52350    4740    0    -5.7     2.2     0.3     6.2     2.8   158.8
2002 03 17  0120   52350    4800    0    -6.0     1.5    -0.2     6.2    -2.2   165.7
2002 03 17  0121   52350    4860    0    -6.0     1.6    -0.2     6.2    -1.6   165.2
2002 03 17  0122   52350    4920    0    -6.0     1.6    -0.2     6.2    -1.5   164.8
2002 03 17  0123   52350    4980    0    -6.0     1.5    -0.2     6.2    -2.3   166.5
2002 03 17  0124   52350    5040    0    -6.1     1.4    -0.3     6.3    -2.5   167.0
2002 03 17  0125   52350    5100    0    -6.1     1.3    -0.3     6.2    -2.9   167.9
2002 03 17  0126   52350    5160    0    -5.4     2.7     0.7     6.1     6.3   153.8
2002 03 17  0127   52350    5220    0    -5.3     2.8     0.6     6.0     6.1   151.7
2002 03 17  0128   52350    5280    0    -5.2     2.9     0.6     6.0     5.7   151.5
2002 03 17  0129   52350    5340    0    -5.3     2.8     0.6     6.0     5.3   151.9
2002 03 17  0130   52350    5400    0    -5.2     2.9     0.5     5.9     4.4   151.0
2002 03 17  0131   52350    5460    0    -5.1     2.9     0.9     5.9     8.5   149.8
2002 03 17  0132   52350    5520    0    -5.2     2.6     1.2     6.0    11.9   153.7
2002 03 17  0133   52350    5580    0    -5.2     2.9     0.8     6.0     8.0   151.2
2002 03 17  0134   52350    5640    0    -5.2     2.9     0.6     5.9     5.4   150.9
2002 03 17  0135   52350    5700    0    -5.2     2.9     0.3     6.0     3.3   150.3
2002 03 17  0136   52350    5760    0    -4.9     3.2     0.6     5.9     5.4   146.7
2002 03 17  0137   52350    5820    0    -4.8     3.3     0.3     5.8     3.3   145.7
2002 03 17  0138   52350    5880    0    -4.9     3.3     0.4     5.9     4.2   146.1
2002 03 17  0139   52350    5940    0    -5.1     3.1     0.4     6.0     3.4   148.8
2002 03 17  0140   52350    6000    0    -5.1     3.1     0.3     6.0     3.2   148.1
2002 03 17  0141   52350    6060    0    -5.0     3.2     0.3     6.0     3.2   147.9
2002 03 17  0142   52350    6120    0    -5.2     3.0     0.3     6.0     3.2   149.5
2002 03 17  0143   52350    6180    0    -5.1     3.1     0.4     6.0     3.6   149.2
2002 03 17  0144   52350    6240    0    -5.1     3.0     0.4     6.0     4.1   149.2
2002 03 17  0145   52350    6300    0    -4.9     3.3     0.1     5.9     1.2   146.5
2002 03 17  0146   52350    6360    0    -5.0     3.3     0.2     6.0     1.5   146.9
2002 03 17  0147   52350    6420    0    -5.0     3.3     0.2     6.0     2.1   147.0
2002 03 17  0148   52350    6480    0    -4.9     3.3     0.1     5.9     0.8   145.4
2002 03 17  0149   52350    6540    0    -4.9     3.4     0.3     5.9     2.7   145.1
2002 03 17  0150   52350    6600    0    -4.8     3.3     0.3     5.9     3.0   145.6
2002 03 17  0151   52350    6660    0    -4.8     3.3     0.3     5.9     2.8   145.6
2002 03 17  0152   52350    6720    0    -5.0     3.1     0.4     5.9     4.2   148.0
2002 03 17  0153   52350    6780    0    -5.1     3.1     0.4     5.9     3.8   148.7
2002 03 17  0154   52350    6840    0    -5.1     3.0     0.4     5.9     3.7   149.0
2002 03 17  0155   52350    6900    0    -5.1     3.1     0.4     5.9     3.9   148.8
2002 03 17  0156   52350    6960    0    -5.0     3.1     0.4     5.9     3.6   148.2
2002 03 17  0157   52350    7020    0    -5.2     2.9     0.3     5.9     2.9   150.4
2002 03 17  0158   52350    7080    0    -5.2     2.7     0.2     5.8     2.0   152.0
2002 03 17  0159   52350    7140    0    -5.1     2.8     0.4     5.8     3.5   151.6
2002 03 17  0200   52350    7200    0    -5.1     2.8     0.2     5.8     2.0   151.2
2002 03 17  0201   52350    7260    0    -5.4     2.5     0.1     5.9     0.9   155.3
2002 03 17  0202   52350    7320    0    -5.5     2.5     0.0     6.0     0.1   155.8
2002 03 17  0203   52350    7380    0    -5.5     2.4     0.0     6.0     0.1   156.6
2002 03 17  0204   52350    7440    0    -5.4     2.4    -0.1     5.9    -0.9   155.9
2002 03 17  0205   52350    7500    0    -5.3     2.6    -0.2     5.9    -2.2   154.1
2002 03 17  0206   52350    7560    0    -5.2     2.7    -0.4     5.9    -3.6   153.2
2002 03 17  0207   52350    7620    0    -5.2     2.7    -0.5     5.9    -5.0   153.0
2002 03 17  0208   52350    7680    0    -5.4     2.5    -0.2     5.9    -1.5   154.8
2002 03 17  0209   52350    7740    0    -5.3     2.6    -0.3     5.9    -2.6   154.4
2002 03 17  0210   52350    7800    0    -5.2     2.6    -0.4     5.9    -3.8   153.4
2002 03 17  0211   52350    7860    0    -5.3     2.6    -0.1     5.9    -0.8   153.6
2002 03 17  0212   52350    7920    0    -5.3     2.7     0.0     5.9     0.4   153.2
2002 03 17  0213   52350    7980    0    -5.5     2.4     0.0     6.0     0.2   156.5
2002 03 17  0214   52350    8040    0    -5.4     2.6     0.2     6.0     1.7   154.0
2002 03 17  0215   52350    8100    0    -5.3     2.7     0.1     5.9     1.4   153.2
2002 03 17  0216   52350    8160    0    -5.3     2.6     0.1     5.9     0.8   153.3
2002 03 17  0217   52350    8220    0    -5.1     3.0     0.5     5.9     4.6   149.6
2002 03 17  0218   52350    8280    0    -4.6     3.4     0.7     5.8     7.3   143.8
2002 03 17  0219   52350    8340    0    -4.6     3.5     0.7     5.8     6.5   142.6
2002 03 17  0220   52350    8400    0    -4.6     3.4     0.6     5.8     6.3   143.3
2002 03 17  0221   52350    8460    0    -4.6     3.5     0.7     5.8     7.0   143.0
2002 03 17  0222   52350    8520    0    -4.3     3.7     0.8     5.7     8.0   139.6
2002 03 17  0223   52350    8580    0    -4.3     3.7     0.6     5.7     5.6   139.2
2002 03 17  0224   52350    8640    0    -4.5     3.5     0.3     5.7     2.7   141.9
2002 03 17  0225   52350    8700    0    -4.6     3.4     0.1     5.8     1.0   143.2
2002 03 17  0226   52350    8760    0    -4.4     3.6    -0.0     5.7    -0.1   141.2
2002 03 17  0227   52350    8820    0    -4.3     3.6    -0.1     5.6    -1.1   140.4
2002 03 17  0228   52350    8880    0    -4.5     3.6    -0.0     5.7    -0.0   141.2
2002 03 17  0229   52350    8940    0    -4.4     3.6    -0.0     5.7    -0.1   140.9
2002 03 17  0230   52350    9000    0    -4.2     3.7    -0.2     5.6    -2.3   139.0
2002 03 17  0231   52350    9060    0    -4.8     3.3    -0.1     5.8    -0.5   145.7
2002 03 17  0232   52350    9120    0    -4.7     3.3    -0.2     5.8    -2.0   144.4
2002 03 17  0233   52350    9180    0    -5.2     2.8     0.3     5.9     3.0   151.5
2002 03 17  0234   52350    9240    0    -4.9     3.2    -0.2     5.9    -1.9   147.4
2002 03 17  0235   52350    9300    0    -4.9     3.2    -0.1     5.9    -0.6   146.8
2002 03 17  0236   52350    9360    0    -4.9     3.2    -0.2     5.9    -1.5   146.4
2002 03 17  0237   52350    9420    0    -4.8     3.2    -0.0     5.8    -0.3   146.3
2002 03 17  0238   52350    9480    0    -4.7     3.2    -0.3     5.7    -3.4   146.0
2002 03 17  0239   52350    9540    0    -4.7     3.1    -0.2     5.7    -2.4   146.6
2002 03 17  0240   52350    9600    0    -4.8     3.2    -0.2     5.8    -2.1   146.7
2002 03 17  0241   52350    9660    0    -4.8     3.2    -0.2     5.8    -1.9   146.1
2002 03 17  0242   52350    9720    0    -4.6     3.4    -0.1     5.7    -0.9   144.2
2002 03 17  0243   52350    9780    0    -4.7     3.3     0.1     5.8     0.9   145.0
2002 03 17  0244   52350    9840    0    -4.8     3.2     0.1     5.8     0.9   146.2
2002 03 17  0245   52350    9900    0    -4.7     3.3     0.4     5.8     4.0   144.9
2002 03 17  0246   52350    9960    0    -4.4     3.4     1.3     5.7    13.2   142.5
2002 03 17  0247   52350   10020    0    -4.1     3.2     2.2     5.6    22.8   142.3
2002 03 17  0248   52350   10080    0    -4.2     3.2     2.1     5.6    21.5   142.4
2002 03 17  0249   52350   10140    0    -4.1     3.2     2.1     5.6    22.2   142.0
2002 03 17  0250   52350   10200    0    -4.3     3.5     1.3     5.7    13.6   140.8
