:Data_list: 20021101_ace_mag_1m.txt
:Created: 2002 Nov 02 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2002 11 01  0000   52579       0    0    -2.5     5.4    -1.0     6.0    -9.2   114.6
2002 11 01  0001   52579      60    0    -2.3     5.5    -0.5     6.0    -5.3   112.3
2002 11 01  0002   52579     120    0    -2.2     5.4    -0.4     5.8    -4.4   111.7
2002 11 01  0003   52579     180    0    -2.4     5.4    -0.7     6.0    -7.0   113.8
2002 11 01  0004   52579     240    0    -2.8     5.3    -1.0     6.0    -9.7   117.5
2002 11 01  0005   52579     300    0    -2.7     5.3    -1.1     6.1   -10.7   117.1
2002 11 01  0006   52579     360    0    -2.7     5.4    -1.1     6.1   -10.4   116.3
2002 11 01  0007   52579     420    0    -2.7     5.5    -1.0     6.2    -9.2   116.3
2002 11 01  0008   52579     480    0    -2.6     5.5    -0.8     6.2    -7.4   115.3
2002 11 01  0009   52579     540    0    -2.9     5.4    -0.7     6.2    -6.5   118.5
2002 11 01  0010   52579     600    0    -4.0     4.8    -0.7     6.3    -6.3   129.6
2002 11 01  0011   52579     660    0    -3.6     5.0    -0.4     6.2    -3.8   125.2
2002 11 01  0012   52579     720    0    -3.6     5.0    -0.2     6.2    -2.2   125.8
2002 11 01  0013   52579     780    0    -4.5     4.5    -0.4     6.4    -3.3   135.1
2002 11 01  0014   52579     840    0    -4.3     4.7    -0.7     6.4    -6.0   132.8
2002 11 01  0015   52579     900    0    -4.2     4.7    -0.7     6.3    -6.5   131.7
2002 11 01  0016   52579     960    0    -5.0     4.2    -0.8     6.6    -7.3   140.0
2002 11 01  0017   52579    1020    0    -4.9     4.4    -0.2     6.6    -1.5   137.9
2002 11 01  0018   52579    1080    0    -4.7     4.5     0.1     6.6     0.7   136.2
2002 11 01  0019   52579    1140    0    -4.6     4.6     0.1     6.5     0.5   134.8
2002 11 01  0020   52579    1200    0    -4.3     4.8     0.2     6.4     1.7   131.7
2002 11 01  0021   52579    1260    0    -5.0     4.3     0.3     6.6     2.5   139.2
2002 11 01  0022   52579    1320    0    -5.5     3.9     0.4     6.7     3.3   144.2
2002 11 01  0023   52579    1380    0    -5.1     4.2     0.4     6.6     3.6   140.2
2002 11 01  0024   52579    1440    0    -3.9     5.0    -0.3     6.4    -2.4   128.1
2002 11 01  0025   52579    1500    0    -3.6     5.2    -0.2     6.3    -1.5   124.6
2002 11 01  0026   52579    1560    0    -3.6     5.1     0.2     6.2     1.4   125.2
2002 11 01  0027   52579    1620    0    -3.6     5.0     0.2     6.2     2.0   125.4
2002 11 01  0028   52579    1680    0    -3.9     4.9    -0.3     6.3    -3.1   128.3
2002 11 01  0029   52579    1740    0    -3.8     4.9    -0.2     6.2    -1.8   128.0
2002 11 01  0030   52579    1800    0    -3.9     4.9    -0.6     6.2    -5.2   128.5
2002 11 01  0031   52579    1860    0    -3.9     4.9    -0.3     6.2    -2.9   128.4
2002 11 01  0032   52579    1920    0    -4.3     4.5    -0.8     6.2    -7.7   133.8
2002 11 01  0033   52579    1980    0    -4.7     4.3    -0.7     6.4    -6.2   137.5
2002 11 01  0034   52579    2040    0    -3.2     4.8     0.3     5.8     2.9   123.2
2002 11 01  0035   52579    2100    0    -1.9     5.1     1.0     5.5    10.9   110.1
2002 11 01  0036   52579    2160    0    -3.1     4.8     0.7     5.8     7.3   123.0
2002 11 01  0037   52579    2220    0    -3.9     4.7    -0.2     6.1    -1.9   129.9
2002 11 01  0038   52579    2280    0    -4.9     4.2    -0.4     6.4    -3.4   139.2
2002 11 01  0039   52579    2340    0    -5.4     3.7    -0.6     6.6    -5.6   145.5
2002 11 01  0040   52579    2400    0    -5.7     3.5    -0.8     6.7    -6.8   148.3
2002 11 01  0041   52579    2460    0    -5.7     3.5    -0.6     6.7    -5.5   148.3
2002 11 01  0042   52579    2520    0    -6.0     3.2    -0.7     6.8    -6.3   151.8
2002 11 01  0043   52579    2580    0    -5.9     3.2    -0.8     6.8    -6.5   151.5
2002 11 01  0044   52579    2640    0    -6.2     2.7    -1.0     6.8    -8.3   156.8
2002 11 01  0045   52579    2700    0    -6.3     2.5    -1.1     6.8    -9.4   158.5
2002 11 01  0046   52579    2760    0    -6.5     1.8    -1.4     6.9   -11.4   164.2
2002 11 01  0047   52579    2820    0    -6.4     1.4    -1.9     6.8   -15.7   167.7
2002 11 01  0048   52579    2880    0    -6.4     1.4    -2.0     6.9   -16.8   167.4
2002 11 01  0049   52579    2940    0    -6.4     1.0    -2.2     6.8   -19.2   170.8
2002 11 01  0050   52579    3000    0    -6.5     1.1    -2.4     7.0   -20.3   170.6
2002 11 01  0051   52579    3060    0    -6.3     1.9    -2.0     6.9   -16.5   163.4
2002 11 01  0052   52579    3120    0    -5.5     3.4    -1.6     6.6   -13.6   148.1
2002 11 01  0053   52579    3180    0    -5.2     3.9    -1.3     6.6   -11.2   143.4
2002 11 01  0054   52579    3240    0    -6.2     2.9    -1.4     7.0   -11.6   154.8
2002 11 01  0055   52579    3300    0    -6.7     2.1    -1.3     7.1   -10.4   162.8
2002 11 01  0056   52579    3360    0    -6.1     3.1    -1.0     6.9    -8.5   153.3
2002 11 01  0057   52579    3420    0    -5.6     3.4    -1.0     6.7    -8.5   148.5
2002 11 01  0058   52579    3480    0    -5.1     4.2    -0.6     6.6    -5.4   140.6
2002 11 01  0059   52579    3540    0    -4.9     4.3    -0.7     6.6    -6.5   138.2
2002 11 01  0100   52579    3600    0    -4.2     4.7    -0.2     6.3    -2.0   131.3
2002 11 01  0101   52579    3660    0    -4.3     4.7    -0.0     6.4    -0.1   132.4
2002 11 01  0102   52579    3720    0    -4.7     4.4    -0.3     6.5    -2.6   136.6
2002 11 01  0103   52579    3780    0    -4.7     4.3    -0.6     6.4    -4.9   137.8
2002 11 01  0104   52579    3840    0    -4.4     4.8    -0.3     6.5    -2.8   132.4
2002 11 01  0105   52579    3900    0    -4.6     4.6    -0.8     6.6    -7.2   135.0
2002 11 01  0106   52579    3960    0    -4.6     4.7    -0.4     6.6    -3.7   133.8
2002 11 01  0107   52579    4020    0    -5.0     4.5    -0.3     6.7    -2.7   137.6
2002 11 01  0108   52579    4080    0    -3.9     5.1     0.1     6.4     0.9   127.3
2002 11 01  0109   52579    4140    0    -3.0     5.4     0.5     6.2     4.9   119.5
2002 11 01  0110   52579    4200    0    -3.1     5.4     0.4     6.2     3.5   119.8
2002 11 01  0111   52579    4260    0    -2.5     5.3     1.6     6.1    15.0   115.1
2002 11 01  0112   52579    4320    0    -2.5     5.2     1.9     6.1    18.6   115.1
2002 11 01  0113   52579    4380    0    -4.2     4.9     0.7     6.5     6.4   130.6
2002 11 01  0114   52579    4440    0    -5.4     3.3    -1.7     6.6   -15.4   148.7
2002 11 01  0115   52579    4500    0    -6.2     2.7    -1.8     7.0   -15.2   156.5
2002 11 01  0116   52579    4560    0    -6.3     2.5    -1.6     7.0   -13.4   158.1
2002 11 01  0117   52579    4620    0    -6.1     2.9    -1.6     7.0   -13.2   154.9
2002 11 01  0118   52579    4680    0    -6.0     3.2    -1.5     6.9   -12.3   151.9
2002 11 01  0119   52579    4740    0    -5.8     3.6    -1.3     6.9   -11.2   148.2
2002 11 01  0120   52579    4800    0    -6.1     2.5    -1.8     6.8   -15.5   157.2
2002 11 01  0121   52579    4860    0    -6.4     0.9    -2.4     6.9   -20.2   171.8
2002 11 01  0122   52579    4920    0    -6.4     0.3    -2.3     6.8   -19.8   177.0
2002 11 01  0123   52579    4980    0    -6.3     0.8    -2.3     6.8   -20.1   172.6
2002 11 01  0124   52579    5040    0    -6.3     0.2    -2.7     6.8   -23.2   177.7
2002 11 01  0125   52579    5100    0    -6.2     0.0    -2.6     6.7   -22.7   179.9
2002 11 01  0126   52579    5160    0    -6.2    -0.1    -2.7     6.7   -23.6   181.0
2002 11 01  0127   52579    5220    0    -6.0    -0.5    -2.7     6.6   -24.3   185.0
2002 11 01  0128   52579    5280    0    -6.1    -0.6    -2.5     6.6   -22.6   185.8
2002 11 01  0129   52579    5340    0    -6.1    -0.5    -2.5     6.7   -22.3   185.1
2002 11 01  0130   52579    5400    0    -6.2    -0.1    -2.5     6.7   -21.7   181.2
2002 11 01  0131   52579    5460    0    -6.5     0.4    -2.1     6.8   -18.1   176.8
2002 11 01  0132   52579    5520    0    -6.5     1.0    -1.8     6.8   -15.5   171.1
2002 11 01  0133   52579    5580    0    -6.5     0.6    -2.1     6.8   -17.7   174.9
2002 11 01  0134   52579    5640    0    -6.7     0.7    -1.8     7.0   -14.8   174.0
2002 11 01  0135   52579    5700    0    -6.8     0.8    -1.8     7.0   -14.7   173.1
2002 11 01  0136   52579    5760    0    -6.6     0.5    -1.8     6.9   -15.6   176.1
2002 11 01  0137   52579    5820    0    -6.7     0.7    -1.8     6.9   -14.7   174.3
2002 11 01  0138   52579    5880    0    -6.2     0.5    -2.5     6.7   -21.6   175.3
2002 11 01  0139   52579    5940    0    -5.9     0.1    -3.0     6.7   -26.6   178.7
2002 11 01  0140   52579    6000    0    -6.3     0.8    -2.3     6.7   -20.1   172.9
2002 11 01  0141   52579    6060    0    -6.3     0.9    -2.2     6.7   -18.8   172.1
2002 11 01  0142   52579    6120    0    -6.4     0.8    -2.2     6.8   -19.1   173.2
2002 11 01  0143   52579    6180    0    -6.6     0.2    -2.1     6.9   -17.4   178.0
2002 11 01  0144   52579    6240    0    -6.7     0.0    -2.0     7.0   -16.6   179.8
2002 11 01  0145   52579    6300    0    -6.7     0.2    -2.0     7.0   -16.5   178.7
2002 11 01  0146   52579    6360    0    -6.7     0.1    -2.0     7.0   -16.2   179.2
2002 11 01  0147   52579    6420    0    -6.7     0.1    -1.9     7.0   -15.7   179.1
2002 11 01  0148   52579    6480    0    -6.7     0.1    -1.8     6.9   -15.4   179.6
2002 11 01  0149   52579    6540    0    -6.7     0.0    -1.9     7.0   -15.7   179.9
2002 11 01  0150   52579    6600    0    -6.8     0.0    -1.9     7.0   -15.7   179.9
2002 11 01  0151   52579    6660    0    -6.6     0.1    -1.9     6.9   -16.3   178.9
2002 11 01  0152   52579    6720    0    -6.6    -0.1    -2.1     6.9   -17.4   181.1
2002 11 01  0153   52579    6780    0    -6.5    -0.3    -2.0     6.8   -17.4   183.1
2002 11 01  0154   52579    6840    0    -6.6    -0.4    -2.0     6.9   -17.1   183.7
2002 11 01  0155   52579    6900    0    -6.8    -0.5    -1.9     7.0   -15.7   184.2
2002 11 01  0156   52579    6960    0    -6.6    -1.2    -2.1     7.0   -17.6   190.5
2002 11 01  0157   52579    7020    0    -6.8    -1.1    -2.2     7.2   -18.0   189.5
2002 11 01  0158   52579    7080    0    -6.7    -1.4    -2.3     7.2   -18.2   191.4
2002 11 01  0159   52579    7140    0    -6.8    -1.6    -2.2     7.3   -17.8   193.3
2002 11 01  0200   52579    7200    0    -6.8    -1.5    -2.3     7.3   -18.3   192.8
2002 11 01  0201   52579    7260    0    -6.8    -1.3    -2.4     7.3   -19.3   191.1
2002 11 01  0202   52579    7320    0    -6.9    -1.3    -2.4     7.4   -18.6   190.9
2002 11 01  0203   52579    7380    0    -6.9    -1.4    -2.3     7.4   -17.8   191.3
2002 11 01  0204   52579    7440    0    -6.9    -1.5    -2.2     7.4   -17.2   192.1
2002 11 01  0205   52579    7500    0    -6.9    -1.5    -2.1     7.4   -16.7   192.3
2002 11 01  0206   52579    7560    0    -7.0    -1.5    -2.1     7.4   -16.2   192.4
2002 11 01  0207   52579    7620    0    -7.1    -1.5    -1.9     7.5   -14.8   191.6
2002 11 01  0208   52579    7680    0    -7.1    -1.6    -1.8     7.5   -13.8   192.3
2002 11 01  0209   52579    7740    0    -7.1    -1.7    -1.7     7.5   -13.3   193.2
2002 11 01  0210   52579    7800    0    -7.1    -1.7    -1.6     7.5   -12.2   193.7
2002 11 01  0211   52579    7860    0    -7.2    -1.6    -1.5     7.5   -11.4   192.8
2002 11 01  0212   52579    7920    0    -7.1    -1.7    -1.4     7.5   -11.2   193.2
