:Data_list: 20010828_ace_mag_1m.txt
:Created: 2001 Aug 29 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2001 08 28  0000   52149       0    0    -3.8   -12.3     1.5    12.9     6.6   252.8
2001 08 28  0001   52149      60    0    -3.9   -12.5     0.6    13.1     2.6   252.8
2001 08 28  0002   52149     120    0    -5.1   -11.2    -0.5    12.3    -2.4   245.3
2001 08 28  0003   52149     180    0    -7.9   -10.0    -0.9    12.7    -4.0   231.8
2001 08 28  0004   52149     240    0    -8.0   -10.3     1.1    13.1     4.9   232.4
2001 08 28  0005   52149     300    0    -6.8   -10.7     1.3    12.8     5.9   237.5
2001 08 28  0006   52149     360    0    -5.7   -10.3     1.1    11.9     5.2   241.0
2001 08 28  0007   52149     420    0    -4.3   -11.0     2.5    12.1    11.8   248.5
2001 08 28  0008   52149     480    0    -4.8   -11.0     2.0    12.2     9.6   246.4
2001 08 28  0009   52149     540    0    -3.6   -11.3     1.4    12.0     6.6   252.2
2001 08 28  0010   52149     600    0    -3.8   -11.1     0.8    11.8     4.0   250.9
2001 08 28  0011   52149     660    0    -4.3   -10.9     0.4    11.7     1.9   248.3
2001 08 28  0012   52149     720    0    -1.7   -10.7     0.6    10.9     3.3   260.9
2001 08 28  0013   52149     780    0     6.5    -4.6     2.6     8.4    18.0   324.8
2001 08 28  0014   52149     840    0     8.6    -2.0     2.6     9.2    16.3   346.8
2001 08 28  0015   52149     900    0     8.8    -2.3     1.6     9.2     9.7   345.4
2001 08 28  0016   52149     960    0     7.2    -5.4     0.9     9.0     5.9   323.4
2001 08 28  0017   52149    1020    0     6.7    -5.9     1.3     9.0     8.5   318.5
2001 08 28  0018   52149    1080    0     6.7    -5.9     1.8     9.2    11.5   318.7
2001 08 28  0019   52149    1140    0     7.5    -5.4     1.3     9.3     8.1   324.0
2001 08 28  0020   52149    1200    0     7.1    -5.8     1.6     9.3     9.7   320.9
2001 08 28  0021   52149    1260    0     6.6    -6.0     2.5     9.3    15.5   317.8
2001 08 28  0022   52149    1320    0     6.7    -4.9     3.3     8.9    21.7   323.7
2001 08 28  0023   52149    1380    0     4.1    -7.1     3.7     9.0    24.1   300.1
2001 08 28  0024   52149    1440    0     1.1    -7.2     3.0     7.9    22.6   278.9
2001 08 28  0025   52149    1500    0     0.5    -8.2     2.4     8.5    16.4   273.6
2001 08 28  0026   52149    1560    0    -0.6    -9.7     0.0     9.7    -0.3   266.7
2001 08 28  0027   52149    1620    0     0.7    -9.0     0.5     9.0     3.4   274.5
2001 08 28  0028   52149    1680    0     3.9    -4.5     7.5     9.6    51.5   311.6
2001 08 28  0029   52149    1740    0     3.8    -2.5     8.9    10.0    62.9   326.4
2001 08 28  0030   52149    1800    0     5.0    -6.4     5.8    10.0    35.3   307.7
2001 08 28  0031   52149    1860    0     5.2    -6.2     5.7     9.9    35.2   309.7
2001 08 28  0032   52149    1920    0     4.7    -7.9     2.7     9.6    16.4   301.1
2001 08 28  0033   52149    1980    0     3.0    -8.7     2.1     9.4    12.7   289.1
2001 08 28  0034   52149    2040    0     2.5    -9.4     1.1     9.8     6.7   285.2
2001 08 28  0035   52149    2100    0     1.4    -9.3     1.1     9.5     6.9   278.5
2001 08 28  0036   52149    2160    0     1.9    -9.1     0.6     9.3     3.6   281.9
2001 08 28  0037   52149    2220    0     1.5    -8.7    -1.2     8.9    -7.7   279.5
2001 08 28  0038   52149    2280    0     1.3    -8.9    -2.7     9.4   -16.6   278.6
2001 08 28  0039   52149    2340    0     1.9    -9.5    -2.1     9.9   -12.1   281.1
2001 08 28  0040   52149    2400    0     1.3    -8.6    -0.9     8.7    -6.2   279.0
2001 08 28  0041   52149    2460    0     0.0    -9.8     3.7    10.4    20.7   270.3
2001 08 28  0042   52149    2520    0    -1.6   -10.1    -2.2    10.5   -12.3   260.9
2001 08 28  0043   52149    2580    0    -1.9   -10.1    -2.9    10.7   -15.9   259.6
2001 08 28  0044   52149    2640    0    -1.6    -8.6    -6.2    10.7   -35.1   259.6
2001 08 28  0045   52149    2700    0     0.3    -9.7    -1.7     9.9    -9.9   271.6
2001 08 28  0046   52149    2760    0     6.4    -6.4     1.3     9.2     8.3   314.7
2001 08 28  0047   52149    2820    0     6.4    -6.1     2.5     9.2    16.0   316.4
2001 08 28  0048   52149    2880    0     6.7    -5.1     4.1     9.3    26.2   322.5
2001 08 28  0049   52149    2940    0     6.1    -6.3     3.1     9.2    19.3   314.2
2001 08 28  0050   52149    3000    0     5.9    -2.0     6.5     9.0    46.4   341.4
2001 08 28  0051   52149    3060    0     6.4     0.4     7.0     9.5    47.4     3.2
2001 08 28  0052   52149    3120    0     6.9     0.4     6.4     9.4    43.0     3.1
2001 08 28  0053   52149    3180    0     6.8    -0.1     6.1     9.1    41.5   359.1
2001 08 28  0054   52149    3240    0     4.9    -1.8     6.6     8.4    51.3   339.7
2001 08 28  0055   52149    3300    0     5.3    -2.4     4.8     7.5    39.7   335.1
2001 08 28  0056   52149    3360    0     6.5    -0.1     5.3     8.4    39.1   359.5
2001 08 28  0057   52149    3420    0     7.8    -0.6     4.8     9.2    31.6   355.3
2001 08 28  0058   52149    3480    0     4.7    -4.6     4.1     7.7    31.6   315.6
2001 08 28  0059   52149    3540    0     5.0    -5.6     5.2     9.2    34.8   311.9
2001 08 28  0100   52149    3600    0     5.7    -6.6     5.0    10.0    29.7   311.2
2001 08 28  0101   52149    3660    0     6.3    -6.0     4.8     9.9    28.8   316.7
2001 08 28  0102   52149    3720    0     7.1    -5.0     3.6     9.4    22.2   324.9
2001 08 28  0103   52149    3780    0     6.7    -3.1     5.6     9.3    37.3   334.9
2001 08 28  0104   52149    3840    0     7.2    -4.0     5.4     9.8    33.0   330.6
2001 08 28  0105   52149    3900    0     6.1    -6.0     2.7     9.0    17.8   315.3
2001 08 28  0106   52149    3960    0     6.5    -4.6     5.6     9.7    35.2   324.4
2001 08 28  0107   52149    4020    0     6.7    -3.1     6.3     9.7    40.6   335.1
2001 08 28  0108   52149    4080    0     6.3    -2.8     6.0     9.1    40.9   335.9
2001 08 28  0109   52149    4140    0     6.0    -1.1     5.3     8.1    41.0   349.5
2001 08 28  0110   52149    4200    0     4.8    -3.6     4.5     7.5    36.9   323.4
2001 08 28  0111   52149    4260    0     6.1    -5.2     5.4     9.7    34.1   319.8
2001 08 28  0112   52149    4320    0     3.4    -9.5     3.5    10.7    19.2   289.8
2001 08 28  0113   52149    4380    0     4.0    -9.1     4.5    10.9    24.5   293.6
2001 08 28  0114   52149    4440    0     2.6   -10.5     3.0    11.2    15.4   283.8
