:Data_list: 20041013_ace_swepam_1m.txt
:Created: 2004 Oct 14 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2004 10 13  0000   53291       0    0        7.9      435.5     1.04e+05
2004 10 13  0001   53291      60    0        7.9      436.0     1.01e+05
2004 10 13  0002   53291     120    0        8.2      430.9     9.20e+04
2004 10 13  0003   53291     180    0        8.1      433.3     1.13e+05
2004 10 13  0004   53291     240    0        9.1      435.3     9.59e+04
2004 10 13  0005   53291     300    0        9.8      438.8     1.10e+05
2004 10 13  0006   53291     360    0        8.7      438.0     1.15e+05
2004 10 13  0007   53291     420    0        7.4      435.9     1.28e+05
2004 10 13  0008   53291     480    0        7.8      420.9     1.05e+05
2004 10 13  0009   53291     540    0        6.4      427.6     1.34e+05
2004 10 13  0010   53291     600    0        6.6      426.8     1.19e+05
2004 10 13  0011   53291     660    0        6.9      429.1     1.16e+05
2004 10 13  0012   53291     720    0        8.2      432.0     9.20e+04
2004 10 13  0013   53291     780    0        9.1      425.7     1.09e+05
2004 10 13  0014   53291     840    0        9.1      425.7     1.09e+05
2004 10 13  0015   53291     900    0        6.7      422.7     1.37e+05
2004 10 13  0016   53291     960    0        8.1      423.3     1.35e+05
2004 10 13  0017   53291    1020    0        8.2      426.9     1.35e+05
2004 10 13  0018   53291    1080    0        8.0      425.2     1.38e+05
2004 10 13  0019   53291    1140    0        9.2      423.4     1.29e+05
2004 10 13  0020   53291    1200    0        8.7      424.0     1.16e+05
2004 10 13  0021   53291    1260    0        9.9      426.0     9.59e+04
2004 10 13  0022   53291    1320    0        9.7      425.1     1.10e+05
2004 10 13  0023   53291    1380    9    -9999.9    -9999.9    -1.00e+05
2004 10 13  0024   53291    1440    0       10.5      427.9     1.12e+05
2004 10 13  0025   53291    1500    0       10.1      426.3     1.04e+05
2004 10 13  0026   53291    1560    0       10.0      427.1     1.08e+05
2004 10 13  0027   53291    1620    0        9.6      428.2     1.30e+05
2004 10 13  0028   53291    1680    0       10.0      427.9     1.20e+05
2004 10 13  0029   53291    1740    0       10.0      427.3     1.22e+05
2004 10 13  0030   53291    1800    0       10.0      427.3     1.22e+05
2004 10 13  0031   53291    1860    0       10.1      425.7     1.13e+05
2004 10 13  0032   53291    1920    0       10.3      422.6     1.11e+05
2004 10 13  0033   53291    1980    0        9.4      426.0     1.14e+05
2004 10 13  0034   53291    2040    0       10.2      423.7     1.26e+05
2004 10 13  0035   53291    2100    0        9.4      422.1     1.18e+05
2004 10 13  0036   53291    2160    0        9.3      423.9     1.13e+05
2004 10 13  0037   53291    2220    0        9.7      423.9     1.12e+05
2004 10 13  0038   53291    2280    0        9.0      423.3     1.23e+05
2004 10 13  0039   53291    2340    0        9.6      425.7     1.19e+05
2004 10 13  0040   53291    2400    0        8.7      428.9     1.40e+05
2004 10 13  0041   53291    2460    0       10.1      431.5     1.42e+05
2004 10 13  0042   53291    2520    0        8.3      409.2     1.25e+05
2004 10 13  0043   53291    2580    0        8.3      411.0     1.11e+05
2004 10 13  0044   53291    2640    0        8.4      412.3     1.13e+05
