:Data_list: 20051111_ace_swepam_1m.txt
:Created: 2005 Nov 12 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2005 11 11  0000   53685       0    0        3.8      352.5     4.86e+04
2005 11 11  0001   53685      60    0        4.0      358.4     3.67e+04
2005 11 11  0002   53685     120    0        5.0      359.8     3.37e+04
2005 11 11  0003   53685     180    0        4.2      357.1     4.05e+04
2005 11 11  0004   53685     240    0        2.0      357.1     4.29e+04
2005 11 11  0005   53685     300    0        3.2      348.2     4.31e+04
2005 11 11  0006   53685     360    0        2.3      357.2     4.10e+04
2005 11 11  0007   53685     420    0        3.6      353.9     4.21e+04
2005 11 11  0008   53685     480    0        3.1      350.5     4.46e+04
2005 11 11  0009   53685     540    0        3.5      352.9     4.51e+04
2005 11 11  0010   53685     600    0        3.1      347.0     4.16e+04
2005 11 11  0011   53685     660    0        2.2      354.3     4.32e+04
2005 11 11  0012   53685     720    0        2.2      349.9     5.01e+04
2005 11 11  0013   53685     780    0        3.0      346.2     4.32e+04
2005 11 11  0014   53685     840    0        3.0      346.2     4.32e+04
2005 11 11  0015   53685     900    0        3.7      353.9     3.95e+04
2005 11 11  0016   53685     960    0        3.0      350.3     3.89e+04
2005 11 11  0017   53685    1020    0        2.2      355.9     3.90e+04
2005 11 11  0018   53685    1080    0        3.6      353.8     4.28e+04
2005 11 11  0019   53685    1140    0        3.1      351.7     3.95e+04
2005 11 11  0020   53685    1200    0        3.1      352.4     3.91e+04
2005 11 11  0021   53685    1260    0        2.9      348.9     4.22e+04
2005 11 11  0022   53685    1320    0        2.2      349.8     3.99e+04
2005 11 11  0023   53685    1380    9    -9999.9    -9999.9    -1.00e+05
2005 11 11  0024   53685    1440    0        3.1      348.6     4.57e+04
2005 11 11  0025   53685    1500    0        1.7      355.1     4.15e+04
2005 11 11  0026   53685    1560    0        2.9      349.8     4.23e+04
