:Data_list: 20020501_ace_mag_1m.txt
:Created: 2002 May 02 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2002 05 01  0000   52395       0    0    -3.8     5.7    -2.1     7.2   -16.8   123.9
2002 05 01  0001   52395      60    0    -2.6     5.6    -3.2     6.9   -27.6   115.3
2002 05 01  0002   52395     120    0    -3.0     5.5    -3.2     7.1   -26.9   118.8
2002 05 01  0003   52395     180    0    -3.2     5.2    -3.6     7.1   -30.6   122.0
2002 05 01  0004   52395     240    0    -3.3     5.2    -3.4     7.0   -28.5   122.6
2002 05 01  0005   52395     300    0    -3.5     5.2    -3.0     7.0   -25.2   123.7
2002 05 01  0006   52395     360    0    -3.7     5.2    -2.8     7.0   -23.3   125.6
2002 05 01  0007   52395     420    0    -3.4     5.1    -3.2     6.8   -27.5   123.6
2002 05 01  0008   52395     480    0    -3.3     4.6    -4.0     6.9   -35.2   126.2
2002 05 01  0009   52395     540    0    -3.9     4.6    -3.5     7.0   -30.3   130.3
2002 05 01  0010   52395     600    0    -3.5     5.0    -3.4     7.0   -29.5   125.4
2002 05 01  0011   52395     660    0    -3.2     4.3    -4.1     6.7   -37.8   126.4
2002 05 01  0012   52395     720    0    -3.5     4.5    -4.0     7.0   -34.9   127.8
2002 05 01  0013   52395     780    0    -3.4     4.8    -3.6     6.9   -31.6   124.8
2002 05 01  0014   52395     840    0    -3.5     4.6    -4.3     7.2   -36.9   127.4
2002 05 01  0015   52395     900    0    -3.4     3.9    -4.8     7.1   -42.5   130.9
2002 05 01  0016   52395     960    0    -3.8     5.1    -1.9     6.6   -16.4   126.6
2002 05 01  0017   52395    1020    0    -4.0     6.0    -0.6     7.3    -4.8   123.8
2002 05 01  0018   52395    1080    0    -4.1     6.0    -1.2     7.3    -9.7   124.4
2002 05 01  0019   52395    1140    0    -4.7     5.4    -2.5     7.6   -19.0   130.7
2002 05 01  0020   52395    1200    0    -4.4     5.6    -2.4     7.5   -18.5   128.7
2002 05 01  0021   52395    1260    0    -4.8     5.5    -2.1     7.6   -16.2   131.2
2002 05 01  0022   52395    1320    0    -4.8     5.5    -2.1     7.6   -16.3   131.0
2002 05 01  0023   52395    1380    0    -3.9     6.0    -1.5     7.3   -11.6   122.8
2002 05 01  0024   52395    1440    0    -3.8     6.2    -1.1     7.3    -8.9   121.7
2002 05 01  0025   52395    1500    0    -3.4     6.3    -0.7     7.2    -5.4   118.6
2002 05 01  0026   52395    1560    0    -3.3     6.3    -1.0     7.1    -7.7   117.3
2002 05 01  0027   52395    1620    0    -3.3     6.2    -1.4     7.2   -11.1   118.3
2002 05 01  0028   52395    1680    0    -3.0     6.2     0.8     7.0     6.6   115.9
2002 05 01  0029   52395    1740    0    -2.0     5.5     3.2     6.7    28.3   110.1
2002 05 01  0030   52395    1800    0    -2.1     5.6     2.9     6.7    26.0   110.5
2002 05 01  0031   52395    1860    0    -2.2     5.5     3.0     6.6    26.6   111.6
2002 05 01  0032   52395    1920    0    -2.7     5.5     2.8     6.7    24.4   116.3
2002 05 01  0033   52395    1980    0    -2.7     5.6     2.9     6.8    25.0   115.7
2002 05 01  0034   52395    2040    0    -1.9     5.7     2.8     6.6    24.8   108.4
2002 05 01  0035   52395    2100    0    -2.5     5.8     2.6     6.8    22.5   113.0
2002 05 01  0036   52395    2160    0    -1.6     6.3     0.8     6.6     7.3   104.0
2002 05 01  0037   52395    2220    0    -1.4     6.4     0.9     6.6     8.1   102.4
2002 05 01  0038   52395    2280    0    -1.2     6.3     1.2     6.5    10.3   100.7
2002 05 01  0039   52395    2340    0    -1.5     6.2     1.1     6.5    10.1   103.6
2002 05 01  0040   52395    2400    0    -1.8     6.2     1.1     6.6     9.3   105.8
2002 05 01  0041   52395    2460    0    -1.8     6.0     1.2     6.4    11.0   106.9
2002 05 01  0042   52395    2520    0    -1.1     5.6     0.5     5.7     4.7   101.5
2002 05 01  0043   52395    2580    0    -1.7     5.8     1.0     6.1     9.7   106.7
2002 05 01  0044   52395    2640    0    -1.8     5.8     2.2     6.5    20.3   106.8
2002 05 01  0045   52395    2700    0    -1.8     5.5     3.0     6.5    27.5   108.4
2002 05 01  0046   52395    2760    0    -2.3     5.0     3.1     6.3    29.7   114.5
2002 05 01  0047   52395    2820    0    -2.9     5.1     1.9     6.2    18.2   119.6
2002 05 01  0048   52395    2880    0    -2.3     5.3     2.0     6.1    19.1   113.7
2002 05 01  0049   52395    2940    0    -2.0     5.1     2.2     5.9    22.0   111.2
2002 05 01  0050   52395    3000    0    -2.3     5.6     1.7     6.3    15.8   112.2
2002 05 01  0051   52395    3060    0    -3.1     5.7     1.1     6.6     9.4   118.4
2002 05 01  0052   52395    3120    0    -3.4     5.8     0.2     6.8     1.8   120.3
2002 05 01  0053   52395    3180    0    -4.0     5.7    -0.2     7.0    -1.7   124.9
2002 05 01  0054   52395    3240    0    -3.6     5.3    -1.9     6.7   -16.7   123.8
2002 05 01  0055   52395    3300    0    -3.9     5.2    -1.8     6.7   -15.5   127.1
2002 05 01  0056   52395    3360    0    -3.4     4.6    -3.0     6.4   -27.4   126.4
2002 05 01  0057   52395    3420    0    -3.4     3.7    -3.6     6.1   -35.8   132.7
2002 05 01  0058   52395    3480    0    -4.4     3.9    -2.5     6.4   -22.7   138.3
2002 05 01  0059   52395    3540    0    -4.0     4.2    -2.2     6.2   -20.6   134.0
2002 05 01  0100   52395    3600    0    -3.7     4.5    -1.4     6.0   -13.3   129.2
2002 05 01  0101   52395    3660    0    -4.1     5.6    -0.8     7.0    -6.2   125.8
2002 05 01  0102   52395    3720    0    -3.7     5.8    -1.5     7.0   -12.6   122.5
2002 05 01  0103   52395    3780    0    -3.5     5.5    -2.0     6.9   -17.2   122.3
2002 05 01  0104   52395    3840    0    -4.2     5.3    -2.0     7.0   -16.2   128.1
2002 05 01  0105   52395    3900    0    -4.0     5.0    -2.8     7.0   -23.9   128.4
2002 05 01  0106   52395    3960    0    -4.0     4.9    -2.9     6.9   -24.4   129.0
2002 05 01  0107   52395    4020    0    -4.1     5.0    -2.4     6.9   -20.6   129.4
2002 05 01  0108   52395    4080    0    -4.6     4.8    -1.8     6.9   -15.1   134.1
2002 05 01  0109   52395    4140    0    -3.4     5.1    -2.1     6.5   -19.0   124.0
2002 05 01  0110   52395    4200    0    -3.6     4.9    -2.2     6.4   -19.5   126.4
2002 05 01  0111   52395    4260    0    -3.5     5.4    -1.3     6.5   -11.5   122.9
2002 05 01  0112   52395    4320    0    -3.6     5.2    -1.6     6.6   -14.4   125.0
2002 05 01  0113   52395    4380    0    -3.8     4.9    -2.1     6.6   -18.8   127.4
2002 05 01  0114   52395    4440    0    -3.7     4.8    -2.1     6.4   -19.4   127.2
2002 05 01  0115   52395    4500    0    -6.5     3.0    -1.5     7.4   -11.5   155.3
2002 05 01  0116   52395    4560    0    -6.1     3.4    -1.7     7.2   -13.5   150.9
2002 05 01  0117   52395    4620    0    -4.9     4.1    -2.3     6.8   -19.7   140.1
2002 05 01  0118   52395    4680    0    -5.2     3.9    -2.1     6.8   -17.9   143.1
2002 05 01  0119   52395    4740    0    -5.6     3.6    -2.0     7.0   -17.1   147.6
2002 05 01  0120   52395    4800    0    -5.8     4.1    -0.4     7.1    -2.9   144.3
2002 05 01  0121   52395    4860    0    -5.4     4.3     0.3     6.9     2.6   141.1
2002 05 01  0122   52395    4920    0    -5.3     4.2    -0.3     6.8    -2.9   141.9
2002 05 01  0123   52395    4980    0    -5.6     4.1    -0.4     6.9    -3.6   143.9
2002 05 01  0124   52395    5040    0    -4.2     4.4    -1.6     6.3   -15.2   133.4
2002 05 01  0125   52395    5100    0    -3.6     4.3    -2.4     6.1   -22.7   129.8
2002 05 01  0126   52395    5160    0    -4.6     4.1    -1.3     6.3   -11.5   137.8
2002 05 01  0127   52395    5220    0    -5.0     4.2    -1.0     6.6    -8.9   140.2
2002 05 01  0128   52395    5280    0    -4.5     4.1    -2.1     6.5   -18.9   137.4
2002 05 01  0129   52395    5340    0    -3.9     4.2    -2.7     6.3   -25.1   132.7
2002 05 01  0130   52395    5400    0    -5.4     1.0     1.2     5.6    12.1   169.5
2002 05 01  0131   52395    5460    0    -6.8     0.4     2.8     7.4    22.3   176.3
2002 05 01  0132   52395    5520    0    -7.2     0.8     2.1     7.5    16.5   173.4
2002 05 01  0133   52395    5580    0    -7.5     0.1     1.7     7.7    12.8   179.0
2002 05 01  0134   52395    5640    0    -7.3     1.5     1.1     7.5     8.3   168.3
2002 05 01  0135   52395    5700    0    -7.2     1.8     0.7     7.4     5.2   165.8
2002 05 01  0136   52395    5760    0    -7.4     1.3     0.5     7.5     3.5   170.0
2002 05 01  0137   52395    5820    0    -7.4     1.5     0.2     7.6     1.4   168.4
2002 05 01  0138   52395    5880    0    -7.5     1.3     0.1     7.6     0.5   169.9
2002 05 01  0139   52395    5940    0    -7.4     1.4    -0.3     7.6    -2.1   169.3
2002 05 01  0140   52395    6000    0    -7.4     1.4    -0.7     7.6    -5.1   169.0
2002 05 01  0141   52395    6060    0    -7.3     2.2     0.1     7.7     1.0   163.4
2002 05 01  0142   52395    6120    0    -7.4     2.0    -0.3     7.7    -2.1   164.7
2002 05 01  0143   52395    6180    0    -7.0     2.3    -1.1     7.4    -8.3   161.4
2002 05 01  0144   52395    6240    0    -6.6     2.4    -1.6     7.3   -13.0   159.7
2002 05 01  0145   52395    6300    0    -7.0     2.1     0.1     7.3     0.9   163.6
2002 05 01  0146   52395    6360    0    -6.7     2.9     0.7     7.3     5.4   156.5
2002 05 01  0147   52395    6420    0    -6.7     3.0    -0.2     7.3    -1.9   155.9
2002 05 01  0148   52395    6480    0    -7.0     2.3    -0.3     7.4    -2.6   161.7
2002 05 01  0149   52395    6540    0    -7.4     1.5     0.2     7.6     1.2   168.8
2002 05 01  0150   52395    6600    0    -7.4     1.6     0.0     7.5     0.1   167.9
