:Data_list: 20060626_ace_sis_5m.txt
:Created: 2006 Jun 27 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2006 06 26  0000    53912       0      0    1.71e+00    0    1.19e+00
2006 06 26  0005    53912     300      0    1.71e+00    0    1.20e+00
2006 06 26  0010    53912     600      0    1.68e+00    0    1.17e+00
2006 06 26  0015    53912     900      0    1.68e+00    0    1.19e+00
2006 06 26  0020    53912    1200      0    1.70e+00    0    1.19e+00
2006 06 26  0025    53912    1500      0    1.70e+00    0    1.19e+00
2006 06 26  0030    53912    1800      0    1.67e+00    0    1.16e+00
2006 06 26  0035    53912    2100      0    1.69e+00    0    1.18e+00
2006 06 26  0040    53912    2400      0    1.67e+00    0    1.17e+00
2006 06 26  0045    53912    2700      0    1.69e+00    0    1.20e+00
2006 06 26  0050    53912    3000      0    1.68e+00    0    1.18e+00
2006 06 26  0055    53912    3300      0    1.67e+00    0    1.15e+00
2006 06 26  0100    53912    3600      0    1.67e+00    0    1.18e+00
2006 06 26  0105    53912    3900      0    1.69e+00    0    1.19e+00
2006 06 26  0110    53912    4200      0    1.71e+00    0    1.19e+00
2006 06 26  0115    53912    4500      0    1.68e+00    0    1.19e+00
2006 06 26  0120    53912    4800      0    1.72e+00    0    1.21e+00
2006 06 26  0125    53912    5100      0    1.63e+00    0    1.15e+00
2006 06 26  0130    53912    5400      0    1.67e+00    0    1.17e+00
2006 06 26  0135    53912    5700      0    1.68e+00    0    1.17e+00
2006 06 26  0140    53912    6000      0    1.68e+00    0    1.17e+00
2006 06 26  0145    53912    6300      0    1.66e+00    0    1.16e+00
2006 06 26  0150    53912    6600      0    1.68e+00    0    1.16e+00
2006 06 26  0155    53912    6900      0    1.69e+00    0    1.18e+00
2006 06 26  0200    53912    7200      0    1.68e+00    0    1.16e+00
2006 06 26  0205    53912    7500      0    1.70e+00    0    1.20e+00
2006 06 26  0210    53912    7800      0    1.72e+00    0    1.21e+00
2006 06 26  0215    53912    8100      0    1.71e+00    0    1.20e+00
2006 06 26  0220    53912    8400      0    1.68e+00    0    1.17e+00
2006 06 26  0225    53912    8700      0    1.69e+00    0    1.18e+00
2006 06 26  0230    53912    9000      0    1.58e+00    0    1.11e+00
2006 06 26  0235    53912    9300      0    1.72e+00    0    1.21e+00
2006 06 26  0240    53912    9600      0    1.70e+00    0    1.20e+00
2006 06 26  0245    53912    9900      0    1.64e+00    0    1.16e+00
2006 06 26  0250    53912   10200      0    1.70e+00    0    1.19e+00
2006 06 26  0255    53912   10500      0    1.67e+00    0    1.17e+00
2006 06 26  0300    53912   10800      0    1.69e+00    0    1.19e+00
2006 06 26  0305    53912   11100      0    1.67e+00    0    1.17e+00
2006 06 26  0310    53912   11400      0    1.68e+00    0    1.16e+00
2006 06 26  0315    53912   11700      0    1.70e+00    0    1.18e+00
2006 06 26  0320    53912   12000      0    1.70e+00    0    1.18e+00
2006 06 26  0325    53912   12300      0    1.67e+00    0    1.16e+00
2006 06 26  0330    53912   12600      0    1.67e+00    0    1.17e+00
2006 06 26  0335    53912   12900      0    1.75e+00    0    1.22e+00
2006 06 26  0340    53912   13200      0    1.73e+00    0    1.21e+00
2006 06 26  0345    53912   13500      0    1.68e+00    0    1.16e+00
2006 06 26  0350    53912   13800      0    1.71e+00    0    1.20e+00
2006 06 26  0355    53912   14100      0    1.70e+00    0    1.18e+00
2006 06 26  0400    53912   14400      0    1.66e+00    0    1.17e+00
2006 06 26  0405    53912   14700      0    1.68e+00    0    1.19e+00
2006 06 26  0410    53912   15000      0    1.70e+00    0    1.19e+00
2006 06 26  0415    53912   15300      0    1.71e+00    0    1.20e+00
2006 06 26  0420    53912   15600      0    1.69e+00    0    1.18e+00
2006 06 26  0425    53912   15900      0    1.69e+00    0    1.20e+00
2006 06 26  0430    53912   16200      0    1.71e+00    0    1.19e+00
2006 06 26  0435    53912   16500      0    1.69e+00    0    1.19e+00
2006 06 26  0440    53912   16800      0    1.71e+00    0    1.19e+00
2006 06 26  0445    53912   17100      0    1.67e+00    0    1.17e+00
2006 06 26  0450    53912   17400      0    1.72e+00    0    1.22e+00
