:Data_list: 20050123_ace_swepam_1m.txt
:Created: 2005 Jan 24 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2005 01 23  0000   53393       0    0        1.4      688.4     1.75e+05
2005 01 23  0001   53393      60    0        1.1      678.6     1.49e+05
2005 01 23  0002   53393     120    0        1.1      678.6     1.49e+05
2005 01 23  0003   53393     180    0        1.0      696.2     2.10e+05
2005 01 23  0004   53393     240    0        1.2      747.6     2.16e+05
2005 01 23  0005   53393     300    0        1.0      723.5     1.52e+05
2005 01 23  0006   53393     360    0        1.6      685.0     1.77e+05
2005 01 23  0007   53393     420    0        1.3      683.1     1.49e+05
2005 01 23  0008   53393     480    0        1.3      767.2     1.32e+05
2005 01 23  0009   53393     540    0        1.3      768.8     1.71e+05
2005 01 23  0010   53393     600    0        1.2      748.5     1.64e+05
2005 01 23  0011   53393     660    0        1.1      679.5     1.31e+05
2005 01 23  0012   53393     720    0        1.6      686.3     1.99e+05
2005 01 23  0013   53393     780    0        1.1      704.7     1.27e+05
2005 01 23  0014   53393     840    0        1.2      715.6     1.47e+05
2005 01 23  0015   53393     900    0        0.2      692.1     1.66e+05
2005 01 23  0016   53393     960    0        1.3      667.4     1.22e+05
2005 01 23  0017   53393    1020    0        1.4      674.8     1.34e+05
2005 01 23  0018   53393    1080    0        1.4      674.8     1.34e+05
2005 01 23  0019   53393    1140    0        1.3      676.3     1.36e+05
2005 01 23  0020   53393    1200    0        1.2      666.6     1.13e+05
2005 01 23  0021   53393    1260    0        1.5      667.2     1.15e+05
2005 01 23  0022   53393    1320    9    -9999.9    -9999.9    -1.00e+05
2005 01 23  0023   53393    1380    0        1.2      695.6     1.31e+05
2005 01 23  0024   53393    1440    0        1.1      693.4     1.42e+05
2005 01 23  0025   53393    1500    0        1.2      695.8     1.36e+05
2005 01 23  0026   53393    1560    0        1.3      682.2     1.28e+05
2005 01 23  0027   53393    1620    0        1.1      680.5     1.20e+05
2005 01 23  0028   53393    1680    0        1.4      672.0     1.23e+05
2005 01 23  0029   53393    1740    0        1.4      681.9     1.34e+05
2005 01 23  0030   53393    1800    0        1.2      672.2     1.20e+05
2005 01 23  0031   53393    1860    0        1.4      678.1     1.30e+05
2005 01 23  0032   53393    1920    0        1.3      671.4     1.24e+05
2005 01 23  0033   53393    1980    1        1.3      682.3     1.87e+05
2005 01 23  0034   53393    2040    1        1.3      682.3     1.87e+05
2005 01 23  0035   53393    2100    0        1.0      738.4     1.64e+05
2005 01 23  0036   53393    2160    0        1.1      736.1     1.66e+05
2005 01 23  0037   53393    2220    0        1.0      721.6     1.34e+05
2005 01 23  0038   53393    2280    0        1.1      727.5     1.51e+05
2005 01 23  0039   53393    2340    0        1.1      720.0     1.51e+05
2005 01 23  0040   53393    2400    0        1.1      716.5     1.54e+05
2005 01 23  0041   53393    2460    0        1.0      710.8     1.38e+05
2005 01 23  0042   53393    2520    0        1.1      729.4     1.77e+05
2005 01 23  0043   53393    2580    0        1.0      725.7     1.52e+05
2005 01 23  0044   53393    2640    0        1.3      745.0     2.04e+05
2005 01 23  0045   53393    2700    0        1.1      732.3     1.49e+05
2005 01 23  0046   53393    2760    0        1.3      729.4     1.76e+05
2005 01 23  0047   53393    2820    0        1.2      721.4     1.57e+05
2005 01 23  0048   53393    2880    0        1.2      711.9     1.45e+05
2005 01 23  0049   53393    2940    0        1.3      705.0     1.21e+05
2005 01 23  0050   53393    3000    0        1.3      705.0     1.21e+05
2005 01 23  0051   53393    3060    0        1.1      704.5     1.25e+05
2005 01 23  0052   53393    3120    0        1.2      713.7     1.21e+05
2005 01 23  0053   53393    3180    0        1.0      716.4     1.36e+05
2005 01 23  0054   53393    3240    0        1.1      697.3     1.26e+05
2005 01 23  0055   53393    3300    9    -9999.9    -9999.9    -1.00e+05
2005 01 23  0056   53393    3360    0        1.2      700.4     1.59e+05
2005 01 23  0057   53393    3420    0        1.2      704.6     1.47e+05
2005 01 23  0058   53393    3480    0        1.1      715.0     1.42e+05
2005 01 23  0059   53393    3540    0        1.2      703.4     1.44e+05
2005 01 23  0100   53393    3600    0        1.1      695.3     1.35e+05
2005 01 23  0101   53393    3660    0        1.3      701.9     1.59e+05
2005 01 23  0102   53393    3720    0        1.1      717.8     1.50e+05
2005 01 23  0103   53393    3780    0        1.1      682.8     1.15e+05
2005 01 23  0104   53393    3840    0        0.9      698.0     1.46e+05
2005 01 23  0105   53393    3900    0        1.2      683.3     1.58e+05
2005 01 23  0106   53393    3960    0        1.2      683.3     1.58e+05
2005 01 23  0107   53393    4020    0        1.3      683.1     1.64e+05
2005 01 23  0108   53393    4080    0        1.3      693.5     1.32e+05
2005 01 23  0109   53393    4140    0        1.3      680.7     1.29e+05
2005 01 23  0110   53393    4200    0        1.1      695.0     1.10e+05
2005 01 23  0111   53393    4260    0        1.6      719.1     1.84e+05
2005 01 23  0112   53393    4320    0        1.2      705.0     1.10e+05
2005 01 23  0113   53393    4380    0        1.5      687.6     1.40e+05
2005 01 23  0114   53393    4440    0        1.1      681.3     1.21e+05
2005 01 23  0115   53393    4500    0        1.2      691.6     1.35e+05
2005 01 23  0116   53393    4560    0        1.3      668.0     1.19e+05
2005 01 23  0117   53393    4620    0        1.0      669.7     1.32e+05
2005 01 23  0118   53393    4680    0        0.8      682.4     1.19e+05
2005 01 23  0119   53393    4740    0        0.8      680.9     1.37e+05
2005 01 23  0120   53393    4800    0        0.9      683.9     1.15e+05
2005 01 23  0121   53393    4860    0        0.6      686.6     1.29e+05
2005 01 23  0122   53393    4920    0        0.6      686.6     1.29e+05
2005 01 23  0123   53393    4980    0        1.2      690.7     1.44e+05
2005 01 23  0124   53393    5040    0        1.5      650.6     8.64e+04
2005 01 23  0125   53393    5100    0        1.5      659.7     1.13e+05
2005 01 23  0126   53393    5160    0        1.0      667.4     1.31e+05
2005 01 23  0127   53393    5220    0        0.6      679.7     1.82e+05
2005 01 23  0128   53393    5280    9    -9999.9    -9999.9    -1.00e+05
2005 01 23  0129   53393    5340    0        1.2      674.9     1.16e+05
2005 01 23  0130   53393    5400    0        1.2      699.9     1.36e+05
2005 01 23  0131   53393    5460    0        1.4      680.1     1.30e+05
2005 01 23  0132   53393    5520    0        1.3      679.1     1.09e+05
2005 01 23  0133   53393    5580    0        1.4      674.5     1.14e+05
2005 01 23  0134   53393    5640    0        1.6      695.0     1.21e+05
2005 01 23  0135   53393    5700    0        1.5      696.1     1.47e+05
2005 01 23  0136   53393    5760    0        1.4      688.0     1.23e+05
2005 01 23  0137   53393    5820    0        0.8      682.7     1.31e+05
2005 01 23  0138   53393    5880    0        0.8      682.7     1.31e+05
2005 01 23  0139   53393    5940    0        1.6      662.3     1.09e+05
2005 01 23  0140   53393    6000    0        1.5      660.4     9.98e+04
2005 01 23  0141   53393    6060    0        1.2      643.1     8.59e+04
2005 01 23  0142   53393    6120    0        1.3      644.0     9.76e+04
2005 01 23  0143   53393    6180    0        1.2      669.0     8.79e+04
2005 01 23  0144   53393    6240    0        0.9      684.7     8.11e+04
2005 01 23  0145   53393    6300    0        1.5      691.0     1.34e+05
2005 01 23  0146   53393    6360    0        1.3      691.5     1.28e+05
2005 01 23  0147   53393    6420    0        1.3      670.5     1.12e+05
2005 01 23  0148   53393    6480    0        1.2      667.1     1.11e+05
2005 01 23  0149   53393    6540    0        0.9      734.2     1.17e+05
2005 01 23  0150   53393    6600    0        1.3      748.0     1.54e+05
2005 01 23  0151   53393    6660    0        1.3      690.0     1.40e+05
2005 01 23  0152   53393    6720    0        1.3      703.9     1.56e+05
2005 01 23  0153   53393    6780    0        1.3      687.1     1.21e+05
2005 01 23  0154   53393    6840    0        1.3      687.1     1.21e+05
2005 01 23  0155   53393    6900    0        1.4      685.1     1.35e+05
2005 01 23  0156   53393    6960    0        1.5      695.6     1.27e+05
2005 01 23  0157   53393    7020    0        1.4      686.9     1.25e+05
2005 01 23  0158   53393    7080    0        1.2      687.0     8.93e+04
2005 01 23  0159   53393    7140    0        1.2      691.2     1.16e+05
2005 01 23  0200   53393    7200    0        1.2      696.4     1.27e+05
2005 01 23  0201   53393    7260    9    -9999.9    -9999.9    -1.00e+05
2005 01 23  0202   53393    7320    0        1.4      709.6     1.25e+05
2005 01 23  0203   53393    7380    0        1.2      703.6     1.11e+05
2005 01 23  0204   53393    7440    0        1.3      737.2     1.18e+05
2005 01 23  0205   53393    7500    0        1.2      734.7     1.15e+05
2005 01 23  0206   53393    7560    0        1.1      693.4     1.24e+05
2005 01 23  0207   53393    7620    0        1.0      702.5     1.09e+05
2005 01 23  0208   53393    7680    0        1.3      717.8     1.20e+05
2005 01 23  0209   53393    7740    0        1.2      732.9     1.09e+05
2005 01 23  0210   53393    7800    0        1.2      732.9     1.09e+05
2005 01 23  0211   53393    7860    0        1.5      661.4     8.79e+04
2005 01 23  0212   53393    7920    0        1.6      650.6     8.35e+04
2005 01 23  0213   53393    7980    0        1.1      662.2     1.03e+05
2005 01 23  0214   53393    8040    0        1.4      659.2     1.05e+05
2005 01 23  0215   53393    8100    0        1.4      654.5     1.11e+05
2005 01 23  0216   53393    8160    0        1.3      655.3     9.60e+04
2005 01 23  0217   53393    8220    0        1.4      653.1     1.04e+05
2005 01 23  0218   53393    8280    0        1.4      653.9     9.62e+04
2005 01 23  0219   53393    8340    0        1.3      652.0     1.18e+05
2005 01 23  0220   53393    8400    0        1.3      659.4     9.97e+04
2005 01 23  0221   53393    8460    0        1.7      656.9     1.01e+05
2005 01 23  0222   53393    8520    0        1.5      645.2     7.51e+04
2005 01 23  0223   53393    8580    0        1.6      662.4     1.02e+05
2005 01 23  0224   53393    8640    0        1.3      664.5     9.93e+04
2005 01 23  0225   53393    8700    0        1.4      651.5     9.70e+04
2005 01 23  0226   53393    8760    0        1.4      651.5     9.70e+04
2005 01 23  0227   53393    8820    0        1.6      661.8     8.97e+04
2005 01 23  0228   53393    8880    0        1.6      662.3     9.89e+04
2005 01 23  0229   53393    8940    0        1.4      679.0     1.17e+05
2005 01 23  0230   53393    9000    0        1.5      675.8     1.02e+05
2005 01 23  0231   53393    9060    0        1.8      674.4     1.23e+05
2005 01 23  0232   53393    9120    0        0.9      690.4     1.76e+05
2005 01 23  0233   53393    9180    0        1.4      682.6     1.17e+05
2005 01 23  0234   53393    9240    9    -9999.9    -9999.9    -1.00e+05
2005 01 23  0235   53393    9300    0        1.5      676.2     1.07e+05
2005 01 23  0236   53393    9360    0        1.1      668.4     9.13e+04
2005 01 23  0237   53393    9420    0        1.3      736.8     1.82e+05
2005 01 23  0238   53393    9480    0        1.5      749.2     1.68e+05
2005 01 23  0239   53393    9540    0        1.4      759.1     1.54e+05
2005 01 23  0240   53393    9600    0        1.3      709.8     1.17e+05
2005 01 23  0241   53393    9660    0        1.2      694.5     1.14e+05
2005 01 23  0242   53393    9720    0        1.2      694.5     1.14e+05
2005 01 23  0243   53393    9780    0        1.2      676.7     9.94e+04
2005 01 23  0244   53393    9840    0        1.4      685.5     1.14e+05
2005 01 23  0245   53393    9900    0        1.3      685.7     1.11e+05
2005 01 23  0246   53393    9960    0        1.5      669.5     1.01e+05
2005 01 23  0247   53393   10020    0        1.4      681.5     1.12e+05
2005 01 23  0248   53393   10080    0        1.3      679.1     9.97e+04
2005 01 23  0249   53393   10140    0        1.2      666.4     8.64e+04
2005 01 23  0250   53393   10200    0        1.3      677.5     9.48e+04
2005 01 23  0251   53393   10260    0        1.3      671.5     8.76e+04
2005 01 23  0252   53393   10320    0        1.3      676.6     9.84e+04
2005 01 23  0253   53393   10380    0        1.4      665.7     9.47e+04
2005 01 23  0254   53393   10440    0        1.4      667.2     9.29e+04
2005 01 23  0255   53393   10500    0        1.2      670.6     8.90e+04
2005 01 23  0256   53393   10560    0        1.6      656.7     9.01e+04
2005 01 23  0257   53393   10620    0        1.2      669.2     9.89e+04
2005 01 23  0258   53393   10680    0        1.2      669.2     9.89e+04
2005 01 23  0259   53393   10740    0        1.3      666.3     8.90e+04
2005 01 23  0300   53393   10800    0        1.3      669.5     1.10e+05
2005 01 23  0301   53393   10860    0        1.5      666.4     9.23e+04
2005 01 23  0302   53393   10920    0        1.4      673.2     9.77e+04
2005 01 23  0303   53393   10980    0        1.4      675.2     1.15e+05
2005 01 23  0304   53393   11040    0        1.6      675.5     1.36e+05
2005 01 23  0305   53393   11100    0        1.5      679.3     1.21e+05
2005 01 23  0306   53393   11160    0        1.1      675.0     1.17e+05
2005 01 23  0307   53393   11220    9    -9999.9    -9999.9    -1.00e+05
2005 01 23  0308   53393   11280    0        1.3      671.0     1.16e+05
2005 01 23  0309   53393   11340    0        1.4      690.5     1.32e+05
2005 01 23  0310   53393   11400    0        1.3      686.5     1.10e+05
2005 01 23  0311   53393   11460    0        1.3      691.3     1.17e+05
2005 01 23  0312   53393   11520    0        1.1      705.8     1.15e+05
2005 01 23  0313   53393   11580    0        1.3      687.8     1.22e+05
2005 01 23  0314   53393   11640    0        1.3      687.8     1.22e+05
2005 01 23  0315   53393   11700    0        1.2      681.6     1.10e+05
2005 01 23  0316   53393   11760    0        1.5      668.4     1.19e+05
