:Data_list: 20011201_ace_swepam_1m.txt
:Created: 2001 Dec 02 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2001 12 01  0000   52244       0    0       15.6      369.6     4.58e+04
2001 12 01  0001   52244      60    0       12.5      370.1     4.20e+04
2001 12 01  0002   52244     120    0       12.7      365.6     4.75e+04
2001 12 01  0003   52244     180    0       14.6      369.4     4.62e+04
2001 12 01  0004   52244     240    0       13.7      372.1     4.38e+04
2001 12 01  0005   52244     300    0       13.9      368.9     4.58e+04
2001 12 01  0006   52244     360    0       13.0      367.6     5.05e+04
2001 12 01  0007   52244     420    0       13.7      362.8     4.61e+04
2001 12 01  0008   52244     480    0       15.9      359.5     6.41e+04
2001 12 01  0009   52244     540    0       15.9      359.5     6.41e+04
2001 12 01  0010   52244     600    0       12.7      364.3     4.93e+04
2001 12 01  0011   52244     660    9    -9999.9    -9999.9    -1.00e+05
2001 12 01  0012   52244     720    0       13.9      366.9     4.09e+04
2001 12 01  0013   52244     780    0       14.0      367.9     4.34e+04
2001 12 01  0014   52244     840    0       13.2      364.2     4.42e+04
2001 12 01  0015   52244     900    0       15.5      374.0     4.52e+04
2001 12 01  0016   52244     960    0       13.6      379.3     4.57e+04
2001 12 01  0017   52244    1020    0       14.7      368.7     4.08e+04
2001 12 01  0018   52244    1080    0       13.7      364.5     4.19e+04
2001 12 01  0019   52244    1140    0       13.2      363.1     4.59e+04
2001 12 01  0020   52244    1200    0       13.7      371.5     4.07e+04
2001 12 01  0021   52244    1260    0       13.2      362.9     4.32e+04
2001 12 01  0022   52244    1320    0       11.5      365.5     4.90e+04
2001 12 01  0023   52244    1380    0       12.2      367.7     4.80e+04
2001 12 01  0024   52244    1440    0       12.0      365.6     4.92e+04
2001 12 01  0025   52244    1500    0       12.0      365.6     4.92e+04
2001 12 01  0026   52244    1560    0       12.6      367.3     4.78e+04
2001 12 01  0027   52244    1620    0       12.8      367.8     4.81e+04
2001 12 01  0028   52244    1680    0       12.8      367.7     5.16e+04
2001 12 01  0029   52244    1740    0       13.6      366.8     4.50e+04
2001 12 01  0030   52244    1800    0       14.0      363.6     4.31e+04
2001 12 01  0031   52244    1860    0       14.3      366.2     4.43e+04
2001 12 01  0032   52244    1920    0       14.8      364.4     4.47e+04
2001 12 01  0033   52244    1980    0       13.1      367.7     4.44e+04
2001 12 01  0034   52244    2040    0       13.6      361.3     3.99e+04
2001 12 01  0035   52244    2100    0       14.1      361.4     4.58e+04
2001 12 01  0036   52244    2160    0       14.1      363.7     4.56e+04
2001 12 01  0037   52244    2220    0       13.3      354.0     4.39e+04
2001 12 01  0038   52244    2280    0       13.3      363.2     4.98e+04
2001 12 01  0039   52244    2340    0       12.2      358.4     4.77e+04
2001 12 01  0040   52244    2400    0       13.2      358.4     4.79e+04
