:Data_list: 20021023_ace_swepam_1m.txt
:Created: 2002 Oct 24 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2002 10 23  0000   52570       0    0        3.6      450.4     6.08e+04
2002 10 23  0001   52570      60    0        3.0      451.7     6.61e+04
2002 10 23  0002   52570     120    0        3.0      451.7     6.61e+04
2002 10 23  0003   52570     180    0        3.5      446.8     6.19e+04
2002 10 23  0004   52570     240    0        3.3      450.1     6.44e+04
2002 10 23  0005   52570     300    0        4.7      449.5     7.94e+04
2002 10 23  0006   52570     360    0        4.1      453.6     6.31e+04
2002 10 23  0007   52570     420    0        3.8      448.8     6.08e+04
2002 10 23  0008   52570     480    0        4.4      453.0     6.70e+04
2002 10 23  0009   52570     540    0        4.2      454.4     7.15e+04
2002 10 23  0010   52570     600    0        4.5      458.7     7.34e+04
2002 10 23  0011   52570     660    0        4.3      463.8     6.77e+04
2002 10 23  0012   52570     720    0        3.7      456.0     6.89e+04
2002 10 23  0013   52570     780    0        4.4      452.5     5.93e+04
2002 10 23  0014   52570     840    0        3.9      441.4     6.15e+04
2002 10 23  0015   52570     900    0        4.1      441.0     8.33e+04
2002 10 23  0016   52570     960    0        4.4      443.3     6.74e+04
2002 10 23  0017   52570    1020    0        4.3      446.0     7.10e+04
2002 10 23  0018   52570    1080    0        4.3      446.0     7.10e+04
2002 10 23  0019   52570    1140    9    -9999.9    -9999.9    -1.00e+05
2002 10 23  0020   52570    1200    0        4.2      444.6     7.40e+04
2002 10 23  0021   52570    1260    0        3.9      444.8     6.74e+04
2002 10 23  0022   52570    1320    0        2.9      447.3     6.50e+04
2002 10 23  0023   52570    1380    0        3.2      447.8     8.37e+04
2002 10 23  0024   52570    1440    0        4.5      448.0     6.61e+04
2002 10 23  0025   52570    1500    0        4.0      446.8     6.27e+04
2002 10 23  0026   52570    1560    0        4.3      444.7     7.41e+04
2002 10 23  0027   52570    1620    0        4.5      445.5     8.05e+04
2002 10 23  0028   52570    1680    0        4.6      455.7     6.68e+04
2002 10 23  0029   52570    1740    0        4.6      446.8     7.19e+04
2002 10 23  0030   52570    1800    0        4.4      443.6     7.13e+04
2002 10 23  0031   52570    1860    0        4.0      439.5     8.38e+04
2002 10 23  0032   52570    1920    0        4.5      445.7     7.24e+04
2002 10 23  0033   52570    1980    0        3.7      442.2     6.79e+04
2002 10 23  0034   52570    2040    0        3.7      442.2     6.79e+04
2002 10 23  0035   52570    2100    0        3.3      452.7     7.36e+04
2002 10 23  0036   52570    2160    0        4.4      452.2     6.62e+04
2002 10 23  0037   52570    2220    0        4.5      446.2     6.92e+04
2002 10 23  0038   52570    2280    0        4.5      443.0     7.26e+04
2002 10 23  0039   52570    2340    0        4.3      439.1     7.18e+04
2002 10 23  0040   52570    2400    0        4.4      437.6     6.90e+04
