:Data_list: 20070410_ace_swepam_1m.txt
:Created: 2007 Apr 11 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2007 04 10  0000   54200       0    0        2.3      414.6     9.05e+04
2007 04 10  0001   54200      60    0        2.6      411.8     8.39e+04
2007 04 10  0002   54200     120    0        2.2      413.5     9.23e+04
2007 04 10  0003   54200     180    9    -9999.9    -9999.9    -1.00e+05
2007 04 10  0004   54200     240    0        2.6      417.2     8.28e+04
2007 04 10  0005   54200     300    0        2.0      409.9     7.21e+04
2007 04 10  0006   54200     360    0        2.7      408.8     6.69e+04
2007 04 10  0007   54200     420    0        2.4      409.9     6.89e+04
2007 04 10  0008   54200     480    0        2.9      411.5     7.50e+04
2007 04 10  0009   54200     540    0        2.1      412.7     7.65e+04
2007 04 10  0010   54200     600    0        2.3      411.2     7.40e+04
2007 04 10  0011   54200     660    0        2.2      412.4     7.90e+04
2007 04 10  0012   54200     720    0        3.0      413.9     7.79e+04
2007 04 10  0013   54200     780    0        2.7      417.3     7.68e+04
2007 04 10  0014   54200     840    0        2.7      417.3     7.68e+04
2007 04 10  0015   54200     900    0        3.2      418.1     7.22e+04
2007 04 10  0016   54200     960    0        2.8      412.5     7.93e+04
2007 04 10  0017   54200    1020    0        3.0      410.7     8.41e+04
2007 04 10  0018   54200    1080    0        2.8      412.3     8.34e+04
2007 04 10  0019   54200    1140    0        3.4      408.3     9.30e+04
2007 04 10  0020   54200    1200    0        3.3      408.6     9.43e+04
2007 04 10  0021   54200    1260    0        3.3      408.3     8.05e+04
2007 04 10  0022   54200    1320    1        2.8      409.1     7.94e+04
2007 04 10  0023   54200    1380    0        3.3      405.8     8.40e+04
2007 04 10  0024   54200    1440    0        2.9      405.6     8.67e+04
2007 04 10  0025   54200    1500    0        3.1      405.6     7.94e+04
2007 04 10  0026   54200    1560    0        2.8      403.0     8.49e+04
2007 04 10  0027   54200    1620    0        2.7      404.1     9.00e+04
2007 04 10  0028   54200    1680    0        3.2      402.2     9.45e+04
2007 04 10  0029   54200    1740    0        3.5      400.2     1.07e+05
2007 04 10  0030   54200    1800    0        3.5      400.2     1.07e+05
2007 04 10  0031   54200    1860    0        2.9      407.7     7.83e+04
2007 04 10  0032   54200    1920    0        3.0      406.5     6.35e+04
2007 04 10  0033   54200    1980    0        2.8      405.2     7.58e+04
2007 04 10  0034   54200    2040    0        2.9      408.0     8.14e+04
2007 04 10  0035   54200    2100    0        3.1      405.3     9.61e+04
2007 04 10  0036   54200    2160    9    -9999.9    -9999.9    -1.00e+05
2007 04 10  0037   54200    2220    0        3.1      403.7     9.39e+04
2007 04 10  0038   54200    2280    0        2.8      403.8     8.73e+04
2007 04 10  0039   54200    2340    0        3.0      403.9     7.48e+04
2007 04 10  0040   54200    2400    0        2.8      400.9     8.39e+04
2007 04 10  0041   54200    2460    0        2.9      402.6     7.61e+04
2007 04 10  0042   54200    2520    0        2.8      404.6     8.38e+04
2007 04 10  0043   54200    2580    0        3.1      401.4     8.17e+04
2007 04 10  0044   54200    2640    0        2.8      402.5     8.51e+04
