:Data_list: 20061228_ace_sis_5m.txt
:Created: 2006 Dec 29 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2006 12 28  0000    54097       0      0    2.19e+00    0    1.54e+00
2006 12 28  0005    54097     300      0    2.21e+00    0    1.56e+00
2006 12 28  0010    54097     600      0    2.33e+00    0    1.63e+00
2006 12 28  0015    54097     900      0    2.30e+00    0    1.62e+00
2006 12 28  0020    54097    1200      0    2.26e+00    0    1.58e+00
2006 12 28  0025    54097    1500      0    2.24e+00    0    1.57e+00
2006 12 28  0030    54097    1800      0    2.28e+00    0    1.59e+00
2006 12 28  0035    54097    2100      0    2.18e+00    0    1.53e+00
2006 12 28  0040    54097    2400      0    2.20e+00    0    1.55e+00
2006 12 28  0045    54097    2700      0    2.42e+00    0    1.70e+00
2006 12 28  0050    54097    3000      0    2.32e+00    0    1.62e+00
2006 12 28  0055    54097    3300      0    2.29e+00    0    1.59e+00
2006 12 28  0100    54097    3600      0    2.28e+00    0    1.59e+00
2006 12 28  0105    54097    3900      0    2.27e+00    0    1.59e+00
2006 12 28  0110    54097    4200      0    2.18e+00    0    1.53e+00
2006 12 28  0115    54097    4500      0    2.20e+00    0    1.53e+00
2006 12 28  0120    54097    4800      0    2.36e+00    0    1.66e+00
2006 12 28  0125    54097    5100      0    2.32e+00    0    1.61e+00
2006 12 28  0130    54097    5400      0    2.36e+00    0    1.65e+00
2006 12 28  0135    54097    5700      0    2.27e+00    0    1.59e+00
2006 12 28  0140    54097    6000      0    2.24e+00    0    1.56e+00
2006 12 28  0145    54097    6300      0    2.18e+00    0    1.54e+00
