:Data_list: 20020205_ace_sis_5m.txt
:Created: 2002 Feb 06 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2002 02 05  0000    52310       0      0    8.03e-01    0    5.58e-01
2002 02 05  0005    52310     300      0    7.99e-01    0    5.50e-01
2002 02 05  0010    52310     600      0    8.03e-01    0    5.62e-01
2002 02 05  0015    52310     900      0    8.00e-01    0    5.57e-01
2002 02 05  0020    52310    1200      0    8.20e-01    0    5.78e-01
2002 02 05  0025    52310    1500      0    8.00e-01    0    5.56e-01
2002 02 05  0030    52310    1800      0    8.16e-01    0    5.74e-01
2002 02 05  0035    52310    2100      0    8.52e-01    0    5.99e-01
2002 02 05  0040    52310    2400      0    8.36e-01    0    5.93e-01
2002 02 05  0045    52310    2700      0    8.01e-01    0    5.60e-01
2002 02 05  0050    52310    3000      0    8.23e-01    0    5.78e-01
2002 02 05  0055    52310    3300      0    8.18e-01    0    5.77e-01
2002 02 05  0100    52310    3600      0    8.16e-01    0    5.72e-01
2002 02 05  0105    52310    3900      0    8.20e-01    0    5.76e-01
2002 02 05  0110    52310    4200      0    8.16e-01    0    5.73e-01
2002 02 05  0115    52310    4500      0    8.16e-01    0    5.69e-01
2002 02 05  0120    52310    4800      0    8.01e-01    0    5.60e-01
2002 02 05  0125    52310    5100      0    8.28e-01    0    5.77e-01
2002 02 05  0130    52310    5400      0    8.29e-01    0    5.77e-01
2002 02 05  0135    52310    5700      0    8.29e-01    0    5.82e-01
2002 02 05  0140    52310    6000      0    8.34e-01    0    5.82e-01
2002 02 05  0145    52310    6300      0    8.26e-01    0    5.79e-01
2002 02 05  0150    52310    6600      0    8.34e-01    0    5.87e-01
2002 02 05  0155    52310    6900      0    8.38e-01    0    5.92e-01
2002 02 05  0200    52310    7200      0    8.21e-01    0    5.81e-01
2002 02 05  0205    52310    7500      0    8.18e-01    0    5.70e-01
2002 02 05  0210    52310    7800      0    7.91e-01    0    5.58e-01
2002 02 05  0215    52310    8100      0    8.20e-01    0    5.84e-01
2002 02 05  0220    52310    8400      0    8.03e-01    0    5.68e-01
2002 02 05  0225    52310    8700      0    8.25e-01    0    5.77e-01
2002 02 05  0230    52310    9000      0    8.12e-01    0    5.63e-01
2002 02 05  0235    52310    9300      0    8.09e-01    0    5.69e-01
2002 02 05  0240    52310    9600      0    8.15e-01    0    5.72e-01
2002 02 05  0245    52310    9900      0    8.32e-01    0    5.80e-01
2002 02 05  0250    52310   10200      0    8.03e-01    0    5.70e-01
2002 02 05  0255    52310   10500      0    8.22e-01    0    5.73e-01
2002 02 05  0300    52310   10800      0    8.08e-01    0    5.71e-01
2002 02 05  0305    52310   11100      0    8.19e-01    0    5.74e-01
2002 02 05  0310    52310   11400      0    8.34e-01    0    5.93e-01
2002 02 05  0315    52310   11700      0    8.13e-01    0    5.62e-01
2002 02 05  0320    52310   12000      0    8.04e-01    0    5.58e-01
2002 02 05  0325    52310   12300      0    8.02e-01    0    5.59e-01
2002 02 05  0330    52310   12600      9   -1.00e+05    9   -1.00e+05
2002 02 05  0335    52310   12900      9   -1.00e+05    9   -1.00e+05
2002 02 05  0340    52310   13200      0    8.37e-01    0    5.90e-01
