:Data_list: 20030113_ace_swepam_1m.txt
:Created: 2003 Jan 14 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2003 01 13  0000   52652       0    0        2.8      406.1     2.66e+04
2003 01 13  0001   52652      60    0        1.9      408.4     2.85e+04
2003 01 13  0002   52652     120    0        2.1      410.5     3.15e+04
2003 01 13  0003   52652     180    0        2.7      407.6     2.50e+04
2003 01 13  0004   52652     240    0        2.7      407.6     2.50e+04
2003 01 13  0005   52652     300    0        2.6      402.4     2.58e+04
2003 01 13  0006   52652     360    0        2.0      404.8     3.44e+04
2003 01 13  0007   52652     420    0        2.7      402.3     2.84e+04
2003 01 13  0008   52652     480    0        2.1      402.5     2.72e+04
2003 01 13  0009   52652     540    0        2.5      404.3     2.75e+04
2003 01 13  0010   52652     600    9    -9999.9    -9999.9    -1.00e+05
2003 01 13  0011   52652     660    0        2.9      401.2     2.80e+04
2003 01 13  0012   52652     720    0        2.1      406.3     2.54e+04
2003 01 13  0013   52652     780    0        2.9      404.9     2.44e+04
2003 01 13  0014   52652     840    0        3.1      399.6     2.57e+04
2003 01 13  0015   52652     900    0        2.7      401.9     2.89e+04
2003 01 13  0016   52652     960    0        2.9      400.0     2.52e+04
2003 01 13  0017   52652    1020    0        4.3      403.3     3.13e+04
2003 01 13  0018   52652    1080    0        3.4      399.3     2.60e+04
2003 01 13  0019   52652    1140    0        3.0      402.8     2.73e+04
2003 01 13  0020   52652    1200    0        3.0      402.8     2.73e+04
2003 01 13  0021   52652    1260    0        2.7      401.5     2.79e+04
2003 01 13  0022   52652    1320    0        3.1      400.5     3.14e+04
2003 01 13  0023   52652    1380    0        3.0      398.5     2.62e+04
2003 01 13  0024   52652    1440    0        2.9      401.6     2.93e+04
2003 01 13  0025   52652    1500    0        2.6      404.5     2.60e+04
2003 01 13  0026   52652    1560    0        2.6      403.5     2.76e+04
2003 01 13  0027   52652    1620    0        2.6      400.7     2.72e+04
2003 01 13  0028   52652    1680    0        1.8      401.7     3.21e+04
2003 01 13  0029   52652    1740    0        2.5      400.1     2.25e+04
2003 01 13  0030   52652    1800    0        3.4      392.7     3.30e+04
2003 01 13  0031   52652    1860    0        3.3      391.8     3.01e+04
2003 01 13  0032   52652    1920    0        3.2      388.5     3.25e+04
2003 01 13  0033   52652    1980    0        3.0      388.5     2.89e+04
2003 01 13  0034   52652    2040    0        2.9      388.8     3.27e+04
2003 01 13  0035   52652    2100    0        3.3      390.6     3.08e+04
2003 01 13  0036   52652    2160    0        3.3      390.6     3.08e+04
2003 01 13  0037   52652    2220    0        3.3      390.9     3.46e+04
2003 01 13  0038   52652    2280    0        3.6      391.1     3.04e+04
2003 01 13  0039   52652    2340    0        3.0      393.7     3.26e+04
2003 01 13  0040   52652    2400    0        3.2      389.7     3.09e+04
2003 01 13  0041   52652    2460    0        2.8      389.2     3.43e+04
2003 01 13  0042   52652    2520    0        3.2      389.0     3.81e+04
2003 01 13  0043   52652    2580    9    -9999.9    -9999.9    -1.00e+05
2003 01 13  0044   52652    2640    0        3.3      384.9     3.79e+04
2003 01 13  0045   52652    2700    0        3.6      384.6     4.01e+04
2003 01 13  0046   52652    2760    0        3.4      384.6     3.90e+04
2003 01 13  0047   52652    2820    0        3.0      390.6     4.05e+04
2003 01 13  0048   52652    2880    0        3.1      387.6     4.60e+04
2003 01 13  0049   52652    2940    0        3.4      391.8     4.40e+04
2003 01 13  0050   52652    3000    0        4.0      383.1     5.12e+04
2003 01 13  0051   52652    3060    1        4.6      383.6     5.89e+04
2003 01 13  0052   52652    3120    1        4.6      383.6     5.89e+04
2003 01 13  0053   52652    3180    0        4.5      383.4     5.23e+04
2003 01 13  0054   52652    3240    0        4.5      384.5     5.00e+04
2003 01 13  0055   52652    3300    0        4.8      384.8     5.81e+04
2003 01 13  0056   52652    3360    0        4.3      384.6     4.96e+04
2003 01 13  0057   52652    3420    0        4.7      378.8     5.48e+04
2003 01 13  0058   52652    3480    0        4.2      383.7     4.80e+04
2003 01 13  0059   52652    3540    0        4.4      384.3     5.56e+04
2003 01 13  0100   52652    3600    0        4.4      384.3     5.12e+04
2003 01 13  0101   52652    3660    0        4.4      384.1     4.91e+04
2003 01 13  0102   52652    3720    0        3.3      391.4     6.10e+04
2003 01 13  0103   52652    3780    0        4.4      380.4     5.14e+04
2003 01 13  0104   52652    3840    0        4.5      383.9     5.13e+04
2003 01 13  0105   52652    3900    0        4.7      382.9     4.84e+04
2003 01 13  0106   52652    3960    0        4.8      382.5     5.63e+04
2003 01 13  0107   52652    4020    0        4.3      382.4     4.73e+04
2003 01 13  0108   52652    4080    0        4.3      382.4     4.73e+04
