:Data_list: 20040217_ace_sis_5m.txt
:Created: 2004 Feb 18 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2004 02 17  0000    53052       0      0    8.90e-01    0    6.28e-01
2004 02 17  0005    53052     300      0    8.93e-01    0    6.33e-01
2004 02 17  0010    53052     600      0    8.99e-01    0    6.29e-01
2004 02 17  0015    53052     900      0    8.98e-01    0    6.34e-01
2004 02 17  0020    53052    1200      0    9.17e-01    0    6.48e-01
2004 02 17  0025    53052    1500      0    9.00e-01    0    6.35e-01
2004 02 17  0030    53052    1800      0    9.20e-01    0    6.51e-01
2004 02 17  0035    53052    2100      0    8.91e-01    0    6.31e-01
2004 02 17  0040    53052    2400      0    8.89e-01    0    6.26e-01
2004 02 17  0045    53052    2700      0    8.83e-01    0    6.25e-01
2004 02 17  0050    53052    3000      0    8.81e-01    0    6.18e-01
2004 02 17  0055    53052    3300      0    8.77e-01    0    6.16e-01
2004 02 17  0100    53052    3600      0    8.93e-01    0    6.26e-01
2004 02 17  0105    53052    3900      0    9.08e-01    0    6.46e-01
2004 02 17  0110    53052    4200      0    8.83e-01    0    6.32e-01
2004 02 17  0115    53052    4500      0    8.81e-01    0    6.21e-01
2004 02 17  0120    53052    4800      0    8.82e-01    0    6.18e-01
2004 02 17  0125    53052    5100      0    9.10e-01    0    6.37e-01
2004 02 17  0130    53052    5400      0    8.91e-01    0    6.30e-01
2004 02 17  0135    53052    5700      0    9.01e-01    0    6.46e-01
2004 02 17  0140    53052    6000      0    9.22e-01    0    6.53e-01
2004 02 17  0145    53052    6300      0    8.93e-01    0    6.31e-01
2004 02 17  0150    53052    6600      0    8.76e-01    0    6.18e-01
2004 02 17  0155    53052    6900      0    8.67e-01    0    6.04e-01
2004 02 17  0200    53052    7200      0    8.89e-01    0    6.30e-01
2004 02 17  0205    53052    7500      0    8.98e-01    0    6.33e-01
2004 02 17  0210    53052    7800      0    8.97e-01    0    6.36e-01
2004 02 17  0215    53052    8100      0    8.89e-01    0    6.21e-01
2004 02 17  0220    53052    8400      0    8.80e-01    0    6.19e-01
2004 02 17  0225    53052    8700      0    8.92e-01    0    6.34e-01
2004 02 17  0230    53052    9000      0    9.09e-01    0    6.42e-01
2004 02 17  0235    53052    9300      0    8.85e-01    0    6.22e-01
2004 02 17  0240    53052    9600      0    8.74e-01    0    6.12e-01
2004 02 17  0245    53052    9900      0    8.77e-01    0    6.22e-01
2004 02 17  0250    53052   10200      0    9.09e-01    0    6.34e-01
2004 02 17  0255    53052   10500      0    8.98e-01    0    6.36e-01
2004 02 17  0300    53052   10800      0    8.66e-01    0    6.15e-01
2004 02 17  0305    53052   11100      0    8.87e-01    0    6.27e-01
2004 02 17  0310    53052   11400      9   -1.00e+05    9   -1.00e+05
2004 02 17  0315    53052   11700      0    8.68e-01    0    6.13e-01
2004 02 17  0320    53052   12000      0    9.13e-01    0    6.47e-01
2004 02 17  0325    53052   12300      0    8.55e-01    0    6.00e-01
2004 02 17  0330    53052   12600      0    8.76e-01    0    6.21e-01
2004 02 17  0335    53052   12900      0    8.98e-01    0    6.30e-01
2004 02 17  0340    53052   13200      0    8.70e-01    0    6.20e-01
2004 02 17  0345    53052   13500      9   -1.00e+05    9   -1.00e+05
2004 02 17  0350    53052   13800      9   -1.00e+05    9   -1.00e+05
2004 02 17  0355    53052   14100      9   -1.00e+05    9   -1.00e+05
2004 02 17  0400    53052   14400      9   -1.00e+05    9   -1.00e+05
2004 02 17  0405    53052   14700      9   -1.00e+05    9   -1.00e+05
2004 02 17  0410    53052   15000      9   -1.00e+05    9   -1.00e+05
2004 02 17  0415    53052   15300      9   -1.00e+05    9   -1.00e+05
2004 02 17  0420    53052   15600      9   -1.00e+05    9   -1.00e+05
2004 02 17  0425    53052   15900      0    9.17e-01    0    6.60e-01
2004 02 17  0430    53052   16200      0    8.86e-01    0    6.36e-01
2004 02 17  0435    53052   16500      0    9.00e-01    0    6.36e-01
2004 02 17  0440    53052   16800      0    9.12e-01    0    6.38e-01
2004 02 17  0445    53052   17100      0    9.15e-01    0    6.48e-01
2004 02 17  0450    53052   17400      0    9.02e-01    0    6.38e-01
2004 02 17  0455    53052   17700      0    8.83e-01    0    6.29e-01
2004 02 17  0500    53052   18000      0    8.95e-01    0    6.35e-01
2004 02 17  0505    53052   18300      0    9.02e-01    0    6.37e-01
2004 02 17  0510    53052   18600      0    8.38e-01    0    5.93e-01
2004 02 17  0515    53052   18900      0    8.97e-01    0    6.33e-01
2004 02 17  0520    53052   19200      0    9.02e-01    0    6.36e-01
2004 02 17  0525    53052   19500      0    9.20e-01    0    6.49e-01
2004 02 17  0530    53052   19800      0    8.85e-01    0    6.23e-01
2004 02 17  0535    53052   20100      0    8.99e-01    0    6.31e-01
2004 02 17  0540    53052   20400      0    9.22e-01    0    6.50e-01
2004 02 17  0545    53052   20700      0    9.10e-01    0    6.47e-01
2004 02 17  0550    53052   21000      0    9.07e-01    0    6.46e-01
2004 02 17  0555    53052   21300      0    9.19e-01    0    6.43e-01
2004 02 17  0600    53052   21600      0    9.03e-01    0    6.29e-01
2004 02 17  0605    53052   21900      0    9.08e-01    0    6.46e-01
2004 02 17  0610    53052   22200      0    9.05e-01    0    6.43e-01
2004 02 17  0615    53052   22500      0    8.86e-01    0    6.20e-01
2004 02 17  0620    53052   22800      0    8.87e-01    0    6.21e-01
2004 02 17  0625    53052   23100      0    8.83e-01    0    6.21e-01
2004 02 17  0630    53052   23400      0    9.11e-01    0    6.42e-01
2004 02 17  0635    53052   23700      0    8.87e-01    0    6.22e-01
2004 02 17  0640    53052   24000      0    8.98e-01    0    6.34e-01
2004 02 17  0645    53052   24300      0    8.92e-01    0    6.25e-01
2004 02 17  0650    53052   24600      0    8.84e-01    0    6.28e-01
2004 02 17  0655    53052   24900      0    8.82e-01    0    6.18e-01
2004 02 17  0700    53052   25200      0    8.79e-01    0    6.18e-01
2004 02 17  0705    53052   25500      0    8.98e-01    0    6.38e-01
2004 02 17  0710    53052   25800      0    8.80e-01    0    6.17e-01
2004 02 17  0715    53052   26100      0    8.99e-01    0    6.35e-01
2004 02 17  0720    53052   26400      0    9.00e-01    0    6.40e-01
2004 02 17  0725    53052   26700      0    8.82e-01    0    6.22e-01
2004 02 17  0730    53052   27000      0    9.11e-01    0    6.37e-01
2004 02 17  0735    53052   27300      0    9.02e-01    0    6.32e-01
2004 02 17  0740    53052   27600      0    9.06e-01    0    6.36e-01
2004 02 17  0745    53052   27900      0    8.96e-01    0    6.26e-01
2004 02 17  0750    53052   28200      0    8.98e-01    0    6.28e-01
2004 02 17  0755    53052   28500      0    8.92e-01    0    6.29e-01
2004 02 17  0800    53052   28800      0    9.06e-01    0    6.38e-01
2004 02 17  0805    53052   29100      0    9.11e-01    0    6.46e-01
2004 02 17  0810    53052   29400      0    9.24e-01    0    6.59e-01
2004 02 17  0815    53052   29700      0    8.86e-01    0    6.27e-01
2004 02 17  0820    53052   30000      0    9.25e-01    0    6.62e-01
2004 02 17  0825    53052   30300      0    8.89e-01    0    6.24e-01
2004 02 17  0830    53052   30600      0    9.10e-01    0    6.47e-01
2004 02 17  0835    53052   30900      0    8.93e-01    0    6.31e-01
2004 02 17  0840    53052   31200      0    9.20e-01    0    6.51e-01
2004 02 17  0845    53052   31500      0    9.16e-01    0    6.47e-01
2004 02 17  0850    53052   31800      0    8.96e-01    0    6.30e-01
2004 02 17  0855    53052   32100      0    9.20e-01    0    6.51e-01
2004 02 17  0900    53052   32400      0    8.84e-01    0    6.24e-01
2004 02 17  0905    53052   32700      0    8.96e-01    0    6.33e-01
2004 02 17  0910    53052   33000      0    9.06e-01    0    6.39e-01
2004 02 17  0915    53052   33300      0    8.99e-01    0    6.34e-01
2004 02 17  0920    53052   33600      0    9.04e-01    0    6.37e-01
2004 02 17  0925    53052   33900      0    9.25e-01    0    6.50e-01
2004 02 17  0930    53052   34200      0    9.24e-01    0    6.58e-01
2004 02 17  0935    53052   34500      0    8.86e-01    0    6.20e-01
2004 02 17  0940    53052   34800      0    8.85e-01    0    6.30e-01
2004 02 17  0945    53052   35100      0    9.00e-01    0    6.28e-01
2004 02 17  0950    53052   35400      0    9.24e-01    0    6.52e-01
2004 02 17  0955    53052   35700      0    8.79e-01    0    6.21e-01
2004 02 17  1000    53052   36000      0    9.09e-01    0    6.46e-01
2004 02 17  1005    53052   36300      0    9.23e-01    0    6.48e-01
2004 02 17  1010    53052   36600      0    9.02e-01    0    6.27e-01
2004 02 17  1015    53052   36900      0    9.04e-01    0    6.41e-01
2004 02 17  1020    53052   37200      0    8.73e-01    0    6.10e-01
2004 02 17  1025    53052   37500      0    9.08e-01    0    6.51e-01
2004 02 17  1030    53052   37800      0    9.01e-01    0    6.38e-01
2004 02 17  1035    53052   38100      0    9.07e-01    0    6.36e-01
2004 02 17  1040    53052   38400      0    9.06e-01    0    6.32e-01
2004 02 17  1045    53052   38700      0    8.86e-01    0    6.25e-01
2004 02 17  1050    53052   39000      0    9.02e-01    0    6.38e-01
2004 02 17  1055    53052   39300      0    9.02e-01    0    6.28e-01
2004 02 17  1100    53052   39600      0    8.76e-01    0    6.25e-01
2004 02 17  1105    53052   39900      0    9.00e-01    0    6.34e-01
2004 02 17  1110    53052   40200      0    9.23e-01    0    6.52e-01
2004 02 17  1115    53052   40500      0    8.86e-01    0    6.20e-01
2004 02 17  1120    53052   40800      0    8.98e-01    0    6.32e-01
2004 02 17  1125    53052   41100      0    9.18e-01    0    6.53e-01
2004 02 17  1130    53052   41400      0    8.91e-01    0    6.25e-01
2004 02 17  1135    53052   41700      0    8.91e-01    0    6.30e-01
2004 02 17  1140    53052   42000      0    8.82e-01    0    6.23e-01
2004 02 17  1145    53052   42300      0    8.97e-01    0    6.31e-01
2004 02 17  1150    53052   42600      0    8.94e-01    0    6.37e-01
2004 02 17  1155    53052   42900      0    8.84e-01    0    6.29e-01
2004 02 17  1200    53052   43200      0    8.84e-01    0    6.16e-01
2004 02 17  1205    53052   43500      0    9.08e-01    0    6.39e-01
2004 02 17  1210    53052   43800      0    9.01e-01    0    6.27e-01
2004 02 17  1215    53052   44100      0    9.24e-01    0    6.51e-01
2004 02 17  1220    53052   44400      0    9.17e-01    0    6.47e-01
2004 02 17  1225    53052   44700      0    8.76e-01    0    6.07e-01
2004 02 17  1230    53052   45000      0    9.04e-01    0    6.39e-01
2004 02 17  1235    53052   45300      0    9.02e-01    0    6.37e-01
2004 02 17  1240    53052   45600      0    8.86e-01    0    6.19e-01
2004 02 17  1245    53052   45900      0    8.69e-01    0    6.11e-01
2004 02 17  1250    53052   46200      0    9.01e-01    0    6.38e-01
2004 02 17  1255    53052   46500      0    8.59e-01    0    6.09e-01
2004 02 17  1300    53052   46800      0    8.84e-01    0    6.16e-01
2004 02 17  1305    53052   47100      0    9.03e-01    0    6.38e-01
2004 02 17  1310    53052   47400      0    8.94e-01    0    6.31e-01
2004 02 17  1315    53052   47700      0    8.86e-01    0    6.21e-01
2004 02 17  1320    53052   48000      0    8.96e-01    0    6.30e-01
2004 02 17  1325    53052   48300      0    8.96e-01    0    6.34e-01
2004 02 17  1330    53052   48600      0    9.11e-01    0    6.39e-01
2004 02 17  1335    53052   48900      0    9.14e-01    0    6.48e-01
2004 02 17  1340    53052   49200      0    8.93e-01    0    6.35e-01
2004 02 17  1345    53052   49500      0    9.09e-01    0    6.40e-01
2004 02 17  1350    53052   49800      0    8.96e-01    0    6.28e-01
2004 02 17  1355    53052   50100      0    8.91e-01    0    6.38e-01
2004 02 17  1400    53052   50400      0    8.93e-01    0    6.32e-01
2004 02 17  1405    53052   50700      0    8.79e-01    0    6.16e-01
2004 02 17  1410    53052   51000      0    8.98e-01    0    6.28e-01
2004 02 17  1415    53052   51300      0    9.06e-01    0    6.39e-01
2004 02 17  1420    53052   51600      0    8.99e-01    0    6.31e-01
2004 02 17  1425    53052   51900      0    9.06e-01    0    6.50e-01
2004 02 17  1430    53052   52200      0    9.06e-01    0    6.46e-01
2004 02 17  1435    53052   52500      0    9.29e-01    0    6.56e-01
2004 02 17  1440    53052   52800      0    9.14e-01    0    6.53e-01
2004 02 17  1445    53052   53100      0    8.96e-01    0    6.36e-01
2004 02 17  1450    53052   53400      0    9.15e-01    0    6.46e-01
2004 02 17  1455    53052   53700      0    9.01e-01    0    6.36e-01
2004 02 17  1500    53052   54000      0    9.06e-01    0    6.46e-01
2004 02 17  1505    53052   54300      0    8.76e-01    0    6.17e-01
2004 02 17  1510    53052   54600      0    9.09e-01    0    6.36e-01
2004 02 17  1515    53052   54900      0    9.01e-01    0    6.28e-01
2004 02 17  1520    53052   55200      0    9.17e-01    0    6.39e-01
2004 02 17  1525    53052   55500      0    8.86e-01    0    6.23e-01
2004 02 17  1530    53052   55800      0    8.97e-01    0    6.38e-01
2004 02 17  1535    53052   56100      0    8.94e-01    0    6.26e-01
2004 02 17  1540    53052   56400      0    8.97e-01    0    6.42e-01
2004 02 17  1545    53052   56700      0    8.94e-01    0    6.28e-01
2004 02 17  1550    53052   57000      0    9.06e-01    0    6.41e-01
2004 02 17  1555    53052   57300      0    8.84e-01    0    6.26e-01
2004 02 17  1600    53052   57600      0    8.88e-01    0    6.21e-01
2004 02 17  1605    53052   57900      0    8.96e-01    0    6.34e-01
2004 02 17  1610    53052   58200      0    8.71e-01    0    6.08e-01
2004 02 17  1615    53052   58500      0    8.91e-01    0    6.30e-01
2004 02 17  1620    53052   58800      0    8.79e-01    0    6.23e-01
2004 02 17  1625    53052   59100      0    8.96e-01    0    6.32e-01
2004 02 17  1630    53052   59400      0    8.54e-01    0    5.97e-01
2004 02 17  1635    53052   59700      0    8.97e-01    0    6.33e-01
2004 02 17  1640    53052   60000      0    9.11e-01    0    6.50e-01
2004 02 17  1645    53052   60300      0    8.83e-01    0    6.20e-01
2004 02 17  1650    53052   60600      0    9.18e-01    0    6.51e-01
2004 02 17  1655    53052   60900      0    9.14e-01    0    6.41e-01
2004 02 17  1700    53052   61200      0    9.21e-01    0    6.47e-01
2004 02 17  1705    53052   61500      0    8.79e-01    0    6.24e-01
2004 02 17  1710    53052   61800      0    8.88e-01    0    6.26e-01
2004 02 17  1715    53052   62100      0    8.95e-01    0    6.36e-01
2004 02 17  1720    53052   62400      0    8.66e-01    0    6.13e-01
2004 02 17  1725    53052   62700      0    8.92e-01    0    6.25e-01
2004 02 17  1730    53052   63000      0    9.06e-01    0    6.47e-01
2004 02 17  1735    53052   63300      0    8.90e-01    0    6.29e-01
2004 02 17  1740    53052   63600      0    8.91e-01    0    6.37e-01
2004 02 17  1745    53052   63900      0    9.16e-01    0    6.52e-01
2004 02 17  1750    53052   64200      0    9.03e-01    0    6.28e-01
2004 02 17  1755    53052   64500      0    9.05e-01    0    6.41e-01
2004 02 17  1800    53052   64800      0    9.14e-01    0    6.42e-01
2004 02 17  1805    53052   65100      0    9.06e-01    0    6.34e-01
2004 02 17  1810    53052   65400      0    9.40e-01    0    6.65e-01
2004 02 17  1815    53052   65700      0    9.50e-01    0    6.83e-01
2004 02 17  1820    53052   66000      0    8.80e-01    0    6.30e-01
2004 02 17  1825    53052   66300      0    9.20e-01    0    6.55e-01
2004 02 17  1830    53052   66600      0    8.93e-01    0    6.30e-01
2004 02 17  1835    53052   66900      0    8.89e-01    0    6.33e-01
2004 02 17  1840    53052   67200      0    9.02e-01    0    6.37e-01
2004 02 17  1845    53052   67500      0    9.21e-01    0    6.49e-01
2004 02 17  1850    53052   67800      0    8.80e-01    0    6.19e-01
2004 02 17  1855    53052   68100      0    8.99e-01    0    6.37e-01
2004 02 17  1900    53052   68400      0    9.11e-01    0    6.54e-01
2004 02 17  1905    53052   68700      0    9.19e-01    0    6.52e-01
2004 02 17  1910    53052   69000      0    9.14e-01    0    6.44e-01
2004 02 17  1915    53052   69300      0    9.10e-01    0    6.34e-01
2004 02 17  1920    53052   69600      0    8.81e-01    0    6.20e-01
2004 02 17  1925    53052   69900      0    8.99e-01    0    6.29e-01
2004 02 17  1930    53052   70200      0    8.86e-01    0    6.23e-01
2004 02 17  1935    53052   70500      0    9.11e-01    0    6.46e-01
2004 02 17  1940    53052   70800      0    9.07e-01    0    6.39e-01
2004 02 17  1945    53052   71100      0    9.08e-01    0    6.39e-01
2004 02 17  1950    53052   71400      0    8.85e-01    0    6.29e-01
2004 02 17  1955    53052   71700      0    9.13e-01    0    6.44e-01
2004 02 17  2000    53052   72000      0    8.90e-01    0    6.24e-01
2004 02 17  2005    53052   72300      0    9.03e-01    0    6.40e-01
2004 02 17  2010    53052   72600      0    8.97e-01    0    6.36e-01
2004 02 17  2015    53052   72900      0    8.87e-01    0    6.31e-01
2004 02 17  2020    53052   73200      0    9.04e-01    0    6.46e-01
2004 02 17  2025    53052   73500      0    8.88e-01    0    6.34e-01
2004 02 17  2030    53052   73800      0    8.89e-01    0    6.33e-01
2004 02 17  2035    53052   74100      0    9.04e-01    0    6.32e-01
2004 02 17  2040    53052   74400      0    8.88e-01    0    6.20e-01
2004 02 17  2045    53052   74700      0    8.78e-01    0    6.17e-01
2004 02 17  2050    53052   75000      0    9.10e-01    0    6.47e-01
