:Data_list: 20080324_ace_epam_5m.txt
:Created: 2008 Mar 25 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
#
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux ---------------------------
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S    47-68   115-195   310-580   761-1220 1060-1900   Index
#-------------------------------------------------------------------------------------------------------------------
2008 03 24  0000   54549       0 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 24  0005   54549     300 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 24  0010   54549     600 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 24  0015   54549     900 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 24  0020   54549    1200 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 24  0025   54549    1500 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 24  0030   54549    1800 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 24  0035   54549    2100 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 24  0040   54549    2400  0  7.68e+02  2.51e+01  0  1.17e+03  1.69e+01  2.20e+00  4.12e-01  1.97e-01   0.71
2008 03 24  0045   54549    2700  0  6.63e+02  2.43e+01  0  1.10e+03  1.55e+01  2.16e+00  6.29e-01  6.76e-02   0.21
2008 03 24  0050   54549    3000  0  6.53e+02  2.76e+01  0  1.01e+03  1.72e+01  2.55e+00  3.62e-01  1.55e-01   0.76
2008 03 24  0055   54549    3300  0  6.93e+02  2.44e+01  0  1.11e+03  1.62e+01  2.01e+00  5.53e-01  1.06e-01   0.65
2008 03 24  0100   54549    3600  0  6.08e+02  2.67e+01  0  1.07e+03  1.54e+01  2.00e+00  5.20e-01  1.58e-01   0.06
2008 03 24  0105   54549    3900  0  6.08e+02  2.39e+01  0  1.06e+03  1.76e+01  2.46e+00  6.48e-01  1.55e-01   0.34
2008 03 24  0110   54549    4200  0  6.53e+02  2.75e+01  0  1.04e+03  1.84e+01  2.31e+00  7.24e-01  1.45e-01   0.23
2008 03 24  0115   54549    4500  0  6.67e+02  2.76e+01  0  1.11e+03  1.59e+01  2.03e+00  6.65e-01  1.16e-01   0.31
2008 03 24  0120   54549    4800  0  6.10e+02  2.83e+01  0  1.11e+03  1.76e+01  2.43e+00  4.76e-01  1.45e-01   0.59
