:Data_list: 20080329_ace_epam_5m.txt
:Created: 2008 Mar 30 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
#
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux ---------------------------
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S    47-68   115-195   310-580   761-1220 1060-1900   Index
#-------------------------------------------------------------------------------------------------------------------
2008 03 29  0000   54554       0 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0005   54554     300 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0010   54554     600 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0015   54554     900 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0020   54554    1200 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0025   54554    1500 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0030   54554    1800 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0035   54554    2100 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0040   54554    2400 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0045   54554    2700 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0050   54554    3000 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0055   54554    3300 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0100   54554    3600 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0105   54554    3900 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0110   54554    4200 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0115   54554    4500 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0120   54554    4800 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0125   54554    5100 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0130   54554    5400 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0135   54554    5700 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0140   54554    6000 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0145   54554    6300 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0150   54554    6600 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0155   54554    6900 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0200   54554    7200 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0205   54554    7500 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0210   54554    7800 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0215   54554    8100 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0220   54554    8400 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0225   54554    8700  0  8.91e+02  2.64e+01  0  8.24e+03  4.94e+02  1.34e+01  2.11e+00  6.10e-01   0.25
2008 03 29  0230   54554    9000  0  7.74e+02  2.13e+01  0  2.15e+03  7.62e+01  9.38e+00  1.64e+00  5.48e-01   0.25
2008 03 29  0235   54554    9300  0  9.11e+02  2.89e+01  0  6.66e+03  9.78e+01  7.90e+00  2.15e+00  6.24e-01   0.08
2008 03 29  0240   54554    9600  0  9.79e+02  2.90e+01  0  4.23e+03  9.47e+01  8.82e+00  2.25e+00  5.48e-01   0.07
2008 03 29  0245   54554    9900  0  8.55e+02  2.58e+01  0  4.17e+03  8.72e+01  8.68e+00  2.22e+00  6.42e-01   0.29
2008 03 29  0250   54554   10200  0  7.99e+02  2.32e+01  0  4.30e+03  1.13e+02  1.00e+01  2.18e+00  5.79e-01   0.12
2008 03 29  0255   54554   10500  0  9.25e+02  2.59e+01  0  3.63e+04  6.45e+02  1.28e+01  2.29e+00  8.53e-01   0.38
2008 03 29  0300   54554   10800  0  9.66e+02  2.76e+01  0  2.74e+04  5.68e+02  1.23e+01  2.27e+00  4.90e-01   0.18
2008 03 29  0305   54554   11100  0  8.46e+02  2.82e+01  0  4.55e+03  1.90e+02  1.03e+01  2.29e+00  6.32e-01   0.10
2008 03 29  0310   54554   11400  0  8.71e+02  2.18e+01  0  3.23e+03  1.09e+02  9.08e+00  1.95e+00  5.79e-01   0.13
2008 03 29  0315   54554   11700  0  1.00e+03  2.55e+01  0  4.60e+03  9.90e+01  8.29e+00  2.20e+00  5.79e-01   0.08
2008 03 29  0320   54554   12000  0  8.83e+02  2.61e+01  0  1.06e+04  1.91e+02  9.44e+00  2.62e+00  5.48e-01   0.23
2008 03 29  0325   54554   12300  0  8.93e+02  3.30e+01  0  7.56e+03  2.87e+02  1.19e+01  2.74e+00  2.32e-01   0.43
2008 03 29  0330   54554   12600  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0335   54554   12900  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0340   54554   13200  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0345   54554   13500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0350   54554   13800  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0355   54554   14100  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0400   54554   14400  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0405   54554   14700  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0410   54554   15000  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0415   54554   15300  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0420   54554   15600  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0425   54554   15900  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0430   54554   16200  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0435   54554   16500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0440   54554   16800  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0445   54554   17100  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0450   54554   17400  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0455   54554   17700  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0500   54554   18000  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0505   54554   18300  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0510   54554   18600  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0515   54554   18900  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0520   54554   19200  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0525   54554   19500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0530   54554   19800  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0535   54554   20100  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0540   54554   20400  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0545   54554   20700  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0550   54554   21000  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0555   54554   21300  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0600   54554   21600  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0605   54554   21900  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0610   54554   22200  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0615   54554   22500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0620   54554   22800  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0625   54554   23100  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0630   54554   23400  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0635   54554   23700  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0640   54554   24000  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 03 29  0645   54554   24300  0  8.33e+02  2.93e+01  0  1.10e+03  4.65e+01  8.42e+00  2.80e+00  7.04e-01   0.12
2008 03 29  0650   54554   24600  0  9.40e+02  2.30e+01  0  1.07e+03  4.57e+01  7.60e+00  2.49e+00  5.69e-01   0.18
2008 03 29  0655   54554   24900  0  8.91e+02  2.59e+01  0  1.15e+03  4.32e+01  8.44e+00  2.74e+00  3.96e-01   0.17
2008 03 29  0700   54554   25200  0  8.38e+02  2.46e+01  0  1.14e+03  4.64e+01  8.11e+00  2.06e+00  4.25e-01   0.26
2008 03 29  0705   54554   25500  0  8.51e+02  2.40e+01  0  1.10e+03  5.09e+01  8.03e+00  2.70e+00  4.74e-01   0.33
2008 03 29  0710   54554   25800  0  9.25e+02  2.66e+01  0  1.08e+03  4.72e+01  8.11e+00  2.53e+00  4.25e-01   0.24
2008 03 29  0715   54554   26100  0  9.26e+02  2.59e+01  0  1.10e+03  4.74e+01  8.32e+00  1.98e+00  4.44e-01   0.32
2008 03 29  0720   54554   26400  0  6.55e+02  2.07e+01  0  1.11e+03  4.85e+01  7.67e+00  2.20e+00  3.58e-01   0.14
2008 03 29  0725   54554   26700  0  8.47e+02  2.31e+01  0  1.02e+03  4.67e+01  7.71e+00  2.71e+00  3.92e-01   0.09
2008 03 29  0730   54554   27000  0  9.42e+02  2.57e+01  0  1.15e+03  4.96e+01  8.26e+00  2.91e+00  3.48e-01   0.37
2008 03 29  0735   54554   27300  0  7.62e+02  2.15e+01  0  1.09e+03  5.01e+01  8.00e+00  1.91e+00  4.32e-01   0.44
2008 03 29  0740   54554   27600  0  8.23e+02  2.70e+01  0  1.11e+03  4.83e+01  7.04e+00  3.01e+00  4.90e-01   0.06
2008 03 29  0745   54554   27900  0  8.84e+02  2.15e+01  0  1.08e+03  4.83e+01  8.36e+00  2.22e+00  4.43e-01   0.16
2008 03 29  0750   54554   28200  0  8.53e+02  2.20e+01  0  1.15e+03  4.38e+01  7.05e+00  2.14e+00  4.85e-01   0.42
2008 03 29  0755   54554   28500  0  7.14e+02  2.78e+01  0  1.16e+03  4.53e+01  8.63e+00  1.95e+00  3.74e-01   0.16
