:Data_list: 20071110_ace_sis_5m.txt
:Created: 2007 Nov 11 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2007 11 10  0000    54414       0      0    1.95e+00    0    1.36e+00
2007 11 10  0005    54414     300      0    1.98e+00    0    1.39e+00
2007 11 10  0010    54414     600      0    1.95e+00    0    1.35e+00
2007 11 10  0015    54414     900      0    1.97e+00    0    1.38e+00
2007 11 10  0020    54414    1200      0    1.95e+00    0    1.36e+00
2007 11 10  0025    54414    1500      0    1.97e+00    0    1.37e+00
2007 11 10  0030    54414    1800      0    2.00e+00    0    1.40e+00
2007 11 10  0035    54414    2100      0    1.96e+00    0    1.38e+00
2007 11 10  0040    54414    2400      0    1.97e+00    0    1.35e+00
2007 11 10  0045    54414    2700      0    1.99e+00    0    1.40e+00
2007 11 10  0050    54414    3000      0    1.98e+00    0    1.38e+00
2007 11 10  0055    54414    3300      0    1.93e+00    0    1.35e+00
2007 11 10  0100    54414    3600      0    2.00e+00    0    1.40e+00
2007 11 10  0105    54414    3900      0    1.98e+00    0    1.38e+00
2007 11 10  0110    54414    4200      0    1.97e+00    0    1.38e+00
2007 11 10  0115    54414    4500      0    1.97e+00    0    1.38e+00
2007 11 10  0120    54414    4800      0    1.98e+00    0    1.38e+00
2007 11 10  0125    54414    5100      0    1.95e+00    0    1.36e+00
2007 11 10  0130    54414    5400      0    1.96e+00    0    1.39e+00
2007 11 10  0135    54414    5700      0    2.02e+00    0    1.41e+00
2007 11 10  0140    54414    6000      0    1.98e+00    0    1.37e+00
2007 11 10  0145    54414    6300      0    1.97e+00    0    1.37e+00
2007 11 10  0150    54414    6600      0    1.94e+00    0    1.35e+00
2007 11 10  0155    54414    6900      0    1.95e+00    0    1.35e+00
2007 11 10  0200    54414    7200      0    1.92e+00    0    1.34e+00
2007 11 10  0205    54414    7500      0    1.85e+00    0    1.29e+00
2007 11 10  0210    54414    7800      0    1.99e+00    0    1.40e+00
2007 11 10  0215    54414    8100      0    2.00e+00    0    1.40e+00
2007 11 10  0220    54414    8400      0    1.93e+00    0    1.34e+00
2007 11 10  0225    54414    8700      0    1.95e+00    0    1.37e+00
2007 11 10  0230    54414    9000      0    2.00e+00    0    1.41e+00
2007 11 10  0235    54414    9300      0    1.99e+00    0    1.40e+00
2007 11 10  0240    54414    9600      0    1.96e+00    0    1.37e+00
2007 11 10  0245    54414    9900      0    1.97e+00    0    1.38e+00
2007 11 10  0250    54414   10200      0    1.93e+00    0    1.35e+00
2007 11 10  0255    54414   10500      0    2.00e+00    0    1.40e+00
2007 11 10  0300    54414   10800      0    2.00e+00    0    1.39e+00
2007 11 10  0305    54414   11100      0    1.95e+00    0    1.36e+00
2007 11 10  0310    54414   11400      0    1.99e+00    0    1.40e+00
2007 11 10  0315    54414   11700      0    1.96e+00    0    1.38e+00
2007 11 10  0320    54414   12000      0    1.92e+00    0    1.34e+00
2007 11 10  0325    54414   12300      0    1.98e+00    0    1.39e+00
2007 11 10  0330    54414   12600      0    1.94e+00    0    1.36e+00
2007 11 10  0335    54414   12900      0    1.94e+00    0    1.36e+00
2007 11 10  0340    54414   13200      0    1.95e+00    0    1.36e+00
2007 11 10  0345    54414   13500      0    1.95e+00    0    1.38e+00
2007 11 10  0350    54414   13800      0    1.96e+00    0    1.38e+00
2007 11 10  0355    54414   14100      0    1.94e+00    0    1.36e+00
2007 11 10  0400    54414   14400      0    1.98e+00    0    1.39e+00
2007 11 10  0405    54414   14700      0    1.96e+00    0    1.37e+00
2007 11 10  0410    54414   15000      0    1.98e+00    0    1.39e+00
2007 11 10  0415    54414   15300      0    1.93e+00    0    1.35e+00
2007 11 10  0420    54414   15600      0    1.89e+00    0    1.32e+00
2007 11 10  0425    54414   15900      0    1.92e+00    0    1.34e+00
2007 11 10  0430    54414   16200      0    1.98e+00    0    1.39e+00
2007 11 10  0435    54414   16500      0    1.96e+00    0    1.37e+00
2007 11 10  0440    54414   16800      0    1.98e+00    0    1.38e+00
2007 11 10  0445    54414   17100      0    1.95e+00    0    1.36e+00
2007 11 10  0450    54414   17400      0    1.92e+00    0    1.35e+00
2007 11 10  0455    54414   17700      0    1.96e+00    0    1.36e+00
2007 11 10  0500    54414   18000      0    1.93e+00    0    1.35e+00
2007 11 10  0505    54414   18300      0    1.97e+00    0    1.38e+00
2007 11 10  0510    54414   18600      0    1.94e+00    0    1.35e+00
2007 11 10  0515    54414   18900      0    1.97e+00    0    1.39e+00
2007 11 10  0520    54414   19200      0    1.97e+00    0    1.38e+00
2007 11 10  0525    54414   19500      0    1.97e+00    0    1.39e+00
2007 11 10  0530    54414   19800      0    1.96e+00    0    1.36e+00
2007 11 10  0535    54414   20100      0    1.96e+00    0    1.38e+00
2007 11 10  0540    54414   20400      0    1.91e+00    0    1.34e+00
2007 11 10  0545    54414   20700      0    1.96e+00    0    1.37e+00
2007 11 10  0550    54414   21000      0    1.91e+00    0    1.34e+00
2007 11 10  0555    54414   21300      0    1.95e+00    0    1.36e+00
2007 11 10  0600    54414   21600      0    1.95e+00    0    1.36e+00
2007 11 10  0605    54414   21900      0    1.93e+00    0    1.35e+00
2007 11 10  0610    54414   22200      0    1.95e+00    0    1.36e+00
2007 11 10  0615    54414   22500      0    1.93e+00    0    1.37e+00
2007 11 10  0620    54414   22800      0    1.97e+00    0    1.38e+00
2007 11 10  0625    54414   23100      0    1.95e+00    0    1.36e+00
2007 11 10  0630    54414   23400      0    1.89e+00    0    1.32e+00
