:Data_list: 20080202_ace_mag_1m.txt
:Created: 2008 Feb 03 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 02 02  0000   54498       0    0     3.2    -1.6     1.9     4.1    27.6   333.6
2008 02 02  0001   54498      60    0     3.9    -1.0     1.3     4.2    17.9   345.2
2008 02 02  0002   54498     120    0     3.9    -1.6    -0.0     4.2    -0.6   337.3
2008 02 02  0003   54498     180    0     3.4    -2.0    -0.3     4.0    -4.4   330.1
2008 02 02  0004   54498     240    0     2.1     1.1    -2.9     3.8   -50.8    26.8
2008 02 02  0005   54498     300    0     2.2     2.0    -2.8     4.1   -43.5    42.5
2008 02 02  0006   54498     360    0     2.3     2.6    -2.4     4.2   -34.4    48.4
2008 02 02  0007   54498     420    0     2.2     2.5    -2.6     4.2   -38.2    48.5
2008 02 02  0008   54498     480    0     1.8     3.4    -2.0     4.3   -28.1    62.0
2008 02 02  0009   54498     540    0     2.3     3.2     0.5     3.9     7.4    54.3
2008 02 02  0010   54498     600    0     3.2     1.8     1.9     4.2    27.2    29.7
2008 02 02  0011   54498     660    0     3.2     1.7    -0.9     3.7   -14.2    28.9
2008 02 02  0012   54498     720    0     3.2     1.8    -1.9     4.1   -27.6    29.8
2008 02 02  0013   54498     780    0     3.0     2.7    -0.9     4.1   -12.2    41.5
2008 02 02  0014   54498     840    0     3.3     2.5     0.0     4.2     0.4    37.0
2008 02 02  0015   54498     900    0     3.3     1.6    -1.8     4.1   -26.4    25.7
2008 02 02  0016   54498     960    0     3.2     2.2    -1.4     4.1   -19.7    35.5
2008 02 02  0017   54498    1020    0     3.2     2.0    -1.5     4.1   -21.9    32.5
2008 02 02  0018   54498    1080    0     3.3     2.4    -0.9     4.2   -12.6    35.8
2008 02 02  0019   54498    1140    0     3.3     2.1    -1.5     4.2   -21.3    32.7
2008 02 02  0020   54498    1200    0     3.1     2.2    -1.7     4.2   -24.4    35.3
2008 02 02  0021   54498    1260    0     1.7     2.7    -2.5     4.0   -38.4    58.1
2008 02 02  0022   54498    1320    0    -0.1     3.2    -3.1     4.4   -43.9    92.2
2008 02 02  0023   54498    1380    0     1.5     3.4    -1.6     4.0   -23.3    65.4
2008 02 02  0024   54498    1440    0     1.4     2.7    -2.4     3.9   -38.1    63.1
2008 02 02  0025   54498    1500    0     0.6     3.3    -1.4     3.6   -21.9    79.5
2008 02 02  0026   54498    1560    0     0.3    -0.1    -0.1     0.4   -15.9   335.0
2008 02 02  0027   54498    1620    0     0.0    -3.5     0.4     3.5     6.3   270.6
2008 02 02  0028   54498    1680    0    -0.2    -4.7    -0.9     4.8   -11.1   267.6
2008 02 02  0029   54498    1740    0    -0.2    -4.5    -1.8     4.8   -21.3   268.0
2008 02 02  0030   54498    1800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0031   54498    1860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0032   54498    1920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0033   54498    1980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0034   54498    2040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0035   54498    2100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0036   54498    2160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0037   54498    2220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0038   54498    2280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0039   54498    2340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0040   54498    2400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0041   54498    2460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0042   54498    2520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0043   54498    2580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0044   54498    2640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0045   54498    2700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0046   54498    2760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0047   54498    2820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0048   54498    2880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0049   54498    2940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0050   54498    3000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0051   54498    3060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0052   54498    3120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0053   54498    3180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0054   54498    3240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0055   54498    3300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0056   54498    3360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0057   54498    3420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0058   54498    3480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0059   54498    3540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0100   54498    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0101   54498    3660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0102   54498    3720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0103   54498    3780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0104   54498    3840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0105   54498    3900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0106   54498    3960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0107   54498    4020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0108   54498    4080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0109   54498    4140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0110   54498    4200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0111   54498    4260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0112   54498    4320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0113   54498    4380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0114   54498    4440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0115   54498    4500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0116   54498    4560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0117   54498    4620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0118   54498    4680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0119   54498    4740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0120   54498    4800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0121   54498    4860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0122   54498    4920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0123   54498    4980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0124   54498    5040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0125   54498    5100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0126   54498    5160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0127   54498    5220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0128   54498    5280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0129   54498    5340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0130   54498    5400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0131   54498    5460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0132   54498    5520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0133   54498    5580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0134   54498    5640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0135   54498    5700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0136   54498    5760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0137   54498    5820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0138   54498    5880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0139   54498    5940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0140   54498    6000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0141   54498    6060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0142   54498    6120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0143   54498    6180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0144   54498    6240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0145   54498    6300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0146   54498    6360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0147   54498    6420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 02 02  0148   54498    6480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
