:Data_list: 20080112_ace_mag_1m.txt
:Created: 2008 Jan 13 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 01 12  0000   54477       0    0     2.8    -2.5     1.9     4.2    26.9   317.3
2008 01 12  0001   54477      60    0     3.0    -1.8     2.2     4.2    32.1   329.3
2008 01 12  0002   54477     120    0     3.0    -2.3     2.0     4.3    27.5   323.2
2008 01 12  0003   54477     180    0     3.2    -1.9     2.0     4.3    27.4   329.0
2008 01 12  0004   54477     240    0     2.5    -2.9     2.0     4.3    27.7   311.7
2008 01 12  0005   54477     300    0     2.7    -2.8     1.8     4.3    25.0   313.8
2008 01 12  0006   54477     360    0     2.6    -2.7     2.2     4.3    30.5   314.4
2008 01 12  0007   54477     420    0     3.0    -2.0     2.1     4.2    29.8   325.9
2008 01 12  0008   54477     480    0     1.9    -2.6     2.9     4.3    42.5   305.9
2008 01 12  0009   54477     540    0     2.3    -2.6     2.6     4.4    36.5   311.8
2008 01 12  0010   54477     600    0     2.6    -2.5     2.3     4.2    32.5   316.4
2008 01 12  0011   54477     660    0     2.4    -1.4     3.1     4.1    48.9   330.3
2008 01 12  0012   54477     720    0     1.9    -1.1     3.6     4.2    58.2   328.7
2008 01 12  0013   54477     780    0     2.0    -2.3     2.5     4.0    39.4   311.5
2008 01 12  0014   54477     840    0     2.5    -2.2     2.1     4.0    32.2   319.4
2008 01 12  0015   54477     900    0     1.9    -2.6     2.5     4.1    37.6   306.7
2008 01 12  0016   54477     960    0     2.4    -1.9     2.4     3.9    38.3   320.7
2008 01 12  0017   54477    1020    0     0.4    -3.4     1.9     3.9    28.7   277.0
2008 01 12  0018   54477    1080    0     2.8    -0.2     2.2     3.6    37.9   356.0
2008 01 12  0019   54477    1140    0     3.0     0.4     2.5     4.0    39.4     8.2
2008 01 12  0020   54477    1200    0     3.1     0.5     2.5     4.0    38.3     8.6
2008 01 12  0021   54477    1260    0     2.7     1.7     2.2     3.8    34.2    32.0
2008 01 12  0022   54477    1320    0     1.0     2.9     2.5     4.0    39.4    70.7
2008 01 12  0023   54477    1380    0     0.6     3.0     2.8     4.2    42.2    78.5
2008 01 12  0024   54477    1440    0     1.0     2.8     3.0     4.2    45.3    69.6
2008 01 12  0025   54477    1500    0     1.1     2.3     3.3     4.2    53.0    63.7
2008 01 12  0026   54477    1560    0     1.3     2.1     3.2     4.1    52.1    57.8
2008 01 12  0027   54477    1620    0     0.8     2.1     3.3     4.0    55.3    68.3
2008 01 12  0028   54477    1680    0     0.6     1.7     3.5     4.0    62.2    71.0
2008 01 12  0029   54477    1740    0     1.3     1.6     3.2     3.9    56.7    50.6
2008 01 12  0030   54477    1800    0     1.8     1.5     3.2     4.0    53.7    40.5
2008 01 12  0031   54477    1860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 01 12  0032   54477    1920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 01 12  0033   54477    1980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 01 12  0034   54477    2040    0     2.1    -0.9     2.7     3.5    49.1   336.0
2008 01 12  0035   54477    2100    0     2.8    -1.3     2.0     3.7    32.5   334.3
2008 01 12  0036   54477    2160    0     3.1    -1.8     1.1     3.7    17.1   329.4
2008 01 12  0037   54477    2220    0     2.8    -2.4     0.4     3.7     5.6   319.2
2008 01 12  0038   54477    2280    0     3.1    -1.9    -0.2     3.6    -2.9   328.7
2008 01 12  0039   54477    2340    0     2.3    -2.9     0.3     3.8     4.9   308.2
2008 01 12  0040   54477    2400    0     2.5    -3.0    -0.0     3.9    -0.1   310.0
2008 01 12  0041   54477    2460    0     2.7    -3.0     0.2     4.0     2.9   312.2
2008 01 12  0042   54477    2520    0     2.5    -3.1     0.3     4.0     4.9   309.0
2008 01 12  0043   54477    2580    0     2.4    -3.2     0.3     4.0     4.2   307.1
2008 01 12  0044   54477    2640    0     2.9    -2.6    -0.2     3.9    -3.0   318.3
2008 01 12  0045   54477    2700    0     3.3    -1.9     0.4     3.8     6.7   330.1
2008 01 12  0046   54477    2760    0     3.3    -1.6     1.0     3.8    15.2   333.5
2008 01 12  0047   54477    2820    0     2.5    -2.4     1.4     3.8    22.4   316.5
2008 01 12  0048   54477    2880    0     3.5    -1.2     0.9     3.9    13.1   341.1
2008 01 12  0049   54477    2940    0     3.6    -1.1     0.8     3.8    11.7   342.2
2008 01 12  0050   54477    3000    0     3.4    -1.5     0.2     3.8     3.8   336.1
2008 01 12  0051   54477    3060    0     3.0    -2.0    -0.4     3.6    -6.4   326.0
2008 01 12  0052   54477    3120    0     2.1    -1.8     2.3     3.6    40.2   319.8
2008 01 12  0053   54477    3180    0     1.3    -2.5     1.7     3.3    30.4   297.9
2008 01 12  0054   54477    3240    0     3.0    -1.4     0.5     3.3     8.8   335.1
2008 01 12  0055   54477    3300    0     3.3     0.3     1.6     3.6    25.2     4.7
2008 01 12  0056   54477    3360    0     3.4    -0.6     1.5     3.7    23.5   349.2
2008 01 12  0057   54477    3420    0     3.2    -1.1     1.6     3.8    25.7   341.0
2008 01 12  0058   54477    3480    0     3.2    -1.0     1.7     3.7    26.2   342.2
2008 01 12  0059   54477    3540    0     3.2    -1.1     1.4     3.7    23.0   341.6
2008 01 12  0100   54477    3600    0     3.0    -1.3     1.6     3.7    25.9   336.0
2008 01 12  0101   54477    3660    0     2.8    -1.1     2.3     3.7    37.1   338.0
2008 01 12  0102   54477    3720    0     2.6    -1.7     2.3     3.8    36.7   326.9
2008 01 12  0103   54477    3780    0     1.8    -2.2     2.5     3.8    41.6   310.1
2008 01 12  0104   54477    3840    0     2.0    -1.8     2.6     3.7    44.8   318.5
2008 01 12  0105   54477    3900    0     1.5    -2.1     2.9     3.8    48.5   305.5
2008 01 12  0106   54477    3960    0     1.5    -2.3     2.5     3.8    42.0   303.0
2008 01 12  0107   54477    4020    0     1.9    -2.1     2.4     3.7    39.4   312.2
2008 01 12  0108   54477    4080    0     1.5    -2.4     2.4     3.7    40.0   300.9
2008 01 12  0109   54477    4140    0     1.3    -2.4     2.1     3.4    37.8   298.6
2008 01 12  0110   54477    4200    0     2.6    -0.8     0.9     2.8    17.4   342.1
2008 01 12  0111   54477    4260    0     2.4    -1.4     0.8     2.9    15.1   330.9
2008 01 12  0112   54477    4320    0     1.1    -2.3     2.2     3.4    41.6   295.6
2008 01 12  0113   54477    4380    0     1.9    -2.9     1.5     3.8    23.9   304.2
2008 01 12  0114   54477    4440    0     0.2    -2.9     2.9     4.1    44.7   274.8
2008 01 12  0115   54477    4500    0     0.0    -2.8     3.1     4.2    47.3   270.6
2008 01 12  0116   54477    4560    0    -1.2    -3.3     2.6     4.4    36.3   249.4
2008 01 12  0117   54477    4620    0    -0.4    -3.7     2.1     4.2    29.4   263.2
2008 01 12  0118   54477    4680    0    -0.4    -3.9     1.3     4.1    18.0   263.7
2008 01 12  0119   54477    4740    0     0.9    -3.2     1.9     3.9    29.3   285.3
2008 01 12  0120   54477    4800    0     3.0    -1.1     1.6     3.6    26.3   339.7
2008 01 12  0121   54477    4860    0     1.9    -3.1     1.2     3.8    18.2   301.9
2008 01 12  0122   54477    4920    0     2.0    -2.8     1.5     3.8    23.9   305.3
2008 01 12  0123   54477    4980    0     1.8    -2.9     1.9     3.9    29.7   301.9
2008 01 12  0124   54477    5040    0     1.6    -2.7     2.2     3.8    35.7   301.8
2008 01 12  0125   54477    5100    0     1.7    -2.4     2.1     3.6    35.6   305.5
2008 01 12  0126   54477    5160    0     1.8    -2.4     2.2     3.7    36.1   307.5
2008 01 12  0127   54477    5220    0     1.3    -2.3     2.7     3.8    45.7   298.9
2008 01 12  0128   54477    5280    0     1.4    -2.7     2.6     4.0    41.0   297.2
2008 01 12  0129   54477    5340    0     0.6    -2.2     3.6     4.3    57.8   285.5
2008 01 12  0130   54477    5400    0     0.7    -2.3     3.7     4.4    57.1   286.5
2008 01 12  0131   54477    5460    0     0.9    -2.5     3.4     4.3    51.9   289.9
2008 01 12  0132   54477    5520    0     0.9    -2.6     3.4     4.4    50.5   289.0
2008 01 12  0133   54477    5580    0     1.3    -2.6     3.2     4.3    47.4   296.1
2008 01 12  0134   54477    5640    0     1.6    -2.6     3.0     4.3    44.4   301.1
2008 01 12  0135   54477    5700    0     1.7    -2.1     3.3     4.2    50.4   307.7
2008 01 12  0136   54477    5760    0     1.9    -1.9     3.3     4.3    50.1   315.2
2008 01 12  0137   54477    5820    0     2.2    -2.1     2.9     4.3    43.3   316.2
2008 01 12  0138   54477    5880    0     1.9    -2.3     3.0     4.3    44.7   310.0
2008 01 12  0139   54477    5940    0     2.1    -2.3     2.8     4.2    42.3   313.1
2008 01 12  0140   54477    6000    0     2.2    -2.3     2.8     4.2    41.5   314.5
2008 01 12  0141   54477    6060    0     2.4    -2.1     2.6     4.2    39.6   318.9
2008 01 12  0142   54477    6120    0     2.2    -2.1     2.8     4.2    42.8   315.2
2008 01 12  0143   54477    6180    0     1.9    -2.1     3.1     4.2    46.8   312.0
2008 01 12  0144   54477    6240    0     1.9    -2.2     3.0     4.2    45.5   311.5
2008 01 12  0145   54477    6300    0     1.3    -1.7     3.7     4.3    59.5   307.4
2008 01 12  0146   54477    6360    0     1.5    -1.6     3.6     4.2    58.8   312.2
2008 01 12  0147   54477    6420    0     1.7    -1.8     3.4     4.2    54.6   313.1
2008 01 12  0148   54477    6480    0     1.8    -1.9     3.3     4.2    51.2   313.7
2008 01 12  0149   54477    6540    0     1.7    -1.9     3.3     4.1    52.3   311.0
2008 01 12  0150   54477    6600    0     1.8    -1.7     3.3     4.2    53.4   316.5
2008 01 12  0151   54477    6660    0     2.1    -2.1     2.9     4.1    43.8   314.6
2008 01 12  0152   54477    6720    0     1.6    -2.2     3.1     4.1    49.6   306.2
2008 01 12  0153   54477    6780    0     1.2    -1.9     3.7     4.3    58.5   303.0
2008 01 12  0154   54477    6840    0     1.7    -1.6     3.5     4.2    56.5   317.2
2008 01 12  0155   54477    6900    0     2.1    -2.3     2.7     4.1    41.2   312.3
2008 01 12  0156   54477    6960    0     2.3    -2.7     1.9     4.1    28.5   311.1
2008 01 12  0157   54477    7020    0     2.4    -2.9     1.2     4.0    17.7   309.8
2008 01 12  0158   54477    7080    0     2.4    -2.7     1.5     3.9    22.9   312.5
2008 01 12  0159   54477    7140    0     2.7    -2.8     0.5     3.9     6.8   313.4
2008 01 12  0200   54477    7200    0     2.4    -3.2     0.4     4.0     5.2   307.2
2008 01 12  0201   54477    7260    0     2.3    -3.3     0.2     4.0     2.8   304.6
2008 01 12  0202   54477    7320    0     2.2    -2.9    -1.4     3.9   -20.6   307.8
2008 01 12  0203   54477    7380    0     2.2    -2.7    -1.7     3.9   -26.6   309.3
2008 01 12  0204   54477    7440    0     2.6    -2.8    -0.0     3.8    -0.1   313.2
2008 01 12  0205   54477    7500    0     2.9    -2.5     0.7     3.9    10.9   319.2
2008 01 12  0206   54477    7560    0     2.8    -1.6     1.9     3.8    30.1   329.9
2008 01 12  0207   54477    7620    0     2.9    -1.5     2.2     3.9    33.7   332.3
2008 01 12  0208   54477    7680    0     2.2     0.4     2.7     3.5    50.8    10.7
2008 01 12  0209   54477    7740    0     1.9     1.4     3.1     3.9    52.7    36.1
2008 01 12  0210   54477    7800    0     2.3     0.4     3.2     4.0    54.7     9.9
2008 01 12  0211   54477    7860    0     2.3    -0.0     3.4     4.1    56.2   359.5
2008 01 12  0212   54477    7920    0     2.5     0.2     3.3     4.1    53.0     5.3
2008 01 12  0213   54477    7980    0     2.7     0.5     3.1     4.1    48.5    10.1
2008 01 12  0214   54477    8040    0     2.5     0.6     3.2     4.1    51.4    12.5
2008 01 12  0215   54477    8100    0     2.4     0.5     3.3     4.1    53.6    11.6
2008 01 12  0216   54477    8160    0     2.5     0.4     3.3     4.1    52.7     9.8
2008 01 12  0217   54477    8220    0     2.4     0.8     3.3     4.2    52.1    19.4
2008 01 12  0218   54477    8280    0     2.8     0.2     2.9     4.0    45.8     4.7
2008 01 12  0219   54477    8340    0     2.8     0.3     3.0     4.1    47.5     6.2
