:Data_list: 20080202_ace_sis_5m.txt
:Created: 2008 Feb 03 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2008 02 02  0000    54498       0      0    1.96e+00    0    1.36e+00
2008 02 02  0005    54498     300      0    1.93e+00    0    1.34e+00
2008 02 02  0010    54498     600      0    1.95e+00    0    1.37e+00
2008 02 02  0015    54498     900      0    1.95e+00    0    1.36e+00
2008 02 02  0020    54498    1200      0    2.00e+00    0    1.39e+00
2008 02 02  0025    54498    1500      0    1.95e+00    0    1.36e+00
2008 02 02  0030    54498    1800      0    1.81e+00    0    1.28e+00
2008 02 02  0035    54498    2100      9   -1.00e+05    9   -1.00e+05
2008 02 02  0040    54498    2400      9   -1.00e+05    9   -1.00e+05
2008 02 02  0045    54498    2700      9   -1.00e+05    9   -1.00e+05
2008 02 02  0050    54498    3000      9   -1.00e+05    9   -1.00e+05
2008 02 02  0055    54498    3300      9   -1.00e+05    9   -1.00e+05
2008 02 02  0100    54498    3600      9   -1.00e+05    9   -1.00e+05
2008 02 02  0105    54498    3900      9   -1.00e+05    9   -1.00e+05
2008 02 02  0110    54498    4200      9   -1.00e+05    9   -1.00e+05
2008 02 02  0115    54498    4500      9   -1.00e+05    9   -1.00e+05
2008 02 02  0120    54498    4800      9   -1.00e+05    9   -1.00e+05
2008 02 02  0125    54498    5100      9   -1.00e+05    9   -1.00e+05
2008 02 02  0130    54498    5400      9   -1.00e+05    9   -1.00e+05
2008 02 02  0135    54498    5700      9   -1.00e+05    9   -1.00e+05
2008 02 02  0140    54498    6000      9   -1.00e+05    9   -1.00e+05
2008 02 02  0145    54498    6300      9   -1.00e+05    9   -1.00e+05
2008 02 02  0150    54498    6600      9   -1.00e+05    9   -1.00e+05
2008 02 02  0155    54498    6900      0    1.99e+00    0    1.40e+00
2008 02 02  0200    54498    7200      0    2.00e+00    0    1.39e+00
2008 02 02  0205    54498    7500      0    1.92e+00    0    1.33e+00
2008 02 02  0210    54498    7800      0    1.98e+00    0    1.37e+00
2008 02 02  0215    54498    8100      0    1.95e+00    0    1.37e+00
2008 02 02  0220    54498    8400      0    1.95e+00    0    1.36e+00
2008 02 02  0225    54498    8700      0    1.98e+00    0    1.37e+00
2008 02 02  0230    54498    9000      0    1.91e+00    0    1.33e+00
2008 02 02  0235    54498    9300      0    2.03e+00    0    1.43e+00
2008 02 02  0240    54498    9600      0    1.97e+00    0    1.37e+00
2008 02 02  0245    54498    9900      0    1.97e+00    0    1.38e+00
2008 02 02  0250    54498   10200      0    1.97e+00    0    1.39e+00
2008 02 02  0255    54498   10500      0    2.01e+00    0    1.41e+00
2008 02 02  0300    54498   10800      0    1.97e+00    0    1.38e+00
2008 02 02  0305    54498   11100      0    1.98e+00    0    1.39e+00
2008 02 02  0310    54498   11400      0    1.99e+00    0    1.40e+00
2008 02 02  0315    54498   11700      0    1.95e+00    0    1.37e+00
2008 02 02  0320    54498   12000      0    1.95e+00    0    1.36e+00
2008 02 02  0325    54498   12300      0    1.95e+00    0    1.36e+00
2008 02 02  0330    54498   12600      0    1.98e+00    0    1.37e+00
2008 02 02  0335    54498   12900      0    1.96e+00    0    1.36e+00
2008 02 02  0340    54498   13200      0    1.99e+00    0    1.38e+00
2008 02 02  0345    54498   13500      0    1.96e+00    0    1.37e+00
2008 02 02  0350    54498   13800      0    1.97e+00    0    1.37e+00
2008 02 02  0355    54498   14100      0    1.98e+00    0    1.39e+00
2008 02 02  0400    54498   14400      0    1.96e+00    0    1.38e+00
2008 02 02  0405    54498   14700      0    2.00e+00    0    1.39e+00
2008 02 02  0410    54498   15000      0    1.93e+00    0    1.35e+00
2008 02 02  0415    54498   15300      0    1.98e+00    0    1.38e+00
2008 02 02  0420    54498   15600      0    1.98e+00    0    1.38e+00
2008 02 02  0425    54498   15900      0    1.97e+00    0    1.38e+00
2008 02 02  0430    54498   16200      0    1.96e+00    0    1.37e+00
2008 02 02  0435    54498   16500      0    1.95e+00    0    1.37e+00
2008 02 02  0440    54498   16800      0    2.00e+00    0    1.40e+00
2008 02 02  0445    54498   17100      0    1.94e+00    0    1.37e+00
2008 02 02  0450    54498   17400      0    1.93e+00    0    1.34e+00
2008 02 02  0455    54498   17700      0    1.98e+00    0    1.38e+00
2008 02 02  0500    54498   18000      0    1.97e+00    0    1.39e+00
2008 02 02  0505    54498   18300      0    1.95e+00    0    1.37e+00
2008 02 02  0510    54498   18600      0    2.01e+00    0    1.42e+00
2008 02 02  0515    54498   18900      0    1.98e+00    0    1.38e+00
2008 02 02  0520    54498   19200      0    2.00e+00    0    1.39e+00
2008 02 02  0525    54498   19500      0    1.94e+00    0    1.35e+00
2008 02 02  0530    54498   19800      0    1.96e+00    0    1.37e+00
2008 02 02  0535    54498   20100      0    1.98e+00    0    1.38e+00
2008 02 02  0540    54498   20400      0    1.92e+00    0    1.35e+00
2008 02 02  0545    54498   20700      0    1.96e+00    0    1.37e+00
2008 02 02  0550    54498   21000      0    1.95e+00    0    1.36e+00
2008 02 02  0555    54498   21300      0    1.97e+00    0    1.36e+00
2008 02 02  0600    54498   21600      0    1.98e+00    0    1.38e+00
2008 02 02  0605    54498   21900      0    1.98e+00    0    1.39e+00
2008 02 02  0610    54498   22200      0    1.95e+00    0    1.36e+00
2008 02 02  0615    54498   22500      0    1.93e+00    0    1.36e+00
2008 02 02  0620    54498   22800      0    1.96e+00    0    1.36e+00
2008 02 02  0625    54498   23100      0    1.95e+00    0    1.36e+00
