:Data_list: 20080922_ace_mag_1m.txt
:Created: 2008 Sep 23 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 09 22  0000   54731       0    0    -1.1     3.2    -4.1     5.3   -50.7   108.6
2008 09 22  0001   54731      60    0    -0.9     3.4    -4.0     5.3   -49.2   104.7
2008 09 22  0002   54731     120    0    -0.9     3.3    -4.1     5.4   -49.5   105.7
2008 09 22  0003   54731     180    0    -1.0     3.2    -4.2     5.4   -51.0   108.1
2008 09 22  0004   54731     240    0    -1.1     3.2    -4.2     5.4   -51.2   109.1
2008 09 22  0005   54731     300    0    -1.0     3.2    -4.2     5.4   -51.6   107.0
2008 09 22  0006   54731     360    0    -1.0     3.2    -4.2     5.4   -51.0   107.9
2008 09 22  0007   54731     420    0    -1.0     3.1    -4.2     5.3   -52.1   107.4
2008 09 22  0008   54731     480    0    -1.0     3.3    -4.2     5.4   -50.0   106.9
2008 09 22  0009   54731     540    0    -1.0     3.5    -4.0     5.5   -47.7   105.7
2008 09 22  0010   54731     600    0    -1.0     3.3    -4.2     5.4   -50.2   106.5
2008 09 22  0011   54731     660    0    -1.0     3.1    -4.2     5.3   -52.2   108.2
2008 09 22  0012   54731     720    0    -1.0     3.2    -4.2     5.3   -51.5   107.1
2008 09 22  0013   54731     780    0    -1.1     3.1    -4.2     5.3   -51.9   109.3
2008 09 22  0014   54731     840    0    -1.0     3.1    -4.1     5.3   -51.9   108.7
2008 09 22  0015   54731     900    0    -1.0     3.2    -4.0     5.2   -49.9   106.8
2008 09 22  0016   54731     960    0    -1.2     3.3    -4.0     5.3   -48.5   109.6
2008 09 22  0017   54731    1020    0    -1.1     3.3    -4.0     5.3   -48.8   107.7
2008 09 22  0018   54731    1080    0    -1.1     3.4    -3.8     5.3   -46.9   108.0
2008 09 22  0019   54731    1140    0    -1.0     3.6    -3.6     5.2   -43.4   105.3
2008 09 22  0020   54731    1200    0    -0.9     3.3    -3.1     4.6   -42.0   104.8
2008 09 22  0021   54731    1260    0    -0.7     3.3    -3.0     4.5   -41.6   102.6
2008 09 22  0022   54731    1320    0    -0.8     3.6    -2.7     4.6   -36.4   102.7
2008 09 22  0023   54731    1380    0    -1.2     4.1    -2.1     4.8   -25.6   106.1
2008 09 22  0024   54731    1440    0    -0.7     3.5    -3.1     4.7   -40.9   101.3
2008 09 22  0025   54731    1500    0    -1.2     3.1    -3.1     4.6   -43.0   110.8
2008 09 22  0026   54731    1560    0    -1.0     3.3    -3.2     4.7   -42.8   106.8
2008 09 22  0027   54731    1620    0    -0.9     3.2    -3.3     4.7   -45.1   105.5
2008 09 22  0028   54731    1680    0    -0.9     3.3    -3.4     4.9   -44.6   104.7
2008 09 22  0029   54731    1740    0    -1.0     3.3    -3.4     4.9   -44.7   106.1
2008 09 22  0030   54731    1800    0    -1.3     3.5    -2.3     4.4   -31.8   110.6
2008 09 22  0031   54731    1860    0    -0.9     2.4    -2.6     3.7   -45.7   110.3
2008 09 22  0032   54731    1920    0    -0.7     1.7    -2.6     3.2   -55.0   111.3
2008 09 22  0033   54731    1980    0    -0.8     1.5    -2.5     3.0   -57.1   118.0
2008 09 22  0034   54731    2040    0    -0.6     1.1    -2.9     3.2   -65.7   118.6
2008 09 22  0035   54731    2100    0     0.7    -0.3    -3.0     3.1   -76.3   333.9
2008 09 22  0036   54731    2160    0    -0.5     1.3    -3.3     3.5   -67.5   110.2
