:Data_list: 20020811_ace_sis_5m.txt
:Created: 2002 Aug 12 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2002 08 11  0000    52497       0      0    8.23e-01    0    5.46e-01
2002 08 11  0005    52497     300      0    8.20e-01    0    5.53e-01
2002 08 11  0010    52497     600      0    8.21e-01    0    5.44e-01
2002 08 11  0015    52497     900      0    8.50e-01    0    5.73e-01
2002 08 11  0020    52497    1200      0    8.22e-01    0    5.46e-01
2002 08 11  0025    52497    1500      0    8.08e-01    0    5.40e-01
2002 08 11  0030    52497    1800      0    8.11e-01    0    5.40e-01
2002 08 11  0035    52497    2100      0    8.28e-01    0    5.53e-01
2002 08 11  0040    52497    2400      0    8.32e-01    0    5.56e-01
2002 08 11  0045    52497    2700      0    8.23e-01    0    5.55e-01
2002 08 11  0050    52497    3000      0    8.42e-01    0    5.56e-01
2002 08 11  0055    52497    3300      0    8.13e-01    0    5.37e-01
2002 08 11  0100    52497    3600      0    8.17e-01    0    5.46e-01
2002 08 11  0105    52497    3900      0    8.14e-01    0    5.42e-01
2002 08 11  0110    52497    4200      0    8.10e-01    0    5.40e-01
2002 08 11  0115    52497    4500      0    8.18e-01    0    5.49e-01
2002 08 11  0120    52497    4800      0    8.19e-01    0    5.53e-01
2002 08 11  0125    52497    5100      0    8.12e-01    0    5.37e-01
2002 08 11  0130    52497    5400      0    8.33e-01    0    5.57e-01
2002 08 11  0135    52497    5700      0    8.27e-01    0    5.54e-01
2002 08 11  0140    52497    6000      0    8.20e-01    0    5.45e-01
2002 08 11  0145    52497    6300      0    8.27e-01    0    5.59e-01
2002 08 11  0150    52497    6600      0    8.24e-01    0    5.38e-01
2002 08 11  0155    52497    6900      0    8.24e-01    0    5.42e-01
2002 08 11  0200    52497    7200      0    8.47e-01    0    5.64e-01
2002 08 11  0205    52497    7500      0    8.26e-01    0    5.44e-01
2002 08 11  0210    52497    7800      0    8.24e-01    0    5.48e-01
2002 08 11  0215    52497    8100      0    8.50e-01    0    5.59e-01
2002 08 11  0220    52497    8400      0    8.59e-01    0    5.59e-01
2002 08 11  0225    52497    8700      0    8.19e-01    0    5.41e-01
2002 08 11  0230    52497    9000      0    8.39e-01    0    5.48e-01
2002 08 11  0235    52497    9300      0    8.50e-01    0    5.48e-01
2002 08 11  0240    52497    9600      0    8.39e-01    0    5.44e-01
2002 08 11  0245    52497    9900      0    8.37e-01    0    5.41e-01
2002 08 11  0250    52497   10200      0    8.41e-01    0    5.43e-01
2002 08 11  0255    52497   10500      0    8.08e-01    0    5.21e-01
2002 08 11  0300    52497   10800      0    8.52e-01    0    5.57e-01
2002 08 11  0305    52497   11100      0    8.66e-01    0    5.66e-01
2002 08 11  0310    52497   11400      0    8.53e-01    0    5.46e-01
2002 08 11  0315    52497   11700      0    8.40e-01    0    5.48e-01
2002 08 11  0320    52497   12000      0    8.60e-01    0    5.64e-01
2002 08 11  0325    52497   12300      0    8.68e-01    0    5.58e-01
2002 08 11  0330    52497   12600      0    8.67e-01    0    5.62e-01
2002 08 11  0335    52497   12900      0    8.40e-01    0    5.42e-01
2002 08 11  0340    52497   13200      0    8.55e-01    0    5.55e-01
2002 08 11  0345    52497   13500      0    8.41e-01    0    5.47e-01
2002 08 11  0350    52497   13800      0    8.53e-01    0    5.59e-01
2002 08 11  0355    52497   14100      0    8.69e-01    0    5.67e-01
2002 08 11  0400    52497   14400      0    8.69e-01    0    5.70e-01
2002 08 11  0405    52497   14700      0    8.68e-01    0    5.69e-01
2002 08 11  0410    52497   15000      0    8.41e-01    0    5.53e-01
2002 08 11  0415    52497   15300      0    8.42e-01    0    5.53e-01
2002 08 11  0420    52497   15600      0    8.56e-01    0    5.62e-01
2002 08 11  0425    52497   15900      0    8.58e-01    0    5.56e-01
2002 08 11  0430    52497   16200      0    8.62e-01    0    5.56e-01
2002 08 11  0435    52497   16500      0    8.46e-01    0    5.60e-01
2002 08 11  0440    52497   16800      0    8.58e-01    0    5.54e-01
2002 08 11  0445    52497   17100      0    8.61e-01    0    5.59e-01
2002 08 11  0450    52497   17400      0    8.81e-01    0    5.68e-01
2002 08 11  0455    52497   17700      0    8.51e-01    0    5.48e-01
2002 08 11  0500    52497   18000      0    8.63e-01    0    5.53e-01
2002 08 11  0505    52497   18300      0    8.53e-01    0    5.60e-01
2002 08 11  0510    52497   18600      0    8.66e-01    0    5.68e-01
2002 08 11  0515    52497   18900      0    8.67e-01    0    5.72e-01
2002 08 11  0520    52497   19200      0    8.61e-01    0    5.62e-01
2002 08 11  0525    52497   19500      0    8.40e-01    0    5.44e-01
2002 08 11  0530    52497   19800      0    8.69e-01    0    5.63e-01
2002 08 11  0535    52497   20100      0    8.49e-01    0    5.52e-01
2002 08 11  0540    52497   20400      0    8.72e-01    0    5.61e-01
2002 08 11  0545    52497   20700      0    8.67e-01    0    5.58e-01
2002 08 11  0550    52497   21000      0    8.89e-01    0    5.75e-01
2002 08 11  0555    52497   21300      0    8.83e-01    0    5.80e-01
2002 08 11  0600    52497   21600      0    8.72e-01    0    5.61e-01
2002 08 11  0605    52497   21900      0    8.71e-01    0    5.71e-01
2002 08 11  0610    52497   22200      0    8.61e-01    0    5.54e-01
2002 08 11  0615    52497   22500      0    8.57e-01    0    5.59e-01
2002 08 11  0620    52497   22800      0    8.78e-01    0    5.73e-01
2002 08 11  0625    52497   23100      0    8.94e-01    0    5.83e-01
2002 08 11  0630    52497   23400      0    9.01e-01    0    5.65e-01
2002 08 11  0635    52497   23700      0    8.99e-01    0    5.60e-01
2002 08 11  0640    52497   24000      0    8.99e-01    0    5.64e-01
2002 08 11  0645    52497   24300      0    9.07e-01    0    5.74e-01
2002 08 11  0650    52497   24600      0    9.23e-01    0    5.88e-01
2002 08 11  0655    52497   24900      0    8.99e-01    0    5.67e-01
2002 08 11  0700    52497   25200      0    8.84e-01    0    5.56e-01
2002 08 11  0705    52497   25500      0    9.11e-01    0    5.70e-01
2002 08 11  0710    52497   25800      0    8.81e-01    0    5.50e-01
2002 08 11  0715    52497   26100      0    9.03e-01    0    5.68e-01
2002 08 11  0720    52497   26400      0    9.03e-01    0    5.63e-01
2002 08 11  0725    52497   26700      0    9.25e-01    0    5.75e-01
