:Data_list: 20050708_ace_mag_1m.txt
:Created: 2005 Jul 13 2126 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2005 07 08  0000   53559       0    0     3.6    -3.5    -4.5     6.7   -42.1   315.9
2005 07 08  0001   53559      60    0     3.5    -3.4    -4.6     6.7   -43.0   315.7
2005 07 08  0002   53559     120    0     3.6    -3.5    -4.7     6.8   -43.2   316.1
2005 07 08  0003   53559     180    0     3.6    -3.4    -4.7     6.8   -43.5   316.1
2005 07 08  0004   53559     240    0     3.6    -3.4    -4.7     6.8   -43.8   316.4
2005 07 08  0005   53559     300    0     3.6    -3.4    -4.7     6.9   -43.3   316.7
2005 07 08  0006   53559     360    0     3.7    -3.5    -4.7     6.9   -42.6   316.5
2005 07 08  0007   53559     420    0     3.7    -3.5    -4.6     6.9   -42.3   316.6
2005 07 08  0008   53559     480    0     3.6    -3.5    -4.7     6.9   -43.3   315.8
2005 07 08  0009   53559     540    0     3.6    -3.5    -4.7     6.9   -43.1   315.7
2005 07 08  0010   53559     600    0     3.6    -3.5    -4.7     6.9   -42.8   316.1
2005 07 08  0011   53559     660    0     3.7    -3.4    -4.7     6.9   -43.2   317.5
2005 07 08  0012   53559     720    0     3.6    -3.4    -4.7     6.9   -43.4   316.6
