:Data_list: 20040817_ace_sis_5m.txt
:Created: 2004 Aug 18 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2004 08 17  0000    53234       0      0    1.07e+00    0    7.43e-01
2004 08 17  0005    53234     300      0    1.07e+00    0    7.44e-01
2004 08 17  0010    53234     600      0    1.10e+00    0    7.74e-01
2004 08 17  0015    53234     900      0    1.07e+00    0    7.56e-01
2004 08 17  0020    53234    1200      0    1.07e+00    0    7.53e-01
2004 08 17  0025    53234    1500      0    1.07e+00    0    7.46e-01
2004 08 17  0030    53234    1800      0    1.10e+00    0    7.80e-01
2004 08 17  0035    53234    2100      0    1.08e+00    0    7.57e-01
2004 08 17  0040    53234    2400      0    1.06e+00    0    7.36e-01
2004 08 17  0045    53234    2700      0    1.05e+00    0    7.36e-01
2004 08 17  0050    53234    3000      0    1.04e+00    0    7.29e-01
2004 08 17  0055    53234    3300      0    1.04e+00    0    7.31e-01
2004 08 17  0100    53234    3600      0    1.05e+00    0    7.38e-01
2004 08 17  0105    53234    3900      0    1.07e+00    0    7.49e-01
2004 08 17  0110    53234    4200      0    1.06e+00    0    7.44e-01
2004 08 17  0115    53234    4500      0    1.05e+00    0    7.39e-01
2004 08 17  0120    53234    4800      0    1.04e+00    0    7.32e-01
2004 08 17  0125    53234    5100      0    1.04e+00    0    7.40e-01
2004 08 17  0130    53234    5400      0    1.06e+00    0    7.46e-01
2004 08 17  0135    53234    5700      0    1.06e+00    0    7.42e-01
2004 08 17  0140    53234    6000      0    1.04e+00    0    7.28e-01
2004 08 17  0145    53234    6300      0    1.03e+00    0    7.19e-01
2004 08 17  0150    53234    6600      0    1.04e+00    0    7.31e-01
2004 08 17  0155    53234    6900      0    1.06e+00    0    7.47e-01
2004 08 17  0200    53234    7200      0    1.02e+00    0    7.20e-01
2004 08 17  0205    53234    7500      0    1.06e+00    0    7.39e-01
2004 08 17  0210    53234    7800      0    1.03e+00    0    7.23e-01
2004 08 17  0215    53234    8100      0    1.05e+00    0    7.32e-01
2004 08 17  0220    53234    8400      0    1.06e+00    0    7.44e-01
2004 08 17  0225    53234    8700      0    1.03e+00    0    7.21e-01
2004 08 17  0230    53234    9000      0    1.05e+00    0    7.43e-01
2004 08 17  0235    53234    9300      0    1.06e+00    0    7.48e-01
2004 08 17  0240    53234    9600      0    1.06e+00    0    7.40e-01
2004 08 17  0245    53234    9900      0    1.08e+00    0    7.64e-01
2004 08 17  0250    53234   10200      0    1.05e+00    0    7.42e-01
2004 08 17  0255    53234   10500      0    1.03e+00    0    7.14e-01
2004 08 17  0300    53234   10800      0    1.06e+00    0    7.38e-01
2004 08 17  0305    53234   11100      0    1.03e+00    0    7.13e-01
2004 08 17  0310    53234   11400      0    1.03e+00    0    7.20e-01
2004 08 17  0315    53234   11700      0    1.06e+00    0    7.51e-01
2004 08 17  0320    53234   12000      0    1.06e+00    0    7.38e-01
2004 08 17  0325    53234   12300      0    1.05e+00    0    7.36e-01
2004 08 17  0330    53234   12600      0    1.05e+00    0    7.41e-01
2004 08 17  0335    53234   12900      0    1.03e+00    0    7.26e-01
2004 08 17  0340    53234   13200      0    1.08e+00    0    7.66e-01
2004 08 17  0345    53234   13500      0    1.04e+00    0    7.22e-01
2004 08 17  0350    53234   13800      0    1.04e+00    0    7.30e-01
2004 08 17  0355    53234   14100      0    1.06e+00    0    7.50e-01
2004 08 17  0400    53234   14400      0    1.05e+00    0    7.46e-01
2004 08 17  0405    53234   14700      0    1.04e+00    0    7.32e-01
2004 08 17  0410    53234   15000      0    1.04e+00    0    7.22e-01
2004 08 17  0415    53234   15300      0    1.05e+00    0    7.41e-01
2004 08 17  0420    53234   15600      0    1.04e+00    0    7.25e-01
2004 08 17  0425    53234   15900      0    1.03e+00    0    7.24e-01
2004 08 17  0430    53234   16200      0    1.04e+00    0    7.28e-01
2004 08 17  0435    53234   16500      0    1.04e+00    0    7.24e-01
2004 08 17  0440    53234   16800      0    1.05e+00    0    7.39e-01
2004 08 17  0445    53234   17100      0    1.04e+00    0    7.30e-01
2004 08 17  0450    53234   17400      0    1.06e+00    0    7.46e-01
2004 08 17  0455    53234   17700      0    1.03e+00    0    7.26e-01
2004 08 17  0500    53234   18000      0    1.08e+00    0    7.63e-01
2004 08 17  0505    53234   18300      0    1.04e+00    0    7.37e-01
2004 08 17  0510    53234   18600      0    1.06e+00    0    7.46e-01
2004 08 17  0515    53234   18900      0    1.06e+00    0    7.44e-01
2004 08 17  0520    53234   19200      0    1.04e+00    0    7.40e-01
2004 08 17  0525    53234   19500      0    1.01e+00    0    7.08e-01
2004 08 17  0530    53234   19800      0    1.03e+00    0    7.24e-01
2004 08 17  0535    53234   20100      0    1.04e+00    0    7.33e-01
2004 08 17  0540    53234   20400      0    1.04e+00    0    7.29e-01
2004 08 17  0545    53234   20700      0    1.02e+00    0    7.16e-01
2004 08 17  0550    53234   21000      0    1.03e+00    0    7.21e-01
2004 08 17  0555    53234   21300      0    1.04e+00    0    7.22e-01
2004 08 17  0600    53234   21600      0    1.02e+00    0    7.22e-01
2004 08 17  0605    53234   21900      0    1.05e+00    0    7.46e-01
2004 08 17  0610    53234   22200      0    1.02e+00    0    7.17e-01
2004 08 17  0615    53234   22500      0    1.05e+00    0    7.34e-01
2004 08 17  0620    53234   22800      0    1.07e+00    0    7.56e-01
2004 08 17  0625    53234   23100      0    1.05e+00    0    7.28e-01
2004 08 17  0630    53234   23400      0    1.04e+00    0    7.37e-01
2004 08 17  0635    53234   23700      0    1.04e+00    0    7.42e-01
2004 08 17  0640    53234   24000      0    1.06e+00    0    7.38e-01
2004 08 17  0645    53234   24300      0    1.06e+00    0    7.35e-01
2004 08 17  0650    53234   24600      0    1.04e+00    0    7.33e-01
2004 08 17  0655    53234   24900      0    1.04e+00    0    7.33e-01
2004 08 17  0700    53234   25200      0    1.02e+00    0    7.08e-01
2004 08 17  0705    53234   25500      0    1.04e+00    0    7.29e-01
2004 08 17  0710    53234   25800      0    1.03e+00    0    7.19e-01
2004 08 17  0715    53234   26100      0    1.02e+00    0    7.13e-01
2004 08 17  0720    53234   26400      0    1.06e+00    0    7.41e-01
2004 08 17  0725    53234   26700      0    1.02e+00    0    7.18e-01
2004 08 17  0730    53234   27000      0    1.03e+00    0    7.27e-01
2004 08 17  0735    53234   27300      0    1.07e+00    0    7.52e-01
2004 08 17  0740    53234   27600      0    1.05e+00    0    7.32e-01
2004 08 17  0745    53234   27900      0    1.03e+00    0    7.27e-01
2004 08 17  0750    53234   28200      0    1.04e+00    0    7.32e-01
2004 08 17  0755    53234   28500      0    1.05e+00    0    7.43e-01
