:Data_list: 20011103_ace_sis_5m.txt
:Created: 2001 Nov 04 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2001 11 03  0000    52216       0      0    8.09e-01    0    5.67e-01
2001 11 03  0005    52216     300      0    8.05e-01    0    5.62e-01
2001 11 03  0010    52216     600      0    8.27e-01    0    5.74e-01
2001 11 03  0015    52216     900      0    8.15e-01    0    5.71e-01
2001 11 03  0020    52216    1200      0    8.06e-01    0    5.63e-01
2001 11 03  0025    52216    1500      0    7.93e-01    0    5.46e-01
2001 11 03  0030    52216    1800      0    8.22e-01    0    5.76e-01
2001 11 03  0035    52216    2100      0    8.24e-01    0    5.78e-01
2001 11 03  0040    52216    2400      0    8.31e-01    0    5.82e-01
2001 11 03  0045    52216    2700      0    8.23e-01    0    5.68e-01
2001 11 03  0050    52216    3000      0    7.94e-01    0    5.54e-01
2001 11 03  0055    52216    3300      0    8.40e-01    0    5.89e-01
2001 11 03  0100    52216    3600      0    8.68e-01    0    6.08e-01
2001 11 03  0105    52216    3900      0    8.01e-01    0    5.62e-01
2001 11 03  0110    52216    4200      0    8.11e-01    0    5.67e-01
2001 11 03  0115    52216    4500      0    8.20e-01    0    5.70e-01
2001 11 03  0120    52216    4800      0    8.10e-01    0    5.64e-01
2001 11 03  0125    52216    5100      0    8.40e-01    0    5.87e-01
2001 11 03  0130    52216    5400      0    8.33e-01    0    5.80e-01
2001 11 03  0135    52216    5700      0    8.24e-01    0    5.67e-01
2001 11 03  0140    52216    6000      0    8.14e-01    0    5.72e-01
2001 11 03  0145    52216    6300      0    8.17e-01    0    5.69e-01
2001 11 03  0150    52216    6600      0    8.10e-01    0    5.59e-01
2001 11 03  0155    52216    6900      0    8.11e-01    0    5.66e-01
2001 11 03  0200    52216    7200      0    8.24e-01    0    5.80e-01
2001 11 03  0205    52216    7500      0    8.14e-01    0    5.67e-01
2001 11 03  0210    52216    7800      0    8.03e-01    0    5.57e-01
2001 11 03  0215    52216    8100      0    8.34e-01    0    5.77e-01
2001 11 03  0220    52216    8400      0    7.99e-01    0    5.59e-01
2001 11 03  0225    52216    8700      0    8.21e-01    0    5.70e-01
2001 11 03  0230    52216    9000      0    8.13e-01    0    5.73e-01
2001 11 03  0235    52216    9300      0    8.17e-01    0    5.69e-01
2001 11 03  0240    52216    9600      0    8.10e-01    0    5.66e-01
2001 11 03  0245    52216    9900      0    8.10e-01    0    5.72e-01
2001 11 03  0250    52216   10200      0    7.97e-01    0    5.61e-01
2001 11 03  0255    52216   10500      0    8.12e-01    0    5.67e-01
2001 11 03  0300    52216   10800      0    8.19e-01    0    5.78e-01
2001 11 03  0305    52216   11100      0    8.53e-01    0    5.98e-01
2001 11 03  0310    52216   11400      0    8.64e-01    0    6.15e-01
2001 11 03  0315    52216   11700      0    8.23e-01    0    5.71e-01
2001 11 03  0320    52216   12000      0    8.08e-01    0    5.60e-01
2001 11 03  0325    52216   12300      0    8.14e-01    0    5.67e-01
2001 11 03  0330    52216   12600      0    8.11e-01    0    5.79e-01
2001 11 03  0335    52216   12900      0    7.96e-01    0    5.61e-01
2001 11 03  0340    52216   13200      0    7.99e-01    0    5.63e-01
2001 11 03  0345    52216   13500      0    8.19e-01    0    5.77e-01
2001 11 03  0350    52216   13800      0    8.28e-01    0    5.81e-01
2001 11 03  0355    52216   14100      0    8.26e-01    0    5.79e-01
2001 11 03  0400    52216   14400      0    8.32e-01    0    5.80e-01
2001 11 03  0405    52216   14700      0    8.24e-01    0    5.73e-01
2001 11 03  0410    52216   15000      0    8.52e-01    0    5.88e-01
2001 11 03  0415    52216   15300      0    8.25e-01    0    5.69e-01
2001 11 03  0420    52216   15600      0    8.07e-01    0    5.63e-01
2001 11 03  0425    52216   15900      0    8.14e-01    0    5.68e-01
2001 11 03  0430    52216   16200      0    8.15e-01    0    5.63e-01
2001 11 03  0435    52216   16500      0    8.17e-01    0    5.71e-01
2001 11 03  0440    52216   16800      9   -1.00e+05    9   -1.00e+05
2001 11 03  0445    52216   17100      0    8.04e-01    0    5.66e-01
2001 11 03  0450    52216   17400      0    8.13e-01    0    5.61e-01
2001 11 03  0455    52216   17700      0    8.36e-01    0    5.93e-01
2001 11 03  0500    52216   18000      0    8.09e-01    0    5.68e-01
2001 11 03  0505    52216   18300      0    8.10e-01    0    5.67e-01
2001 11 03  0510    52216   18600      0    8.01e-01    0    5.65e-01
2001 11 03  0515    52216   18900      0    8.14e-01    0    5.72e-01
2001 11 03  0520    52216   19200      0    8.02e-01    0    5.62e-01
2001 11 03  0525    52216   19500      0    8.12e-01    0    5.64e-01
2001 11 03  0530    52216   19800      0    8.22e-01    0    5.70e-01
2001 11 03  0535    52216   20100      0    8.15e-01    0    5.69e-01
2001 11 03  0540    52216   20400      0    8.37e-01    0    5.84e-01
2001 11 03  0545    52216   20700      0    8.31e-01    0    5.78e-01
2001 11 03  0550    52216   21000      0    8.42e-01    0    5.96e-01
2001 11 03  0555    52216   21300      0    8.09e-01    0    5.73e-01
2001 11 03  0600    52216   21600      0    8.18e-01    0    5.73e-01
2001 11 03  0605    52216   21900      0    8.20e-01    0    5.77e-01
2001 11 03  0610    52216   22200      0    8.16e-01    0    5.73e-01
2001 11 03  0615    52216   22500      0    8.30e-01    0    5.78e-01
2001 11 03  0620    52216   22800      0    8.44e-01    0    5.94e-01
2001 11 03  0625    52216   23100      0    8.39e-01    0    5.84e-01
2001 11 03  0630    52216   23400      0    8.37e-01    0    5.88e-01
2001 11 03  0635    52216   23700      0    8.52e-01    0    6.01e-01
2001 11 03  0640    52216   24000      0    8.08e-01    0    5.62e-01
2001 11 03  0645    52216   24300      0    8.14e-01    0    5.72e-01
2001 11 03  0650    52216   24600      0    8.08e-01    0    5.60e-01
2001 11 03  0655    52216   24900      0    8.18e-01    0    5.69e-01
2001 11 03  0700    52216   25200      0    8.21e-01    0    5.73e-01
2001 11 03  0705    52216   25500      0    8.56e-01    0    5.97e-01
2001 11 03  0710    52216   25800      0    8.39e-01    0    5.77e-01
2001 11 03  0715    52216   26100      0    8.17e-01    0    5.72e-01
2001 11 03  0720    52216   26400      0    8.14e-01    0    5.66e-01
2001 11 03  0725    52216   26700      0    8.22e-01    0    5.75e-01
2001 11 03  0730    52216   27000      0    8.17e-01    0    5.73e-01
2001 11 03  0735    52216   27300      0    8.04e-01    0    5.60e-01
2001 11 03  0740    52216   27600      0    8.17e-01    0    5.74e-01
2001 11 03  0745    52216   27900      0    8.12e-01    0    5.66e-01
2001 11 03  0750    52216   28200      0    8.23e-01    0    5.78e-01
2001 11 03  0755    52216   28500      0    8.24e-01    0    5.79e-01
2001 11 03  0800    52216   28800      0    7.89e-01    0    5.53e-01
2001 11 03  0805    52216   29100      0    8.27e-01    0    5.86e-01
2001 11 03  0810    52216   29400      0    8.30e-01    0    5.84e-01
2001 11 03  0815    52216   29700      0    8.27e-01    0    5.79e-01
2001 11 03  0820    52216   30000      0    7.96e-01    0    5.57e-01
2001 11 03  0825    52216   30300      0    8.50e-01    0    5.85e-01
2001 11 03  0830    52216   30600      0    8.37e-01    0    5.85e-01
2001 11 03  0835    52216   30900      0    8.14e-01    0    5.68e-01
2001 11 03  0840    52216   31200      0    8.13e-01    0    5.76e-01
2001 11 03  0845    52216   31500      0    8.12e-01    0    5.61e-01
2001 11 03  0850    52216   31800      0    8.23e-01    0    5.76e-01
2001 11 03  0855    52216   32100      0    8.10e-01    0    5.67e-01
2001 11 03  0900    52216   32400      0    8.14e-01    0    5.69e-01
2001 11 03  0905    52216   32700      0    8.22e-01    0    5.80e-01
2001 11 03  0910    52216   33000      0    8.15e-01    0    5.72e-01
2001 11 03  0915    52216   33300      0    7.83e-01    0    5.47e-01
2001 11 03  0920    52216   33600      0    8.49e-01    0    6.01e-01
2001 11 03  0925    52216   33900      0    9.20e-01    0    6.50e-01
2001 11 03  0930    52216   34200      0    8.67e-01    0    6.07e-01
2001 11 03  0935    52216   34500      0    8.36e-01    0    5.85e-01
2001 11 03  0940    52216   34800      0    8.19e-01    0    5.67e-01
2001 11 03  0945    52216   35100      0    8.13e-01    0    5.68e-01
2001 11 03  0950    52216   35400      0    8.00e-01    0    5.53e-01
2001 11 03  0955    52216   35700      0    8.14e-01    0    5.76e-01
2001 11 03  1000    52216   36000      0    8.24e-01    0    5.72e-01
2001 11 03  1005    52216   36300      0    8.15e-01    0    5.64e-01
2001 11 03  1010    52216   36600      0    8.09e-01    0    5.61e-01
2001 11 03  1015    52216   36900      0    8.01e-01    0    5.62e-01
2001 11 03  1020    52216   37200      0    8.20e-01    0    5.78e-01
2001 11 03  1025    52216   37500      0    8.04e-01    0    5.59e-01
2001 11 03  1030    52216   37800      0    8.14e-01    0    5.71e-01
2001 11 03  1035    52216   38100      0    8.21e-01    0    5.79e-01
2001 11 03  1040    52216   38400      0    8.14e-01    0    5.78e-01
2001 11 03  1045    52216   38700      0    8.65e-01    0    6.05e-01
2001 11 03  1050    52216   39000      0    8.59e-01    0    5.97e-01
2001 11 03  1055    52216   39300      0    7.99e-01    0    5.62e-01
2001 11 03  1100    52216   39600      0    8.24e-01    0    5.80e-01
2001 11 03  1105    52216   39900      0    8.03e-01    0    5.59e-01
2001 11 03  1110    52216   40200      0    8.30e-01    0    5.80e-01
2001 11 03  1115    52216   40500      0    8.37e-01    0    5.81e-01
2001 11 03  1120    52216   40800      0    7.94e-01    0    5.56e-01
2001 11 03  1125    52216   41100      0    8.33e-01    0    5.87e-01
2001 11 03  1130    52216   41400      0    8.18e-01    0    5.69e-01
2001 11 03  1135    52216   41700      0    8.17e-01    0    5.68e-01
2001 11 03  1140    52216   42000      0    8.14e-01    0    5.71e-01
2001 11 03  1145    52216   42300      0    8.08e-01    0    5.69e-01
2001 11 03  1150    52216   42600      0    8.18e-01    0    5.73e-01
2001 11 03  1155    52216   42900      0    8.24e-01    0    5.74e-01
2001 11 03  1200    52216   43200      0    8.34e-01    0    5.84e-01
2001 11 03  1205    52216   43500      0    8.17e-01    0    5.70e-01
2001 11 03  1210    52216   43800      0    7.97e-01    0    5.56e-01
2001 11 03  1215    52216   44100      0    8.14e-01    0    5.76e-01
2001 11 03  1220    52216   44400      0    7.90e-01    0    5.53e-01
2001 11 03  1225    52216   44700      0    7.99e-01    0    5.58e-01
2001 11 03  1230    52216   45000      0    8.23e-01    0    5.74e-01
2001 11 03  1235    52216   45300      0    8.21e-01    0    5.73e-01
2001 11 03  1240    52216   45600      0    8.23e-01    0    5.87e-01
2001 11 03  1245    52216   45900      0    8.15e-01    0    5.67e-01
2001 11 03  1250    52216   46200      0    8.04e-01    0    5.67e-01
2001 11 03  1255    52216   46500      0    8.39e-01    0    5.88e-01
2001 11 03  1300    52216   46800      0    8.93e-01    0    6.26e-01
2001 11 03  1305    52216   47100      0    8.72e-01    0    6.14e-01
2001 11 03  1310    52216   47400      0    8.29e-01    0    5.81e-01
2001 11 03  1315    52216   47700      0    8.23e-01    0    5.80e-01
2001 11 03  1320    52216   48000      0    8.13e-01    0    5.67e-01
2001 11 03  1325    52216   48300      0    8.29e-01    0    5.77e-01
2001 11 03  1330    52216   48600      0    8.16e-01    0    5.71e-01
2001 11 03  1335    52216   48900      0    8.12e-01    0    5.72e-01
2001 11 03  1340    52216   49200      0    8.19e-01    0    5.79e-01
2001 11 03  1345    52216   49500      0    8.06e-01    0    5.66e-01
2001 11 03  1350    52216   49800      0    7.89e-01    0    5.50e-01
2001 11 03  1355    52216   50100      0    7.97e-01    0    5.61e-01
2001 11 03  1400    52216   50400      0    8.39e-01    0    5.92e-01
2001 11 03  1405    52216   50700      0    8.68e-01    0    6.24e-01
2001 11 03  1410    52216   51000      0    8.26e-01    0    5.68e-01
2001 11 03  1415    52216   51300      0    8.10e-01    0    5.67e-01
2001 11 03  1420    52216   51600      0    8.29e-01    0    5.83e-01
2001 11 03  1425    52216   51900      0    8.21e-01    0    5.70e-01
2001 11 03  1430    52216   52200      0    7.93e-01    0    5.54e-01
2001 11 03  1435    52216   52500      0    8.12e-01    0    5.61e-01
2001 11 03  1440    52216   52800      0    8.52e-01    0    5.97e-01
2001 11 03  1445    52216   53100      0    8.01e-01    0    5.60e-01
2001 11 03  1450    52216   53400      0    8.09e-01    0    5.62e-01
2001 11 03  1455    52216   53700      0    8.51e-01    0    5.94e-01
2001 11 03  1500    52216   54000      0    8.13e-01    0    5.70e-01
2001 11 03  1505    52216   54300      0    8.64e-01    0    6.10e-01
2001 11 03  1510    52216   54600      0    7.92e-01    0    5.58e-01
2001 11 03  1515    52216   54900      0    8.36e-01    0    5.89e-01
2001 11 03  1520    52216   55200      0    8.26e-01    0    5.77e-01
2001 11 03  1525    52216   55500      0    7.98e-01    0    5.56e-01
2001 11 03  1530    52216   55800      0    8.29e-01    0    5.80e-01
2001 11 03  1535    52216   56100      0    8.63e-01    0    6.04e-01
2001 11 03  1540    52216   56400      0    8.73e-01    0    6.11e-01
2001 11 03  1545    52216   56700      0    8.30e-01    0    5.76e-01
2001 11 03  1550    52216   57000      0    8.13e-01    0    5.69e-01
2001 11 03  1555    52216   57300      0    8.28e-01    0    5.78e-01
2001 11 03  1600    52216   57600      0    8.07e-01    0    5.53e-01
2001 11 03  1605    52216   57900      0    8.29e-01    0    5.78e-01
2001 11 03  1610    52216   58200      0    8.33e-01    0    5.83e-01
2001 11 03  1615    52216   58500      0    8.30e-01    0    5.88e-01
2001 11 03  1620    52216   58800      0    8.28e-01    0    5.79e-01
2001 11 03  1625    52216   59100      0    8.08e-01    0    5.66e-01
2001 11 03  1630    52216   59400      0    8.71e-01    0    6.08e-01
2001 11 03  1635    52216   59700      0    8.32e-01    0    5.87e-01
2001 11 03  1640    52216   60000      0    8.32e-01    0    5.73e-01
