:Data_list: 20021030_ace_epam_5m.txt
:Created: 2002 Oct 31 0012 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
# Note: 2002 Mar 18: First Proton channel changed from 47-65 to 65-112keV.
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux --------------------------- 
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S   65-112   112-187   310-580   761-1220 060-1910   Ratio
#-------------------------------------------------------------------------------------------------------------------
2002 10 30  0000   52577       0  0  1.53e+03  7.94e+01  0  7.45e+01  3.19e+01  3.67e+00  1.57e+00  6.27e-01   0.13
2002 10 30  0005   52577     300  0  1.59e+03  7.63e+01  0  9.89e+01  3.78e+01  3.74e+00  1.91e+00  7.23e-01   0.12
2002 10 30  0010   52577     600  0  1.68e+03  7.55e+01  0  9.89e+01  3.27e+01  4.34e+00  1.64e+00  6.76e-01   0.51
2002 10 30  0015   52577     900  0  1.72e+03  7.50e+01  0  8.88e+01  3.59e+01  5.01e+00  2.02e+00  9.82e-01   0.07
2002 10 30  0020   52577    1200  0  1.61e+03  7.92e+01  0  1.22e+02  3.72e+01  4.90e+00  1.32e+00  1.07e+00   0.26
2002 10 30  0025   52577    1500  0  1.84e+03  8.10e+01  0  1.15e+02  3.64e+01  3.91e+00  1.63e+00  8.02e-01   0.45
2002 10 30  0030   52577    1800  0  1.69e+03  8.48e+01  0  8.69e+01  3.62e+01  4.39e+00  1.58e+00  8.07e-01   0.60
2002 10 30  0035   52577    2100  0  1.80e+03  7.69e+01  0  8.12e+01  3.12e+01  4.15e+00  1.59e+00  8.80e-01   0.58
2002 10 30  0040   52577    2400  0  1.71e+03  7.33e+01  0  8.95e+01  3.77e+01  3.57e+00  1.68e+00  7.00e-01   0.22
2002 10 30  0045   52577    2700  0  1.68e+03  7.46e+01  0  6.74e+01  2.75e+01  4.26e+00  1.73e+00  9.66e-01   0.29
2002 10 30  0050   52577    3000  0  1.66e+03  8.50e+01  0  7.37e+01  3.01e+01  4.67e+00  1.79e+00  5.27e-01   0.25
2002 10 30  0055   52577    3300  0  1.60e+03  7.71e+01  0  7.24e+01  3.59e+01  4.46e+00  1.61e+00  6.66e-01   0.28
2002 10 30  0100   52577    3600  0  1.61e+03  7.22e+01  0  8.02e+01  3.09e+01  3.83e+00  1.83e+00  7.23e-01   0.28
2002 10 30  0105   52577    3900  0  1.54e+03  6.78e+01  0  8.41e+01  3.46e+01  3.97e+00  1.23e+00  7.23e-01   0.38
2002 10 30  0110   52577    4200  0  1.62e+03  8.17e+01  0  7.89e+01  3.57e+01  4.26e+00  1.63e+00  4.43e-01   0.22
2002 10 30  0115   52577    4500  0  1.47e+03  6.80e+01  0  9.54e+01  3.45e+01  4.77e+00  1.36e+00  6.58e-01   0.07
2002 10 30  0120   52577    4800  0  1.42e+03  7.52e+01  0  1.09e+02  3.47e+01  4.50e+00  1.28e+00  3.72e-01   0.90
2002 10 30  0125   52577    5100  0  1.60e+03  8.07e+01  0  1.06e+02  3.60e+01  3.46e+00  1.73e+00  5.55e-01   0.58
2002 10 30  0130   52577    5400  0  1.70e+03  7.47e+01  0  9.38e+01  3.49e+01  3.73e+00  1.55e+00  6.66e-01   0.11
2002 10 30  0135   52577    5700  0  1.63e+03  7.40e+01  0  1.12e+02  2.84e+01  4.33e+00  1.62e+00  5.12e-01   0.19
2002 10 30  0140   52577    6000  0  1.61e+03  7.75e+01  0  9.18e+01  2.95e+01  3.31e+00  1.58e+00  5.37e-01   0.37
2002 10 30  0145   52577    6300  0  1.46e+03  8.06e+01  0  1.01e+02  3.06e+01  3.78e+00  1.25e+00  6.62e-01   0.46
2002 10 30  0150   52577    6600  0  1.38e+03  6.57e+01  0  1.17e+02  2.89e+01  4.15e+00  1.07e+00  5.93e-01   0.24
2002 10 30  0155   52577    6900  0  1.56e+03  8.13e+01  0  9.65e+01  3.18e+01  3.52e+00  1.31e+00  7.22e-01   0.15
2002 10 30  0200   52577    7200  0  1.10e+03  5.28e+01  0  1.16e+02  3.30e+01  3.56e+00  5.26e-01  3.57e-01   0.93
2002 10 30  0205   52577    7500  0  1.24e+03  6.38e+01  0  1.31e+02  3.25e+01  3.05e+00  8.60e-01  4.24e-01  -1.00
2002 10 30  0210   52577    7800  0  1.16e+03  5.59e+01  0  1.25e+02  3.41e+01  3.64e+00  6.68e-01  4.14e-01   1.41
2002 10 30  0215   52577    8100  0  1.24e+03  6.16e+01  0  1.42e+02  3.54e+01  3.89e+00  8.27e-01  3.58e-01   0.36
2002 10 30  0220   52577    8400  0  1.34e+03  5.55e+01  0  1.52e+02  3.44e+01  3.07e+00  1.13e+00  5.18e-01   1.89
2002 10 30  0225   52577    8700  0  9.95e+02  5.07e+01  0  1.46e+02  3.05e+01  3.08e+00  8.46e-01  3.88e-01   0.36
2002 10 30  0230   52577    9000  0  1.20e+03  5.49e+01  0  1.97e+02  3.73e+01  2.75e+00  9.61e-01  4.29e-01   0.69
2002 10 30  0235   52577    9300  0  1.23e+03  6.69e+01  0  1.99e+02  3.39e+01  3.66e+00  7.43e-01  3.57e-01   0.53
2002 10 30  0240   52577    9600  0  1.26e+03  5.76e+01  0  1.50e+02  2.89e+01  3.62e+00  5.43e-01  3.17e-01   1.85
2002 10 30  0245   52577    9900  0  1.19e+03  6.38e+01  0  1.57e+02  3.22e+01  3.31e+00  7.75e-01  4.58e-01   1.41
2002 10 30  0250   52577   10200  0  1.32e+03  5.40e+01  0  1.47e+02  3.35e+01  2.39e+00  7.54e-01  3.05e-01   0.88
2002 10 30  0255   52577   10500  0  1.15e+03  5.50e+01  0  1.30e+02  3.63e+01  3.72e+00  6.95e-01  3.29e-01   1.18
