:Data_list: 20041208_ace_swepam_1m.txt
:Created: 2004 Dec 09 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2004 12 08  0000   53347       0    9    -9999.9    -9999.9    -1.00e+05
2004 12 08  0001   53347      60    0        0.9      510.6     1.59e+05
2004 12 08  0002   53347     120    0        1.0      509.5     1.51e+05
2004 12 08  0003   53347     180    0        0.9      508.0     1.48e+05
2004 12 08  0004   53347     240    0        1.6      503.2     1.23e+05
2004 12 08  0005   53347     300    0        1.0      498.0     1.28e+05
2004 12 08  0006   53347     360    0        0.7      493.0     1.60e+05
2004 12 08  0007   53347     420    0        0.9      493.8     1.44e+05
2004 12 08  0008   53347     480    0        0.7      501.8     1.56e+05
2004 12 08  0009   53347     540    0        1.0      506.6     1.49e+05
2004 12 08  0010   53347     600    0        0.7      508.5     1.34e+05
2004 12 08  0011   53347     660    0        0.9      503.6     1.42e+05
2004 12 08  0012   53347     720    0        0.8      493.5     1.70e+05
2004 12 08  0013   53347     780    0        0.7      516.0     1.68e+05
2004 12 08  0014   53347     840    0        1.2      486.9     1.77e+05
2004 12 08  0015   53347     900    1        1.1      487.0     1.92e+05
2004 12 08  0016   53347     960    1    -9999.9    -9999.9    -1.00e+05
2004 12 08  0017   53347    1020    1    -9999.9    -9999.9    -1.00e+05
2004 12 08  0018   53347    1080    0        1.0      489.8     1.92e+05
2004 12 08  0019   53347    1140    0        1.1      487.0     1.43e+05
2004 12 08  0020   53347    1200    0        1.1      486.4     1.88e+05
2004 12 08  0021   53347    1260    0        2.5      485.2     1.11e+05
2004 12 08  0022   53347    1320    0        2.4      486.3     1.14e+05
2004 12 08  0023   53347    1380    0        1.9      493.6     1.28e+05
2004 12 08  0024   53347    1440    0        1.2      481.6     1.45e+05
2004 12 08  0025   53347    1500    0        1.2      498.3     1.57e+05
2004 12 08  0026   53347    1560    0        1.0      487.2     1.37e+05
2004 12 08  0027   53347    1620    0        1.0      494.5     1.60e+05
2004 12 08  0028   53347    1680    0        1.0      494.4     1.77e+05
2004 12 08  0029   53347    1740    0        1.0      487.1     1.76e+05
2004 12 08  0030   53347    1800    0        1.0      484.0     1.83e+05
2004 12 08  0031   53347    1860    0        1.1      493.0     1.82e+05
2004 12 08  0032   53347    1920    0        0.9      492.1     1.76e+05
2004 12 08  0033   53347    1980    0        0.9      492.1     1.76e+05
2004 12 08  0034   53347    2040    0        0.9      493.7     1.56e+05
2004 12 08  0035   53347    2100    0        0.9      484.4     1.68e+05
2004 12 08  0036   53347    2160    0        1.8      493.3     1.31e+05
2004 12 08  0037   53347    2220    0        1.7      492.8     1.18e+05
2004 12 08  0038   53347    2280    0        1.6      497.0     1.21e+05
2004 12 08  0039   53347    2340    0        1.7      492.0     1.16e+05
2004 12 08  0040   53347    2400    1        0.9      484.2     1.76e+05
2004 12 08  0041   53347    2460    0        0.9      485.5     1.81e+05
2004 12 08  0042   53347    2520    0        1.6      493.4     1.22e+05
2004 12 08  0043   53347    2580    0        2.3      487.8     1.01e+05
2004 12 08  0044   53347    2640    0        1.5      492.9     9.59e+04
2004 12 08  0045   53347    2700    0        2.8      493.2     1.13e+05
2004 12 08  0046   53347    2760    0        3.4      494.3     1.19e+05
2004 12 08  0047   53347    2820    0        2.5      488.0     1.26e+05
2004 12 08  0048   53347    2880    0        2.6      488.0     1.18e+05
2004 12 08  0049   53347    2940    0        2.6      488.0     1.18e+05
2004 12 08  0050   53347    3000    9    -9999.9    -9999.9    -1.00e+05
2004 12 08  0051   53347    3060    0        2.6      488.3     1.30e+05
2004 12 08  0052   53347    3120    0        2.5      484.5     1.15e+05
2004 12 08  0053   53347    3180    0        2.7      484.3     1.21e+05
2004 12 08  0054   53347    3240    0        2.6      485.2     1.18e+05
2004 12 08  0055   53347    3300    0        1.2      490.6     2.01e+05
2004 12 08  0056   53347    3360    0        1.1      492.7     1.92e+05
2004 12 08  0057   53347    3420    0        2.1      489.8     1.47e+05
2004 12 08  0058   53347    3480    0        2.4      492.5     1.24e+05
2004 12 08  0059   53347    3540    0        2.5      503.3     1.08e+05
2004 12 08  0100   53347    3600    0        1.9      498.9     1.23e+05
2004 12 08  0101   53347    3660    0        2.0      494.2     1.33e+05
2004 12 08  0102   53347    3720    0        2.0      495.5     1.30e+05
2004 12 08  0103   53347    3780    0        2.0      495.7     1.30e+05
2004 12 08  0104   53347    3840    0        2.4      495.7     1.17e+05
2004 12 08  0105   53347    3900    0        2.4      495.7     1.17e+05
2004 12 08  0106   53347    3960    0        2.8      484.1     1.36e+05
2004 12 08  0107   53347    4020    0        2.9      485.5     1.14e+05
2004 12 08  0108   53347    4080    0        2.0      495.4     1.15e+05
2004 12 08  0109   53347    4140    0        1.8      499.2     1.30e+05
2004 12 08  0110   53347    4200    0        2.4      499.5     1.31e+05
2004 12 08  0111   53347    4260    0        0.7      519.2     1.68e+05
2004 12 08  0112   53347    4320    0        1.2      515.2     1.34e+05
2004 12 08  0113   53347    4380    0        1.1      521.5     1.50e+05
2004 12 08  0114   53347    4440    0        2.2      508.4     1.30e+05
2004 12 08  0115   53347    4500    0        1.9      509.0     1.39e+05
2004 12 08  0116   53347    4560    0        1.5      509.9     1.15e+05
2004 12 08  0117   53347    4620    0        1.7      513.0     1.23e+05
2004 12 08  0118   53347    4680    0        1.0      508.9     1.48e+05
2004 12 08  0119   53347    4740    0        1.2      511.4     1.46e+05
2004 12 08  0120   53347    4800    0        1.0      515.4     1.35e+05
2004 12 08  0121   53347    4860    0        1.0      515.4     1.35e+05
2004 12 08  0122   53347    4920    0        1.0      513.0     1.45e+05
2004 12 08  0123   53347    4980    9    -9999.9    -9999.9    -1.00e+05
2004 12 08  0124   53347    5040    0        0.7      509.6     1.40e+05
2004 12 08  0125   53347    5100    0        0.9      518.3     1.25e+05
2004 12 08  0126   53347    5160    0        1.1      518.2     1.31e+05
2004 12 08  0127   53347    5220    0        1.1      519.7     1.22e+05
2004 12 08  0128   53347    5280    0        0.9      514.4     1.55e+05
2004 12 08  0129   53347    5340    0        0.9      520.3     1.68e+05
2004 12 08  0130   53347    5400    0        0.9      507.8     1.43e+05
2004 12 08  0131   53347    5460    0        0.7      511.4     1.45e+05
2004 12 08  0132   53347    5520    0        0.9      502.4     1.32e+05
2004 12 08  0133   53347    5580    0        0.6      504.6     1.59e+05
2004 12 08  0134   53347    5640    0        0.9      500.1     1.41e+05
2004 12 08  0135   53347    5700    0        1.7      507.7     1.10e+05
2004 12 08  0136   53347    5760    0        1.8      501.7     1.17e+05
2004 12 08  0137   53347    5820    0        1.8      501.7     1.17e+05
2004 12 08  0138   53347    5880    0        2.2      501.7     1.25e+05
2004 12 08  0139   53347    5940    0        1.7      501.2     1.15e+05
2004 12 08  0140   53347    6000    0        1.6      497.5     1.29e+05
2004 12 08  0141   53347    6060    0        1.7      490.2     1.09e+05
2004 12 08  0142   53347    6120    0        1.1      497.0     1.14e+05
2004 12 08  0143   53347    6180    0        0.6      502.0     1.51e+05
2004 12 08  0144   53347    6240    0        0.9      503.9     1.25e+05
2004 12 08  0145   53347    6300    0        1.0      500.7     1.31e+05
2004 12 08  0146   53347    6360    0        0.9      501.6     1.19e+05
2004 12 08  0147   53347    6420    0        0.8      502.8     1.50e+05
2004 12 08  0148   53347    6480    0        0.8      497.6     1.52e+05
2004 12 08  0149   53347    6540    0        1.0      498.0     1.34e+05
2004 12 08  0150   53347    6600    0        2.0      500.9     1.30e+05
2004 12 08  0151   53347    6660    0        1.7      508.8     1.47e+05
