:Data_list: 20041027_ace_mag_1m.txt
:Created: 2004 Oct 28 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2004 10 27  0000   53305       0    0    -2.6    -2.1     2.9     4.4    40.6   218.5
2004 10 27  0001   53305      60    0    -2.7    -1.9     3.0     4.4    42.1   214.8
2004 10 27  0002   53305     120    0    -2.4    -1.7     3.2     4.4    46.9   215.6
2004 10 27  0003   53305     180    0    -2.4    -1.7     3.1     4.3    46.9   216.0
2004 10 27  0004   53305     240    0    -2.3    -1.9     3.0     4.2    45.8   220.5
2004 10 27  0005   53305     300    0    -2.2    -2.6     2.6     4.3    37.9   229.7
2004 10 27  0006   53305     360    0    -2.2    -2.8     2.3     4.3    32.8   231.6
2004 10 27  0007   53305     420    0    -2.1    -3.0     2.2     4.2    31.4   235.5
2004 10 27  0008   53305     480    0    -2.0    -3.1     2.2     4.3    31.0   237.1
2004 10 27  0009   53305     540    0    -2.3    -3.1     2.0     4.4    27.7   234.2
2004 10 27  0010   53305     600    0    -2.3    -3.1     2.0     4.4    27.5   233.6
2004 10 27  0011   53305     660    0    -2.2    -3.1     2.1     4.3    29.4   234.1
2004 10 27  0012   53305     720    0    -1.9    -3.6     1.4     4.3    19.3   242.3
2004 10 27  0013   53305     780    0    -1.6    -3.9     1.1     4.4    14.8   247.1
2004 10 27  0014   53305     840    0    -1.3    -4.0     1.2     4.4    16.0   252.0
2004 10 27  0015   53305     900    0    -1.4    -3.9     1.4     4.3    18.3   250.1
2004 10 27  0016   53305     960    0    -1.8    -3.7     1.6     4.4    20.9   244.7
2004 10 27  0017   53305    1020    0    -1.8    -3.6     1.9     4.4    24.7   243.1
2004 10 27  0018   53305    1080    0    -2.1    -3.5     2.0     4.5    26.0   239.3
2004 10 27  0019   53305    1140    0    -2.0    -3.6     1.8     4.4    23.9   240.9
2004 10 27  0020   53305    1200    0    -1.8    -3.7     1.6     4.4    20.9   244.6
2004 10 27  0021   53305    1260    0    -1.6    -3.7     1.7     4.4    23.4   247.2
2004 10 27  0022   53305    1320    0    -1.5    -3.8     1.6     4.4    21.2   249.0
2004 10 27  0023   53305    1380    0    -1.5    -3.8     1.6     4.4    21.6   248.0
2004 10 27  0024   53305    1440    0    -1.7    -3.9     1.4     4.4    18.5   246.1
2004 10 27  0025   53305    1500    0    -1.8    -3.6     1.8     4.4    24.4   243.8
2004 10 27  0026   53305    1560    0    -1.9    -3.7     1.5     4.5    19.8   242.6
2004 10 27  0027   53305    1620    0    -1.6    -3.6     2.0     4.4    26.6   246.6
2004 10 27  0028   53305    1680    0    -1.7    -3.7     1.7     4.4    23.1   246.0
2004 10 27  0029   53305    1740    0    -1.7    -3.7     1.6     4.4    21.1   245.4
2004 10 27  0030   53305    1800    0    -2.1    -3.6     1.6     4.4    21.0   239.6
2004 10 27  0031   53305    1860    0    -2.1    -3.6     1.5     4.4    19.3   239.6
2004 10 27  0032   53305    1920    0    -2.1    -3.7     1.4     4.4    17.9   240.4
2004 10 27  0033   53305    1980    0    -2.3    -3.5     1.6     4.5    20.8   236.8
2004 10 27  0034   53305    2040    0    -2.2    -3.6     1.6     4.5    20.5   238.3
2004 10 27  0035   53305    2100    0    -1.8    -3.7     1.5     4.4    20.1   244.4
2004 10 27  0036   53305    2160    0    -1.9    -3.6     1.8     4.4    23.5   241.3
2004 10 27  0037   53305    2220    0    -2.0    -2.5     2.9     4.3    41.6   231.8
2004 10 27  0038   53305    2280    0    -1.8    -3.2     2.2     4.3    31.2   240.8
2004 10 27  0039   53305    2340    0    -2.0    -3.5     1.6     4.3    22.1   240.6
2004 10 27  0040   53305    2400    0    -2.0    -3.7     1.2     4.4    16.3   241.8
2004 10 27  0041   53305    2460    0    -1.3    -3.8     0.7     4.1     9.6   250.6
2004 10 27  0042   53305    2520    0    -0.7    -3.8     1.1     4.0    15.4   260.3
2004 10 27  0043   53305    2580    0    -0.9    -4.1     0.3     4.2     4.2   258.0
2004 10 27  0044   53305    2640    0    -1.6    -3.7     1.2     4.2    17.0   246.4
2004 10 27  0045   53305    2700    0    -1.9    -3.5     1.4     4.2    19.1   241.3
2004 10 27  0046   53305    2760    0    -1.9    -3.5     1.3     4.2    18.5   241.3
2004 10 27  0047   53305    2820    0    -1.9    -3.5     1.4     4.2    19.2   242.2
2004 10 27  0048   53305    2880    0    -1.9    -3.5     1.4     4.2    19.8   241.3
2004 10 27  0049   53305    2940    0    -2.7    -3.2     1.3     4.3    18.0   229.8
2004 10 27  0050   53305    3000    0    -2.8    -3.1     1.1     4.3    15.2   228.8
2004 10 27  0051   53305    3060    0    -2.2    -3.5     1.0     4.3    14.0   237.3
2004 10 27  0052   53305    3120    0    -2.1    -3.6     0.8     4.3    11.1   239.3
2004 10 27  0053   53305    3180    0    -1.9    -3.6     0.8     4.2    11.7   242.5
2004 10 27  0054   53305    3240    0    -2.3    -3.5     0.7     4.2     8.9   236.9
2004 10 27  0055   53305    3300    0    -1.9    -3.6     0.7     4.2     9.5   242.4
2004 10 27  0056   53305    3360    0    -2.5    -3.4     0.7     4.3     9.1   234.4
2004 10 27  0057   53305    3420    0    -2.1    -3.7     0.5     4.3     6.1   240.8
2004 10 27  0058   53305    3480    0    -2.0    -3.6     0.6     4.2     8.2   240.4
2004 10 27  0059   53305    3540    0    -2.1    -3.4     0.9     4.1    12.8   238.1
2004 10 27  0100   53305    3600    0    -2.0    -3.0     2.3     4.3    32.3   236.1
2004 10 27  0101   53305    3660    0    -2.1    -2.9     2.7     4.5    37.7   234.0
2004 10 27  0102   53305    3720    0    -1.9    -2.8     2.8     4.4    39.4   235.2
2004 10 27  0103   53305    3780    0    -1.5    -3.6     1.5     4.2    21.2   246.8
2004 10 27  0104   53305    3840    0    -1.4    -3.5     1.6     4.1    23.3   248.2
2004 10 27  0105   53305    3900    0    -2.0    -1.7     3.5     4.4    53.2   219.6
2004 10 27  0106   53305    3960    0    -2.1    -2.1     3.3     4.4    48.0   225.7
2004 10 27  0107   53305    4020    0    -2.3    -2.1     3.1     4.4    45.7   222.4
2004 10 27  0108   53305    4080    0    -2.3    -2.1     3.1     4.4    45.3   222.2
2004 10 27  0109   53305    4140    0    -2.0    -2.1     3.2     4.3    47.9   225.8
2004 10 27  0110   53305    4200    0    -2.3    -2.1     3.1     4.4    44.8   222.2
2004 10 27  0111   53305    4260    0    -2.1    -2.2     3.1     4.3    45.0   225.8
2004 10 27  0112   53305    4320    0    -2.2    -2.5     2.9     4.4    40.8   228.8
2004 10 27  0113   53305    4380    0    -2.1    -2.2     3.1     4.4    45.8   225.3
2004 10 27  0114   53305    4440    0    -2.2    -2.2     3.1     4.4    45.7   225.3
2004 10 27  0115   53305    4500    0    -2.0    -2.3     3.1     4.4    44.9   228.8
2004 10 27  0116   53305    4560    0    -2.2    -2.3     3.1     4.4    44.0   225.0
2004 10 27  0117   53305    4620    0    -2.0    -2.4     3.0     4.4    43.6   230.3
2004 10 27  0118   53305    4680    0    -2.1    -2.3     3.0     4.3    44.4   227.3
2004 10 27  0119   53305    4740    0    -2.2    -2.1     3.0     4.3    44.8   223.9
2004 10 27  0120   53305    4800    0    -2.4    -2.3     2.9     4.4    41.8   224.4
2004 10 27  0121   53305    4860    0    -2.4    -2.5     2.8     4.5    38.7   225.6
2004 10 27  0122   53305    4920    0    -2.4    -2.4     2.9     4.4    40.0   225.4
2004 10 27  0123   53305    4980    0    -2.2    -2.4     3.0     4.4    42.4   226.5
2004 10 27  0124   53305    5040    0    -2.3    -2.1     3.1     4.4    44.4   222.5
2004 10 27  0125   53305    5100    0    -2.1    -2.8     2.7     4.4    38.2   232.9
2004 10 27  0126   53305    5160    0    -2.3    -2.8     2.6     4.5    35.6   230.8
2004 10 27  0127   53305    5220    0    -2.4    -2.8     2.6     4.6    35.3   229.0
2004 10 27  0128   53305    5280    0    -2.3    -2.9     2.6     4.5    34.7   231.4
2004 10 27  0129   53305    5340    0    -2.2    -3.1     2.4     4.5    32.8   233.9
2004 10 27  0130   53305    5400    0    -2.3    -3.1     2.4     4.5    31.9   234.0
2004 10 27  0131   53305    5460    0    -2.3    -3.2     2.3     4.5    30.4   234.6
2004 10 27  0132   53305    5520    0    -2.2    -3.2     2.2     4.5    29.6   235.2
2004 10 27  0133   53305    5580    0    -2.3    -3.2     2.2     4.5    29.7   233.7
2004 10 27  0134   53305    5640    0    -2.3    -3.1     2.1     4.4    28.1   233.8
2004 10 27  0135   53305    5700    0    -1.8    -3.5     1.3     4.2    17.6   242.9
2004 10 27  0136   53305    5760    0    -2.3    -3.2     1.9     4.4    26.0   235.0
2004 10 27  0137   53305    5820    0    -2.3    -3.1     2.2     4.4    29.4   233.0
2004 10 27  0138   53305    5880    0    -2.2    -3.0     2.3     4.4    31.4   234.0
2004 10 27  0139   53305    5940    0    -2.1    -3.0     2.4     4.4    32.7   234.7
2004 10 27  0140   53305    6000    0    -2.0    -2.8     2.7     4.4    37.5   234.8
2004 10 27  0141   53305    6060    0    -2.0    -2.8     2.7     4.4    38.2   234.6
2004 10 27  0142   53305    6120    0    -2.0    -2.8     2.6     4.3    36.6   234.0
2004 10 27  0143   53305    6180    0    -2.3    -3.0     2.3     4.4    31.4   232.9
2004 10 27  0144   53305    6240    0    -2.3    -2.9     2.6     4.5    34.5   231.1
2004 10 27  0145   53305    6300    0    -2.4    -2.9     2.6     4.6    34.8   230.7
2004 10 27  0146   53305    6360    0    -2.7    -2.8     2.6     4.6    33.7   226.2
2004 10 27  0147   53305    6420    0    -3.0    -2.5     2.5     4.6    32.6   220.7
2004 10 27  0148   53305    6480    0    -3.0    -2.7     2.3     4.6    30.0   221.5
2004 10 27  0149   53305    6540    0    -2.7    -2.8     2.6     4.7    33.4   226.2
2004 10 27  0150   53305    6600    0    -2.6    -2.9     2.6     4.6    33.8   227.7
2004 10 27  0151   53305    6660    0    -2.7    -2.9     2.5     4.7    32.7   227.3
2004 10 27  0152   53305    6720    0    -2.7    -2.9     2.5     4.7    32.9   226.8
2004 10 27  0153   53305    6780    0    -2.8    -2.9     2.5     4.7    31.6   225.9
2004 10 27  0154   53305    6840    0    -2.8    -2.8     2.5     4.7    32.7   224.9
2004 10 27  0155   53305    6900    0    -2.9    -2.8     2.4     4.7    31.2   224.3
2004 10 27  0156   53305    6960    0    -3.1    -2.8     2.1     4.7    27.0   222.1
2004 10 27  0157   53305    7020    0    -3.2    -2.8     1.9     4.7    23.7   221.4
2004 10 27  0158   53305    7080    0    -3.3    -2.8     1.5     4.6    19.5   221.1
2004 10 27  0159   53305    7140    0    -3.4    -2.8     1.3     4.5    16.7   219.6
2004 10 27  0200   53305    7200    0    -2.8    -2.6     2.0     4.3    27.7   222.8
2004 10 27  0201   53305    7260    0    -3.3    -2.7     1.6     4.6    20.8   218.7
2004 10 27  0202   53305    7320    0    -2.5    -2.6     2.6     4.4    36.1   226.6
2004 10 27  0203   53305    7380    0    -2.6    -2.7     2.4     4.4    32.1   226.1
2004 10 27  0204   53305    7440    0    -3.0    -2.7     1.5     4.3    20.8   222.3
2004 10 27  0205   53305    7500    0    -2.7    -2.3     2.6     4.4    36.2   220.6
2004 10 27  0206   53305    7560    0    -2.6    -2.2     2.8     4.4    38.8   220.0
2004 10 27  0207   53305    7620    0    -2.6    -2.4     2.7     4.4    37.2   222.8
2004 10 27  0208   53305    7680    0    -2.6    -2.3     2.7     4.4    38.0   221.5
2004 10 27  0209   53305    7740    0    -2.5    -1.6     3.2     4.3    46.7   212.8
2004 10 27  0210   53305    7800    0    -2.3    -2.0     3.1     4.4    45.9   221.4
2004 10 27  0211   53305    7860    0    -2.4    -2.3     2.9     4.4    41.2   224.3
2004 10 27  0212   53305    7920    0    -2.4    -2.7     2.5     4.4    35.0   229.2
2004 10 27  0213   53305    7980    0    -2.4    -3.3     1.9     4.4    24.9   234.2
2004 10 27  0214   53305    8040    0    -2.6    -2.8     2.4     4.5    32.5   226.8
2004 10 27  0215   53305    8100    0    -2.6    -2.2     2.9     4.5    39.9   220.3
2004 10 27  0216   53305    8160    0    -2.5    -2.2     3.0     4.5    41.7   222.1
2004 10 27  0217   53305    8220    0    -2.5    -2.2     3.0     4.5    41.8   222.0
2004 10 27  0218   53305    8280    0    -2.4    -2.1     3.0     4.4    42.6   221.2
2004 10 27  0219   53305    8340    0    -2.4    -1.9     3.1     4.4    45.6   217.1
2004 10 27  0220   53305    8400    0    -2.7    -1.5     3.1     4.4    45.1   209.2
2004 10 27  0221   53305    8460    0    -2.5    -2.6     2.6     4.5    35.8   225.6
2004 10 27  0222   53305    8520    0    -2.4    -3.1     2.5     4.6    32.1   232.0
2004 10 27  0223   53305    8580    0    -2.2    -3.2     2.1     4.4    28.8   234.5
2004 10 27  0224   53305    8640    0    -2.4    -2.7     2.6     4.5    36.0   229.1
2004 10 27  0225   53305    8700    0    -2.4    -2.8     2.6     4.5    35.3   230.1
2004 10 27  0226   53305    8760    0    -2.4    -3.1     2.3     4.5    31.2   232.3
2004 10 27  0227   53305    8820    0    -2.4    -3.0     2.4     4.5    32.6   231.8
2004 10 27  0228   53305    8880    0    -2.2    -3.0     2.4     4.4    33.2   233.4
