:Data_list: 20080113_ace_mag_1m.txt
:Created: 2008 Jan 14 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 01 13  0000   54478       0    0     1.3     4.4    -2.8     5.4   -31.1    73.5
2008 01 13  0001   54478      60    0     0.5     5.0    -2.6     5.7   -27.5    84.0
2008 01 13  0002   54478     120    0     1.4     4.6    -2.8     5.6   -29.6    73.1
2008 01 13  0003   54478     180    0    -2.3     4.8    -1.3     5.4   -13.6   115.7
2008 01 13  0004   54478     240    0    -0.5     5.4    -1.7     5.6   -17.4    95.1
2008 01 13  0005   54478     300    0     0.9     4.3    -2.9     5.2   -33.6    78.5
2008 01 13  0006   54478     360    0    -1.1     4.3    -1.7     4.8   -20.6   104.5
2008 01 13  0007   54478     420    0    -4.2     3.8    -0.1     5.6    -1.0   138.1
2008 01 13  0008   54478     480    0    -4.0     3.5    -1.0     5.4   -10.8   138.6
2008 01 13  0009   54478     540    0    -3.7     4.1    -2.1     5.9   -20.7   131.9
2008 01 13  0010   54478     600    0    -4.2     3.6    -1.3     5.7   -13.2   139.2
2008 01 13  0011   54478     660    0    -4.8     3.4     0.1     5.9     1.4   144.9
2008 01 13  0012   54478     720    0    -4.6     1.9     2.7     5.6    28.3   157.8
2008 01 13  0013   54478     780    0    -1.1     3.4    -2.7     4.5   -37.0   108.3
2008 01 13  0014   54478     840    0    -0.0     4.6    -4.3     6.3   -43.3    90.2
2008 01 13  0015   54478     900    0    -0.2     4.7    -4.4     6.4   -43.1    92.3
2008 01 13  0016   54478     960    0     0.6     3.5    -5.3     6.4   -56.4    80.1
