:Data_list: 20060221_ace_swepam_1m.txt
:Created: 2006 Feb 22 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2006 02 21  0000   53787       0    0        2.0      581.8     2.03e+05
2006 02 21  0001   53787      60    1        2.0      584.0     1.96e+05
2006 02 21  0002   53787     120    1        2.0      584.0     1.96e+05
2006 02 21  0003   53787     180    1        2.0      579.8     1.81e+05
2006 02 21  0004   53787     240    0        2.0      576.9     2.02e+05
2006 02 21  0005   53787     300    0        2.2      580.6     1.90e+05
2006 02 21  0006   53787     360    0        2.0      579.0     1.75e+05
2006 02 21  0007   53787     420    0        2.3      580.2     1.85e+05
2006 02 21  0008   53787     480    0        1.9      578.0     1.75e+05
2006 02 21  0009   53787     540    0        1.9      584.7     1.68e+05
2006 02 21  0010   53787     600    0        2.2      576.4     1.77e+05
2006 02 21  0011   53787     660    0        2.1      582.3     1.81e+05
2006 02 21  0012   53787     720    0        2.1      571.5     1.83e+05
2006 02 21  0013   53787     780    0        2.2      578.4     1.71e+05
2006 02 21  0014   53787     840    0        1.9      582.7     1.82e+05
2006 02 21  0015   53787     900    0        2.5      580.1     1.81e+05
2006 02 21  0016   53787     960    0        2.1      569.4     2.04e+05
2006 02 21  0017   53787    1020    0        2.1      568.3     2.04e+05
2006 02 21  0018   53787    1080    0        2.1      568.3     2.04e+05
2006 02 21  0019   53787    1140    0        2.1      576.0     2.24e+05
2006 02 21  0020   53787    1200    0        2.2      582.3     1.84e+05
2006 02 21  0021   53787    1260    0        2.0      580.6     2.00e+05
2006 02 21  0022   53787    1320    0        1.9      573.2     1.85e+05
2006 02 21  0023   53787    1380    1        2.0      560.4     2.23e+05
2006 02 21  0024   53787    1440    1    -9999.9    -9999.9    -1.00e+05
2006 02 21  0025   53787    1500    1        2.2      558.6     2.08e+05
2006 02 21  0026   53787    1560    1        1.9      561.9     2.14e+05
2006 02 21  0027   53787    1620    1        1.9      560.7     2.14e+05
2006 02 21  0028   53787    1680    1        2.1      560.9     2.05e+05
2006 02 21  0029   53787    1740    1        1.9      559.9     2.14e+05
2006 02 21  0030   53787    1800    1        1.9      562.9     2.19e+05
2006 02 21  0031   53787    1860    1        2.0      560.5     2.06e+05
2006 02 21  0032   53787    1920    1        1.9      561.8     2.20e+05
2006 02 21  0033   53787    1980    1        1.8      562.4     2.28e+05
2006 02 21  0034   53787    2040    1        1.8      562.4     2.28e+05
2006 02 21  0035   53787    2100    1        1.9      561.8     2.15e+05
2006 02 21  0036   53787    2160    1        1.9      560.0     2.22e+05
2006 02 21  0037   53787    2220    0        1.9      563.0     2.22e+05
2006 02 21  0038   53787    2280    1        1.8      564.4     2.26e+05
2006 02 21  0039   53787    2340    1        1.9      559.9     2.17e+05
2006 02 21  0040   53787    2400    1        1.7      563.2     2.27e+05
2006 02 21  0041   53787    2460    1        1.7      565.5     2.40e+05
2006 02 21  0042   53787    2520    1        1.9      563.5     2.37e+05
2006 02 21  0043   53787    2580    0        2.0      563.2     2.25e+05
2006 02 21  0044   53787    2640    1        2.0      567.4     2.47e+05
2006 02 21  0045   53787    2700    1        1.8      571.3     2.19e+05
2006 02 21  0046   53787    2760    1        1.6      574.4     2.17e+05
2006 02 21  0047   53787    2820    1        1.8      575.0     1.97e+05
2006 02 21  0048   53787    2880    1        1.9      575.1     2.09e+05
2006 02 21  0049   53787    2940    1        1.5      570.9     1.96e+05
2006 02 21  0050   53787    3000    1        1.5      570.9     1.96e+05
2006 02 21  0051   53787    3060    1        1.5      568.2     2.34e+05
2006 02 21  0052   53787    3120    1        1.5      567.6     2.00e+05
2006 02 21  0053   53787    3180    1        1.5      569.5     2.08e+05
2006 02 21  0054   53787    3240    1        1.5      567.9     1.99e+05
2006 02 21  0055   53787    3300    0        1.4      571.8     1.99e+05
2006 02 21  0056   53787    3360    0        1.7      575.6     1.53e+05
2006 02 21  0057   53787    3420    9    -9999.9    -9999.9    -1.00e+05
2006 02 21  0058   53787    3480    0        1.6      554.9     2.10e+05
2006 02 21  0059   53787    3540    0        1.6      561.5     1.67e+05
