:Data_list: 20050223_ace_mag_1m.txt
:Created: 2005 Feb 24 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2005 02 23  0000   53424       0    0     0.4    -9.8     1.6    10.0     9.1   272.4
2005 02 23  0001   53424      60    0     0.4    -9.8     1.8    10.0    10.6   272.1
2005 02 23  0002   53424     120    0     0.4    -9.8     2.1    10.0    11.9   272.2
2005 02 23  0003   53424     180    0     0.1    -9.8     2.0    10.0    11.7   270.8
2005 02 23  0004   53424     240    0     0.5    -9.7     2.5    10.0    14.7   272.8
2005 02 23  0005   53424     300    0     0.3    -9.7     2.4    10.0    13.8   272.0
2005 02 23  0006   53424     360    0     0.3    -9.9     2.2    10.1    12.7   271.5
2005 02 23  0007   53424     420    0     0.2   -10.1     2.0    10.3    10.9   271.3
2005 02 23  0008   53424     480    0     0.3   -10.2     1.9    10.4    10.3   271.9
2005 02 23  0009   53424     540    0    -0.2   -10.2     2.2    10.4    12.0   269.0
2005 02 23  0010   53424     600    0     0.6   -10.0     2.3    10.3    13.0   273.3
2005 02 23  0011   53424     660    0    -0.1   -10.0     2.4    10.3    13.7   269.2
2005 02 23  0012   53424     720    0    -0.3   -10.1     2.0    10.3    11.4   268.3
2005 02 23  0013   53424     780    0    -0.1   -10.1     2.2    10.4    12.2   269.2
2005 02 23  0014   53424     840    0     0.2   -10.1     2.0    10.3    11.4   270.9
2005 02 23  0015   53424     900    0     0.3   -10.1     2.0    10.3    11.3   271.9
2005 02 23  0016   53424     960    0     0.5   -10.1     2.3    10.3    13.0   272.8
2005 02 23  0017   53424    1020    0    -0.4   -10.4     1.2    10.4     6.6   268.0
2005 02 23  0018   53424    1080    0    -0.2   -10.2     2.3    10.4    12.9   268.8
2005 02 23  0019   53424    1140    0     0.2   -10.2     2.1    10.4    11.7   271.4
2005 02 23  0020   53424    1200    0     0.3   -10.3     1.7    10.4     9.2   271.5
2005 02 23  0021   53424    1260    0     0.0   -10.3     1.8    10.5     9.7   270.2
2005 02 23  0022   53424    1320    0     0.1   -10.3     1.8    10.5     9.9   270.6
2005 02 23  0023   53424    1380    0     0.2   -10.3     1.9    10.5    10.2   271.3
2005 02 23  0024   53424    1440    0     0.2   -10.3     2.1    10.5    11.7   271.2
2005 02 23  0025   53424    1500    0     0.2   -10.3     2.1    10.5    11.7   270.9
2005 02 23  0026   53424    1560    0     0.4   -10.3     1.9    10.5    10.6   272.2
2005 02 23  0027   53424    1620    0     0.2   -10.3     1.9    10.5    10.2   271.4
2005 02 23  0028   53424    1680    0     0.1   -10.3     2.0    10.5    10.7   270.5
2005 02 23  0029   53424    1740    0     0.2   -10.3     1.9    10.5    10.5   271.4
2005 02 23  0030   53424    1800    0    -0.6   -10.3     2.0    10.5    10.9   266.8
2005 02 23  0031   53424    1860    0    -0.1   -10.3     2.1    10.6    11.5   269.6
2005 02 23  0032   53424    1920    0     0.4   -10.3     2.0    10.6    11.1   272.2
2005 02 23  0033   53424    1980    0    -0.1   -10.3     2.1    10.5    11.6   269.4
2005 02 23  0034   53424    2040    0    -0.1   -10.3     2.2    10.5    11.9   269.3
2005 02 23  0035   53424    2100    0     0.0   -10.3     2.0    10.5    10.9   270.2
2005 02 23  0036   53424    2160    0    -0.8   -10.3     2.3    10.6    12.6   265.6
2005 02 23  0037   53424    2220    0    -0.9   -10.2     2.4    10.6    13.2   264.9
2005 02 23  0038   53424    2280    0    -1.2   -10.2     2.6    10.6    14.1   263.6
2005 02 23  0039   53424    2340    0    -0.9   -10.2     2.5    10.6    13.4   264.9
2005 02 23  0040   53424    2400    0    -0.6   -10.3     2.1    10.6    11.6   266.6
2005 02 23  0041   53424    2460    0    -0.4   -10.3     2.3    10.6    12.3   267.9
2005 02 23  0042   53424    2520    0    -0.1   -10.3     2.2    10.6    12.2   269.6
2005 02 23  0043   53424    2580    0    -0.2   -10.3     2.3    10.6    12.8   269.0
2005 02 23  0044   53424    2640    0     0.1   -10.3     2.3    10.6    12.3   270.7
2005 02 23  0045   53424    2700    0     0.2   -10.3     2.4    10.6    13.3   271.3
2005 02 23  0046   53424    2760    0    -0.1   -10.3     2.4    10.6    12.8   269.4
2005 02 23  0047   53424    2820    0    -0.3   -10.3     2.4    10.6    13.0   268.5
2005 02 23  0048   53424    2880    0    -0.4   -10.3     2.5    10.6    13.8   267.6
2005 02 23  0049   53424    2940    0    -0.7   -10.3     2.2    10.6    12.2   266.3
2005 02 23  0050   53424    3000    0    -0.3   -10.2     2.9    10.6    15.9   268.1
2005 02 23  0051   53424    3060    0     0.2   -10.2     2.8    10.5    15.2   271.2
2005 02 23  0052   53424    3120    0     0.2   -10.3     2.1    10.6    11.4   271.3
2005 02 23  0053   53424    3180    0    -0.0   -10.3     2.3    10.6    12.8   269.8
2005 02 23  0054   53424    3240    0    -0.1   -10.3     2.5    10.6    13.4   269.3
2005 02 23  0055   53424    3300    0    -0.1   -10.3     2.5    10.6    13.6   269.5
2005 02 23  0056   53424    3360    0     0.2   -10.3     2.4    10.6    13.1   271.0
2005 02 23  0057   53424    3420    0     0.4   -10.4     2.3    10.6    12.5   272.4
2005 02 23  0058   53424    3480    0     0.4   -10.3     2.5    10.6    13.6   272.3
2005 02 23  0059   53424    3540    0     0.6   -10.2     2.7    10.6    15.0   273.2
2005 02 23  0100   53424    3600    0     0.4   -10.4     2.2    10.6    12.0   272.3
2005 02 23  0101   53424    3660    0     0.3   -10.4     2.3    10.6    12.5   271.9
2005 02 23  0102   53424    3720    0     0.5   -10.4     2.1    10.6    11.6   272.7
2005 02 23  0103   53424    3780    0     0.7   -10.4     1.8    10.6     9.6   273.9
2005 02 23  0104   53424    3840    0     0.7   -10.4     1.7    10.6     9.2   273.8
2005 02 23  0105   53424    3900    0     0.6   -10.5     1.6    10.6     8.9   273.2
2005 02 23  0106   53424    3960    0     0.7   -10.5     1.7    10.6     9.4   273.6
2005 02 23  0107   53424    4020    0     0.7   -10.5     1.9    10.6    10.1   273.6
2005 02 23  0108   53424    4080    0     0.6   -10.4     2.5    10.7    13.3   273.4
2005 02 23  0109   53424    4140    0     0.4   -10.4     2.5    10.7    13.8   272.3
2005 02 23  0110   53424    4200    0     0.4   -10.4     2.3    10.7    12.6   272.5
2005 02 23  0111   53424    4260    0     0.6   -10.4     2.3    10.7    12.2   273.3
2005 02 23  0112   53424    4320    0     0.7   -10.4     2.3    10.6    12.6   273.7
2005 02 23  0113   53424    4380    0     0.5   -10.3     2.4    10.6    13.2   272.6
2005 02 23  0114   53424    4440    0     0.7   -10.4     2.4    10.7    12.9   274.0
2005 02 23  0115   53424    4500    0     0.7   -10.4     2.3    10.7    12.3   273.6
2005 02 23  0116   53424    4560    0     0.8   -10.5     2.1    10.7    11.2   274.1
2005 02 23  0117   53424    4620    0     0.8   -10.5     2.0    10.7    10.9   274.4
2005 02 23  0118   53424    4680    0     0.9   -10.5     1.9    10.7    10.2   274.8
2005 02 23  0119   53424    4740    0     1.5   -10.4     1.5    10.6     8.3   278.0
2005 02 23  0120   53424    4800    0     1.5   -10.4     1.5    10.6     8.2   278.5
2005 02 23  0121   53424    4860    0     1.7   -10.3     1.5    10.6     8.2   279.1
2005 02 23  0122   53424    4920    0     1.7   -10.3     1.5    10.5     8.4   279.6
2005 02 23  0123   53424    4980    0     1.8   -10.3     1.5    10.6     8.3   279.6
2005 02 23  0124   53424    5040    0     1.0   -10.4     1.9    10.6    10.2   275.4
2005 02 23  0125   53424    5100    0    -0.1   -10.5     2.3    10.7    12.3   269.7
2005 02 23  0126   53424    5160    0    -1.2   -10.3     2.7    10.7    14.7   263.3
2005 02 23  0127   53424    5220    0    -1.4   -10.3     2.7    10.7    14.6   262.5
2005 02 23  0128   53424    5280    0    -0.8   -10.4     2.4    10.7    12.8   265.6
2005 02 23  0129   53424    5340    0    -0.7   -10.4     2.4    10.7    12.8   266.0
2005 02 23  0130   53424    5400    0    -0.7   -10.3     2.4    10.6    13.1   266.0
2005 02 23  0131   53424    5460    0    -0.7   -10.4     2.4    10.7    12.8   266.3
