:Data_list: 20080320_ace_sis_5m.txt
:Created: 2008 Mar 21 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2008 03 20  0000    54545       0      0    1.91e+00    0    1.34e+00
2008 03 20  0005    54545     300      0    1.97e+00    0    1.36e+00
2008 03 20  0010    54545     600      0    1.91e+00    0    1.34e+00
2008 03 20  0015    54545     900      0    1.94e+00    0    1.36e+00
2008 03 20  0020    54545    1200      0    1.91e+00    0    1.34e+00
2008 03 20  0025    54545    1500      0    2.00e+00    0    1.40e+00
2008 03 20  0030    54545    1800      0    1.91e+00    0    1.34e+00
2008 03 20  0035    54545    2100      0    1.94e+00    0    1.36e+00
2008 03 20  0040    54545    2400      0    1.93e+00    0    1.35e+00
2008 03 20  0045    54545    2700      0    1.94e+00    0    1.36e+00
2008 03 20  0050    54545    3000      0    1.97e+00    0    1.38e+00
2008 03 20  0055    54545    3300      0    1.94e+00    0    1.36e+00
2008 03 20  0100    54545    3600      0    1.94e+00    0    1.35e+00
2008 03 20  0105    54545    3900      0    1.88e+00    0    1.31e+00
2008 03 20  0110    54545    4200      0    1.92e+00    0    1.33e+00
2008 03 20  0115    54545    4500      0    1.92e+00    0    1.34e+00
2008 03 20  0120    54545    4800      0    1.94e+00    0    1.35e+00
2008 03 20  0125    54545    5100      0    1.97e+00    0    1.38e+00
2008 03 20  0130    54545    5400      0    1.98e+00    0    1.39e+00
2008 03 20  0135    54545    5700      0    1.98e+00    0    1.38e+00
2008 03 20  0140    54545    6000      0    1.98e+00    0    1.39e+00
2008 03 20  0145    54545    6300      0    1.97e+00    0    1.39e+00
2008 03 20  0150    54545    6600      0    1.92e+00    0    1.34e+00
2008 03 20  0155    54545    6900      0    1.94e+00    0    1.34e+00
2008 03 20  0200    54545    7200      0    1.92e+00    0    1.35e+00
2008 03 20  0205    54545    7500      0    1.93e+00    0    1.35e+00
2008 03 20  0210    54545    7800      0    1.91e+00    0    1.34e+00
2008 03 20  0215    54545    8100      0    1.98e+00    0    1.38e+00
2008 03 20  0220    54545    8400      0    1.90e+00    0    1.34e+00
2008 03 20  0225    54545    8700      0    1.93e+00    0    1.35e+00
2008 03 20  0230    54545    9000      0    1.93e+00    0    1.35e+00
2008 03 20  0235    54545    9300      0    1.99e+00    0    1.39e+00
2008 03 20  0240    54545    9600      0    1.94e+00    0    1.36e+00
2008 03 20  0245    54545    9900      0    1.95e+00    0    1.36e+00
2008 03 20  0250    54545   10200      0    1.90e+00    0    1.32e+00
2008 03 20  0255    54545   10500      0    1.94e+00    0    1.35e+00
2008 03 20  0300    54545   10800      0    1.93e+00    0    1.35e+00
2008 03 20  0305    54545   11100      0    1.95e+00    0    1.37e+00
2008 03 20  0310    54545   11400      0    1.95e+00    0    1.36e+00
