:Data_list: 20071226_ace_mag_1m.txt
:Created: 2007 Dec 27 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2007 12 26  0000   54460       0    0    -0.6    -3.8     1.9     4.3    26.5   261.0
2007 12 26  0001   54460      60    0    -0.5    -3.8     1.9     4.3    26.6   262.6
2007 12 26  0002   54460     120    0    -0.6    -3.8     2.0     4.3    27.0   260.3
2007 12 26  0003   54460     180    0    -0.8    -3.7     2.0     4.3    27.0   258.0
2007 12 26  0004   54460     240    0    -1.0    -3.8     2.0     4.4    27.0   255.6
2007 12 26  0005   54460     300    0    -1.0    -3.8     2.0     4.4    26.5   255.0
2007 12 26  0006   54460     360    0    -1.2    -3.8     1.9     4.4    25.7   253.2
2007 12 26  0007   54460     420    0    -1.1    -3.8     1.9     4.4    25.9   254.5
2007 12 26  0008   54460     480    0    -0.9    -3.8     1.9     4.4    26.4   256.3
2007 12 26  0009   54460     540    0    -0.9    -3.8     2.0     4.4    26.5   256.2
2007 12 26  0010   54460     600    0    -1.1    -3.9     1.9     4.4    25.9   254.7
2007 12 26  0011   54460     660    0    -1.1    -3.9     1.9     4.5    25.3   254.5
2007 12 26  0012   54460     720    0    -1.1    -3.9     1.8     4.4    24.4   253.5
2007 12 26  0013   54460     780    0    -1.3    -3.9     1.8     4.5    23.3   252.0
2007 12 26  0014   54460     840    0    -1.3    -3.8     1.8     4.4    24.3   250.7
2007 12 26  0015   54460     900    0    -1.4    -3.8     1.8     4.5    23.5   249.5
2007 12 26  0016   54460     960    0    -1.3    -3.8     1.9     4.4    25.0   251.6
2007 12 26  0017   54460    1020    0    -1.5    -3.8     1.7     4.4    23.0   249.0
2007 12 26  0018   54460    1080    0    -1.5    -3.8     1.8     4.4    23.9   249.0
2007 12 26  0019   54460    1140    0    -1.5    -3.7     1.9     4.4    26.0   247.7
2007 12 26  0020   54460    1200    0    -1.4    -3.7     1.8     4.4    24.6   249.5
2007 12 26  0021   54460    1260    0    -1.4    -3.7     1.8     4.4    24.3   249.8
2007 12 26  0022   54460    1320    0    -1.3    -3.8     1.8     4.4    24.6   250.6
2007 12 26  0023   54460    1380    0    -1.3    -3.8     1.8     4.4    24.2   250.9
2007 12 26  0024   54460    1440    0    -1.4    -3.8     1.8     4.4    24.0   250.2
2007 12 26  0025   54460    1500    0    -1.3    -3.7     1.8     4.3    24.3   251.5
2007 12 26  0026   54460    1560    0    -1.1    -3.8     1.8     4.3    24.8   254.2
2007 12 26  0027   54460    1620    0    -1.0    -3.8     1.7     4.3    23.2   255.1
2007 12 26  0028   54460    1680    0    -1.1    -3.9     1.6     4.3    22.2   253.6
2007 12 26  0029   54460    1740    0    -1.0    -3.8     1.8     4.3    23.9   255.0
2007 12 26  0030   54460    1800    0    -1.0    -3.8     1.7     4.3    23.6   255.2
2007 12 26  0031   54460    1860    0    -1.0    -3.8     1.8     4.3    24.6   255.7
2007 12 26  0032   54460    1920    0    -1.0    -3.8     1.8     4.4    24.7   255.2
2007 12 26  0033   54460    1980    0    -1.0    -3.8     1.7     4.3    23.8   255.5
2007 12 26  0034   54460    2040    0    -1.0    -3.7     1.9     4.3    25.9   255.7
2007 12 26  0035   54460    2100    0    -0.9    -3.9     1.6     4.3    22.5   256.9
2007 12 26  0036   54460    2160    0    -1.1    -3.8     1.8     4.4    24.7   254.6
2007 12 26  0037   54460    2220    0    -1.0    -3.8     1.8     4.4    24.6   255.5
2007 12 26  0038   54460    2280    0    -0.9    -3.9     1.6     4.3    21.9   257.4
2007 12 26  0039   54460    2340    0    -1.2    -3.8     1.8     4.4    24.6   251.7
2007 12 26  0040   54460    2400    0    -1.2    -3.8     1.8     4.4    23.8   253.1
2007 12 26  0041   54460    2460    0    -1.2    -3.8     1.8     4.4    24.8   251.9
2007 12 26  0042   54460    2520    0    -0.8    -3.8     1.7     4.2    24.0   258.3
2007 12 26  0043   54460    2580    0    -0.7    -3.8     1.7     4.2    24.0   259.1
2007 12 26  0044   54460    2640    0    -0.8    -3.8     1.8     4.3    24.6   258.3
2007 12 26  0045   54460    2700    0    -0.8    -3.8     1.8     4.3    25.2   258.3
2007 12 26  0046   54460    2760    0    -0.6    -3.8     1.7     4.2    23.7   261.6
2007 12 26  0047   54460    2820    0    -0.7    -3.8     1.7     4.3    24.1   258.9
2007 12 26  0048   54460    2880    0    -1.0    -3.8     1.7     4.3    24.1   255.5
2007 12 26  0049   54460    2940    0    -0.9    -3.8     1.8     4.3    25.0   256.3
2007 12 26  0050   54460    3000    0    -0.9    -3.7     1.9     4.3    26.4   257.1
2007 12 26  0051   54460    3060    0    -1.1    -3.8     1.8     4.4    24.0   254.3
2007 12 26  0052   54460    3120    0    -0.8    -3.9     1.8     4.4    24.2   258.1
2007 12 26  0053   54460    3180    0    -0.9    -3.9     1.8     4.4    23.6   257.0
2007 12 26  0054   54460    3240    0    -0.9    -4.0     1.6     4.4    21.1   257.8
2007 12 26  0055   54460    3300    0    -1.2    -3.9     1.7     4.4    22.5   252.2
2007 12 26  0056   54460    3360    0    -1.6    -3.7     1.8     4.5    24.2   246.9
2007 12 26  0057   54460    3420    0    -1.7    -3.8     1.8     4.5    23.3   246.3
2007 12 26  0058   54460    3480    0    -1.7    -3.8     1.7     4.5    22.7   246.1
2007 12 26  0059   54460    3540    0    -1.6    -3.9     1.6     4.5    21.1   247.5
2007 12 26  0100   54460    3600    0    -1.6    -3.9     1.6     4.5    20.7   248.1
2007 12 26  0101   54460    3660    0    -1.6    -4.0     1.5     4.5    20.0   248.2
2007 12 26  0102   54460    3720    0    -1.5    -4.0     1.5     4.5    18.9   249.9
2007 12 26  0103   54460    3780    0    -1.4    -4.0     1.7     4.5    21.7   250.5
2007 12 26  0104   54460    3840    0    -1.4    -4.0     1.6     4.5    21.2   250.7
2007 12 26  0105   54460    3900    0    -1.5    -4.0     1.6     4.6    20.9   250.1
2007 12 26  0106   54460    3960    0    -1.5    -4.0     1.6     4.6    20.9   249.1
2007 12 26  0107   54460    4020    0    -1.5    -4.0     1.7     4.6    21.4   249.8
2007 12 26  0108   54460    4080    0    -1.5    -4.0     1.6     4.6    20.4   249.8
2007 12 26  0109   54460    4140    0    -1.6    -4.0     1.5     4.6    19.3   249.0
2007 12 26  0110   54460    4200    0    -1.5    -4.1     1.7     4.7    21.1   249.8
2007 12 26  0111   54460    4260    0    -1.5    -4.1     1.7     4.7    20.6   250.3
2007 12 26  0112   54460    4320    0    -1.6    -4.2     1.5     4.7    18.6   249.5
2007 12 26  0113   54460    4380    0    -1.5    -4.2     1.5     4.7    19.0   250.1
2007 12 26  0114   54460    4440    0    -1.5    -4.2     1.6     4.7    19.1   250.6
