:Data_list: 20020427_ace_swepam_1m.txt
:Created: 2002 Apr 28 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2002 04 27  0000   52391       0    0        6.2      417.1     6.11e+04
2002 04 27  0001   52391      60    0        5.4      395.7     6.92e+04
2002 04 27  0002   52391     120    9    -9999.9    -9999.9    -1.00e+05
2002 04 27  0003   52391     180    0        5.9      392.8     6.32e+04
2002 04 27  0004   52391     240    0        5.3      393.8     6.47e+04
2002 04 27  0005   52391     300    0        6.0      394.4     6.96e+04
2002 04 27  0006   52391     360    0        6.6      394.0     7.87e+04
2002 04 27  0007   52391     420    0        5.4      401.9     7.54e+04
2002 04 27  0008   52391     480    0        6.6      407.5     8.15e+04
2002 04 27  0009   52391     540    0        6.1      407.3     6.79e+04
2002 04 27  0010   52391     600    0        5.6      407.3     7.39e+04
2002 04 27  0011   52391     660    1        6.3      402.6     8.20e+04
2002 04 27  0012   52391     720    0        6.1      404.1     7.46e+04
2002 04 27  0013   52391     780    0        6.1      404.1     7.46e+04
2002 04 27  0014   52391     840    0        6.4      408.8     7.76e+04
2002 04 27  0015   52391     900    1        6.0      406.1     7.33e+04
2002 04 27  0016   52391     960    0        5.9      405.6     6.86e+04
2002 04 27  0017   52391    1020    0        5.7      405.6     7.43e+04
2002 04 27  0018   52391    1080    0        6.2      406.6     7.37e+04
2002 04 27  0019   52391    1140    0        5.8      402.7     7.32e+04
2002 04 27  0020   52391    1200    0        5.1      399.3     6.41e+04
2002 04 27  0021   52391    1260    0        6.0      403.4     7.57e+04
2002 04 27  0022   52391    1320    0        5.9      401.9     7.66e+04
2002 04 27  0023   52391    1380    0        5.9      400.6     8.31e+04
2002 04 27  0024   52391    1440    0        6.0      398.2     7.69e+04
2002 04 27  0025   52391    1500    0        6.7      403.9     9.39e+04
2002 04 27  0026   52391    1560    0        5.2      400.8     7.10e+04
2002 04 27  0027   52391    1620    0        5.5      401.1     7.60e+04
