:Data_list: 20080201_ace_swepam_1m.txt
:Created: 2008 Feb 02 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2008 02 01  0000   54497       0    0        7.7      439.9     1.39e+05
2008 02 01  0001   54497      60    1        6.6      441.3     1.34e+05
2008 02 01  0002   54497     120    0        8.4      441.3     1.16e+05
2008 02 01  0003   54497     180    0        9.0      438.5     1.39e+05
2008 02 01  0004   54497     240    1        7.6      442.8     1.44e+05
2008 02 01  0005   54497     300    0        7.3      443.2     1.33e+05
2008 02 01  0006   54497     360    1        7.0      445.9     1.31e+05
2008 02 01  0007   54497     420    0        7.7      443.0     1.24e+05
2008 02 01  0008   54497     480    0        8.1      445.1     1.19e+05
2008 02 01  0009   54497     540    1        7.9      441.3     1.45e+05
2008 02 01  0010   54497     600    0        7.2      447.5     1.18e+05
2008 02 01  0011   54497     660    0        7.2      447.5     1.18e+05
2008 02 01  0012   54497     720    0        7.4      447.3     1.13e+05
2008 02 01  0013   54497     780    1        7.2      448.0     1.35e+05
2008 02 01  0014   54497     840    1        8.1      443.6     1.37e+05
2008 02 01  0015   54497     900    0        6.9      447.4     1.29e+05
2008 02 01  0016   54497     960    0        7.1      447.5     1.24e+05
2008 02 01  0017   54497    1020    1        7.0      447.3     1.29e+05
2008 02 01  0018   54497    1080    0        7.1      445.3     1.22e+05
2008 02 01  0019   54497    1140    1        7.3      447.8     1.22e+05
2008 02 01  0020   54497    1200    0        6.8      446.8     1.27e+05
2008 02 01  0021   54497    1260    1        6.9      446.7     1.40e+05
2008 02 01  0022   54497    1320    0        7.1      446.3     1.21e+05
2008 02 01  0023   54497    1380    0        7.0      448.7     1.10e+05
2008 02 01  0024   54497    1440    0        7.1      448.1     1.44e+05
2008 02 01  0025   54497    1500    0        6.7      446.7     1.48e+05
2008 02 01  0026   54497    1560    1        7.1      448.1     1.52e+05
2008 02 01  0027   54497    1620    1        7.1      448.1     1.52e+05
2008 02 01  0028   54497    1680    1        7.0      447.0     1.35e+05
2008 02 01  0029   54497    1740    3    -9999.9    -9999.9    -1.00e+05
2008 02 01  0030   54497    1800    3    -9999.9    -9999.9    -1.00e+05
2008 02 01  0031   54497    1860    0        7.0      444.5     1.36e+05
2008 02 01  0032   54497    1920    0        7.4      445.3     1.18e+05
2008 02 01  0033   54497    1980    0        6.7      445.2     1.28e+05
2008 02 01  0034   54497    2040    1        6.7      448.2     1.24e+05
2008 02 01  0035   54497    2100    0        6.5      446.1     1.34e+05
2008 02 01  0036   54497    2160    0        6.2      430.6     9.45e+04
2008 02 01  0037   54497    2220    1        7.3      446.2     1.25e+05
2008 02 01  0038   54497    2280    0        7.1      448.2     1.10e+05
2008 02 01  0039   54497    2340    0        7.1      443.3     1.15e+05
2008 02 01  0040   54497    2400    1        7.0      443.5     1.15e+05
2008 02 01  0041   54497    2460    1        6.8      437.3     1.09e+05
2008 02 01  0042   54497    2520    1        7.3      442.1     1.11e+05
2008 02 01  0043   54497    2580    1        7.3      442.1     1.11e+05
2008 02 01  0044   54497    2640    0        6.6      447.8     1.21e+05
2008 02 01  0045   54497    2700    0        6.1      448.3     1.14e+05
2008 02 01  0046   54497    2760    1        6.6      448.2     1.16e+05
2008 02 01  0047   54497    2820    1        6.5      446.8     1.13e+05
2008 02 01  0048   54497    2880    1        7.0      447.1     1.16e+05
2008 02 01  0049   54497    2940    0        6.4      446.8     1.12e+05
2008 02 01  0050   54497    3000    0        6.4      446.7     1.15e+05
2008 02 01  0051   54497    3060    0        5.8      442.3     1.06e+05
2008 02 01  0052   54497    3120    0        6.4      438.0     1.11e+05
2008 02 01  0053   54497    3180    0        6.4      438.7     1.02e+05
2008 02 01  0054   54497    3240    0        6.3      438.6     1.14e+05
2008 02 01  0055   54497    3300    0        6.0      435.0     1.03e+05
2008 02 01  0056   54497    3360    1        6.8      444.2     1.47e+05
2008 02 01  0057   54497    3420    0        6.7      445.4     1.34e+05
2008 02 01  0058   54497    3480    0        6.9      446.1     1.39e+05
2008 02 01  0059   54497    3540    0        6.9      446.1     1.39e+05
2008 02 01  0100   54497    3600    0        6.2      447.1     1.15e+05
2008 02 01  0101   54497    3660    9    -9999.9    -9999.9    -1.00e+05
2008 02 01  0102   54497    3720    9    -9999.9    -9999.9    -1.00e+05
2008 02 01  0103   54497    3780    9    -9999.9    -9999.9    -1.00e+05
2008 02 01  0104   54497    3840    9    -9999.9    -9999.9    -1.00e+05
2008 02 01  0105   54497    3900    0        6.2      450.4     1.31e+05
2008 02 01  0106   54497    3960    0        6.0      452.6     1.35e+05
2008 02 01  0107   54497    4020    0        6.0      453.9     1.25e+05
2008 02 01  0108   54497    4080    0        6.1      453.1     1.25e+05
2008 02 01  0109   54497    4140    0        6.3      452.7     1.20e+05
2008 02 01  0110   54497    4200    1        6.2      446.1     1.24e+05
2008 02 01  0111   54497    4260    0        6.2      438.0     1.03e+05
2008 02 01  0112   54497    4320    0        6.1      435.8     1.06e+05
2008 02 01  0113   54497    4380    0        6.0      436.4     9.87e+04
2008 02 01  0114   54497    4440    0        5.7      436.8     1.02e+05
2008 02 01  0115   54497    4500    0        5.7      436.8     1.02e+05
2008 02 01  0116   54497    4560    0        6.1      437.6     1.08e+05
2008 02 01  0117   54497    4620    0        5.9      438.1     1.11e+05
2008 02 01  0118   54497    4680    0        5.7      438.5     9.78e+04
2008 02 01  0119   54497    4740    0        5.1      443.9     9.92e+04
2008 02 01  0120   54497    4800    0        5.6      440.5     9.56e+04
2008 02 01  0121   54497    4860    1        5.6      437.6     1.08e+05
2008 02 01  0122   54497    4920    0        6.0      435.4     1.08e+05
2008 02 01  0123   54497    4980    0        5.6      435.6     1.06e+05
2008 02 01  0124   54497    5040    0        5.9      436.4     9.65e+04
2008 02 01  0125   54497    5100    0        5.7      436.5     9.32e+04
2008 02 01  0126   54497    5160    0        5.9      435.3     8.87e+04
2008 02 01  0127   54497    5220    0        6.6      437.2     8.96e+04
2008 02 01  0128   54497    5280    1        6.2      438.4     8.95e+04
2008 02 01  0129   54497    5340    0        5.2      442.0     1.03e+05
2008 02 01  0130   54497    5400    0        4.3      439.6     1.20e+05
2008 02 01  0131   54497    5460    0        4.3      439.6     1.20e+05
2008 02 01  0132   54497    5520    0        4.4      443.6     1.32e+05
2008 02 01  0133   54497    5580    0        5.4      440.2     1.07e+05
2008 02 01  0134   54497    5640    0        4.9      440.2     1.24e+05
2008 02 01  0135   54497    5700    0        4.7      438.9     1.20e+05
2008 02 01  0136   54497    5760    9    -9999.9    -9999.9    -1.00e+05
2008 02 01  0137   54497    5820    0        6.5      442.0     1.03e+05
2008 02 01  0138   54497    5880    0        6.7      442.2     9.85e+04
2008 02 01  0139   54497    5940    0        5.8      444.4     1.06e+05
2008 02 01  0140   54497    6000    0        3.9      443.3     1.22e+05
2008 02 01  0141   54497    6060    0        5.1      442.6     9.85e+04
2008 02 01  0142   54497    6120    0        4.5      443.4     1.13e+05
2008 02 01  0143   54497    6180    0        4.7      442.7     1.14e+05
2008 02 01  0144   54497    6240    0        4.6      444.0     1.06e+05
2008 02 01  0145   54497    6300    0        4.9      443.2     9.74e+04
2008 02 01  0146   54497    6360    0        4.9      441.1     9.78e+04
2008 02 01  0147   54497    6420    0        4.9      441.1     9.78e+04
2008 02 01  0148   54497    6480    0        4.8      441.0     9.15e+04
2008 02 01  0149   54497    6540    0        4.7      445.1     9.90e+04
2008 02 01  0150   54497    6600    0        5.2      445.8     1.11e+05
2008 02 01  0151   54497    6660    0        5.1      443.4     9.52e+04
2008 02 01  0152   54497    6720    0        5.2      441.9     9.63e+04
2008 02 01  0153   54497    6780    1        5.0      442.5     1.08e+05
2008 02 01  0154   54497    6840    1        5.9      452.0     1.45e+05
2008 02 01  0155   54497    6900    0        6.5      443.3     1.00e+05
2008 02 01  0156   54497    6960    0        6.6      442.7     9.78e+04
2008 02 01  0157   54497    7020    0        6.2      440.7     9.19e+04
2008 02 01  0158   54497    7080    0        6.2      441.7     9.42e+04
2008 02 01  0159   54497    7140    1        6.4      441.9     9.57e+04
2008 02 01  0200   54497    7200    0        6.0      443.1     1.10e+05
2008 02 01  0201   54497    7260    0        6.7      443.1     9.45e+04
2008 02 01  0202   54497    7320    0        6.2      441.9     1.02e+05
2008 02 01  0203   54497    7380    0        6.2      441.9     1.02e+05
2008 02 01  0204   54497    7440    0        6.4      442.9     9.71e+04
2008 02 01  0205   54497    7500    0        6.3      444.2     9.67e+04
2008 02 01  0206   54497    7560    0        5.8      442.4     9.59e+04
2008 02 01  0207   54497    7620    0        6.5      444.0     9.69e+04
2008 02 01  0208   54497    7680    0        6.1      444.6     9.82e+04
2008 02 01  0209   54497    7740    9    -9999.9    -9999.9    -1.00e+05
2008 02 01  0210   54497    7800    0        5.9      445.0     9.92e+04
2008 02 01  0211   54497    7860    0        5.8      447.4     1.02e+05
2008 02 01  0212   54497    7920    0        5.1      448.3     1.33e+05
2008 02 01  0213   54497    7980    0        4.9      447.4     1.14e+05
2008 02 01  0214   54497    8040    0        6.3      450.7     1.27e+05
2008 02 01  0215   54497    8100    0        6.6      464.1     1.87e+05
