:Data_list: 20021201_ace_sis_5m.txt
:Created: 2002 Dec 02 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2002 12 01  0000    52609       0      0    8.49e-01    0    5.93e-01
2002 12 01  0005    52609     300      0    8.46e-01    0    5.97e-01
2002 12 01  0010    52609     600      0    8.40e-01    0    5.90e-01
2002 12 01  0015    52609     900      0    8.47e-01    0    5.91e-01
2002 12 01  0020    52609    1200      0    8.50e-01    0    6.08e-01
2002 12 01  0025    52609    1500      0    8.33e-01    0    5.91e-01
2002 12 01  0030    52609    1800      0    8.29e-01    0    5.81e-01
2002 12 01  0035    52609    2100      0    8.39e-01    0    5.88e-01
2002 12 01  0040    52609    2400      0    8.71e-01    0    6.06e-01
2002 12 01  0045    52609    2700      0    8.41e-01    0    5.86e-01
2002 12 01  0050    52609    3000      0    8.24e-01    0    5.78e-01
2002 12 01  0055    52609    3300      0    8.67e-01    0    6.11e-01
2002 12 01  0100    52609    3600      0    8.43e-01    0    5.96e-01
2002 12 01  0105    52609    3900      0    8.32e-01    0    5.82e-01
2002 12 01  0110    52609    4200      0    8.44e-01    0    5.91e-01
2002 12 01  0115    52609    4500      0    8.49e-01    0    5.98e-01
2002 12 01  0120    52609    4800      0    8.65e-01    0    6.15e-01
2002 12 01  0125    52609    5100      0    8.79e-01    0    6.17e-01
2002 12 01  0130    52609    5400      0    8.27e-01    0    5.80e-01
2002 12 01  0135    52609    5700      0    8.53e-01    0    6.04e-01
2002 12 01  0140    52609    6000      0    8.58e-01    0    5.96e-01
2002 12 01  0145    52609    6300      0    8.33e-01    0    5.87e-01
2002 12 01  0150    52609    6600      0    8.42e-01    0    5.91e-01
2002 12 01  0155    52609    6900      0    8.47e-01    0    5.88e-01
2002 12 01  0200    52609    7200      0    8.42e-01    0    5.94e-01
2002 12 01  0205    52609    7500      0    8.67e-01    0    6.14e-01
2002 12 01  0210    52609    7800      0    8.44e-01    0    5.96e-01
2002 12 01  0215    52609    8100      0    8.68e-01    0    6.06e-01
2002 12 01  0220    52609    8400      0    8.49e-01    0    5.91e-01
2002 12 01  0225    52609    8700      0    8.41e-01    0    5.96e-01
2002 12 01  0230    52609    9000      0    8.71e-01    0    6.14e-01
2002 12 01  0235    52609    9300      0    8.56e-01    0    6.04e-01
2002 12 01  0240    52609    9600      0    8.55e-01    0    5.92e-01
2002 12 01  0245    52609    9900      0    8.34e-01    0    5.87e-01
2002 12 01  0250    52609   10200      0    8.38e-01    0    5.92e-01
2002 12 01  0255    52609   10500      0    8.53e-01    0    5.95e-01
2002 12 01  0300    52609   10800      0    8.70e-01    0    6.09e-01
2002 12 01  0305    52609   11100      0    8.52e-01    0    5.96e-01
2002 12 01  0310    52609   11400      0    8.38e-01    0    5.79e-01
2002 12 01  0315    52609   11700      0    8.39e-01    0    5.86e-01
2002 12 01  0320    52609   12000      0    8.46e-01    0    5.98e-01
2002 12 01  0325    52609   12300      0    8.69e-01    0    6.03e-01
2002 12 01  0330    52609   12600      0    8.80e-01    0    6.17e-01
2002 12 01  0335    52609   12900      0    8.51e-01    0    5.96e-01
2002 12 01  0340    52609   13200      0    8.41e-01    0    5.94e-01
2002 12 01  0345    52609   13500      0    8.42e-01    0    5.96e-01
2002 12 01  0350    52609   13800      0    8.38e-01    0    5.79e-01
2002 12 01  0355    52609   14100      0    8.38e-01    0    5.79e-01
2002 12 01  0400    52609   14400      0    8.58e-01    0    6.05e-01
2002 12 01  0405    52609   14700      0    8.76e-01    0    6.17e-01
2002 12 01  0410    52609   15000      0    8.44e-01    0    5.94e-01
2002 12 01  0415    52609   15300      0    8.29e-01    0    5.80e-01
2002 12 01  0420    52609   15600      0    8.53e-01    0    6.02e-01
2002 12 01  0425    52609   15900      0    8.34e-01    0    5.84e-01
2002 12 01  0430    52609   16200      0    8.33e-01    0    5.87e-01
2002 12 01  0435    52609   16500      0    8.48e-01    0    5.99e-01
2002 12 01  0440    52609   16800      0    8.37e-01    0    5.92e-01
2002 12 01  0445    52609   17100      0    8.29e-01    0    5.72e-01
2002 12 01  0450    52609   17400      0    8.49e-01    0    6.01e-01
2002 12 01  0455    52609   17700      0    8.47e-01    0    6.01e-01
2002 12 01  0500    52609   18000      0    8.28e-01    0    5.72e-01
2002 12 01  0505    52609   18300      0    8.53e-01    0    5.96e-01
2002 12 01  0510    52609   18600      0    8.61e-01    0    6.04e-01
2002 12 01  0515    52609   18900      0    8.58e-01    0    5.99e-01
2002 12 01  0520    52609   19200      0    8.48e-01    0    5.91e-01
2002 12 01  0525    52609   19500      0    8.60e-01    0    6.02e-01
2002 12 01  0530    52609   19800      0    8.39e-01    0    5.88e-01
2002 12 01  0535    52609   20100      0    8.79e-01    0    6.21e-01
2002 12 01  0540    52609   20400      0    8.58e-01    0    6.07e-01
2002 12 01  0545    52609   20700      0    8.35e-01    0    5.81e-01
2002 12 01  0550    52609   21000      0    8.81e-01    0    6.21e-01
2002 12 01  0555    52609   21300      0    8.38e-01    0    5.83e-01
2002 12 01  0600    52609   21600      0    8.33e-01    0    5.89e-01
2002 12 01  0605    52609   21900      0    8.48e-01    0    5.97e-01
2002 12 01  0610    52609   22200      0    8.43e-01    0    5.88e-01
2002 12 01  0615    52609   22500      0    8.37e-01    0    5.88e-01
2002 12 01  0620    52609   22800      0    8.49e-01    0    6.06e-01
2002 12 01  0625    52609   23100      0    8.14e-01    0    5.68e-01
2002 12 01  0630    52609   23400      0    8.38e-01    0    5.89e-01
2002 12 01  0635    52609   23700      0    8.42e-01    0    5.91e-01
2002 12 01  0640    52609   24000      0    8.68e-01    0    6.09e-01
2002 12 01  0645    52609   24300      0    8.40e-01    0    5.97e-01
2002 12 01  0650    52609   24600      0    8.47e-01    0    5.91e-01
2002 12 01  0655    52609   24900      0    8.55e-01    0    5.97e-01
2002 12 01  0700    52609   25200      0    8.44e-01    0    5.96e-01
2002 12 01  0705    52609   25500      0    8.44e-01    0    5.86e-01
2002 12 01  0710    52609   25800      9   -1.00e+05    9   -1.00e+05
